"combination [m, n, l1, l2, ep_max, c1, c2]",gBest_fitness
1,2.4171366881028093e-130
2,2.4171366881028093e-130
3,2.4171366881028093e-130
4,2.4171366881028093e-130
5,2.4171366881028093e-130
