"combination [m, n, l1, l2, ep_max, c1, c2]",gBest_fitness
1,3.2600103740093354e-179
2,3.757097425776744e-203
3,3.757097425776744e-203
4,6.325149017702038e-206
5,6.325149017702038e-206
6,2.101065807724816e-225
7,2.101065807724816e-225
8,2.101065807724816e-225
9,2.101065807724816e-225
10,2.101065807724816e-225
