"combination [m, n, l1, l2, ep_max, c1, c2]",gBest_fitness
1,4.73478052049807e-200
2,9.669281166018062e-201
3,2.1259331358019097e-202
4,1.654259531764558e-207
5,1.654259531764558e-207
