"combination = [fitness_function_name, dimension, range0, range1, population_size, max_ep, crossover_rate, mutation_rate, function evaluation]",gBest_fitness,total_time
"['f17', 20, -10, 10, 100, 0.5, 0.05, 250, 25000]",0.022,8.336001999967266
"['f17', 20, -10, 10, 100, 0.5, 0.05, 250, 25000]",0.019,8.507653999957256
"['f17', 20, -10, 10, 100, 0.5, 0.05, 250, 25000]",0.067,8.176317000004929
"['f17', 20, -10, 10, 100, 0.5, 0.05, 250, 25000]",0.03,10.251357000030112
"['f17', 20, -10, 10, 100, 0.5, 0.05, 250, 25000]",0.399,8.375034999975469
"['f17', 20, -10, 10, 100, 0.5, 0.05, 250, 25000]",0.071,8.421329999982845
"['f17', 20, -10, 10, 100, 0.5, 0.05, 250, 25000]",0.019,8.43952699995134
"['f17', 20, -10, 10, 100, 0.5, 0.05, 250, 25000]",0.035,8.284772999992128
"['f17', 20, -10, 10, 100, 0.5, 0.05, 250, 25000]",0.161,8.394669000001159
"['f17', 20, -10, 10, 100, 0.5, 0.05, 250, 25000]",0.012,8.36284199997317
"['f17', 20, -10, 10, 100, 0.5, 0.05, 250, 25000]",0.02,8.66018200002145
"['f17', 20, -10, 10, 100, 0.5, 0.05, 300, 30000]",0.184,13.647256000025664
"['f17', 20, -10, 10, 100, 0.5, 0.05, 300, 30000]",0.152,9.905390999978408
"['f17', 20, -10, 10, 100, 0.5, 0.05, 300, 30000]",0.02,9.96685600001365
"['f17', 20, -10, 10, 100, 0.5, 0.05, 300, 30000]",0.067,10.017057999968529
"['f17', 20, -10, 10, 100, 0.5, 0.05, 300, 30000]",0.039,9.980965000053402
"['f17', 20, -10, 10, 100, 0.5, 0.05, 300, 30000]",0.084,10.327488999988418
"['f17', 20, -10, 10, 100, 0.5, 0.05, 300, 30000]",0.046,9.93271999998251
"['f17', 20, -10, 10, 100, 0.5, 0.05, 300, 30000]",0.014,10.013185999996495
"['f17', 20, -10, 10, 100, 0.5, 0.05, 300, 30000]",0.056,10.145699999993667
"['f17', 20, -10, 10, 100, 0.5, 0.05, 300, 30000]",0.081,12.337180000031367
"['f17', 20, -10, 10, 100, 0.5, 0.05, 300, 30000]",0.058,9.989745999977458
"['f17', 20, -10, 10, 100, 0.5, 0.05, 300, 30000]",0.076,9.906789000029676
"['f17', 20, -10, 10, 100, 0.5, 0.05, 300, 30000]",0.008,10.531189000001177
"['f17', 20, -10, 10, 100, 0.5, 0.05, 300, 30000]",0.113,14.038448000035714
"['f17', 20, -10, 10, 100, 0.5, 0.05, 300, 30000]",0.005,11.57040099997539
"['f17', 20, -10, 10, 100, 0.5, 0.05, 300, 30000]",0.014,12.828624000016134
"['f17', 20, -10, 10, 100, 0.5, 0.05, 300, 30000]",0.008,10.40665399999125
"['f17', 20, -10, 10, 100, 0.5, 0.05, 300, 30000]",0.001,11.777623999980278
"['f17', 20, -10, 10, 100, 0.5, 0.05, 300, 30000]",0.022,11.761746999982279
"['f17', 20, -10, 10, 100, 0.5, 0.05, 300, 30000]",0.059,10.443456000008155
"['f17', 20, -10, 10, 100, 0.5, 0.06, 250, 25000]",0.061,8.50792599999113
"['f17', 20, -10, 10, 100, 0.5, 0.06, 250, 25000]",0.037,8.296336999977939
"['f17', 20, -10, 10, 100, 0.5, 0.06, 250, 25000]",0.055,10.698394000006374
"['f17', 20, -10, 10, 100, 0.5, 0.06, 250, 25000]",0.013,9.347362999978941
"['f17', 20, -10, 10, 100, 0.5, 0.06, 250, 25000]",0.041,8.239694999996573
"['f17', 20, -10, 10, 100, 0.5, 0.06, 250, 25000]",0.007,9.591245999967214
"['f17', 20, -10, 10, 100, 0.5, 0.06, 250, 25000]",0.062,8.899682999996003
"['f17', 20, -10, 10, 100, 0.5, 0.06, 250, 25000]",0.047,8.35616799996933
"['f17', 20, -10, 10, 100, 0.5, 0.06, 250, 25000]",0.038,8.527970000053756
"['f17', 20, -10, 10, 100, 0.5, 0.06, 250, 25000]",0.002,8.30678700003773
"['f17', 20, -10, 10, 100, 0.5, 0.06, 250, 25000]",0.052,8.399603999976534
"['f17', 20, -10, 10, 100, 0.5, 0.06, 250, 25000]",0.033,8.36858900001971
"['f17', 20, -10, 10, 100, 0.5, 0.06, 250, 25000]",0.034,8.739503999997396
"['f17', 20, -10, 10, 100, 0.5, 0.06, 250, 25000]",0.111,8.34237500000745
"['f17', 20, -10, 10, 100, 0.5, 0.06, 250, 25000]",0.006,8.358187000034377
"['f17', 20, -10, 10, 100, 0.5, 0.06, 250, 25000]",0.015,8.578228999977
"['f17', 20, -10, 10, 100, 0.5, 0.06, 250, 25000]",0.0,10.412736999976914
"['f17', 20, -10, 10, 100, 0.5, 0.06, 250, 25000]",0.007,8.62684199999785
"['f17', 20, -10, 10, 100, 0.5, 0.06, 250, 25000]",0.005,8.372162999992725
"['f17', 20, -10, 10, 100, 0.5, 0.06, 250, 25000]",0.004,8.345384999993257
"['f17', 20, -10, 10, 100, 0.5, 0.06, 300, 30000]",0.016,9.995049000019208
"['f17', 20, -10, 10, 100, 0.5, 0.06, 300, 30000]",0.078,13.296135000011418
"['f17', 20, -10, 10, 100, 0.5, 0.06, 300, 30000]",0.027,13.002264999959152
"['f17', 20, -10, 10, 100, 0.5, 0.06, 300, 30000]",0.041,10.064178999979049
"['f17', 20, -10, 10, 100, 0.5, 0.06, 300, 30000]",0.005,9.930191999999806
"['f17', 20, -10, 10, 100, 0.5, 0.06, 300, 30000]",0.107,10.038746999984141
"['f17', 20, -10, 10, 100, 0.5, 0.06, 300, 30000]",0.024,9.964663000020664
"['f17', 20, -10, 10, 100, 0.5, 0.06, 300, 30000]",0.049,10.249882000032812
"['f17', 20, -10, 10, 100, 0.5, 0.06, 300, 30000]",0.007,10.199920999992173
"['f17', 20, -10, 10, 100, 0.5, 0.06, 300, 30000]",0.004,16.683376000029966
"['f17', 20, -10, 10, 100, 0.5, 0.06, 300, 30000]",0.036,14.696030999999493
"['f17', 20, -10, 10, 100, 0.5, 0.06, 300, 30000]",0.021,10.04012399999192
"['f17', 20, -10, 10, 100, 0.5, 0.06, 300, 30000]",0.048,9.814458000008017
"['f17', 20, -10, 10, 100, 0.5, 0.06, 300, 30000]",0.008,9.866711999988183
"['f17', 20, -10, 10, 100, 0.5, 0.06, 300, 30000]",0.036,12.199545999988914
"['f17', 20, -10, 10, 100, 0.5, 0.06, 300, 30000]",0.007,10.042642000014894
"['f17', 20, -10, 10, 100, 0.5, 0.06, 300, 30000]",0.026,10.096633000008296
"['f17', 20, -10, 10, 100, 0.5, 0.06, 300, 30000]",0.001,10.207922000030521
"['f17', 20, -10, 10, 100, 0.5, 0.06, 300, 30000]",0.065,9.799975000030827
"['f17', 20, -10, 10, 100, 0.5, 0.06, 300, 30000]",0.018,10.093487999984063
"['f17', 20, -10, 10, 200, 0.4, 0.05, 150, 30000]",0.023,10.112562999944203
"['f17', 20, -10, 10, 200, 0.4, 0.05, 150, 30000]",0.092,10.161275999969803
"['f17', 20, -10, 10, 200, 0.4, 0.05, 150, 30000]",0.004,9.940004000032786
"['f17', 20, -10, 10, 200, 0.4, 0.05, 150, 30000]",0.014,10.131271999969613
"['f17', 20, -10, 10, 200, 0.4, 0.05, 150, 30000]",0.017,13.218073999974877
"['f17', 20, -10, 10, 200, 0.4, 0.05, 150, 30000]",0.013,12.507639000017662
"['f17', 20, -10, 10, 200, 0.4, 0.05, 150, 30000]",0.003,11.612675999989733
"['f17', 20, -10, 10, 200, 0.4, 0.05, 150, 30000]",0.017,9.939687000005506
"['f17', 20, -10, 10, 200, 0.4, 0.05, 150, 30000]",0.012,10.104854999983218
"['f17', 20, -10, 10, 200, 0.4, 0.05, 150, 30000]",0.016,10.151574000017717
"['f17', 20, -10, 10, 200, 0.4, 0.05, 150, 30000]",0.031,10.009907999949064
"['f17', 20, -10, 10, 200, 0.4, 0.05, 150, 30000]",0.022,10.109515000018291
"['f17', 20, -10, 10, 200, 0.4, 0.05, 150, 30000]",0.023,10.748811000026762
"['f17', 20, -10, 10, 200, 0.4, 0.05, 150, 30000]",0.003,12.018642999988515
"['f17', 20, -10, 10, 200, 0.4, 0.05, 150, 30000]",0.01,9.865572999988217
"['f17', 20, -10, 10, 200, 0.4, 0.05, 150, 30000]",0.004,9.974449999979697
"['f17', 20, -10, 10, 200, 0.4, 0.05, 150, 30000]",0.007,10.17235399998026
"['f17', 20, -10, 10, 200, 0.4, 0.05, 150, 30000]",0.024,9.882753000012599
"['f17', 20, -10, 10, 200, 0.4, 0.05, 150, 30000]",0.012,9.725370000000112
"['f17', 20, -10, 10, 200, 0.4, 0.05, 150, 30000]",0.01,9.811281999980565
"['f17', 20, -10, 10, 200, 0.4, 0.06, 150, 30000]",0.002,10.301219000015408
"['f17', 20, -10, 10, 200, 0.4, 0.06, 150, 30000]",0.002,10.318101999990176
"['f17', 20, -10, 10, 200, 0.4, 0.06, 150, 30000]",0.012,9.658150000032037
"['f17', 20, -10, 10, 200, 0.4, 0.06, 150, 30000]",0.019,9.944653999991715
"['f17', 20, -10, 10, 200, 0.4, 0.06, 150, 30000]",0.016,10.422189000004437
"['f17', 20, -10, 10, 200, 0.4, 0.06, 150, 30000]",0.015,10.814243999950122
"['f17', 20, -10, 10, 200, 0.4, 0.06, 150, 30000]",0.006,9.757882999954745
"['f17', 20, -10, 10, 200, 0.4, 0.06, 150, 30000]",0.007,10.700871000008192
"['f17', 20, -10, 10, 200, 0.4, 0.06, 150, 30000]",0.002,10.360836999956518
"['f17', 20, -10, 10, 200, 0.4, 0.06, 150, 30000]",0.015,10.002775999950245
"['f17', 20, -10, 10, 200, 0.4, 0.06, 150, 30000]",0.019,10.24853300000541
"['f17', 20, -10, 10, 200, 0.4, 0.06, 150, 30000]",0.04,9.924763999995776
"['f17', 20, -10, 10, 200, 0.4, 0.06, 150, 30000]",0.012,10.071811000001617
"['f17', 20, -10, 10, 200, 0.4, 0.06, 150, 30000]",0.003,10.075400999980047
"['f17', 20, -10, 10, 200, 0.4, 0.06, 150, 30000]",0.002,10.022368999954779
"['f17', 20, -10, 10, 200, 0.4, 0.06, 150, 30000]",0.003,10.016090999997687
"['f17', 20, -10, 10, 200, 0.4, 0.06, 150, 30000]",0.044,9.894112000009045
"['f17', 20, -10, 10, 200, 0.4, 0.06, 150, 30000]",0.0,12.093789999955334
"['f17', 20, -10, 10, 200, 0.4, 0.06, 150, 30000]",0.003,10.69863699999405
"['f17', 20, -10, 10, 200, 0.4, 0.06, 150, 30000]",0.019,10.619614999974146
"['f17', 20, -10, 10, 200, 0.5, 0.05, 150, 30000]",0.006,13.938271999999415
"['f17', 20, -10, 10, 200, 0.5, 0.05, 150, 30000]",0.006,12.049903000006452
"['f17', 20, -10, 10, 200, 0.5, 0.05, 150, 30000]",0.006,9.801839000021573
"['f17', 20, -10, 10, 200, 0.5, 0.05, 150, 30000]",0.006,9.837420999945607
"['f17', 20, -10, 10, 200, 0.5, 0.05, 150, 30000]",0.029,9.959689000039361
"['f17', 20, -10, 10, 200, 0.5, 0.05, 150, 30000]",0.017,11.042581999965478
"['f17', 20, -10, 10, 200, 0.5, 0.05, 150, 30000]",0.0,10.231030000024475
"['f17', 20, -10, 10, 200, 0.5, 0.05, 150, 30000]",0.015,10.245215000002645
"['f17', 20, -10, 10, 200, 0.5, 0.05, 150, 30000]",0.019,10.284830000018701
"['f17', 20, -10, 10, 200, 0.5, 0.05, 150, 30000]",0.013,10.069440999999642
"['f17', 20, -10, 10, 200, 0.5, 0.05, 150, 30000]",0.004,10.064169999968726
"['f17', 20, -10, 10, 200, 0.5, 0.05, 150, 30000]",0.01,9.810906000027899
"['f17', 20, -10, 10, 200, 0.5, 0.05, 150, 30000]",0.023,10.590786000015214
"['f17', 20, -10, 10, 200, 0.5, 0.05, 150, 30000]",0.01,10.386127999983728
"['f17', 20, -10, 10, 200, 0.5, 0.05, 150, 30000]",0.026,9.758972999989055
"['f17', 20, -10, 10, 200, 0.5, 0.05, 150, 30000]",0.02,10.001736000005621
"['f17', 20, -10, 10, 200, 0.5, 0.05, 150, 30000]",0.005,9.934000999957789
"['f17', 20, -10, 10, 200, 0.5, 0.05, 150, 30000]",0.003,10.10515800002031
"['f17', 20, -10, 10, 200, 0.5, 0.05, 150, 30000]",0.002,10.05524100002367
"['f17', 20, -10, 10, 200, 0.5, 0.05, 150, 30000]",0.012,10.238542000006419
"['f17', 20, -10, 10, 200, 0.5, 0.06, 150, 30000]",0.008,9.882994999992661
"['f17', 20, -10, 10, 200, 0.5, 0.06, 150, 30000]",0.003,10.079987999983132
"['f17', 20, -10, 10, 200, 0.5, 0.06, 150, 30000]",0.044,10.367442000017036
"['f17', 20, -10, 10, 200, 0.5, 0.06, 150, 30000]",0.02,10.356053000024986
"['f17', 20, -10, 10, 200, 0.5, 0.06, 150, 30000]",0.021,9.93855199997779
"['f17', 20, -10, 10, 200, 0.5, 0.06, 150, 30000]",0.008,13.267226000025403
"['f17', 20, -10, 10, 200, 0.5, 0.06, 150, 30000]",0.001,10.071210000023711
"['f17', 20, -10, 10, 200, 0.5, 0.06, 150, 30000]",0.006,9.756325000023935
"['f17', 20, -10, 10, 200, 0.5, 0.06, 150, 30000]",0.001,9.950390000012703
"['f17', 20, -10, 10, 200, 0.5, 0.06, 150, 30000]",0.002,10.016333999985363
"['f17', 20, -10, 10, 200, 0.5, 0.06, 150, 30000]",0.015,9.828200999996625
"['f17', 20, -10, 10, 200, 0.5, 0.06, 150, 30000]",0.012,9.977455999993253
"['f17', 20, -10, 10, 200, 0.5, 0.06, 150, 30000]",0.016,10.055229999998119
"['f17', 20, -10, 10, 200, 0.5, 0.06, 150, 30000]",0.035,10.29046799999196
"['f17', 20, -10, 10, 200, 0.5, 0.06, 150, 30000]",0.03,10.15983200003393
"['f17', 20, -10, 10, 200, 0.5, 0.06, 150, 30000]",0.006,10.057807000004686
"['f17', 20, -10, 10, 200, 0.5, 0.06, 150, 30000]",0.004,10.773852000012994
"['f17', 20, -10, 10, 200, 0.5, 0.06, 150, 30000]",0.067,10.33973700000206
"['f17', 20, -10, 10, 200, 0.5, 0.06, 150, 30000]",0.003,10.106851999997161
"['f17', 20, -10, 10, 200, 0.5, 0.06, 150, 30000]",0.01,10.057411000016145
"['f17', 20, -100, 100, 100, 0.4, 0.05, 250, 25000]",1.043,8.369513000012375
"['f17', 20, -100, 100, 100, 0.4, 0.05, 250, 25000]",1.053,8.670778000028804
"['f17', 20, -100, 100, 100, 0.4, 0.05, 250, 25000]",0.952,8.253963999974076
"['f17', 20, -100, 100, 100, 0.4, 0.05, 250, 25000]",0.66,9.766827999963425
"['f17', 20, -100, 100, 100, 0.4, 0.05, 250, 25000]",0.716,10.643888999999035
"['f17', 20, -100, 100, 100, 0.4, 0.05, 250, 25000]",0.564,8.195096000039484
"['f17', 20, -100, 100, 100, 0.4, 0.05, 250, 25000]",0.911,8.323833999980707
"['f17', 20, -100, 100, 100, 0.4, 0.05, 250, 25000]",1.024,8.60364300000947
"['f17', 20, -100, 100, 100, 0.4, 0.05, 250, 25000]",0.89,8.595688999979757
"['f17', 20, -100, 100, 100, 0.4, 0.05, 250, 25000]",0.489,9.029472000023816
"['f17', 20, -100, 100, 100, 0.4, 0.05, 250, 25000]",0.906,8.952891000022646
"['f17', 20, -100, 100, 100, 0.4, 0.05, 250, 25000]",0.106,8.882771999982651
"['f17', 20, -100, 100, 100, 0.4, 0.05, 250, 25000]",0.855,8.496102000004612
"['f17', 20, -100, 100, 100, 0.4, 0.05, 250, 25000]",0.074,9.523027999966871
"['f17', 20, -100, 100, 100, 0.4, 0.05, 250, 25000]",1.023,8.181849000044167
"['f17', 20, -100, 100, 100, 0.4, 0.05, 250, 25000]",0.932,8.248483999981545
"['f17', 20, -100, 100, 100, 0.4, 0.05, 250, 25000]",0.613,8.385272999992594
"['f17', 20, -100, 100, 100, 0.4, 0.05, 250, 25000]",0.329,9.427315999986604
"['f17', 20, -100, 100, 100, 0.4, 0.05, 250, 25000]",0.654,8.510063999972772
"['f17', 20, -100, 100, 100, 0.4, 0.05, 250, 25000]",0.958,8.250765000004321
"['f17', 20, -100, 100, 100, 0.4, 0.05, 300, 30000]",0.92,10.251457999984268
"['f17', 20, -100, 100, 100, 0.4, 0.05, 300, 30000]",0.841,10.262991000025067
"['f17', 20, -100, 100, 100, 0.4, 0.05, 300, 30000]",0.976,10.251502999977674
"['f17', 20, -100, 100, 100, 0.4, 0.05, 300, 30000]",1.066,10.408898000023328
"['f17', 20, -100, 100, 100, 0.4, 0.05, 300, 30000]",1.019,10.443712000036612
"['f17', 20, -100, 100, 100, 0.4, 0.05, 300, 30000]",0.709,10.820015000004787
"['f17', 20, -100, 100, 100, 0.4, 0.05, 300, 30000]",1.013,10.199384999985341
"['f17', 20, -100, 100, 100, 0.4, 0.05, 300, 30000]",1.021,10.270131999976002
"['f17', 20, -100, 100, 100, 0.4, 0.05, 300, 30000]",0.831,10.410106999974232
"['f17', 20, -100, 100, 100, 0.4, 0.05, 300, 30000]",0.666,10.054757000005338
"['f17', 20, -100, 100, 100, 0.4, 0.05, 300, 30000]",0.727,9.866849999991246
"['f17', 20, -100, 100, 100, 0.4, 0.05, 300, 30000]",0.589,10.025391999981366
"['f17', 20, -100, 100, 100, 0.4, 0.05, 300, 30000]",0.192,10.494952000037301
"['f17', 20, -100, 100, 100, 0.4, 0.05, 300, 30000]",0.894,10.176142000011168
"['f17', 20, -100, 100, 100, 0.4, 0.05, 300, 30000]",0.956,10.712761000031605
"['f17', 20, -100, 100, 100, 0.4, 0.05, 300, 30000]",0.871,10.151406000019051
"['f17', 20, -100, 100, 100, 0.4, 0.05, 300, 30000]",0.594,10.54645399999572
"['f17', 20, -100, 100, 100, 0.4, 0.05, 300, 30000]",0.872,10.103566999954637
"['f17', 20, -100, 100, 100, 0.4, 0.05, 300, 30000]",1.008,10.091243999951985
"['f17', 20, -100, 100, 100, 0.4, 0.05, 300, 30000]",0.543,9.977951999986544
"['f17', 20, -100, 100, 100, 0.4, 0.06, 250, 25000]",0.877,8.58832199999597
"['f17', 20, -100, 100, 100, 0.4, 0.06, 250, 25000]",0.268,8.365694000036456
"['f17', 20, -100, 100, 100, 0.4, 0.06, 250, 25000]",0.576,8.806628999998793
"['f17', 20, -100, 100, 100, 0.4, 0.06, 250, 25000]",0.788,8.507615000009537
"['f17', 20, -100, 100, 100, 0.4, 0.06, 250, 25000]",0.927,8.482596000016201
"['f17', 20, -100, 100, 100, 0.4, 0.06, 250, 25000]",0.865,8.259722999995574
"['f17', 20, -100, 100, 100, 0.4, 0.06, 250, 25000]",0.156,8.360580999986269
"['f17', 20, -100, 100, 100, 0.4, 0.06, 250, 25000]",0.85,8.883390999981202
"['f17', 20, -100, 100, 100, 0.4, 0.06, 250, 25000]",0.917,8.36732399999164
"['f17', 20, -100, 100, 100, 0.4, 0.06, 250, 25000]",0.688,8.65301399998134
"['f17', 20, -100, 100, 100, 0.4, 0.06, 250, 25000]",1.015,8.321781000006013
"['f17', 20, -100, 100, 100, 0.4, 0.06, 250, 25000]",0.976,8.325167000002693
"['f17', 20, -100, 100, 100, 0.4, 0.06, 250, 25000]",0.629,9.460430000035558
"['f17', 20, -100, 100, 100, 0.4, 0.06, 250, 25000]",0.777,8.598736999963876
"['f17', 20, -100, 100, 100, 0.4, 0.06, 250, 25000]",0.054,8.739081999985501
