"combination = [fitness_function_name, dimension, range0, range1, population_size, max_ep, crossover_rate, mutation_rate, function evaluation]",gBest_fitness,total_time
"['f8', 20, -10, 10, 200, 0.4, 0.05, 150, 30000]",5767933.995,4.607594000000972
"['f8', 20, -10, 10, 200, 0.4, 0.05, 150, 30000]",10505638.715,4.640386999992188
"['f8', 20, -10, 10, 200, 0.4, 0.05, 150, 30000]",8267002.902,4.926734999986365
"['f8', 20, -10, 10, 200, 0.4, 0.05, 150, 30000]",1116555140.573,4.566869000002043
"['f8', 20, -10, 10, 200, 0.4, 0.05, 150, 30000]",86290.991,4.929796000011265
"['f8', 20, -10, 10, 200, 0.4, 0.05, 150, 30000]",770.784,4.6501789999892935
"['f8', 20, -10, 10, 200, 0.4, 0.05, 150, 30000]",196973047.54,4.824246999982279
"['f8', 20, -10, 10, 200, 0.4, 0.05, 150, 30000]",375114.063,4.832628999982262
"['f8', 20, -10, 10, 200, 0.4, 0.05, 150, 30000]",1335374.912,4.838607999990927
"['f8', 20, -10, 10, 200, 0.4, 0.05, 150, 30000]",67219393.56,4.832527999999002
"['f8', 20, -10, 10, 200, 0.4, 0.05, 150, 30000]",305061.451,4.8018299999821465
"['f8', 20, -10, 10, 200, 0.4, 0.05, 150, 30000]",96216.549,4.797030999994604
"['f8', 20, -10, 10, 200, 0.4, 0.05, 150, 30000]",109577609.851,4.892567999981111
"['f8', 20, -10, 10, 200, 0.4, 0.05, 150, 30000]",3143.506,4.336630000005243
"['f8', 20, -10, 10, 200, 0.4, 0.06, 150, 30000]",14374.822,4.682379000005312
"['f8', 20, -10, 10, 200, 0.4, 0.06, 150, 30000]",1132140.854,4.370992999989539
"['f8', 20, -10, 10, 200, 0.4, 0.06, 150, 30000]",6635.2,4.577588999993168
"['f8', 20, -10, 10, 200, 0.4, 0.06, 150, 30000]",1105085.447,4.608544000016991
"['f8', 20, -10, 10, 200, 0.4, 0.06, 150, 30000]",94162.714,5.249047000019345
"['f8', 20, -10, 10, 200, 0.4, 0.06, 150, 30000]",1562239.802,4.6506440000084694
"['f8', 20, -10, 10, 200, 0.4, 0.06, 150, 30000]",1177341.813,5.047809000010602
"['f8', 20, -10, 10, 200, 0.4, 0.06, 150, 30000]",51895.546,4.804349000012735
"['f8', 20, -10, 10, 200, 0.4, 0.06, 150, 30000]",287840.379,4.471793999982765
"['f8', 20, -10, 10, 200, 0.4, 0.06, 150, 30000]",3233166.342,4.694121999986237
"['f8', 20, -10, 10, 200, 0.4, 0.06, 150, 30000]",1067059.034,4.881827000004705
"['f8', 20, -10, 10, 200, 0.4, 0.06, 150, 30000]",16402.233,4.6882409999961965
"['f8', 20, -10, 10, 200, 0.4, 0.06, 150, 30000]",604041.336,5.149288000015076
"['f8', 20, -10, 10, 200, 0.4, 0.06, 150, 30000]",22623410.59,4.759982999996282
"['f8', 20, -10, 10, 200, 0.4, 0.06, 150, 30000]",15723011.442,4.769475999986753
"['f8', 20, -10, 10, 200, 0.4, 0.06, 150, 30000]",499565485.296,4.8250370000023395
"['f8', 20, -10, 10, 200, 0.4, 0.06, 150, 30000]",5.489,4.816422999982024
"['f8', 20, -10, 10, 200, 0.4, 0.06, 150, 30000]",841482.018,4.399120999994921
"['f8', 20, -10, 10, 200, 0.4, 0.06, 150, 30000]",589162501.963,5.021987000014633
"['f8', 20, -10, 10, 200, 0.4, 0.06, 150, 30000]",7252030.795,4.862079000013182
"['f8', 20, -10, 10, 200, 0.5, 0.05, 150, 30000]",1597082.893,4.989763999998104
"['f8', 20, -10, 10, 200, 0.5, 0.05, 150, 30000]",204083.868,4.949479999981122
"['f8', 20, -10, 10, 200, 0.5, 0.05, 150, 30000]",48135.615,4.689712999999756
"['f8', 20, -10, 10, 200, 0.5, 0.05, 150, 30000]",45531.238,4.695930000016233
"['f8', 20, -10, 10, 200, 0.5, 0.05, 150, 30000]",86045.725,4.752552999998443
"['f8', 20, -10, 10, 200, 0.5, 0.05, 150, 30000]",3790.396,5.025915999984136
"['f8', 20, -10, 10, 200, 0.5, 0.05, 150, 30000]",34138009.421,4.429032000014558
"['f8', 20, -10, 10, 200, 0.5, 0.05, 150, 30000]",2425.831,4.928269999974873
"['f8', 20, -10, 10, 200, 0.5, 0.05, 150, 30000]",26196.019,5.059718000004068
"['f8', 20, -10, 10, 200, 0.5, 0.05, 150, 30000]",825391.917,4.6578129999979865
"['f8', 20, -10, 10, 200, 0.5, 0.05, 150, 30000]",1236294.905,5.277937999984715
"['f8', 20, -10, 10, 200, 0.5, 0.05, 150, 30000]",26643.308,4.555737999995472
"['f8', 20, -10, 10, 200, 0.5, 0.05, 150, 30000]",5073.62,4.740026999992551
"['f8', 20, -10, 10, 200, 0.5, 0.05, 150, 30000]",43535560.224,4.904644999973243
"['f8', 20, -10, 10, 200, 0.5, 0.05, 150, 30000]",9122.137,4.979846999980509
"['f8', 20, -10, 10, 200, 0.5, 0.05, 150, 30000]",676939.586,4.780300999991596
"['f8', 20, -10, 10, 200, 0.5, 0.05, 150, 30000]",86100123.481,4.632979999994859
"['f8', 20, -10, 10, 200, 0.5, 0.05, 150, 30000]",199208384.139,4.738855999981752
"['f8', 20, -10, 10, 200, 0.5, 0.05, 150, 30000]",126818714.69,4.55258000001777
"['f8', 20, -10, 10, 200, 0.5, 0.05, 150, 30000]",55896.683,4.611023999983445
"['f8', 20, -10, 10, 200, 0.5, 0.06, 150, 30000]",10420119.327,4.653905999992276
"['f8', 20, -10, 10, 200, 0.5, 0.06, 150, 30000]",136757.998,4.5153059999865945
"['f8', 20, -10, 10, 200, 0.5, 0.06, 150, 30000]",26935.539,4.658108999981778
"['f8', 20, -10, 10, 200, 0.5, 0.06, 150, 30000]",25141784.735,4.6617219999898225
"['f8', 20, -10, 10, 200, 0.5, 0.06, 150, 30000]",90627.862,4.796520000003511
"['f8', 20, -10, 10, 200, 0.5, 0.06, 150, 30000]",223754998.471,5.0790960000013
"['f8', 20, -10, 10, 200, 0.5, 0.06, 150, 30000]",6189860.458,4.621970000007423
"['f8', 20, -10, 10, 200, 0.5, 0.06, 150, 30000]",234473.328,5.036798000015551
"['f8', 20, -10, 10, 200, 0.5, 0.06, 150, 30000]",494810507.005,4.653982999996515
"['f8', 20, -10, 10, 200, 0.5, 0.06, 150, 30000]",1167.974,4.976555000001099
"['f8', 20, -10, 10, 200, 0.5, 0.06, 150, 30000]",248638.419,4.548649999982445
"['f8', 20, -10, 10, 200, 0.5, 0.06, 150, 30000]",19007910.909,4.959735000011278
"['f8', 20, -10, 10, 200, 0.5, 0.06, 150, 30000]",0.87,4.725388999999268
"['f8', 20, -10, 10, 200, 0.5, 0.06, 150, 30000]",107.028,4.739110999973491
"['f8', 20, -10, 10, 200, 0.5, 0.06, 150, 30000]",56491202.903,5.172270999988541
"['f8', 20, -10, 10, 200, 0.5, 0.06, 150, 30000]",734.901,4.495741999999154
"['f8', 20, -10, 10, 200, 0.5, 0.06, 150, 30000]",28439.035,4.770752000011271
"['f8', 20, -10, 10, 200, 0.5, 0.06, 150, 30000]",115113.764,4.8349100000050385
"['f8', 20, -10, 10, 200, 0.5, 0.06, 150, 30000]",675.241,4.590506999986246
"['f8', 20, -10, 10, 200, 0.5, 0.06, 150, 30000]",39.116,5.226253000000725
"['f8', 20, -100, 100, 100, 0.4, 0.05, 250, 25000]",32009738903069.64,3.782093999994686
"['f8', 20, -100, 100, 100, 0.4, 0.05, 250, 25000]",424515316756024.4,3.876720000000205
"['f8', 20, -100, 100, 100, 0.4, 0.05, 250, 25000]",186344277363971.56,3.99940100000822
"['f8', 20, -100, 100, 100, 0.4, 0.05, 250, 25000]",2170655687544410.5,4.09524500000407
"['f8', 20, -100, 100, 100, 0.4, 0.05, 250, 25000]",727790146373.797,4.0784070000227075
"['f8', 20, -100, 100, 100, 0.4, 0.05, 250, 25000]",30361358425304.625,4.28122100001201
"['f8', 20, -100, 100, 100, 0.4, 0.05, 250, 25000]",48793030201857.63,4.047189000004437
"['f8', 20, -100, 100, 100, 0.4, 0.05, 250, 25000]",172227060041380.5,3.801826999988407
"['f8', 20, -100, 100, 100, 0.4, 0.05, 250, 25000]",151275569089717.12,4.0428459999966435
"['f8', 20, -100, 100, 100, 0.4, 0.05, 250, 25000]",1353098079300515.5,3.8128020000003744
"['f8', 20, -100, 100, 100, 0.4, 0.05, 250, 25000]",1382209866099.173,4.145488000009209
"['f8', 20, -100, 100, 100, 0.4, 0.05, 250, 25000]",2201388926309.474,3.941128000005847
"['f8', 20, -100, 100, 100, 0.4, 0.05, 250, 25000]",278254706436.587,3.8415010000171605
"['f8', 20, -100, 100, 100, 0.4, 0.05, 250, 25000]",57945023378.292,4.09517399998731
"['f8', 20, -100, 100, 100, 0.4, 0.05, 250, 25000]",357418202104543.7,3.9561659999890253
"['f8', 20, -100, 100, 100, 0.4, 0.05, 250, 25000]",1218486325772.39,3.7878640000126325
"['f8', 20, -100, 100, 100, 0.4, 0.05, 250, 25000]",198262904591413.03,3.8489190000109375
"['f8', 20, -100, 100, 100, 0.4, 0.05, 250, 25000]",66511609229.65,3.7005110000027344
"['f8', 20, -100, 100, 100, 0.4, 0.05, 250, 25000]",32185054235745.22,4.1053740000061225
"['f8', 20, -100, 100, 100, 0.4, 0.05, 250, 25000]",726720857335576.4,4.141073000006145
"['f8', 20, -100, 100, 100, 0.4, 0.05, 300, 30000]",118383084056.427,4.771788000012748
"['f8', 20, -100, 100, 100, 0.4, 0.05, 300, 30000]",41265181316743.695,4.5822969999862835
"['f8', 20, -100, 100, 100, 0.4, 0.05, 300, 30000]",10534497632220.703,4.837766999989981
"['f8', 20, -100, 100, 100, 0.4, 0.05, 300, 30000]",2744441745103.721,4.788750000006985
"['f8', 20, -100, 100, 100, 0.4, 0.05, 300, 30000]",60760139362581.52,4.725932000001194
"['f8', 20, -100, 100, 100, 0.4, 0.05, 300, 30000]",41552016232701.97,4.547882999991998
"['f8', 20, -100, 100, 100, 0.4, 0.05, 300, 30000]",96535001049.644,4.466695999988588
"['f8', 20, -100, 100, 100, 0.4, 0.05, 300, 30000]",355817949772.051,4.5553300000028685
"['f8', 20, -100, 100, 100, 0.4, 0.05, 300, 30000]",5741467075844.351,4.936695000011241
"['f8', 20, -100, 100, 100, 0.4, 0.05, 300, 30000]",489970469188.403,4.8246560000116006
"['f8', 20, -100, 100, 100, 0.4, 0.05, 300, 30000]",34165803763421.277,4.482060000009369
"['f8', 20, -100, 100, 100, 0.4, 0.05, 300, 30000]",6184884104577891.0,5.070322999992641
"['f8', 20, -100, 100, 100, 0.4, 0.05, 300, 30000]",1030995806216.45,4.708668000006583
"['f8', 20, -100, 100, 100, 0.4, 0.05, 300, 30000]",38193467308550.4,4.822340000013355
"['f8', 20, -100, 100, 100, 0.4, 0.05, 300, 30000]",68265970001265.18,4.6874709999829065
"['f8', 20, -100, 100, 100, 0.4, 0.05, 300, 30000]",390092595577415.5,4.841725999984192
"['f8', 20, -100, 100, 100, 0.4, 0.05, 300, 30000]",31408778575881.344,4.40951200001291
"['f8', 20, -100, 100, 100, 0.4, 0.05, 300, 30000]",2892291482.043,4.559227999998257
"['f8', 20, -100, 100, 100, 0.4, 0.05, 300, 30000]",37700866801081.83,4.922710999991978
"['f8', 20, -100, 100, 100, 0.4, 0.05, 300, 30000]",146037328699.094,4.74125500000082
