"combination = [fitness_function_name, dimension, range0, range1, population_size, max_ep, c1, c2, function evaluation]",gBest_fitness,total_time
"['f13', 20, -10, 10, 100, 250, 2.05, 2.05, 25000]",0.0008361218794368515,8.86
"['f13', 20, -10, 10, 100, 250, 2.05, 2.05, 25000]",0.009187126466933843,9.16
"['f13', 20, -10, 10, 100, 250, 2.05, 2.05, 25000]",0.012266646800232494,9.46
"['f13', 20, -10, 10, 100, 250, 2.05, 2.05, 25000]",0.0032077684152334966,8.98
"['f13', 20, -10, 10, 100, 250, 2.05, 2.05, 25000]",0.04701182069219122,9.39
"['f13', 20, -10, 10, 100, 250, 2.05, 2.05, 25000]",0.0030528159630823217,8.97
"['f13', 20, -10, 10, 100, 250, 2.05, 2.05, 25000]",0.008171748620094118,8.88
"['f13', 20, -10, 10, 100, 250, 2.05, 2.05, 25000]",0.025324024455569544,9.05
"['f13', 20, -10, 10, 100, 250, 2.05, 2.05, 25000]",0.00298102329956087,9.81
"['f13', 20, -10, 10, 100, 250, 2.05, 2.05, 25000]",0.014515564675488415,9.77
"['f13', 20, -10, 10, 100, 250, 2.05, 2.05, 25000]",0.04922933190463009,8.91
"['f13', 20, -10, 10, 100, 250, 2.05, 2.05, 25000]",0.1131837368321137,9.53
"['f13', 20, -10, 10, 100, 250, 2.05, 2.05, 25000]",0.02342184159805822,9.07
"['f13', 20, -10, 10, 100, 250, 2.05, 2.05, 25000]",0.0190861036816552,8.94
"['f13', 20, -10, 10, 100, 250, 2.05, 2.05, 25000]",0.0038651285191008437,9.31
"['f13', 20, -10, 10, 100, 250, 2.05, 2.05, 25000]",0.0028665981043455627,8.96
"['f13', 20, -10, 10, 100, 250, 2.05, 2.05, 25000]",0.00302616214832518,9.67
"['f13', 20, -10, 10, 100, 250, 2.05, 2.05, 25000]",0.008260122949068006,9.64
"['f13', 20, -10, 10, 100, 250, 2.05, 2.05, 25000]",0.002679793143022835,9.76
"['f13', 20, -10, 10, 100, 250, 2.05, 2.05, 25000]",0.000869212949327545,9.94
"['f13', 20, -10, 10, 100, 250, 2.05, 2.5, 25000]",0.012712946412307038,8.74
"['f13', 20, -10, 10, 100, 250, 2.05, 2.5, 25000]",0.018996277905366017,9.01
"['f13', 20, -10, 10, 100, 250, 2.05, 2.5, 25000]",0.002187872697303756,8.96
"['f13', 20, -10, 10, 100, 250, 2.05, 2.5, 25000]",0.008198574999995815,8.88
"['f13', 20, -10, 10, 100, 250, 2.05, 2.5, 25000]",0.0016229053243444881,9.09
"['f13', 20, -10, 10, 100, 250, 2.05, 2.5, 25000]",0.002650890818418474,8.82
"['f13', 20, -10, 10, 100, 250, 2.05, 2.5, 25000]",0.007600829810878064,8.7
"['f13', 20, -10, 10, 100, 250, 2.05, 2.5, 25000]",0.07089946658696263,8.74
"['f13', 20, -10, 10, 100, 250, 2.05, 2.5, 25000]",0.003388889196000638,8.91
"['f13', 20, -10, 10, 100, 250, 2.05, 2.5, 25000]",0.021484097378949924,8.83
"['f13', 20, -10, 10, 100, 250, 2.05, 2.5, 25000]",0.0014176325019651557,8.68
"['f13', 20, -10, 10, 100, 250, 2.05, 2.5, 25000]",0.00929427667398814,9.05
"['f13', 20, -10, 10, 100, 250, 2.05, 2.5, 25000]",0.0008382078732721069,9.08
"['f13', 20, -10, 10, 100, 250, 2.05, 2.5, 25000]",0.0012272128705196267,9.06
"['f13', 20, -10, 10, 100, 250, 2.05, 2.5, 25000]",0.0006203555169286169,9.83
"['f13', 20, -10, 10, 100, 250, 2.05, 2.5, 25000]",0.023878476077811468,9.4
"['f13', 20, -10, 10, 100, 250, 2.05, 2.5, 25000]",0.002695331201910973,8.89
"['f13', 20, -10, 10, 100, 250, 2.05, 2.5, 25000]",0.004556656657914829,8.63
"['f13', 20, -10, 10, 100, 250, 2.05, 2.5, 25000]",0.001433700016730343,9.0
"['f13', 20, -10, 10, 100, 250, 2.05, 2.5, 25000]",0.006377784196466131,9.26
"['f13', 20, -10, 10, 100, 250, 2.5, 2.05, 25000]",0.004170044241281777,9.49
"['f13', 20, -10, 10, 100, 250, 2.5, 2.05, 25000]",0.032437104075072394,10.01
"['f13', 20, -10, 10, 100, 250, 2.5, 2.05, 25000]",0.005648544990188656,8.7
"['f13', 20, -10, 10, 100, 250, 2.5, 2.05, 25000]",0.032364509172237814,9.27
"['f13', 20, -10, 10, 100, 250, 2.5, 2.05, 25000]",0.007021369493057686,9.24
"['f13', 20, -10, 10, 100, 250, 2.5, 2.05, 25000]",0.009751927354624003,8.68
"['f13', 20, -10, 10, 100, 250, 2.5, 2.05, 25000]",0.03706188509718687,8.95
"['f13', 20, -10, 10, 100, 250, 2.5, 2.05, 25000]",0.0034522579129814576,9.4
"['f13', 20, -10, 10, 100, 250, 2.5, 2.05, 25000]",0.008743032283842905,8.68
"['f13', 20, -10, 10, 100, 250, 2.5, 2.05, 25000]",0.015649223951211346,8.66
"['f13', 20, -10, 10, 100, 250, 2.5, 2.05, 25000]",0.028513535402765158,8.87
"['f13', 20, -10, 10, 100, 250, 2.5, 2.05, 25000]",0.025822540985141404,8.83
"['f13', 20, -10, 10, 100, 250, 2.5, 2.05, 25000]",0.010707830152444253,9.46
"['f13', 20, -10, 10, 100, 250, 2.5, 2.05, 25000]",0.06855334077263199,8.86
"['f13', 20, -10, 10, 100, 250, 2.5, 2.05, 25000]",0.0020994726878261305,9.09
"['f13', 20, -10, 10, 100, 250, 2.5, 2.05, 25000]",0.0038177167953345106,9.07
"['f13', 20, -10, 10, 100, 250, 2.5, 2.05, 25000]",0.0027262942119551333,8.83
"['f13', 20, -10, 10, 100, 250, 2.5, 2.05, 25000]",0.045655450589462465,8.95
"['f13', 20, -10, 10, 100, 250, 2.5, 2.05, 25000]",0.0005386610887837108,9.78
"['f13', 20, -10, 10, 100, 250, 2.5, 2.05, 25000]",0.008058673867156719,10.01
"['f13', 20, -10, 10, 100, 250, 2.5, 2.5, 25000]",0.0010948553296775791,9.89
"['f13', 20, -10, 10, 100, 250, 2.5, 2.5, 25000]",0.019369361833815994,9.66
"['f13', 20, -10, 10, 100, 250, 2.5, 2.5, 25000]",0.0009255979240331059,9.37
"['f13', 20, -10, 10, 100, 250, 2.5, 2.5, 25000]",0.001734552564737383,9.17
"['f13', 20, -10, 10, 100, 250, 2.5, 2.5, 25000]",0.007060736306335684,9.43
"['f13', 20, -10, 10, 100, 250, 2.5, 2.5, 25000]",0.002089805435385636,9.91
"['f13', 20, -10, 10, 100, 250, 2.5, 2.5, 25000]",0.015269109864007986,9.16
"['f13', 20, -10, 10, 100, 250, 2.5, 2.5, 25000]",0.0030495458535592544,9.26
"['f13', 20, -10, 10, 100, 250, 2.5, 2.5, 25000]",0.004950247230721588,9.33
