"combination = [fitness_function_name, dimension, range0, range1, population_size, max_ep, crossover_rate, mutation_rate, function evaluation]",gBest_fitness,total_time
"['f2', 20, -10, 10, 100, 0.4, 0.06, 300, 30000]",0.541,3.166505999999572
"['f2', 20, -10, 10, 100, 0.4, 0.06, 300, 30000]",0.864,3.3406189999986964
"['f2', 20, -10, 10, 100, 0.4, 0.06, 300, 30000]",1.055,3.402613999998721
"['f2', 20, -10, 10, 100, 0.4, 0.06, 300, 30000]",0.162,3.4130239999994956
"['f2', 20, -10, 10, 100, 0.4, 0.06, 300, 30000]",0.344,3.22283200000129
"['f2', 20, -10, 10, 100, 0.4, 0.06, 300, 30000]",0.473,3.2953080000006594
"['f2', 20, -10, 10, 100, 0.4, 0.06, 300, 30000]",0.641,3.2389320000002044
"['f2', 20, -10, 10, 100, 0.4, 0.06, 300, 30000]",0.975,3.319600000000719
"['f2', 20, -10, 10, 100, 0.4, 0.06, 300, 30000]",0.331,3.261668000001009
"['f2', 20, -10, 10, 100, 0.4, 0.06, 300, 30000]",1.111,3.2963390000004438
"['f2', 20, -10, 10, 100, 0.4, 0.06, 300, 30000]",0.678,3.1501640000005864
"['f2', 20, -10, 10, 100, 0.4, 0.06, 300, 30000]",0.149,3.3621119999988878
"['f2', 20, -10, 10, 100, 0.4, 0.06, 300, 30000]",0.212,3.612745000000359
"['f2', 20, -10, 10, 100, 0.5, 0.05, 250, 25000]",0.3,2.642796999998609
"['f2', 20, -10, 10, 100, 0.5, 0.05, 250, 25000]",0.614,2.731981999999334
"['f2', 20, -10, 10, 100, 0.5, 0.05, 250, 25000]",0.706,2.6289059999999154
"['f2', 20, -10, 10, 100, 0.5, 0.05, 250, 25000]",0.753,2.624309999999241
"['f2', 20, -10, 10, 100, 0.5, 0.05, 250, 25000]",1.242,2.6007680000002438
"['f2', 20, -10, 10, 100, 0.5, 0.05, 250, 25000]",0.556,2.6247260000000097
"['f2', 20, -10, 10, 100, 0.5, 0.05, 250, 25000]",0.377,2.6177310000002763
"['f2', 20, -10, 10, 100, 0.5, 0.05, 250, 25000]",0.413,2.7289440000004106
"['f2', 20, -10, 10, 100, 0.5, 0.05, 250, 25000]",0.675,2.6318370000008144
"['f2', 20, -10, 10, 100, 0.5, 0.05, 250, 25000]",1.043,2.653255999999601
"['f2', 20, -10, 10, 100, 0.5, 0.05, 250, 25000]",0.671,2.8792610000000423
"['f2', 20, -10, 10, 100, 0.5, 0.05, 250, 25000]",0.876,2.5915160000004107
"['f2', 20, -10, 10, 100, 0.5, 0.05, 250, 25000]",0.477,2.601646000000983
"['f2', 20, -10, 10, 100, 0.5, 0.05, 250, 25000]",0.815,2.6701689999990776
"['f2', 20, -10, 10, 100, 0.5, 0.05, 250, 25000]",0.573,2.654768000000331
"['f2', 20, -10, 10, 100, 0.5, 0.05, 250, 25000]",0.292,2.6424859999988257
"['f2', 20, -10, 10, 100, 0.5, 0.05, 250, 25000]",1.173,2.597491999998965
"['f2', 20, -10, 10, 100, 0.5, 0.05, 250, 25000]",1.283,2.601259000000937
"['f2', 20, -10, 10, 100, 0.5, 0.05, 250, 25000]",0.46,2.6017100000008213
"['f2', 20, -10, 10, 100, 0.5, 0.05, 250, 25000]",0.468,2.6165469999996276
"['f2', 20, -10, 10, 100, 0.5, 0.05, 300, 30000]",4.116,3.1468199999999342
"['f2', 20, -10, 10, 100, 0.5, 0.05, 300, 30000]",0.245,3.1881069999999454
"['f2', 20, -10, 10, 100, 0.5, 0.05, 300, 30000]",1.718,3.324582000001101
"['f2', 20, -10, 10, 100, 0.5, 0.05, 300, 30000]",0.315,3.233299999999872
"['f2', 20, -10, 10, 100, 0.5, 0.05, 300, 30000]",0.432,3.241253999998662
"['f2', 20, -10, 10, 100, 0.5, 0.05, 300, 30000]",0.393,3.2728970000007394
"['f2', 20, -10, 10, 100, 0.5, 0.05, 300, 30000]",0.485,3.1691520000003948
"['f2', 20, -10, 10, 100, 0.5, 0.05, 300, 30000]",0.528,3.1748700000007375
"['f2', 20, -10, 10, 100, 0.5, 0.05, 300, 30000]",0.444,3.284652999998798
"['f2', 20, -10, 10, 100, 0.5, 0.05, 300, 30000]",0.775,3.3713779999998224
"['f2', 20, -10, 10, 100, 0.5, 0.05, 300, 30000]",0.16,3.1664229999987583
"['f2', 20, -10, 10, 100, 0.5, 0.05, 300, 30000]",0.69,3.1301279999988765
"['f2', 20, -10, 10, 100, 0.5, 0.05, 300, 30000]",0.818,3.2147509999995236
"['f2', 20, -10, 10, 100, 0.5, 0.05, 300, 30000]",0.439,3.2044089999999414
"['f2', 20, -10, 10, 100, 0.5, 0.05, 300, 30000]",0.36,3.2328809999999066
"['f2', 20, -10, 10, 100, 0.5, 0.05, 300, 30000]",1.008,3.157279999999446
"['f2', 20, -10, 10, 100, 0.5, 0.05, 300, 30000]",0.232,3.2138230000000476
"['f2', 20, -10, 10, 100, 0.5, 0.05, 300, 30000]",0.789,3.2165789999999106
"['f2', 20, -10, 10, 100, 0.5, 0.05, 300, 30000]",0.539,3.2958290000005945
"['f2', 20, -10, 10, 100, 0.5, 0.05, 300, 30000]",0.607,3.503951999999117
"['f2', 20, -10, 10, 100, 0.5, 0.06, 250, 25000]",1.11,2.64520900000025
"['f2', 20, -10, 10, 100, 0.5, 0.06, 250, 25000]",0.627,2.735237999999299
"['f2', 20, -10, 10, 100, 0.5, 0.06, 250, 25000]",1.178,2.6273719999990135
"['f2', 20, -10, 10, 100, 0.5, 0.06, 250, 25000]",0.122,2.677596999999878
"['f2', 20, -10, 10, 100, 0.5, 0.06, 250, 25000]",0.787,2.6877800000002026
"['f2', 20, -10, 10, 100, 0.5, 0.06, 250, 25000]",0.43,2.6325469999992492
"['f2', 20, -10, 10, 100, 0.5, 0.06, 250, 25000]",0.236,2.67378699999972
"['f2', 20, -10, 10, 100, 0.5, 0.06, 250, 25000]",0.61,2.8360039999988658
"['f2', 20, -10, 10, 100, 0.5, 0.06, 250, 25000]",0.387,3.0340350000005856
"['f2', 20, -10, 10, 100, 0.5, 0.06, 250, 25000]",1.299,2.900671000001239
"['f2', 20, -10, 10, 100, 0.5, 0.06, 250, 25000]",0.333,2.7147270000004937
"['f2', 20, -10, 10, 100, 0.5, 0.06, 250, 25000]",0.382,2.7092649999995047
"['f2', 20, -10, 10, 100, 0.5, 0.06, 250, 25000]",0.689,2.663641999999527
"['f2', 20, -10, 10, 100, 0.5, 0.06, 250, 25000]",0.22,2.952608000001419
"['f2', 20, -10, 10, 100, 0.5, 0.06, 250, 25000]",0.44,2.861356999999771
"['f2', 20, -10, 10, 100, 0.5, 0.06, 250, 25000]",1.388,2.751866999999038
"['f2', 20, -10, 10, 100, 0.5, 0.06, 250, 25000]",1.377,2.785482999999658
"['f2', 20, -10, 10, 100, 0.5, 0.06, 250, 25000]",0.142,3.026549000000159
"['f2', 20, -10, 10, 100, 0.5, 0.06, 250, 25000]",0.545,2.9055180000013934
"['f2', 20, -10, 10, 100, 0.5, 0.06, 250, 25000]",0.774,2.693846999998641
"['f2', 20, -10, 10, 100, 0.5, 0.06, 300, 30000]",0.528,3.195214000001215
"['f2', 20, -10, 10, 100, 0.5, 0.06, 300, 30000]",0.562,3.3407939999997325
"['f2', 20, -10, 10, 100, 0.5, 0.06, 300, 30000]",0.899,3.310639999999694
"['f2', 20, -10, 10, 100, 0.5, 0.06, 300, 30000]",0.302,3.366190999999162
"['f2', 20, -10, 10, 100, 0.5, 0.06, 300, 30000]",1.778,3.2656869999991613
"['f2', 20, -10, 10, 100, 0.5, 0.06, 300, 30000]",0.269,3.4091929999995045
"['f2', 20, -10, 10, 100, 0.5, 0.06, 300, 30000]",0.774,3.427983999999924
"['f2', 20, -10, 10, 100, 0.5, 0.06, 300, 30000]",0.506,3.4185399999987567
"['f2', 20, -10, 10, 100, 0.5, 0.06, 300, 30000]",0.47,3.447256000001289
"['f2', 20, -10, 10, 100, 0.5, 0.06, 300, 30000]",0.331,3.4167820000002393
"['f2', 20, -10, 10, 100, 0.5, 0.06, 300, 30000]",0.53,3.403879000001325
"['f2', 20, -10, 10, 100, 0.5, 0.06, 300, 30000]",0.445,3.3834420000002865
"['f2', 20, -10, 10, 100, 0.5, 0.06, 300, 30000]",0.714,3.281910000001517
"['f2', 20, -10, 10, 100, 0.5, 0.06, 300, 30000]",1.296,3.4901389999995445
"['f2', 20, -10, 10, 100, 0.5, 0.06, 300, 30000]",0.149,3.2953059999999823
"['f2', 20, -10, 10, 100, 0.5, 0.06, 300, 30000]",0.335,3.3737160000000586
"['f2', 20, -10, 10, 100, 0.5, 0.06, 300, 30000]",0.643,3.2474920000004204
"['f2', 20, -10, 10, 100, 0.5, 0.06, 300, 30000]",0.592,3.574047000000064
"['f2', 20, -10, 10, 100, 0.5, 0.06, 300, 30000]",0.088,3.2385990000002494
"['f2', 20, -10, 10, 100, 0.5, 0.06, 300, 30000]",0.424,3.2825380000012956
"['f2', 20, -10, 10, 200, 0.4, 0.05, 150, 30000]",0.223,3.270908000000418
"['f2', 20, -10, 10, 200, 0.4, 0.05, 150, 30000]",0.105,3.182723999998416
"['f2', 20, -10, 10, 200, 0.4, 0.05, 150, 30000]",0.165,3.145280000000639
"['f2', 20, -10, 10, 200, 0.4, 0.05, 150, 30000]",0.484,3.2539809999998397
"['f2', 20, -10, 10, 200, 0.4, 0.05, 150, 30000]",0.108,3.236977000000479
"['f2', 20, -10, 10, 200, 0.4, 0.05, 150, 30000]",0.282,3.4755779999995866
"['f2', 20, -10, 10, 200, 0.4, 0.05, 150, 30000]",0.281,3.2483639999991283
"['f2', 20, -10, 10, 200, 0.4, 0.05, 150, 30000]",0.136,3.3114349999996193
"['f2', 20, -10, 10, 200, 0.4, 0.05, 150, 30000]",0.151,3.472147999998924
"['f2', 20, -10, 10, 200, 0.4, 0.05, 150, 30000]",0.277,3.3627199999991717
"['f2', 20, -10, 10, 200, 0.4, 0.05, 150, 30000]",0.174,3.2901849999998376
"['f2', 20, -10, 10, 200, 0.4, 0.05, 150, 30000]",0.121,3.3817889999991166
"['f2', 20, -10, 10, 200, 0.4, 0.05, 150, 30000]",0.231,3.363140999999814
"['f2', 20, -10, 10, 200, 0.4, 0.05, 150, 30000]",0.146,3.306711000001087
"['f2', 20, -10, 10, 200, 0.4, 0.05, 150, 30000]",0.093,3.4621320000005653
"['f2', 20, -10, 10, 200, 0.4, 0.05, 150, 30000]",0.069,3.3279810000003636
"['f2', 20, -10, 10, 200, 0.4, 0.05, 150, 30000]",0.209,3.5054909999998927
"['f2', 20, -10, 10, 200, 0.4, 0.05, 150, 30000]",0.106,3.246621000000232
"['f2', 20, -10, 10, 200, 0.4, 0.05, 150, 30000]",0.307,3.1391530000000785
"['f2', 20, -10, 10, 200, 0.4, 0.05, 150, 30000]",0.242,3.290093000001434
"['f2', 20, -10, 10, 200, 0.4, 0.06, 150, 30000]",0.161,3.2416229999998905
"['f2', 20, -10, 10, 200, 0.4, 0.06, 150, 30000]",0.057,3.1907269999992423
"['f2', 20, -10, 10, 200, 0.4, 0.06, 150, 30000]",0.286,3.132821999999578
"['f2', 20, -10, 10, 200, 0.4, 0.06, 150, 30000]",0.135,3.219929000000775
"['f2', 20, -10, 10, 200, 0.4, 0.06, 150, 30000]",0.084,3.233220000000074
"['f2', 20, -10, 10, 200, 0.4, 0.06, 150, 30000]",0.211,3.4043819999988045
"['f2', 20, -10, 10, 200, 0.4, 0.06, 150, 30000]",0.619,3.316538999999466
"['f2', 20, -10, 10, 200, 0.4, 0.06, 150, 30000]",0.45,3.315855000000738
"['f2', 20, -10, 10, 200, 0.4, 0.06, 150, 30000]",0.567,3.2684040000003733
"['f2', 20, -10, 10, 200, 0.4, 0.06, 150, 30000]",0.252,3.2239929999996093
"['f2', 20, -10, 10, 200, 0.4, 0.06, 150, 30000]",0.098,3.479177000001073
"['f2', 20, -10, 10, 200, 0.4, 0.06, 150, 30000]",0.073,3.3083330000008573
"['f2', 20, -10, 10, 200, 0.4, 0.06, 150, 30000]",0.721,3.2188740000001417
"['f2', 20, -10, 10, 200, 0.4, 0.06, 150, 30000]",0.089,3.2494449999994686
"['f2', 20, -10, 10, 200, 0.4, 0.06, 150, 30000]",0.449,3.2614190000003873
"['f2', 20, -10, 10, 200, 0.4, 0.06, 150, 30000]",0.175,3.2732379999997647
"['f2', 20, -10, 10, 200, 0.4, 0.06, 150, 30000]",0.382,3.2879329999996116
"['f2', 20, -10, 10, 200, 0.4, 0.06, 150, 30000]",0.513,3.333661000000575
"['f2', 20, -10, 10, 200, 0.4, 0.06, 150, 30000]",0.272,3.23774499999854
"['f2', 20, -10, 10, 200, 0.4, 0.06, 150, 30000]",0.39,3.533665999999357
"['f2', 20, -10, 10, 200, 0.5, 0.05, 150, 30000]",0.212,3.3293529999991733
"['f2', 20, -10, 10, 200, 0.5, 0.05, 150, 30000]",0.22,3.2622080000001006
"['f2', 20, -10, 10, 200, 0.5, 0.05, 150, 30000]",0.042,3.4048430000002554
"['f2', 20, -10, 10, 200, 0.5, 0.05, 150, 30000]",0.043,3.386720000000423
"['f2', 20, -10, 10, 200, 0.5, 0.05, 150, 30000]",0.08,3.256789999999455
"['f2', 20, -10, 10, 200, 0.5, 0.05, 150, 30000]",0.478,3.176112999999532
"['f2', 20, -10, 10, 200, 0.5, 0.05, 150, 30000]",0.319,3.4850990000013553
"['f2', 20, -10, 10, 200, 0.5, 0.05, 150, 30000]",0.457,3.5319989999989048
"['f2', 20, -10, 10, 200, 0.5, 0.05, 150, 30000]",0.335,3.4604069999986677
"['f2', 20, -10, 10, 200, 0.5, 0.05, 150, 30000]",0.041,3.540955999998914
"['f2', 20, -10, 10, 200, 0.5, 0.05, 150, 30000]",0.183,3.4289329999992333
"['f2', 20, -10, 10, 200, 0.5, 0.05, 150, 30000]",0.21,3.1917499999999563
"['f2', 20, -10, 10, 200, 0.5, 0.05, 150, 30000]",0.521,3.3384490000007645
"['f2', 20, -10, 10, 200, 0.5, 0.05, 150, 30000]",0.12,3.2833879999998317
"['f2', 20, -10, 10, 200, 0.5, 0.05, 150, 30000]",0.401,3.3809390000005806
"['f2', 20, -10, 10, 200, 0.5, 0.05, 150, 30000]",0.296,3.2176350000008824
"['f2', 20, -10, 10, 200, 0.5, 0.05, 150, 30000]",0.468,3.3687620000000607
"['f2', 20, -10, 10, 200, 0.5, 0.05, 150, 30000]",0.181,3.347196000000622
"['f2', 20, -10, 10, 200, 0.5, 0.05, 150, 30000]",0.373,3.371156000001065
"['f2', 20, -10, 10, 200, 0.5, 0.05, 150, 30000]",0.165,3.242818000000625
"['f2', 20, -10, 10, 200, 0.5, 0.06, 150, 30000]",0.238,3.2141850000007253
"['f2', 20, -10, 10, 200, 0.5, 0.06, 150, 30000]",0.236,3.1608149999992747
"['f2', 20, -10, 10, 200, 0.5, 0.06, 150, 30000]",0.58,3.1920920000011392
"['f2', 20, -10, 10, 200, 0.5, 0.06, 150, 30000]",0.038,3.223715000000084
"['f2', 20, -10, 10, 200, 0.5, 0.06, 150, 30000]",0.059,3.2380690000009054
"['f2', 20, -10, 10, 200, 0.5, 0.06, 150, 30000]",0.583,3.259049000000232
"['f2', 20, -10, 10, 200, 0.5, 0.06, 150, 30000]",0.184,3.2487359999995533
"['f2', 20, -10, 10, 200, 0.5, 0.06, 150, 30000]",0.175,3.5077520000013465
"['f2', 20, -10, 10, 200, 0.5, 0.06, 150, 30000]",0.295,3.2789370000009512
"['f2', 20, -10, 10, 200, 0.5, 0.06, 150, 30000]",0.533,3.355836000000636
"['f2', 20, -10, 10, 200, 0.5, 0.06, 150, 30000]",0.762,3.2940920000000915
"['f2', 20, -10, 10, 200, 0.5, 0.06, 150, 30000]",0.17,3.2994309999994584
"['f2', 20, -10, 10, 200, 0.5, 0.06, 150, 30000]",0.034,3.098303999999189
"['f2', 20, -10, 10, 200, 0.5, 0.06, 150, 30000]",0.557,3.298168999999689
"['f2', 20, -10, 10, 200, 0.5, 0.06, 150, 30000]",0.14,3.3787769999999
"['f2', 20, -10, 10, 200, 0.5, 0.06, 150, 30000]",0.514,3.481581999998525
"['f2', 20, -10, 10, 200, 0.5, 0.06, 150, 30000]",0.206,3.5115070000010746
"['f2', 20, -10, 10, 200, 0.5, 0.06, 150, 30000]",0.148,3.222380000001067
"['f2', 20, -10, 10, 200, 0.5, 0.06, 150, 30000]",0.355,3.3639579999999114
"['f2', 20, -10, 10, 200, 0.5, 0.06, 150, 30000]",0.071,3.243572999999742
"['f2', 20, -100, 100, 100, 0.4, 0.05, 250, 25000]",9.876,2.6413049999991927
"['f2', 20, -100, 100, 100, 0.4, 0.05, 250, 25000]",8.024,2.6730609999995067
"['f2', 20, -100, 100, 100, 0.4, 0.05, 250, 25000]",5.829,2.6451750000014727
"['f2', 20, -100, 100, 100, 0.4, 0.05, 250, 25000]",11.954,2.760062999999718
"['f2', 20, -100, 100, 100, 0.4, 0.05, 250, 25000]",11.968,2.8742789999996603
"['f2', 20, -100, 100, 100, 0.4, 0.05, 250, 25000]",7.912,2.8064369999992778
"['f2', 20, -100, 100, 100, 0.4, 0.05, 250, 25000]",5.047,2.6905790000000707
"['f2', 20, -100, 100, 100, 0.4, 0.05, 250, 25000]",3.786,2.7031719999995403
"['f2', 20, -100, 100, 100, 0.4, 0.05, 250, 25000]",12.932,2.803642000000764
"['f2', 20, -100, 100, 100, 0.4, 0.05, 250, 25000]",4.564,2.8284810000004654
"['f2', 20, -100, 100, 100, 0.4, 0.05, 250, 25000]",6.972,2.634683000000223
"['f2', 20, -100, 100, 100, 0.4, 0.05, 250, 25000]",9.192,2.6608109999997396
"['f2', 20, -100, 100, 100, 0.4, 0.05, 250, 25000]",2.351,2.7457549999999173
"['f2', 20, -100, 100, 100, 0.4, 0.05, 250, 25000]",8.979,2.906019000000015
"['f2', 20, -100, 100, 100, 0.4, 0.05, 250, 25000]",3.861,2.742114999999103
"['f2', 20, -100, 100, 100, 0.4, 0.05, 250, 25000]",4.926,2.8080970000009984
"['f2', 20, -100, 100, 100, 0.4, 0.05, 250, 25000]",2.013,2.7131589999989956
"['f2', 20, -100, 100, 100, 0.4, 0.05, 250, 25000]",5.752,2.769698000000062
"['f2', 20, -100, 100, 100, 0.4, 0.05, 250, 25000]",6.494,2.74255599999924
"['f2', 20, -100, 100, 100, 0.4, 0.05, 250, 25000]",5.243,2.7138429999995424
"['f2', 20, -100, 100, 100, 0.4, 0.05, 300, 30000]",5.048,3.382054000001517
"['f2', 20, -100, 100, 100, 0.4, 0.05, 300, 30000]",4.489,3.259968000000299
"['f2', 20, -100, 100, 100, 0.4, 0.05, 300, 30000]",5.1,3.367489000000205
"['f2', 20, -100, 100, 100, 0.4, 0.05, 300, 30000]",29.258,3.2543580000001384
"['f2', 20, -100, 100, 100, 0.4, 0.05, 300, 30000]",3.789,3.547338000000309
"['f2', 20, -100, 100, 100, 0.4, 0.05, 300, 30000]",9.468,3.614959999998973
"['f2', 20, -100, 100, 100, 0.4, 0.05, 300, 30000]",5.774,3.306527000000642
"['f2', 20, -100, 100, 100, 0.4, 0.05, 300, 30000]",5.126,3.2138840000006894
"['f2', 20, -100, 100, 100, 0.4, 0.05, 300, 30000]",1.736,3.2495140000009997
"['f2', 20, -100, 100, 100, 0.4, 0.05, 300, 30000]",11.422,3.328202999999121
"['f2', 20, -100, 100, 100, 0.4, 0.05, 300, 30000]",3.151,3.2181689999997616
"['f2', 20, -100, 100, 100, 0.4, 0.05, 300, 30000]",6.774,3.261359000000084
"['f2', 20, -100, 100, 100, 0.4, 0.05, 300, 30000]",2.105,3.2596489999996265
"['f2', 20, -100, 100, 100, 0.4, 0.05, 300, 30000]",13.603,3.403480999999374
"['f2', 20, -100, 100, 100, 0.4, 0.05, 300, 30000]",5.192,3.2128739999989193
"['f2', 20, -100, 100, 100, 0.4, 0.05, 300, 30000]",6.508,3.498042000001078
"['f2', 20, -100, 100, 100, 0.4, 0.05, 300, 30000]",3.631,3.3704539999998815
"['f2', 20, -100, 100, 100, 0.4, 0.05, 300, 30000]",2.303,3.2207089999992604
"['f2', 20, -100, 100, 100, 0.4, 0.05, 300, 30000]",17.153,3.192112000000634
"['f2', 20, -100, 100, 100, 0.4, 0.05, 300, 30000]",7.122,3.4255469999989145
"['f2', 20, -100, 100, 100, 0.4, 0.06, 250, 25000]",3.603,2.835277000000133
"['f2', 20, -100, 100, 100, 0.4, 0.06, 250, 25000]",1.582,2.7947729999996227
"['f2', 20, -100, 100, 100, 0.4, 0.06, 250, 25000]",7.718,2.90228500000012
"['f2', 20, -100, 100, 100, 0.4, 0.06, 250, 25000]",17.959,2.893351000000621
"['f2', 20, -100, 100, 100, 0.4, 0.06, 250, 25000]",5.273,2.846910000000207
"['f2', 20, -100, 100, 100, 0.4, 0.06, 250, 25000]",3.618,2.7933960000009392
"['f2', 20, -100, 100, 100, 0.4, 0.06, 250, 25000]",18.295,2.7690309999998135
"['f2', 20, -100, 100, 100, 0.4, 0.06, 250, 25000]",6.746,2.7055250000012165
"['f2', 20, -100, 100, 100, 0.4, 0.06, 250, 25000]",3.41,2.8090589999992517
"['f2', 20, -100, 100, 100, 0.4, 0.06, 250, 25000]",1.888,2.675582999998369
"['f2', 20, -100, 100, 100, 0.4, 0.06, 250, 25000]",5.554,2.6357200000002194
