"combination = [fitness_function_name, dimension, range0, range1, population_size, max_ep, function evaluation]",gBest_fitness,total_time
"['f4', 20, -10, 10, 100, 250, 25000]",1.4545242912542726e-97,2.3169010000001435
"['f4', 20, -10, 10, 100, 250, 25000]",4.054623937667403e-101,2.3578049999996438
"['f4', 20, -10, 10, 100, 250, 25000]",5.25010890386493e-100,2.646173999999519
"['f4', 20, -10, 10, 100, 250, 25000]",1.5505089250330357e-102,2.5732950000001438
"['f4', 20, -10, 10, 100, 250, 25000]",7.765644745250322e-107,2.351141999999527
"['f4', 20, -10, 10, 100, 250, 25000]",1.3065121811933063e-93,2.3258370000003197
"['f4', 20, -10, 10, 100, 250, 25000]",3.6659129549714067e-96,2.4449970000005123
"['f4', 20, -10, 10, 100, 250, 25000]",4.844441694651942e-94,2.4765170000009675
"['f4', 20, -10, 10, 100, 250, 25000]",4.497459548867939e-97,2.38832100000036
"['f4', 20, -10, 10, 100, 250, 25000]",2.868527755064286e-107,2.4046400000006543
"['f4', 20, -10, 10, 100, 250, 25000]",2.0962285045500886e-94,2.510669000001144
"['f4', 20, -10, 10, 100, 250, 25000]",5.138403857664538e-96,2.3673070000004373
"['f4', 20, -10, 10, 100, 250, 25000]",7.734611034134346e-97,2.4096410000001924
"['f4', 20, -10, 10, 100, 250, 25000]",3.2077310415369414e-92,2.5104559999999765
"['f4', 20, -10, 10, 100, 250, 25000]",1.7731594765029442e-103,2.4350760000015725
"['f4', 20, -10, 10, 100, 250, 25000]",1.864532527936447e-97,2.726436000000831
"['f4', 20, -10, 10, 100, 250, 25000]",5.961585352752011e-96,2.371658000000025
"['f4', 20, -10, 10, 100, 250, 25000]",5.573381068440197e-94,2.3612510000002658
"['f4', 20, -10, 10, 100, 250, 25000]",1.3670369131521998e-94,2.3613559999994322
"['f4', 20, -10, 10, 100, 250, 25000]",1.4440398874613796e-92,2.4952350000003207
"['f4', 20, -10, 10, 100, 300, 30000]",7.555334703791976e-103,2.896600000000035
"['f4', 20, -10, 10, 100, 300, 30000]",2.4286019552002227e-113,2.9515549999996438
"['f4', 20, -10, 10, 100, 300, 30000]",3.1333940382793053e-108,3.1540059999988443
"['f4', 20, -10, 10, 100, 300, 30000]",1.0541770700920777e-108,3.086709000001065
"['f4', 20, -10, 10, 100, 300, 30000]",6.555687541524733e-101,3.0594320000000153
"['f4', 20, -10, 10, 100, 300, 30000]",1.1758174963338133e-108,2.8738459999985935
"['f4', 20, -10, 10, 100, 300, 30000]",5.574964322756477e-109,3.0126879999988887
"['f4', 20, -10, 10, 100, 300, 30000]",8.90803847121558e-109,2.9786960000001272
"['f4', 20, -10, 10, 100, 300, 30000]",4.0262939292147464e-110,2.9499890000006417
"['f4', 20, -10, 10, 100, 300, 30000]",1.749185604829562e-111,2.8231099999993603
"['f4', 20, -10, 10, 100, 300, 30000]",4.399432289602143e-108,2.898551000000225
"['f4', 20, -10, 10, 100, 300, 30000]",2.0314340650627822e-104,2.944456999999602
"['f4', 20, -10, 10, 100, 300, 30000]",7.193861314781094e-110,2.787091000000146
"['f4', 20, -10, 10, 100, 300, 30000]",3.7984811904750844e-110,2.9028770000004442
"['f4', 20, -10, 10, 100, 300, 30000]",3.668952407123965e-111,3.14917400000013
"['f4', 20, -10, 10, 100, 300, 30000]",3.1318957631229035e-114,2.8948099999997794
