"combination = [fitness_function_name, dimension, range0, range1, population_size, max_ep, function evaluation]",gBest_fitness,total_time
"['f2', 20, -10, 10, 100, 250, 25000]",6.958354197712894e-96,2.5032429999996566
"['f2', 20, -10, 10, 100, 250, 25000]",9.534129722323638e-99,2.4641499999997905
"['f2', 20, -10, 10, 100, 250, 25000]",4.427363025257445e-101,2.628806999999597
"['f2', 20, -10, 10, 100, 250, 25000]",9.392929338245918e-98,2.535595999999714
"['f2', 20, -10, 10, 100, 250, 25000]",2.749017963984643e-96,2.6321350000002894
"['f2', 20, -10, 10, 100, 250, 25000]",2.36833252714368e-90,2.611895000000004
"['f2', 20, -10, 10, 100, 250, 25000]",8.349866915423911e-98,2.5916619999998147
"['f2', 20, -10, 10, 100, 250, 25000]",1.4387438359531015e-98,2.468699000000015
"['f2', 20, -10, 10, 100, 250, 25000]",7.668651986264419e-96,2.6538980000000265
"['f2', 20, -10, 10, 100, 250, 25000]",3.103483075763261e-92,2.5435709999997016
"['f2', 20, -10, 10, 100, 250, 25000]",1.938701972262983e-98,2.76844600000004
"['f2', 20, -10, 10, 100, 250, 25000]",1.103123167149218e-92,2.740229999999883
"['f2', 20, -10, 10, 100, 250, 25000]",8.205150506051896e-92,2.5930869999997412
"['f2', 20, -10, 10, 100, 250, 25000]",5.107116347698084e-95,2.6244759999999587
"['f2', 20, -10, 10, 100, 250, 25000]",1.0316175008267984e-95,2.929704000000129
"['f2', 20, -10, 10, 100, 250, 25000]",4.7489049616307824e-101,2.5522469999996247
"['f2', 20, -10, 10, 100, 250, 25000]",1.8214976967386985e-95,2.563089000000218
"['f2', 20, -10, 10, 100, 250, 25000]",1.4524328631024768e-88,2.7219810000001416
"['f2', 20, -10, 10, 100, 250, 25000]",4.530964844933582e-99,2.5618249999997715
"['f2', 20, -10, 10, 100, 250, 25000]",2.569181684756858e-95,2.655416999999943
"['f2', 20, -10, 10, 100, 300, 30000]",9.973783473896142e-109,3.1951750000002903
"['f2', 20, -10, 10, 100, 300, 30000]",4.3935664835927405e-103,3.1206609999999273
"['f2', 20, -10, 10, 100, 300, 30000]",4.14545985406778e-110,2.997867000000042
"['f2', 20, -10, 10, 100, 300, 30000]",5.905335659950947e-118,2.987314999999853
"['f2', 20, -10, 10, 100, 300, 30000]",1.3233395420700661e-102,2.9831170000002203
"['f2', 20, -10, 10, 100, 300, 30000]",1.0451213463992917e-106,3.1659709999998995
"['f2', 20, -10, 10, 100, 300, 30000]",1.525131985847059e-110,3.0111480000000483
"['f2', 20, -10, 10, 100, 300, 30000]",5.0197262644612713e-101,3.1244879999999284
"['f2', 20, -10, 10, 100, 300, 30000]",2.0356695064181913e-106,2.986728999999741
"['f2', 20, -10, 10, 100, 300, 30000]",1.5827299422940198e-108,3.023439999999937
"['f2', 20, -10, 10, 100, 300, 30000]",1.6662858603759637e-106,3.137314999999944
"['f2', 20, -10, 10, 100, 300, 30000]",8.547562235886265e-111,3.2126979999998184
"['f2', 20, -10, 10, 100, 300, 30000]",6.742417730744507e-112,3.164524999999685
"['f2', 20, -10, 10, 100, 300, 30000]",1.9506258704465055e-103,3.0851149999998597
"['f2', 20, -10, 10, 100, 300, 30000]",5.368186492658337e-110,3.1612450000002354
"['f2', 20, -10, 10, 100, 300, 30000]",6.211479746185349e-108,3.1100039999996625
"['f2', 20, -10, 10, 100, 300, 30000]",1.348482206449568e-107,3.6252199999998993
"['f2', 20, -10, 10, 100, 300, 30000]",2.3497619361989497e-108,3.0969749999999294
"['f2', 20, -10, 10, 100, 300, 30000]",1.2190876939869479e-113,3.2349099999996724
"['f2', 20, -10, 10, 100, 300, 30000]",8.155551107345061e-110,3.2843980000002375
"['f2', 20, -10, 10, 200, 150, 30000]",8.966805555609982e-72,3.233233999999811
"['f2', 20, -10, 10, 200, 150, 30000]",1.6098124266342638e-69,3.185059999999794
"['f2', 20, -10, 10, 200, 150, 30000]",3.1655028734944027e-80,3.132873000000018
"['f2', 20, -10, 10, 200, 150, 30000]",1.7604640185180074e-68,3.296820000000025
"['f2', 20, -10, 10, 200, 150, 30000]",1.9734625297472457e-75,3.053487000000132
"['f2', 20, -10, 10, 200, 150, 30000]",5.219293384108902e-69,3.0814940000000206
"['f2', 20, -10, 10, 200, 150, 30000]",3.0377531601907105e-67,3.174805000000106
"['f2', 20, -10, 10, 200, 150, 30000]",3.1355799258036835e-73,3.234715999999935
"['f2', 20, -10, 10, 200, 150, 30000]",1.1961449329380666e-71,3.383983000000171
"['f2', 20, -10, 10, 200, 150, 30000]",8.988491149111717e-80,2.9765400000001137
"['f2', 20, -10, 10, 200, 150, 30000]",3.863658904845217e-74,3.081998999999996
"['f2', 20, -10, 10, 200, 150, 30000]",1.2517178337240418e-72,3.099834000000101
"['f2', 20, -10, 10, 200, 150, 30000]",3.9271462755180455e-73,3.0456740000004174
"['f2', 20, -10, 10, 200, 150, 30000]",8.928315483476818e-72,3.1494339999999283
"['f2', 20, -10, 10, 200, 150, 30000]",9.675518420323772e-75,3.1921370000000024
"['f2', 20, -10, 10, 200, 150, 30000]",3.269185394171096e-73,3.152600999999777
"['f2', 20, -10, 10, 200, 150, 30000]",5.040190460237506e-68,2.996392999999898
"['f2', 20, -10, 10, 200, 150, 30000]",8.158048591232614e-72,3.234421999999995
"['f2', 20, -10, 10, 200, 150, 30000]",2.026249178386911e-69,3.2048640000002706
"['f2', 20, -10, 10, 200, 150, 30000]",3.224540562679598e-72,3.0478429999998298
"['f2', 20, -100, 100, 100, 250, 25000]",1.3791204778175392e-20,2.886312000000089
"['f2', 20, -100, 100, 100, 250, 25000]",4.412881983454744e-20,3.0151569999998173
"['f2', 20, -100, 100, 100, 250, 25000]",2.414864111206167e-16,3.112728999999945
"['f2', 20, -100, 100, 100, 250, 25000]",4.30708648788653e-20,2.800587000000178
"['f2', 20, -100, 100, 100, 250, 25000]",6.011809599139254e-16,2.723330999999689
"['f2', 20, -100, 100, 100, 250, 25000]",2.617213055908731e-18,2.920741999999791
"['f2', 20, -100, 100, 100, 250, 25000]",5.418287895452412e-21,2.7178650000000744
"['f2', 20, -100, 100, 100, 250, 25000]",5.245343182903791e-19,2.6823209999997744
"['f2', 20, -100, 100, 100, 250, 25000]",9.63744849308101e-16,2.871484000000237
"['f2', 20, -100, 100, 100, 250, 25000]",1.376767009070585e-18,2.7469590000000608
"['f2', 20, -100, 100, 100, 250, 25000]",3.22444066100461e-16,2.9042149999995672
"['f2', 20, -100, 100, 100, 250, 25000]",1.1119296666639566e-19,2.7018060000000332
"['f2', 20, -100, 100, 100, 250, 25000]",1.6185092751699042e-16,2.9618069999996806
"['f2', 20, -100, 100, 100, 250, 25000]",1.826349518677729e-17,2.741822000000411
"['f2', 20, -100, 100, 100, 250, 25000]",1.3412532145780417e-17,2.937660000000051
"['f2', 20, -100, 100, 100, 250, 25000]",1.4634308997718372e-22,2.7265480000000935
"['f2', 20, -100, 100, 100, 250, 25000]",2.462252121192351e-19,2.81708000000026
"['f2', 20, -100, 100, 100, 250, 25000]",1.1487219891026585e-17,2.6986409999999523
"['f2', 20, -100, 100, 100, 250, 25000]",3.5944147718554066e-26,2.6582510000002912
"['f2', 20, -100, 100, 100, 250, 25000]",2.5237523165867883e-17,2.8735139999998864
"['f2', 20, -100, 100, 100, 300, 30000]",1.8897138668148112e-18,3.451730999999654
"['f2', 20, -100, 100, 100, 300, 30000]",5.802278334421359e-20,3.6263919999996688
"['f2', 20, -100, 100, 100, 300, 30000]",6.07081258917709e-19,3.463256999999885
"['f2', 20, -100, 100, 100, 300, 30000]",9.926464701375775e-16,3.425514000000021
"['f2', 20, -100, 100, 100, 300, 30000]",9.661981978960769e-21,3.390835000000152
"['f2', 20, -100, 100, 100, 300, 30000]",1.939493196136702e-20,3.2711319999998523
"['f2', 20, -100, 100, 100, 300, 30000]",6.4799836130968245e-25,3.5159710000002633
