"combination = [fitness_function_name, dimension, range0, range1, m, n, l1, l2, max_ep, c1 ,c2, c3, c4, function evaluation]",total_time,gBest_fitness
"['f4', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.05, 2.05, 2.05, 26250]",2.28,0.5093186438879818
"['f4', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.05, 2.05, 2.05, 30000]",2.56,0.25164886650519647
"['f4', 20, -10, 10, 15, 10, 5, 300, 5, 2.05, 2.05, 2.05, 2.05, 26250]",2.19,0.204149742272157
"['f4', 20, -10, 10, 15, 10, 10, 300, 5, 2.05, 2.05, 2.05, 2.05, 30000]",2.55,0.11572775561759174
"['f4', 20, -10, 10, 15, 10, 20, 200, 5, 2.05, 2.05, 2.05, 2.05, 30000]",2.79,0.1717815666484609
"['f4', 20, -10, 10, 15, 20, 5, 300, 5, 2.05, 2.05, 2.05, 2.05, 30000]",2.55,0.09329738430923494
"['f4', 20, -10, 10, 15, 20, 10, 200, 5, 2.05, 2.05, 2.05, 2.05, 30000]",2.92,0.1793794111329288
"['f4', 20, -10, 10, 20, 5, 10, 200, 5, 2.05, 2.05, 2.05, 2.05, 25000]",2.17,0.22323382099664443
"['f4', 20, -10, 10, 20, 5, 20, 200, 5, 2.05, 2.05, 2.05, 2.05, 30000]",3.3,0.21078973971724874
"['f4', 20, -10, 10, 20, 10, 5, 200, 5, 2.05, 2.05, 2.05, 2.05, 25000]",2.16,0.12820023530344501
"['f4', 20, -10, 10, 20, 10, 10, 200, 5, 2.05, 2.05, 2.05, 2.05, 30000]",2.51,0.09085409805016759
"['f4', 20, -10, 10, 20, 20, 5, 200, 5, 2.05, 2.05, 2.05, 2.05, 30000]",2.45,0.08610313173094224
"['f4', 20, -10, 10, 25, 5, 5, 200, 5, 2.05, 2.05, 2.05, 2.05, 28125]",2.33,0.25184014406198274
"['f4', 20, -100, 100, 15, 5, 10, 300, 5, 2.05, 2.05, 2.05, 2.05, 26250]",2.35,2.191154793000964
"['f4', 20, -100, 100, 15, 5, 20, 300, 5, 2.05, 2.05, 2.05, 2.05, 30000]",3.39,0.8727794478748766
"['f4', 20, -100, 100, 15, 10, 5, 300, 5, 2.05, 2.05, 2.05, 2.05, 26250]",2.27,1.2560470893990416
"['f4', 20, -100, 100, 15, 10, 10, 300, 5, 2.05, 2.05, 2.05, 2.05, 30000]",2.55,0.6695987779884109
"['f4', 20, -100, 100, 15, 10, 20, 200, 5, 2.05, 2.05, 2.05, 2.05, 30000]",2.54,1.1625415328115332
"['f4', 20, -100, 100, 15, 20, 5, 300, 5, 2.05, 2.05, 2.05, 2.05, 30000]",2.69,1.202965470076508
"['f4', 20, -100, 100, 15, 20, 10, 200, 5, 2.05, 2.05, 2.05, 2.05, 30000]",2.63,0.7387129527294861
"['f4', 20, -100, 100, 20, 5, 10, 200, 5, 2.05, 2.05, 2.05, 2.05, 25000]",2.11,1.8458949819453252
"['f4', 20, -100, 100, 20, 5, 20, 200, 5, 2.05, 2.05, 2.05, 2.05, 30000]",2.64,0.512141131857569
"['f4', 20, -100, 100, 20, 10, 5, 200, 5, 2.05, 2.05, 2.05, 2.05, 25000]",2.13,0.7094122079076658
"['f4', 20, -100, 100, 20, 10, 10, 200, 5, 2.05, 2.05, 2.05, 2.05, 30000]",2.54,1.2147219959393338
"['f4', 20, -100, 100, 20, 20, 5, 200, 5, 2.05, 2.05, 2.05, 2.05, 30000]",2.51,1.2586897151122103
"['f4', 20, -100, 100, 25, 5, 5, 200, 5, 2.05, 2.05, 2.05, 2.05, 28125]",2.57,0.47134915150054424
"['f4', 30, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.05, 2.05, 2.05, 26250]",2.31,0.9750672676324418
"['f4', 30, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.05, 2.05, 2.05, 30000]",2.75,1.0001788746934146
"['f4', 30, -10, 10, 15, 10, 5, 300, 5, 2.05, 2.05, 2.05, 2.05, 26250]",2.65,0.4746897891031566
"['f4', 30, -10, 10, 15, 10, 10, 300, 5, 2.05, 2.05, 2.05, 2.05, 30000]",2.89,0.2633467284165671
"['f4', 30, -10, 10, 15, 10, 20, 200, 5, 2.05, 2.05, 2.05, 2.05, 30000]",2.64,0.544669566963531
"['f4', 30, -10, 10, 15, 20, 5, 300, 5, 2.05, 2.05, 2.05, 2.05, 30000]",2.64,0.4422196935953732
"['f4', 30, -10, 10, 15, 20, 10, 200, 5, 2.05, 2.05, 2.05, 2.05, 30000]",2.9,0.5954538716314959
"['f4', 30, -10, 10, 20, 5, 10, 200, 5, 2.05, 2.05, 2.05, 2.05, 25000]",2.28,0.6123224277424048
"['f4', 30, -10, 10, 20, 5, 20, 200, 5, 2.05, 2.05, 2.05, 2.05, 30000]",2.61,0.6112233963294205
"['f4', 30, -10, 10, 20, 10, 5, 200, 5, 2.05, 2.05, 2.05, 2.05, 25000]",2.5,0.41451537978093234
"['f4', 30, -10, 10, 20, 10, 10, 200, 5, 2.05, 2.05, 2.05, 2.05, 30000]",2.89,0.4891314868465583
"['f4', 30, -10, 10, 20, 20, 5, 200, 5, 2.05, 2.05, 2.05, 2.05, 30000]",2.66,0.29674400917688
"['f4', 30, -10, 10, 25, 5, 5, 200, 5, 2.05, 2.05, 2.05, 2.05, 28125]",2.63,0.8797434823159871
"['f4', 30, -100, 100, 15, 5, 10, 300, 5, 2.05, 2.05, 2.05, 2.05, 26250]",2.34,3.614710985260954
"['f4', 30, -100, 100, 15, 5, 20, 300, 5, 2.05, 2.05, 2.05, 2.05, 30000]",2.8,2.8685222095159633
"['f4', 30, -100, 100, 15, 10, 5, 300, 5, 2.05, 2.05, 2.05, 2.05, 26250]",2.46,3.668893305147142
"['f4', 30, -100, 100, 15, 10, 10, 300, 5, 2.05, 2.05, 2.05, 2.05, 30000]",2.71,3.2608229889441884
"['f4', 30, -100, 100, 15, 10, 20, 200, 5, 2.05, 2.05, 2.05, 2.05, 30000]",2.8,3.307640641800252
"['f4', 30, -100, 100, 15, 20, 5, 300, 5, 2.05, 2.05, 2.05, 2.05, 30000]",3.13,4.156700265238043
"['f4', 30, -100, 100, 15, 20, 10, 200, 5, 2.05, 2.05, 2.05, 2.05, 30000]",2.76,1.7663639793948094
"['f4', 30, -100, 100, 20, 5, 10, 200, 5, 2.05, 2.05, 2.05, 2.05, 25000]",2.25,2.529738496417256
"['f4', 30, -100, 100, 20, 5, 20, 200, 5, 2.05, 2.05, 2.05, 2.05, 30000]",2.96,3.685483062780369
"['f4', 30, -100, 100, 20, 10, 5, 200, 5, 2.05, 2.05, 2.05, 2.05, 25000]",2.28,3.10737666413422
"['f4', 30, -100, 100, 20, 10, 10, 200, 5, 2.05, 2.05, 2.05, 2.05, 30000]",2.74,2.0935138248150724
"['f4', 30, -100, 100, 20, 20, 5, 200, 5, 2.05, 2.05, 2.05, 2.05, 30000]",2.76,3.377652795704906
"['f4', 30, -100, 100, 25, 5, 5, 200, 5, 2.05, 2.05, 2.05, 2.05, 28125]",2.55,2.1775248492378267
"['f4', 50, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.05, 2.05, 2.05, 26250]",2.75,1.5182425634205239
