"combination = [fitness_function_name, dimension, range0, range1, m, n, l1, l2, max_ep, c1, c2, function evaluation]",gBest_fitness,total_time
"['f4', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",6.015526648481555e-109,2.368555999997625
"['f4', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",1.0788493457030173e-103,2.3405560000028345
"['f4', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",2.700439381910653e-107,2.4672609999979613
"['f4', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",3.325033585006038e-103,2.422048000000359
"['f4', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",8.444467677723179e-108,2.4016369999990275
"['f4', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",6.29827715987548e-117,2.404450000001816
"['f4', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",5.17190660699267e-107,2.427386999999726
"['f4', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",6.359285773717543e-107,2.551462999999785
"['f4', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",8.373465539803942e-113,2.7091609999988577
"['f4', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",1.6480986578223137e-112,2.394592000000557
"['f4', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",5.847191212472306e-119,2.444303000000218
"['f4', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",8.726520232958426e-102,2.505376000000979
"['f4', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",1.4034873965097643e-115,2.6401130000012927
"['f4', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",1.0195982151085307e-114,2.4083489999975427
"['f4', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",7.969245434679485e-115,2.609496000000945
"['f4', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",1.1269257894795246e-106,2.4542639999999665
"['f4', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",3.363419876582069e-106,2.4198010000000068
"['f4', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",9.706687370731157e-107,2.3951469999992696
"['f4', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",3.3180609612963155e-109,2.40875700000106
