"combination [range0, range1, ep_max, c1, c2]",gBest_fitness
1,0.007070472146247419
2,7.363541589730417e-07
3,1.332138646834621e-08
4,2.310631364007153e-12
5,2.839083683000933e-13
6,1.9697841983381965e-15
7,5.39288384496044e-21
8,5.39288384496044e-21
9,5.39288384496044e-21
10,4.495282353620361e-23
11,1.4648882682500938e-25
12,1.4648882682500938e-25
13,1.4648882682500938e-25
14,6.240512294114178e-27
15,3.762815350493181e-27
16,3.762815350493181e-27
17,3.762815350493181e-27
18,3.762815350493181e-27
19,3.762815350493181e-27
20,3.762815350493181e-27
21,2.180766724018184e-28
22,9.508300038987447e-31
23,2.6226467816768352e-31
24,2.6226467816768352e-31
25,2.6226467816768352e-31
26,2.6226467816768352e-31
27,2.6226467816768352e-31
28,1.6202476340165718e-34
29,1.6202476340165718e-34
30,1.6202476340165718e-34
31,1.6202476340165718e-34
32,1.6202476340165718e-34
33,1.6202476340165718e-34
34,1.6202476340165718e-34
35,6.213257951114258e-35
36,6.213257951114258e-35
37,4.438010068762423e-35
38,6.945892610703052e-37
39,6.945892610703052e-37
40,3.6618168773958183e-38
41,3.335037644181534e-39
42,8.404515412223845e-42
43,1.1237991059015992e-43
44,1.1237991059015992e-43
45,1.1237991059015992e-43
46,1.1237991059015992e-43
47,1.1237991059015992e-43
48,1.1237991059015992e-43
49,1.1237991059015992e-43
50,1.1237991059015992e-43
51,1.1237991059015992e-43
52,1.6869477512544308e-46
53,1.6869477512544308e-46
54,1.6869477512544308e-46
55,1.393595719197847e-46
56,1.393595719197847e-46
57,1.393595719197847e-46
58,1.393595719197847e-46
59,1.393595719197847e-46
60,1.393595719197847e-46
61,1.393595719197847e-46
62,1.393595719197847e-46
63,8.625751655526293e-50
64,9.247027573987958e-51
65,4.578974900258257e-51
66,7.288779295860522e-52
67,7.288779295860522e-52
68,5.533397339601361e-52
69,3.0433377744372632e-52
70,3.272581025494125e-53
71,4.218122196446184e-54
72,4.0521765483157036e-54
73,4.0521765483157036e-54
74,4.0521765483157036e-54
75,4.0521765483157036e-54
76,5.860220260670168e-55
77,2.1276920336284098e-56
78,2.1276920336284098e-56
79,2.1276920336284098e-56
80,2.621863247878873e-57
81,8.726905358384982e-59
82,1.6732936152836816e-64
83,4.13564094323601e-73
84,4.13564094323601e-73
85,4.13564094323601e-73
86,1.499472921693338e-80
87,1.499472921693338e-80
88,1.499472921693338e-80
89,1.499472921693338e-80
90,1.499472921693338e-80
91,1.499472921693338e-80
92,1.499472921693338e-80
93,1.499472921693338e-80
94,1.499472921693338e-80
95,1.499472921693338e-80
96,1.499472921693338e-80
97,1.499472921693338e-80
98,1.499472921693338e-80
99,1.499472921693338e-80
100,1.499472921693338e-80
101,1.756281732735146e-81
102,1.5906607571989637e-82
103,4.2295790210492615e-83
104,1.0353995668527161e-83
105,1.2066209571043418e-85
106,6.32140317381083e-87
107,6.32140317381083e-87
108,4.125869326466957e-91
109,2.474300247523316e-94
110,2.474300247523316e-94
111,2.474300247523316e-94
112,2.519248184131729e-96
113,2.1809444721691745e-97
114,3.2651915888010976e-99
115,1.4934288073501555e-102
116,1.4934288073501555e-102
117,1.4934288073501555e-102
118,3.767609911454258e-106
119,1.5942071222924136e-107
120,1.5942071222924136e-107
121,1.5942071222924136e-107
122,1.5942071222924136e-107
123,1.5942071222924136e-107
124,8.84742192892368e-109
125,7.56760363198583e-113
126,7.56760363198583e-113
127,7.56760363198583e-113
128,7.56760363198583e-113
129,3.958368104529202e-113
130,3.958368104529202e-113
131,3.958368104529202e-113
132,3.958368104529202e-113
133,1.0722794986948794e-113
134,3.5175555425659674e-116
135,3.5175555425659674e-116
136,1.1220687141054414e-116
137,2.9917693399686564e-117
138,1.0969390090100395e-121
139,4.493953466859657e-123
140,4.493953466859657e-123
141,2.0158794274459937e-128
142,2.0158794274459937e-128
143,2.0158794274459937e-128
144,2.0158794274459937e-128
145,8.618398327908762e-129
146,8.618398327908762e-129
147,8.618398327908762e-129
148,5.090072590527188e-136
149,5.090072590527188e-136
150,5.090072590527188e-136
151,6.135981323168213e-138
152,6.135981323168213e-138
153,1.1193982738316646e-138
154,1.0465070296421529e-144
155,1.4129327171104538e-150
156,1.4129327171104538e-150
157,1.4129327171104538e-150
158,1.4129327171104538e-150
159,1.4129327171104538e-150
160,1.4129327171104538e-150
161,1.4129327171104538e-150
162,1.4129327171104538e-150
163,1.4129327171104538e-150
164,1.354098462810157e-150
165,1.354098462810157e-150
166,6.0387172618849965e-152
167,3.2551398875302756e-155
168,3.2551398875302756e-155
169,3.2551398875302756e-155
170,8.604963921005548e-163
171,8.604963921005548e-163
172,8.604963921005548e-163
173,8.604963921005548e-163
174,1.0564449360335288e-168
175,1.0564449360335288e-168
176,1.0564449360335288e-168
177,5.833407753829032e-169
178,5.833407753829032e-169
179,5.833407753829032e-169
180,2.474189340923178e-170
181,2.474189340923178e-170
182,2.555640876131054e-171
183,2.555640876131054e-171
184,1.0569988136394058e-171
185,5.882860958001355e-175
186,5.882860958001355e-175
187,5.882860958001355e-175
188,5.882860958001355e-175
189,5.882860958001355e-175
190,5.518081582962914e-177
191,1.5811048516818999e-180
192,1.5811048516818999e-180
193,1.5811048516818999e-180
194,2.506597702835338e-181
195,5.716683147454274e-185
196,2.280157703069036e-189
197,2.280157703069036e-189
198,2.280157703069036e-189
199,4.655966126314632e-190
200,6.755155713626633e-192
