"combination [range0, range1, ep_max, c1, c2]",gBest_fitness
1,0.9042575358345823
2,0.00011567575713060182
3,5.136100236283602e-05
4,1.1481505498755711e-07
5,1.1481505498755711e-07
6,1.1415323949581329e-07
7,3.528370279909597e-10
8,3.528370279909597e-10
9,1.3627180419581014e-10
10,1.6699132377366616e-13
11,9.879715942772371e-14
12,9.879715942772371e-14
13,9.879715942772371e-14
14,9.879715942772371e-14
15,7.213298907278703e-16
16,2.077197048329558e-17
17,1.4493041959569333e-19
18,4.628867864780788e-22
19,2.326120247487447e-24
20,2.1716351029705756e-24
21,2.1716351029705756e-24
22,1.637715550500714e-25
23,1.637715550500714e-25
24,2.40158226292544e-27
25,1.1361584522596818e-27
26,2.307630403224352e-30
27,2.307630403224352e-30
28,3.3572880383898405e-32
29,1.7457257224884342e-34
30,1.7457257224884342e-34
31,1.7457257224884342e-34
32,4.449837891105653e-36
33,4.449837891105653e-36
34,4.449837891105653e-36
35,4.449837891105653e-36
36,4.449837891105653e-36
37,4.449837891105653e-36
38,4.449837891105653e-36
39,4.449837891105653e-36
40,4.449837891105653e-36
41,2.6545849261214108e-39
42,2.6545849261214108e-39
43,2.6545849261214108e-39
44,2.6545849261214108e-39
45,2.6545849261214108e-39
46,2.6545849261214108e-39
47,2.6545849261214108e-39
48,2.6545849261214108e-39
49,2.6545849261214108e-39
50,2.6545849261214108e-39
51,2.6545849261214108e-39
52,2.6545849261214108e-39
53,5.936901701375438e-41
54,5.936901701375438e-41
55,2.423092187833983e-42
56,1.3015619506893406e-42
57,1.206973445752945e-45
58,6.231639569753292e-47
59,2.7096338602623796e-47
60,1.6598169751440123e-47
61,1.6598169751440123e-47
62,1.6598169751440123e-47
63,4.867896388946748e-52
64,4.867896388946748e-52
65,4.867896388946748e-52
66,4.867896388946748e-52
67,4.867896388946748e-52
68,4.867896388946748e-52
69,4.867896388946748e-52
70,4.867896388946748e-52
71,4.867896388946748e-52
72,4.867896388946748e-52
73,4.867896388946748e-52
74,4.867896388946748e-52
75,4.867896388946748e-52
76,4.867896388946748e-52
77,4.867896388946748e-52
78,4.867896388946748e-52
79,4.867896388946748e-52
80,4.867896388946748e-52
81,4.867896388946748e-52
82,4.867896388946748e-52
83,6.851589335020835e-53
84,6.851589335020835e-53
85,7.081068351376648e-56
86,1.2247696016771182e-57
87,1.2247696016771182e-57
88,4.67776981247765e-59
89,2.541582813889557e-61
90,2.541582813889557e-61
91,7.344955384998105e-62
92,7.344955384998105e-62
93,7.344955384998105e-62
94,7.344955384998105e-62
95,6.574857989707808e-63
96,6.574857989707808e-63
97,1.657509173781259e-64
98,1.3180161016476398e-66
99,1.3180161016476398e-66
100,2.836152330022239e-70
101,1.5590684441362082e-71
102,3.4176008375040023e-77
103,3.4176008375040023e-77
104,3.4176008375040023e-77
105,3.4176008375040023e-77
106,3.4176008375040023e-77
107,3.4176008375040023e-77
108,4.737380875434006e-78
109,4.737380875434006e-78
110,7.674013229593643e-79
111,1.7636631758658673e-79
112,2.595294765589713e-81
113,7.321652831572521e-85
114,7.321652831572521e-85
115,3.248711649603787e-85
116,1.423681665831137e-87
117,1.423681665831137e-87
118,2.389171104339754e-90
119,2.389171104339754e-90
120,5.40041582521546e-91
121,1.9283531861723362e-93
122,1.9283531861723362e-93
123,1.9283531861723362e-93
124,1.9283531861723362e-93
125,1.9283531861723362e-93
126,1.9283531861723362e-93
127,1.9283531861723362e-93
128,1.9283531861723362e-93
129,1.9283531861723362e-93
130,1.9283531861723362e-93
131,1.9283531861723362e-93
132,1.9283531861723362e-93
133,1.9283531861723362e-93
134,1.9283531861723362e-93
135,1.9283531861723362e-93
136,7.215940457031104e-94
137,7.215940457031104e-94
138,7.215940457031104e-94
139,9.396533016078266e-96
140,9.029196279273974e-96
141,9.029196279273974e-96
142,9.029196279273974e-96
143,9.029196279273974e-96
144,9.029196279273974e-96
145,9.029196279273974e-96
146,9.029196279273974e-96
147,2.6192046884414675e-96
148,7.635868651170444e-100
149,7.635868651170444e-100
150,7.635868651170444e-100
151,7.635868651170444e-100
152,7.635868651170444e-100
153,7.635868651170444e-100
154,7.635868651170444e-100
155,4.192958087650204e-100
156,3.418114081246675e-102
157,1.4291287984676065e-105
158,8.23189401220112e-109
159,2.5913777775957696e-109
160,1.3799141425912288e-113
161,1.3799141425912288e-113
162,1.3799141425912288e-113
163,1.3799141425912288e-113
164,1.3799141425912288e-113
165,1.3799141425912288e-113
166,1.3799141425912288e-113
167,1.3799141425912288e-113
168,1.3799141425912288e-113
169,1.3799141425912288e-113
170,1.5549190327587876e-114
171,2.84311775391203e-115
172,1.713113026585862e-117
173,8.691756180129192e-119
174,6.643747302863039e-119
175,7.969807855648962e-120
176,1.1186736817181888e-121
177,1.1186736817181888e-121
178,7.920472395350305e-124
179,7.920472395350305e-124
180,7.920472395350305e-124
181,3.5319845672810735e-124
182,3.5319845672810735e-124
183,5.177236522786164e-125
184,1.1906583394931658e-125
185,1.0286891527592228e-127
186,4.917452328612021e-128
187,4.917452328612021e-128
188,1.8199217274561503e-128
189,1.0957295042256594e-128
190,1.0615114860197929e-132
191,1.0615114860197929e-132
192,1.0615114860197929e-132
193,3.452595674520726e-133
194,2.3494247174353866e-134
195,1.9233926049629864e-135
196,1.5819041801853491e-137
