"combination [range0, range1, ep_max, c1, c2]",gBest_fitness
1,7.02494419841315
2,0.0003505057877345939
3,2.612435612323426e-06
4,1.0876955959128588e-07
5,9.52950812638695e-15
6,9.52950812638695e-15
7,9.52950812638695e-15
8,9.52950812638695e-15
9,5.529381442457894e-15
10,7.022468247276879e-17
11,7.6143796596104905e-19
12,7.6143796596104905e-19
13,7.6143796596104905e-19
14,1.5740630289399929e-21
15,1.5740630289399929e-21
16,1.5740630289399929e-21
17,2.7518006614769184e-26
18,2.7518006614769184e-26
19,9.202343705146085e-27
20,3.285377455682284e-28
21,3.285377455682284e-28
22,3.285377455682284e-28
23,2.7352911442812316e-28
24,2.7352911442812316e-28
25,2.7352911442812316e-28
26,2.7352911442812316e-28
27,2.1355815213092806e-29
28,2.1355815213092806e-29
29,1.6351342176639047e-31
30,3.809793801869099e-32
31,4.5455032973510366e-33
32,4.5455032973510366e-33
33,7.894821192338618e-38
34,7.894821192338618e-38
35,7.894821192338618e-38
36,7.894821192338618e-38
37,2.4806694982818907e-43
38,2.4806694982818907e-43
39,2.4806694982818907e-43
40,2.3594858828495563e-45
41,7.04106570203281e-48
42,1.4618821604081046e-48
43,3.922604030828342e-51
44,3.922604030828342e-51
45,1.725701963439418e-52
46,1.725701963439418e-52
47,1.02227623666849e-52
48,1.02227623666849e-52
49,1.02227623666849e-52
50,1.231226586744822e-56
51,1.231226586744822e-56
52,1.231226586744822e-56
53,1.2278363439922115e-57
54,2.6059267827421106e-59
55,1.5457503909070755e-60
56,2.309136801634566e-64
57,2.309136801634566e-64
58,2.309136801634566e-64
59,1.0894666573942812e-69
60,1.0894666573942812e-69
61,1.0894666573942812e-69
62,1.0894666573942812e-69
63,1.9305515681659426e-74
64,7.40115983456396e-76
65,7.40115983456396e-76
66,7.40115983456396e-76
67,7.40115983456396e-76
68,7.40115983456396e-76
69,1.3318375820117167e-76
70,1.1651673313237188e-76
71,4.669266882317064e-77
72,2.471839107983378e-79
73,1.9993654790838212e-80
74,1.2272767339419722e-81
75,1.2272767339419722e-81
76,6.80025453028903e-85
77,6.80025453028903e-85
78,3.775995134458463e-88
79,1.5891781255869762e-88
80,5.126334325365357e-92
81,2.4755848267464535e-97
82,2.4755848267464535e-97
83,2.4755848267464535e-97
84,1.645968870764241e-98
85,1.645968870764241e-98
86,9.360509331467255e-100
87,2.1037456675890886e-103
88,2.1037456675890886e-103
89,2.1037456675890886e-103
90,2.0478781986967252e-103
91,2.0478781986967252e-103
92,2.0478781986967252e-103
93,5.008566056011711e-108
94,5.008566056011711e-108
95,5.008566056011711e-108
96,1.0051852480046207e-110
97,1.0051852480046207e-110
98,1.2846270710744542e-111
99,1.2846270710744542e-111
100,1.2846270710744542e-111
