"combination [range0, range1, ep_max, c1, c2]",gBest_fitness
1,2.3048036305212456
2,0.0017414587777820538
3,0.00017731376794640516
4,4.108155524412735e-09
5,1.1162074745374807e-11
6,1.1162074745374807e-11
7,9.838283958067216e-14
8,1.616805479213141e-17
9,1.616805479213141e-17
10,1.482977904469007e-17
11,4.182139294256295e-21
12,4.182139294256295e-21
13,1.183304532066693e-21
14,1.183304532066693e-21
15,2.24012870174601e-32
16,2.24012870174601e-32
17,2.24012870174601e-32
18,2.24012870174601e-32
19,2.24012870174601e-32
20,2.24012870174601e-32
21,2.24012870174601e-32
22,2.24012870174601e-32
23,2.24012870174601e-32
24,2.24012870174601e-32
25,2.24012870174601e-32
26,2.24012870174601e-32
27,2.24012870174601e-32
28,8.831997097759403e-33
29,4.867980148820227e-36
30,5.2047482804479656e-39
31,5.4537593535128855e-42
32,5.638244897191186e-45
33,5.638244897191186e-45
34,5.638244897191186e-45
35,5.638244897191186e-45
36,5.638244897191186e-45
37,5.365107010643354e-45
38,2.9126069301641286e-46
39,1.0097696391603205e-50
40,1.3022802820149053e-54
41,7.331318603141062e-57
42,3.702989786311976e-61
43,2.26309568598931e-65
44,5.2494024898326825e-67
45,5.2494024898326825e-67
46,1.731422903875381e-68
47,4.5511543463045096e-71
48,4.5511543463045096e-71
49,4.5511543463045096e-71
50,4.5511543463045096e-71
51,4.5511543463045096e-71
52,4.5511543463045096e-71
53,4.5511543463045096e-71
54,4.5511543463045096e-71
55,4.5511543463045096e-71
56,7.632412309364582e-74
57,7.899195809507734e-76
58,7.899195809507734e-76
59,7.899195809507734e-76
60,7.899195809507734e-76
61,7.899195809507734e-76
62,7.899195809507734e-76
63,7.899195809507734e-76
64,7.899195809507734e-76
65,7.899195809507734e-76
66,7.899195809507734e-76
67,7.899195809507734e-76
68,7.899195809507734e-76
69,7.899195809507734e-76
70,7.899195809507734e-76
71,7.899195809507734e-76
72,7.899195809507734e-76
73,7.899195809507734e-76
74,4.9620525430572127e-76
75,4.9620525430572127e-76
76,1.7710391338055396e-76
77,4.393958786875624e-78
78,4.393958786875624e-78
79,4.393958786875624e-78
80,2.1671748588550732e-79
81,7.407527423658703e-80
82,1.1996654921704129e-80
83,3.926672926860614e-83
84,3.926672926860614e-83
85,1.9374597676481333e-84
86,1.1188156334367927e-86
87,1.9235249940489163e-90
88,1.4419587919638413e-94
89,1.549379673638421e-95
90,1.549379673638421e-95
91,1.549379673638421e-95
92,1.549379673638421e-95
93,1.549379673638421e-95
94,1.043636451862267e-96
95,1.043636451862267e-96
96,2.0583122113806046e-98
97,2.0583122113806046e-98
98,2.155275437238585e-100
99,2.6010103584337507e-103
100,2.2039838229760188e-104
