"combination [range0, range1, ep_max, c1, c2]",gBest_fitness
1,39.269113786089555
2,1.409245860916317e-06
3,1.409245860916317e-06
4,1.409245860916317e-06
5,5.865547828308982e-07
6,4.872678901653042e-07
7,1.1510689738988558e-09
8,1.655052735941609e-11
9,6.307942474017837e-17
10,4.24250707808151e-19
11,1.5770445871914067e-21
12,3.3221847469982124e-26
13,6.927089334874308e-28
14,6.927089334874308e-28
15,1.4648406878501857e-29
16,1.6857859054884108e-32
17,1.6857859054884108e-32
18,1.6857859054884108e-32
19,1.6857859054884108e-32
20,1.6857859054884108e-32
21,1.6857859054884108e-32
22,1.6857859054884108e-32
23,1.6857859054884108e-32
24,1.6857859054884108e-32
25,1.6857859054884108e-32
26,1.6857859054884108e-32
27,1.6857859054884108e-32
28,1.6857859054884108e-32
29,1.6857859054884108e-32
30,1.6857859054884108e-32
31,1.6857859054884108e-32
32,1.6857859054884108e-32
33,1.6857859054884108e-32
34,1.6857859054884108e-32
35,1.6857859054884108e-32
36,1.6857859054884108e-32
37,1.6857859054884108e-32
38,1.6857859054884108e-32
39,9.797142910948379e-40
40,9.797142910948379e-40
41,9.797142910948379e-40
42,8.297379853783531e-41
43,8.297379853783531e-41
44,8.297379853783531e-41
45,3.892238107283536e-46
46,9.705650743157002e-49
47,1.3134918793796175e-51
48,5.0821922584476305e-52
49,2.3074900329668686e-59
50,2.3074900329668686e-59
51,2.3074900329668686e-59
52,7.344143311073689e-64
53,7.344143311073689e-64
54,7.344143311073689e-64
55,7.344143311073689e-64
56,7.344143311073689e-64
57,7.344143311073689e-64
58,7.344143311073689e-64
59,3.395198095461379e-65
60,3.395198095461379e-65
61,3.395198095461379e-65
62,3.395198095461379e-65
63,3.395198095461379e-65
64,3.395198095461379e-65
65,3.395198095461379e-65
66,3.395198095461379e-65
67,3.395198095461379e-65
68,3.395198095461379e-65
69,3.395198095461379e-65
70,3.395198095461379e-65
71,3.395198095461379e-65
72,3.395198095461379e-65
73,3.395198095461379e-65
74,3.395198095461379e-65
75,2.1008234044596719e-69
76,6.0191701719228724e-71
77,9.178204089893796e-72
78,9.178204089893796e-72
79,9.178204089893796e-72
80,4.12117695480114e-72
81,4.12117695480114e-72
82,4.8680438566637634e-76
83,3.9499016896456057e-78
84,2.127580198530643e-80
85,2.127580198530643e-80
86,2.127580198530643e-80
87,2.127580198530643e-80
88,9.631643653829951e-83
89,9.631643653829951e-83
90,3.2052410368266647e-87
91,3.2052410368266647e-87
92,3.2052410368266647e-87
93,2.874592660326069e-89
94,2.874592660326069e-89
95,2.465958231855081e-89
96,2.465958231855081e-89
97,2.465958231855081e-89
98,2.465958231855081e-89
99,2.465958231855081e-89
100,8.726613579272633e-90
101,1.4961888091064887e-92
102,4.539733431745789e-94
103,4.325540899407931e-94
104,2.2231650345656045e-94
105,4.034650758125598e-99
106,4.034650758125598e-99
107,4.034650758125598e-99
108,4.034650758125598e-99
109,7.550808040458078e-102
110,7.893163672537453e-103
111,1.4955025346494304e-106
112,2.657423885971464e-110
113,2.657423885971464e-110
114,1.8420648567369858e-110
115,8.623705576926113e-114
116,8.623705576926113e-114
117,1.347893695461194e-118
118,1.347893695461194e-118
119,1.347893695461194e-118
120,1.347893695461194e-118
121,5.380217582318768e-119
122,6.011039917965252e-125
123,6.011039917965252e-125
124,6.011039917965252e-125
125,6.011039917965252e-125
126,6.011039917965252e-125
127,3.0980999143885486e-125
128,1.8362046795009577e-127
129,4.7477306240594894e-129
130,4.7477306240594894e-129
131,4.7477306240594894e-129
132,3.579491536874705e-131
133,3.579491536874705e-131
134,3.579491536874705e-131
135,3.579491536874705e-131
136,2.1815734360119346e-133
137,2.1575272691904352e-134
138,2.0081053833398568e-135
139,2.0081053833398568e-135
140,2.840739421266696e-136
141,3.2737085238545335e-140
142,2.740633126737447e-140
143,6.613385407952234e-143
144,2.9983216815789166e-143
145,9.321666345982339e-145
146,2.506038496945831e-145
147,2.00447608009169e-146
148,2.00447608009169e-146
149,2.560506433633323e-151
150,2.2369644704078293e-151
151,2.2369644704078293e-151
152,5.406045042121642e-158
153,2.5606669909861344e-165
154,2.5606669909861344e-165
155,7.103370281572796e-170
156,1.2142832225036413e-170
157,6.13121281406619e-174
158,6.13121281406619e-174
159,2.3075369652272623e-175
160,3.3364199191053536e-177
161,3.3364199191053536e-177
162,3.3364199191053536e-177
163,3.3364199191053536e-177
164,3.3364199191053536e-177
165,3.3364199191053536e-177
166,3.3364199191053536e-177
167,3.3364199191053536e-177
168,3.3364199191053536e-177
169,3.3364199191053536e-177
170,3.3364199191053536e-177
171,3.3364199191053536e-177
172,3.3364199191053536e-177
173,3.3364199191053536e-177
174,2.2938966887761324e-177
175,1.3796618670745253e-177
176,1.3796618670745253e-177
177,3.0762338227873236e-181
178,3.0762338227873236e-181
179,9.482893820832206e-184
180,3.319189253593071e-184
181,1.0978748583526282e-184
182,1.1199907925419376e-186
183,6.368166183173306e-191
184,6.368166183173306e-191
185,6.368166183173306e-191
186,2.83260995448219e-191
187,7.895675732306666e-193
188,2.324349796492214e-195
189,2.324349796492214e-195
190,2.324349796492214e-195
191,2.324349796492214e-195
192,2.324349796492214e-195
193,2.324349796492214e-195
194,2.324349796492214e-195
195,2.324349796492214e-195
196,2.324349796492214e-195
197,2.324349796492214e-195
198,2.324349796492214e-195
199,2.324349796492214e-195
200,2.324349796492214e-195
