"combination = [fitness_function_name, dimension, range0, range1, population_size, max_ep, c1, c2, function evaluation]",gBest_fitness,total_time
"['f7', 20, -10, 10, 100, 250, 2.05, 2.5, 25000]",3.7957689136358517,4.9
"['f7', 20, -10, 10, 100, 250, 2.05, 2.5, 25000]",2.6963327733321614,4.81
"['f7', 20, -10, 10, 100, 250, 2.05, 2.5, 25000]",3.9952762951598677,5.0
"['f7', 20, -10, 10, 100, 250, 2.05, 2.5, 25000]",2.058515420228879,5.0
"['f7', 20, -10, 10, 100, 250, 2.05, 2.5, 25000]",2.592551491244394,4.98
"['f7', 20, -10, 10, 100, 250, 2.05, 2.5, 25000]",2.9461954906899983,4.9
"['f7', 20, -10, 10, 100, 250, 2.05, 2.5, 25000]",2.825003328045193,4.75
"['f7', 20, -10, 10, 100, 250, 2.05, 2.5, 25000]",3.5277832042832733,4.96
"['f7', 20, -10, 10, 100, 250, 2.05, 2.5, 25000]",3.235135028070006,4.75
"['f7', 20, -10, 10, 100, 250, 2.05, 2.5, 25000]",2.879637251620028,4.96
"['f7', 20, -10, 10, 100, 250, 2.05, 2.5, 25000]",4.45492932177447,4.79
"['f7', 20, -10, 10, 100, 250, 2.5, 2.05, 25000]",2.786004110472667,5.23
"['f7', 20, -10, 10, 100, 250, 2.5, 2.05, 25000]",5.330338612601787,5.05
"['f7', 20, -10, 10, 100, 250, 2.5, 2.05, 25000]",2.6222190158947254,5.09
"['f7', 20, -10, 10, 100, 250, 2.5, 2.05, 25000]",3.458078506535342,4.81
"['f7', 20, -10, 10, 100, 250, 2.5, 2.05, 25000]",5.185776842130132,4.91
"['f7', 20, -10, 10, 100, 250, 2.5, 2.05, 25000]",3.2813148409976196,4.99
"['f7', 20, -10, 10, 100, 250, 2.5, 2.05, 25000]",2.8642621081570363,5.04
"['f7', 20, -10, 10, 100, 250, 2.5, 2.05, 25000]",5.190473007528715,4.92
"['f7', 20, -10, 10, 100, 250, 2.5, 2.05, 25000]",4.7466686763649415,4.82
"['f7', 20, -10, 10, 100, 250, 2.5, 2.05, 25000]",4.213003773067869,5.06
"['f7', 20, -10, 10, 100, 250, 2.5, 2.05, 25000]",2.5845346607323734,4.81
"['f7', 20, -10, 10, 100, 250, 2.5, 2.05, 25000]",3.300592682689783,4.91
"['f7', 20, -10, 10, 100, 250, 2.5, 2.05, 25000]",5.821026057981107,4.96
"['f7', 20, -10, 10, 100, 250, 2.5, 2.05, 25000]",3.2870923292106955,5.43
"['f7', 20, -10, 10, 100, 250, 2.5, 2.05, 25000]",1.4985223048748706,4.93
"['f7', 20, -10, 10, 100, 250, 2.5, 2.05, 25000]",2.6080519157751287,5.01
"['f7', 20, -10, 10, 100, 250, 2.5, 2.05, 25000]",7.417803152250942,5.2
"['f7', 20, -10, 10, 100, 250, 2.5, 2.05, 25000]",4.443323452450361,5.25
"['f7', 20, -10, 10, 100, 250, 2.5, 2.05, 25000]",3.2481824510985353,5.08
"['f7', 20, -10, 10, 100, 250, 2.5, 2.05, 25000]",3.2979233080644916,4.81
"['f7', 20, -10, 10, 100, 250, 2.5, 2.5, 25000]",4.371128248203838,5.31
"['f7', 20, -10, 10, 100, 250, 2.5, 2.5, 25000]",4.165157045862486,5.13
"['f7', 20, -10, 10, 100, 250, 2.5, 2.5, 25000]",2.61598110765896,5.13
"['f7', 20, -10, 10, 100, 250, 2.5, 2.5, 25000]",2.3197487571976114,5.38
"['f7', 20, -10, 10, 100, 250, 2.5, 2.5, 25000]",4.871487504502404,4.94
"['f7', 20, -10, 10, 100, 250, 2.5, 2.5, 25000]",2.0006123321606077,5.34
"['f7', 20, -10, 10, 100, 250, 2.5, 2.5, 25000]",1.7299956947520367,5.08
"['f7', 20, -10, 10, 100, 250, 2.5, 2.5, 25000]",1.4594957704754603,5.09
"['f7', 20, -10, 10, 100, 250, 2.5, 2.5, 25000]",2.969704946637747,5.03
"['f7', 20, -10, 10, 100, 250, 2.5, 2.5, 25000]",2.0291350034594395,5.29
"['f7', 20, -10, 10, 100, 250, 2.5, 2.5, 25000]",2.017683142255107,4.85
"['f7', 20, -10, 10, 100, 250, 2.5, 2.5, 25000]",2.708475808321195,4.88
"['f7', 20, -10, 10, 100, 250, 2.5, 2.5, 25000]",2.141697984346814,5.21
"['f7', 20, -10, 10, 100, 250, 2.5, 2.5, 25000]",4.721405731948634,5.24
"['f7', 20, -10, 10, 100, 250, 2.5, 2.5, 25000]",2.8740739950798373,5.18
"['f7', 20, -10, 10, 100, 250, 2.5, 2.5, 25000]",2.2409768901615656,5.12
"['f7', 20, -10, 10, 100, 250, 2.5, 2.5, 25000]",3.8494558473014857,5.05
"['f7', 20, -10, 10, 100, 250, 2.5, 2.5, 25000]",3.876117856948795,5.07
"['f7', 20, -10, 10, 100, 250, 2.5, 2.5, 25000]",4.739634301041388,4.8
"['f7', 20, -10, 10, 100, 250, 2.5, 2.5, 25000]",1.689473660772306,5.0
"['f7', 20, -10, 10, 100, 300, 2.05, 2.05, 30000]",2.5005400484230993,6.15
"['f7', 20, -10, 10, 100, 300, 2.05, 2.05, 30000]",2.586421811821719,6.59
"['f7', 20, -10, 10, 100, 300, 2.05, 2.05, 30000]",2.350466216928181,6.1
"['f7', 20, -10, 10, 100, 300, 2.05, 2.05, 30000]",2.6022447603877357,6.32
"['f7', 20, -10, 10, 100, 300, 2.05, 2.05, 30000]",2.985725314200396,6.26
"['f7', 20, -10, 10, 100, 300, 2.05, 2.05, 30000]",2.3371376244520015,6.02
"['f7', 20, -10, 10, 100, 300, 2.05, 2.05, 30000]",5.357143493355275,6.18
"['f7', 20, -10, 10, 100, 300, 2.05, 2.05, 30000]",2.6700527087746773,6.16
"['f7', 20, -10, 10, 100, 300, 2.05, 2.05, 30000]",3.1525347314104986,5.93
"['f7', 20, -10, 10, 100, 300, 2.05, 2.05, 30000]",6.6614882281095,6.1
"['f7', 20, -10, 10, 100, 300, 2.05, 2.05, 30000]",4.52270169005037,5.99
"['f7', 20, -10, 10, 100, 300, 2.05, 2.05, 30000]",5.074342514039022,6.14
"['f7', 20, -10, 10, 100, 300, 2.05, 2.05, 30000]",3.184532566527242,6.04
"['f7', 20, -10, 10, 100, 300, 2.05, 2.05, 30000]",4.6359986486666,6.16
"['f7', 20, -10, 10, 100, 300, 2.05, 2.05, 30000]",3.346906747562133,5.9
"['f7', 20, -10, 10, 100, 300, 2.05, 2.05, 30000]",2.9428841170657423,6.1
"['f7', 20, -10, 10, 100, 300, 2.05, 2.05, 30000]",4.124815128390708,6.38
"['f7', 20, -10, 10, 100, 300, 2.05, 2.05, 30000]",6.4036919419022835,6.47
"['f7', 20, -10, 10, 100, 300, 2.05, 2.05, 30000]",7.729695728145957,6.17
"['f7', 20, -10, 10, 100, 300, 2.05, 2.05, 30000]",2.647523683483634,6.47
"['f7', 20, -10, 10, 100, 300, 2.05, 2.5, 30000]",2.1029407391591146,6.19
"['f7', 20, -10, 10, 100, 300, 2.05, 2.5, 30000]",3.291588410949597,6.57
"['f7', 20, -10, 10, 100, 300, 2.05, 2.5, 30000]",2.4615364821501626,6.01
"['f7', 20, -10, 10, 100, 300, 2.05, 2.5, 30000]",2.4489887138653685,6.39
"['f7', 20, -10, 10, 100, 300, 2.05, 2.5, 30000]",1.82402938268877,6.35
"['f7', 20, -10, 10, 100, 300, 2.05, 2.5, 30000]",2.2494106344655105,6.26
"['f7', 20, -10, 10, 100, 300, 2.05, 2.5, 30000]",3.041962129972161,6.0
"['f7', 20, -10, 10, 100, 300, 2.05, 2.5, 30000]",2.878554391146324,5.9
"['f7', 20, -10, 10, 100, 300, 2.05, 2.5, 30000]",2.8265330951114875,6.13
"['f7', 20, -10, 10, 100, 300, 2.05, 2.5, 30000]",1.978305688182763,5.87
"['f7', 20, -10, 10, 100, 300, 2.05, 2.5, 30000]",2.241640142236921,6.05
"['f7', 20, -10, 10, 100, 300, 2.05, 2.5, 30000]",2.9359934961582383,6.14
"['f7', 20, -10, 10, 100, 300, 2.05, 2.5, 30000]",3.137717028863177,6.02
"['f7', 20, -10, 10, 100, 300, 2.05, 2.5, 30000]",5.848276465613004,6.09
"['f7', 20, -10, 10, 100, 300, 2.05, 2.5, 30000]",4.028026925999703,6.51
"['f7', 20, -10, 10, 100, 300, 2.05, 2.5, 30000]",4.188256430717481,6.22
"['f7', 20, -10, 10, 100, 300, 2.05, 2.5, 30000]",1.7124499358926273,6.11
"['f7', 20, -10, 10, 100, 300, 2.05, 2.5, 30000]",6.062375005372083,6.09
"['f7', 20, -10, 10, 100, 300, 2.05, 2.5, 30000]",4.290379786810675,6.45
"['f7', 20, -10, 10, 100, 300, 2.05, 2.5, 30000]",2.9933395597519117,5.92
"['f7', 20, -10, 10, 100, 300, 2.5, 2.05, 30000]",3.6415223122275524,6.65
"['f7', 20, -10, 10, 100, 300, 2.5, 2.05, 30000]",4.389035634061546,5.89
"['f7', 20, -10, 10, 100, 300, 2.5, 2.05, 30000]",4.120865344328226,5.97
"['f7', 20, -10, 10, 100, 300, 2.5, 2.05, 30000]",2.726160432496358,6.01
"['f7', 20, -10, 10, 100, 300, 2.5, 2.05, 30000]",4.023119022852572,6.23
"['f7', 20, -10, 10, 100, 300, 2.5, 2.05, 30000]",4.02001714914632,6.27
"['f7', 20, -10, 10, 100, 300, 2.5, 2.05, 30000]",5.669497580302212,6.08
"['f7', 20, -10, 10, 100, 300, 2.5, 2.05, 30000]",4.6670988315318205,6.19
"['f7', 20, -10, 10, 100, 300, 2.5, 2.05, 30000]",4.0633476326288305,5.98
"['f7', 20, -10, 10, 100, 300, 2.5, 2.05, 30000]",4.3976410455507935,5.84
"['f7', 20, -10, 10, 100, 300, 2.5, 2.05, 30000]",4.291404075580381,5.67
"['f7', 20, -10, 10, 100, 300, 2.5, 2.05, 30000]",5.162905475679808,5.92
"['f7', 20, -10, 10, 100, 300, 2.5, 2.05, 30000]",2.454209451765368,5.97
"['f7', 20, -10, 10, 100, 300, 2.5, 2.05, 30000]",3.093490239435843,6.06
"['f7', 20, -10, 10, 100, 300, 2.5, 2.05, 30000]",2.27540117791034,6.04
"['f7', 20, -10, 10, 100, 300, 2.5, 2.05, 30000]",4.5035668501958295,6.01
"['f7', 20, -10, 10, 100, 300, 2.5, 2.05, 30000]",2.99767195160221,6.01
"['f7', 20, -10, 10, 100, 300, 2.5, 2.05, 30000]",2.8036647703176403,5.86
"['f7', 20, -10, 10, 100, 300, 2.5, 2.05, 30000]",2.784270796576517,5.81
"['f7', 20, -10, 10, 100, 300, 2.5, 2.05, 30000]",3.9193677065531176,5.72
"['f7', 20, -10, 10, 100, 300, 2.5, 2.5, 30000]",2.278662760542874,5.99
"['f7', 20, -10, 10, 100, 300, 2.5, 2.5, 30000]",2.18760117761715,6.39
"['f7', 20, -10, 10, 100, 300, 2.5, 2.5, 30000]",1.2903309783179968,6.29
"['f7', 20, -10, 10, 100, 300, 2.5, 2.5, 30000]",2.511073669346818,6.04
"['f7', 20, -10, 10, 100, 300, 2.5, 2.5, 30000]",2.8603799347467707,5.91
"['f7', 20, -10, 10, 100, 300, 2.5, 2.5, 30000]",2.030279824387442,5.8
"['f7', 20, -10, 10, 100, 300, 2.5, 2.5, 30000]",2.0991902540821608,5.83
"['f7', 20, -10, 10, 100, 300, 2.5, 2.5, 30000]",2.838324424572576,6.36
"['f7', 20, -10, 10, 100, 300, 2.5, 2.5, 30000]",4.207283140762319,5.82
"['f7', 20, -10, 10, 100, 300, 2.5, 2.5, 30000]",2.378861081487843,6.3
"['f7', 20, -10, 10, 100, 300, 2.5, 2.5, 30000]",1.7719548118229702,5.83
"['f7', 20, -10, 10, 100, 300, 2.5, 2.5, 30000]",2.5806853841448385,5.89
"['f7', 20, -10, 10, 100, 300, 2.5, 2.5, 30000]",4.7864458660274645,5.93
"['f7', 20, -10, 10, 100, 300, 2.5, 2.5, 30000]",2.750623829829546,5.91
"['f7', 20, -10, 10, 100, 300, 2.5, 2.5, 30000]",3.4412917266185037,6.12
"['f7', 20, -10, 10, 100, 300, 2.5, 2.5, 30000]",3.7452094528060225,5.87
"['f7', 20, -10, 10, 100, 300, 2.5, 2.5, 30000]",2.252837191453029,6.16
"['f7', 20, -10, 10, 100, 300, 2.5, 2.5, 30000]",1.0502899970541995,6.08
"['f7', 20, -10, 10, 100, 300, 2.5, 2.5, 30000]",2.060463820983207,5.77
"['f7', 20, -10, 10, 100, 300, 2.5, 2.5, 30000]",3.0050584329361048,6.1
"['f7', 20, -10, 10, 200, 150, 2.05, 2.05, 30000]",2.7628602367873123,6.24
"['f7', 20, -10, 10, 200, 150, 2.05, 2.05, 30000]",3.6345753737308537,6.07
"['f7', 20, -10, 10, 200, 150, 2.05, 2.05, 30000]",3.2461973656877907,6.15
"['f7', 20, -10, 10, 200, 150, 2.05, 2.05, 30000]",5.422825918980128,5.88
"['f7', 20, -10, 10, 200, 150, 2.05, 2.05, 30000]",2.6061651005499256,5.91
"['f7', 20, -10, 10, 200, 150, 2.05, 2.05, 30000]",4.322127445830473,6.39
"['f7', 20, -10, 10, 200, 150, 2.05, 2.05, 30000]",4.203849615013688,6.2
"['f7', 20, -10, 10, 200, 150, 2.05, 2.05, 30000]",4.098741216279485,5.89
"['f7', 20, -10, 10, 200, 150, 2.05, 2.05, 30000]",2.165753740836819,6.31
"['f7', 20, -10, 10, 200, 150, 2.05, 2.05, 30000]",5.446801890863428,6.05
"['f7', 20, -10, 10, 200, 150, 2.05, 2.05, 30000]",3.3219203773278285,5.77
"['f7', 20, -10, 10, 200, 150, 2.05, 2.05, 30000]",6.2432474845532875,5.81
"['f7', 20, -10, 10, 200, 150, 2.05, 2.05, 30000]",1.392660428040022,5.8
"['f7', 20, -10, 10, 200, 150, 2.05, 2.05, 30000]",4.638570620025358,5.93
"['f7', 20, -10, 10, 200, 150, 2.05, 2.05, 30000]",1.8618729715175393,5.82
"['f7', 20, -10, 10, 200, 150, 2.05, 2.05, 30000]",3.48320409777775,5.78
"['f7', 20, -10, 10, 200, 150, 2.05, 2.05, 30000]",1.6974727991003107,6.85
"['f7', 20, -10, 10, 200, 150, 2.05, 2.05, 30000]",3.061995825189172,5.84
"['f7', 20, -10, 10, 200, 150, 2.05, 2.05, 30000]",3.647798217090034,5.99
"['f7', 20, -10, 10, 200, 150, 2.05, 2.05, 30000]",2.5280424358165687,5.87
"['f7', 20, -10, 10, 200, 150, 2.05, 2.5, 30000]",1.7414813658929065,5.86
"['f7', 20, -10, 10, 200, 150, 2.05, 2.5, 30000]",3.0877880899994357,6.31
"['f7', 20, -10, 10, 200, 150, 2.05, 2.5, 30000]",2.712927793551893,6.21
"['f7', 20, -10, 10, 200, 150, 2.05, 2.5, 30000]",2.673766076035186,6.05
"['f7', 20, -10, 10, 200, 150, 2.05, 2.5, 30000]",2.236262664389567,5.95
"['f7', 20, -10, 10, 200, 150, 2.05, 2.5, 30000]",2.1719308774064476,6.0
"['f7', 20, -10, 10, 200, 150, 2.05, 2.5, 30000]",2.0202877011853513,5.81
"['f7', 20, -10, 10, 200, 150, 2.05, 2.5, 30000]",2.664709852385796,6.07
"['f7', 20, -10, 10, 200, 150, 2.05, 2.5, 30000]",3.8408360092804426,6.18
"['f7', 20, -10, 10, 200, 150, 2.05, 2.5, 30000]",2.3529603881947767,6.08
"['f7', 20, -10, 10, 200, 150, 2.05, 2.5, 30000]",0.9780013408008672,5.93
"['f7', 20, -10, 10, 200, 150, 2.05, 2.5, 30000]",2.1167598220857156,5.92
"['f7', 20, -10, 10, 200, 150, 2.05, 2.5, 30000]",2.7407122029388207,6.05
"['f7', 20, -10, 10, 200, 150, 2.05, 2.5, 30000]",2.4648004729305866,6.16
"['f7', 20, -10, 10, 200, 150, 2.05, 2.5, 30000]",1.9894351931037761,5.85
"['f7', 20, -10, 10, 200, 150, 2.05, 2.5, 30000]",1.0230612744622356,5.81
"['f7', 20, -10, 10, 200, 150, 2.05, 2.5, 30000]",2.7617158596861726,6.1
"['f7', 20, -10, 10, 200, 150, 2.05, 2.5, 30000]",2.0406941813397426,5.83
"['f7', 20, -10, 10, 200, 150, 2.05, 2.5, 30000]",2.5368633934332054,6.06
"['f7', 20, -10, 10, 200, 150, 2.05, 2.5, 30000]",3.956175491282039,6.53
"['f7', 20, -10, 10, 200, 150, 2.5, 2.05, 30000]",1.7969812381743644,6.11
"['f7', 20, -10, 10, 200, 150, 2.5, 2.05, 30000]",1.901455470116329,6.14
"['f7', 20, -10, 10, 200, 150, 2.5, 2.05, 30000]",3.4028993099461373,6.38
"['f7', 20, -10, 10, 200, 150, 2.5, 2.05, 30000]",6.697780713938188,6.17
"['f7', 20, -10, 10, 200, 150, 2.5, 2.05, 30000]",2.354962123102928,6.24
"['f7', 20, -10, 10, 200, 150, 2.5, 2.05, 30000]",4.8638008195821465,6.21
"['f7', 20, -10, 10, 200, 150, 2.5, 2.05, 30000]",2.251664472393812,6.43
"['f7', 20, -10, 10, 200, 150, 2.5, 2.05, 30000]",3.391287273899451,6.08
"['f7', 20, -10, 10, 200, 150, 2.5, 2.05, 30000]",3.028990635927071,6.25
"['f7', 20, -10, 10, 200, 150, 2.5, 2.05, 30000]",1.7006402832703738,6.05
"['f7', 20, -10, 10, 200, 150, 2.5, 2.05, 30000]",2.858614060431832,5.86
"['f7', 20, -10, 10, 200, 150, 2.5, 2.05, 30000]",4.926627631612021,6.98
"['f7', 20, -10, 10, 200, 150, 2.5, 2.05, 30000]",2.0370137504003845,5.99
"['f7', 20, -10, 10, 200, 150, 2.5, 2.05, 30000]",2.4479682772313565,6.09
"['f7', 20, -10, 10, 200, 150, 2.5, 2.05, 30000]",4.708824997538208,6.03
"['f7', 20, -10, 10, 200, 150, 2.5, 2.05, 30000]",3.1721730807317083,6.42
"['f7', 20, -10, 10, 200, 150, 2.5, 2.05, 30000]",4.419795581782509,6.19
"['f7', 20, -10, 10, 200, 150, 2.5, 2.05, 30000]",2.408544381352118,6.16
"['f7', 20, -10, 10, 200, 150, 2.5, 2.05, 30000]",2.402210080562221,6.12
"['f7', 20, -10, 10, 200, 150, 2.5, 2.05, 30000]",1.924755366241571,5.9
"['f7', 20, -10, 10, 200, 150, 2.5, 2.5, 30000]",1.8754409691038973,5.95
"['f7', 20, -10, 10, 200, 150, 2.5, 2.5, 30000]",1.951807693218353,5.88
"['f7', 20, -10, 10, 200, 150, 2.5, 2.5, 30000]",2.337542375299249,5.97
"['f7', 20, -10, 10, 200, 150, 2.5, 2.5, 30000]",2.3729639371676123,6.31
"['f7', 20, -10, 10, 200, 150, 2.5, 2.5, 30000]",1.947996836890632,6.12
"['f7', 20, -10, 10, 200, 150, 2.5, 2.5, 30000]",0.7320056161816711,6.19
"['f7', 20, -10, 10, 200, 150, 2.5, 2.5, 30000]",1.4128399236795666,6.21
"['f7', 20, -10, 10, 200, 150, 2.5, 2.5, 30000]",2.275139982639612,6.1
"['f7', 20, -10, 10, 200, 150, 2.5, 2.5, 30000]",1.8352917654641479,6.01
"['f7', 20, -10, 10, 200, 150, 2.5, 2.5, 30000]",1.5480693616222354,6.02
"['f7', 20, -10, 10, 200, 150, 2.5, 2.5, 30000]",2.8072347558766024,6.21
"['f7', 20, -10, 10, 200, 150, 2.5, 2.5, 30000]",1.0662917566120615,5.78
"['f7', 20, -10, 10, 200, 150, 2.5, 2.5, 30000]",2.131804280604733,6.07
"['f7', 20, -10, 10, 200, 150, 2.5, 2.5, 30000]",1.906167199701843,6.03
"['f7', 20, -10, 10, 200, 150, 2.5, 2.5, 30000]",1.188265464047149,5.85
"['f7', 20, -10, 10, 200, 150, 2.5, 2.5, 30000]",1.7534612583550344,6.05
"['f7', 20, -10, 10, 200, 150, 2.5, 2.5, 30000]",1.4308176993308903,5.98
"['f7', 20, -10, 10, 200, 150, 2.5, 2.5, 30000]",1.5095657591043685,6.04
"['f7', 20, -10, 10, 200, 150, 2.5, 2.5, 30000]",1.5070685150182292,6.05
"['f7', 20, -10, 10, 200, 150, 2.5, 2.5, 30000]",3.430299747305554,6.16
"['f7', 20, -100, 100, 100, 250, 2.05, 2.05, 25000]",4.067525726915534,5.5
"['f7', 20, -100, 100, 100, 250, 2.05, 2.05, 25000]",5.836101262953931,5.33
"['f7', 20, -100, 100, 100, 250, 2.05, 2.05, 25000]",5.691682982880417,5.05
"['f7', 20, -100, 100, 100, 250, 2.05, 2.05, 25000]",6.02856971972205,4.99
"['f7', 20, -100, 100, 100, 250, 2.05, 2.05, 25000]",3.9367198625052855,4.87
"['f7', 20, -100, 100, 100, 250, 2.05, 2.05, 25000]",4.017843447707585,5.1
"['f7', 20, -100, 100, 100, 250, 2.05, 2.05, 25000]",2.18135327080646,5.73
"['f7', 20, -100, 100, 100, 250, 2.05, 2.05, 25000]",3.055593775696141,4.92
"['f7', 20, -100, 100, 100, 250, 2.05, 2.05, 25000]",4.939745399932265,4.93
"['f7', 20, -100, 100, 100, 250, 2.05, 2.05, 25000]",5.327328876462429,5.09
"['f7', 20, -100, 100, 100, 250, 2.05, 2.05, 25000]",1.6033242440688165,4.98
"['f7', 20, -100, 100, 100, 250, 2.05, 2.05, 25000]",3.8729016358567465,5.09
"['f7', 20, -100, 100, 100, 250, 2.05, 2.05, 25000]",2.9116039516710863,5.1
"['f7', 20, -100, 100, 100, 250, 2.05, 2.05, 25000]",2.232248841300961,5.46
"['f7', 20, -100, 100, 100, 250, 2.05, 2.05, 25000]",3.5006926657145194,5.01
"['f7', 20, -100, 100, 100, 250, 2.05, 2.05, 25000]",3.3987361756477545,5.07
"['f7', 20, -100, 100, 100, 250, 2.05, 2.05, 25000]",3.490806020171993,5.17
"['f7', 20, -100, 100, 100, 250, 2.05, 2.05, 25000]",6.09984873887015,5.1
"['f7', 20, -100, 100, 100, 250, 2.05, 2.05, 25000]",4.5836506510789174,5.08
"['f7', 20, -100, 100, 100, 250, 2.05, 2.05, 25000]",2.9680243150535737,5.2
"['f7', 20, -100, 100, 100, 250, 2.05, 2.5, 25000]",3.5192717303121404,5.08
"['f7', 20, -100, 100, 100, 250, 2.05, 2.5, 25000]",3.8232768923118874,5.07
"['f7', 20, -100, 100, 100, 250, 2.05, 2.5, 25000]",2.0325469723963296,5.21
"['f7', 20, -100, 100, 100, 250, 2.05, 2.5, 25000]",2.3970296971934824,5.13
"['f7', 20, -100, 100, 100, 250, 2.05, 2.5, 25000]",2.428844196332865,5.04
"['f7', 20, -100, 100, 100, 250, 2.05, 2.5, 25000]",2.1009686013680615,5.24
"['f7', 20, -100, 100, 100, 250, 2.05, 2.5, 25000]",2.9480615098397633,4.92
"['f7', 20, -100, 100, 100, 250, 2.05, 2.5, 25000]",3.6986059797201674,4.99
"['f7', 20, -100, 100, 100, 250, 2.05, 2.5, 25000]",3.9820443454006726,5.11
"['f7', 20, -100, 100, 100, 250, 2.05, 2.5, 25000]",2.1039952969157363,4.95
"['f7', 20, -100, 100, 100, 250, 2.05, 2.5, 25000]",3.5183429568969253,4.86
"['f7', 20, -100, 100, 100, 250, 2.05, 2.5, 25000]",1.8369601133062177,4.97
"['f7', 20, -100, 100, 100, 250, 2.05, 2.5, 25000]",2.50148183695065,5.17
"['f7', 20, -100, 100, 100, 250, 2.05, 2.5, 25000]",3.5287475945573457,5.07
"['f7', 20, -100, 100, 100, 250, 2.05, 2.5, 25000]",3.5065270210397985,4.83
"['f7', 20, -100, 100, 100, 250, 2.05, 2.5, 25000]",3.619201046917859,4.89
"['f7', 20, -100, 100, 100, 250, 2.05, 2.5, 25000]",4.179654775905544,5.04
"['f7', 20, -100, 100, 100, 250, 2.05, 2.5, 25000]",4.371059077254445,5.31
"['f7', 20, -100, 100, 100, 250, 2.05, 2.5, 25000]",3.2442145541380607,5.17
"['f7', 20, -100, 100, 100, 250, 2.05, 2.5, 25000]",3.36535960440456,4.94
"['f7', 20, -100, 100, 100, 250, 2.5, 2.05, 25000]",4.243157047951856,5.15
"['f7', 20, -100, 100, 100, 250, 2.5, 2.05, 25000]",4.543374304895398,5.01
"['f7', 20, -100, 100, 100, 250, 2.5, 2.05, 25000]",5.157116025674241,5.07
"['f7', 20, -100, 100, 100, 250, 2.5, 2.05, 25000]",7.692953575490215,4.94
"['f7', 20, -100, 100, 100, 250, 2.5, 2.05, 25000]",2.49900513875416,4.92
"['f7', 20, -100, 100, 100, 250, 2.5, 2.05, 25000]",4.042268242985706,4.84
"['f7', 20, -100, 100, 100, 250, 2.5, 2.05, 25000]",5.1089147202055205,4.8
"['f7', 20, -100, 100, 100, 250, 2.5, 2.05, 25000]",2.713867028839663,5.03
"['f7', 20, -100, 100, 100, 250, 2.5, 2.05, 25000]",9.396354482663334,4.89
"['f7', 20, -100, 100, 100, 250, 2.5, 2.05, 25000]",3.329101995719326,5.09
"['f7', 20, -100, 100, 100, 250, 2.5, 2.05, 25000]",3.693580755208713,4.99
"['f7', 20, -100, 100, 100, 250, 2.5, 2.05, 25000]",11.523484113079528,5.06
