"combination = [fitness_function_name, dimension, range0, range1, m, n, l1, l2, max_ep, c1, c2, function evaluation]",gBest_fitness,total_time
"['f21', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",1.4351148417462242e-109,6.870656999992207
"['f21', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",3.414765186771601e-114,6.7539749999996275
"['f21', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",1.4052025691689832e-104,6.725840999992215
"['f21', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",6.436547182396132e-116,6.684212000007392
"['f21', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",8.031611197562747e-110,6.8200660000002244
"['f21', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",7.857792005671324e-117,6.7917490000108955
"['f21', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",2.0048508843841633e-110,6.694711999996798
"['f21', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",5.7715894326277526e-105,6.963757999998052
"['f21', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",2.8835214753403914e-117,6.677601000003051
"['f21', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",6.4267833332250535e-115,6.734418000007281
"['f21', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",3.147634717530275e-120,6.6567400000058115
"['f21', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",1.177355502888392e-109,6.82331599999452
"['f21', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",8.107030007927477e-114,6.80899700000009
"['f21', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",5.8584206815700726e-111,6.962538000007044
"['f21', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",3.1746525609089933e-110,6.679386999996495
"['f21', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",5.208826595903369e-103,6.789973000006285
"['f21', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",2.266887177479531e-112,6.802345000003697
"['f21', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",2.9651240388779047e-113,6.80780200001027
"['f21', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",1.916151262232732e-103,6.672405000004801
"['f21', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",1.776801427297296e-106,6.716617999991286
"['f21', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",1.3011794191970993e-110,8.509114000000409
"['f21', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",1.5031556145719221e-108,8.478726000001188
"['f21', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",5.120157414147029e-111,8.648159000003943
"['f21', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",2.3945483945356597e-106,8.479855000012321
"['f21', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",1.628228049840905e-123,8.493345999988378
"['f21', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",4.259582478388684e-99,8.525318999993033
"['f21', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",1.0427580268412681e-105,8.472376999998232
"['f21', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",2.1954058223878337e-112,8.575712000005296
"['f21', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",6.700329660077184e-115,8.489861999987625
"['f21', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",7.258917747854146e-119,8.489975000004051
"['f21', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",3.1831885666058725e-116,8.593341999992845
"['f21', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",2.170689837066025e-110,8.570556999999098
"['f21', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",1.762906419345133e-106,8.519828999997117
"['f21', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",1.663074676089384e-115,8.504228000005241
"['f21', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",3.3874244026633474e-108,8.524747000003117
"['f21', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",2.0040332007766036e-106,8.552444000000833
"['f21', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",1.3042378484711826e-104,8.710433999993256
"['f21', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",8.927290904179815e-111,8.694015000000945
"['f21', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",4.8166435028140645e-115,8.649139000001014
"['f21', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",3.481773851588982e-110,8.586259000003338
"['f21', 20, -10, 10, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",4.43988763339611e-108,6.910610999999335
