"combination = [fitness_function_name, dimension, range0, range1, m, n, l1, l2, max_ep, c1, c2, c3, c4, function evaluation]",gBest_fitness,total_time
"['f14', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.05, 2.05, 2.05, 26250]",-75.16671082045728,14.0493729999871
"['f14', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.05, 2.05, 2.05, 26250]",-78.90523490179588,14.367496999970172
"['f14', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.05, 2.05, 2.05, 26250]",-75.16506866068325,14.183869000000414
"['f14', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.05, 2.05, 2.05, 26250]",-75.16215603962308,13.913348999980371
"['f14', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.05, 2.05, 2.05, 26250]",-78.90570327331882,13.866838999965694
"['f14', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.05, 2.05, 2.05, 26250]",-75.16749885511466,14.241309000004549
"['f14', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.05, 2.05, 2.05, 26250]",-78.90461384453758,14.122838000010233
"['f14', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.05, 2.05, 2.05, 26250]",-75.16667969988173,13.882631000014953
"['f14', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.05, 2.05, 2.05, 26250]",-75.16584587677174,17.17404800001532
"['f14', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.05, 2.05, 2.05, 26250]",-78.89767928916557,13.857726000016555
"['f14', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.05, 2.05, 2.05, 26250]",-75.16724767998905,13.920601000019815
"['f14', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.05, 2.05, 2.05, 26250]",-78.90545814362136,16.516364999988582
"['f14', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.05, 2.05, 2.05, 26250]",-78.90500043275347,13.728455999982543
"['f14', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.05, 2.05, 2.05, 26250]",-75.16678417717074,13.708272999967448
"['f14', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.05, 2.05, 2.05, 26250]",-78.90480868892332,13.995282999996562
"['f14', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.05, 2.05, 2.05, 26250]",-75.16724062183114,13.804914999986067
"['f14', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.05, 2.05, 2.05, 26250]",-75.16620985745006,13.845796999987215
"['f14', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.05, 2.05, 2.05, 26250]",-78.90545299215444,13.732101999979932
