"combination = [fitness_function_name, dimension, range0, range1, population_size, max_ep, c1, c2, function evaluation]",gBest_fitness,total_time
"['f5', 20, -10, 10, 100, 300, 2.05, 2.05, 30000]",18.831868752455442,6.25
"['f5', 20, -10, 10, 100, 300, 2.05, 2.05, 30000]",18.808963526886757,6.27
"['f5', 20, -10, 10, 100, 300, 2.05, 2.05, 30000]",19.659222407878588,6.56
"['f5', 20, -10, 10, 100, 300, 2.05, 2.5, 30000]",18.746391263562884,6.46
"['f5', 20, -10, 10, 100, 300, 2.05, 2.5, 30000]",18.170461078526248,6.25
"['f5', 20, -10, 10, 100, 300, 2.05, 2.5, 30000]",13.628520769743595,6.32
"['f5', 20, -10, 10, 100, 300, 2.05, 2.5, 30000]",17.20856898001463,6.14
"['f5', 20, -10, 10, 100, 300, 2.05, 2.5, 30000]",17.752981725640176,6.24
"['f5', 20, -10, 10, 100, 300, 2.05, 2.5, 30000]",19.539602010458157,6.2
"['f5', 20, -10, 10, 100, 300, 2.05, 2.5, 30000]",19.578192349483558,6.14
"['f5', 20, -10, 10, 100, 300, 2.05, 2.5, 30000]",15.672279100574219,6.27
"['f5', 20, -10, 10, 100, 300, 2.05, 2.5, 30000]",19.46562269258077,6.26
"['f5', 20, -10, 10, 100, 300, 2.05, 2.5, 30000]",16.407988909255682,6.14
"['f5', 20, -10, 10, 100, 300, 2.05, 2.5, 30000]",16.284812004322447,6.15
"['f5', 20, -10, 10, 100, 300, 2.05, 2.5, 30000]",17.2982713160584,6.43
"['f5', 20, -10, 10, 100, 300, 2.05, 2.5, 30000]",18.154663203477718,6.34
"['f5', 20, -10, 10, 100, 300, 2.05, 2.5, 30000]",28.19033280836525,7.8
"['f5', 20, -10, 10, 100, 300, 2.05, 2.5, 30000]",19.400233078026975,6.64
"['f5', 20, -10, 10, 100, 300, 2.05, 2.5, 30000]",23.376601310292045,6.22
"['f5', 20, -10, 10, 100, 300, 2.05, 2.5, 30000]",17.28412472820045,6.46
"['f5', 20, -10, 10, 100, 300, 2.05, 2.5, 30000]",16.952345888121375,6.62
"['f5', 20, -10, 10, 100, 300, 2.05, 2.5, 30000]",18.982192595533164,6.24
"['f5', 20, -10, 10, 100, 300, 2.05, 2.5, 30000]",17.64910013353305,6.12
"['f5', 20, -10, 10, 100, 300, 2.5, 2.05, 30000]",19.953768374023348,6.65
"['f5', 20, -10, 10, 100, 300, 2.5, 2.05, 30000]",18.91130811960727,6.17
"['f5', 20, -10, 10, 100, 300, 2.5, 2.05, 30000]",19.37074304372543,6.12
"['f5', 20, -10, 10, 100, 300, 2.5, 2.05, 30000]",19.385999534502535,6.1
"['f5', 20, -10, 10, 100, 300, 2.5, 2.05, 30000]",19.170401970249337,6.08
"['f5', 20, -10, 10, 100, 300, 2.5, 2.05, 30000]",17.95873553257641,6.1
"['f5', 20, -10, 10, 100, 300, 2.5, 2.05, 30000]",19.34472265140496,6.1
"['f5', 20, -10, 10, 100, 300, 2.5, 2.05, 30000]",19.505919712683056,6.13
"['f5', 20, -10, 10, 100, 300, 2.5, 2.05, 30000]",18.65953493355368,6.12
"['f5', 20, -10, 10, 100, 300, 2.5, 2.05, 30000]",16.109807737173117,6.13
"['f5', 20, -10, 10, 100, 300, 2.5, 2.05, 30000]",76.5351483473393,6.09
"['f5', 20, -10, 10, 100, 300, 2.5, 2.05, 30000]",18.382928748758925,6.14
"['f5', 20, -10, 10, 100, 300, 2.5, 2.05, 30000]",18.603498691909227,6.3
"['f5', 20, -10, 10, 100, 300, 2.5, 2.05, 30000]",18.24867134797313,6.23
"['f5', 20, -10, 10, 100, 300, 2.5, 2.05, 30000]",22.29237147316878,6.11
"['f5', 20, -10, 10, 100, 300, 2.5, 2.05, 30000]",19.95955649011677,6.11
"['f5', 20, -10, 10, 100, 300, 2.5, 2.05, 30000]",19.63620648803914,6.15
"['f5', 20, -10, 10, 100, 300, 2.5, 2.05, 30000]",19.86218127201898,6.12
"['f5', 20, -10, 10, 100, 300, 2.5, 2.05, 30000]",17.427730650644865,6.2
"['f5', 20, -10, 10, 100, 300, 2.5, 2.05, 30000]",19.473656244728623,6.18
"['f5', 20, -10, 10, 100, 300, 2.5, 2.5, 30000]",19.57434936129218,6.41
"['f5', 20, -10, 10, 100, 300, 2.5, 2.5, 30000]",19.370424512104186,6.7
"['f5', 20, -10, 10, 100, 300, 2.5, 2.5, 30000]",17.786537239937097,6.74
"['f5', 20, -10, 10, 100, 300, 2.5, 2.5, 30000]",16.348662068857134,6.28
"['f5', 20, -10, 10, 100, 300, 2.5, 2.5, 30000]",19.498627440263693,6.39
"['f5', 20, -10, 10, 100, 300, 2.5, 2.5, 30000]",14.050290024177583,6.53
"['f5', 20, -10, 10, 100, 300, 2.5, 2.5, 30000]",16.773894955455432,6.36
"['f5', 20, -10, 10, 100, 300, 2.5, 2.5, 30000]",16.84554089955683,6.29
"['f5', 20, -10, 10, 100, 300, 2.5, 2.5, 30000]",17.647908047681035,6.35
"['f5', 20, -10, 10, 100, 300, 2.5, 2.5, 30000]",19.640208640759884,6.36
"['f5', 20, -10, 10, 100, 300, 2.5, 2.5, 30000]",15.65874311637075,6.28
"['f5', 20, -10, 10, 100, 300, 2.5, 2.5, 30000]",19.34420474200782,6.32
"['f5', 20, -10, 10, 100, 300, 2.5, 2.5, 30000]",18.809325884665956,6.32
"['f5', 20, -10, 10, 100, 300, 2.5, 2.5, 30000]",19.11435852622786,6.62
"['f5', 20, -10, 10, 100, 300, 2.5, 2.5, 30000]",18.694234327767973,6.47
"['f5', 20, -10, 10, 100, 300, 2.5, 2.5, 30000]",17.337994659241506,6.34
"['f5', 20, -10, 10, 100, 300, 2.5, 2.5, 30000]",15.139545457072343,6.43
"['f5', 20, -10, 10, 100, 300, 2.5, 2.5, 30000]",16.019903758167768,6.84
"['f5', 20, -10, 10, 100, 300, 2.5, 2.5, 30000]",19.459101349363966,6.48
"['f5', 20, -10, 10, 100, 300, 2.5, 2.5, 30000]",18.37917282522863,6.32
"['f5', 20, -10, 10, 200, 150, 2.05, 2.05, 30000]",14.894576705979741,7.19
"['f5', 20, -10, 10, 200, 150, 2.05, 2.05, 30000]",20.631779703079378,6.33
"['f5', 20, -10, 10, 200, 150, 2.05, 2.05, 30000]",17.687409263213638,6.31
"['f5', 20, -10, 10, 200, 150, 2.05, 2.05, 30000]",18.29860061430342,6.41
"['f5', 20, -10, 10, 200, 150, 2.05, 2.05, 30000]",17.949581651017372,6.14
"['f5', 20, -10, 10, 200, 150, 2.05, 2.05, 30000]",19.114395612908577,6.24
"['f5', 20, -10, 10, 200, 150, 2.05, 2.05, 30000]",18.765891676906598,6.29
"['f5', 20, -10, 10, 200, 150, 2.05, 2.05, 30000]",17.941362264180746,6.39
"['f5', 20, -10, 10, 200, 150, 2.05, 2.05, 30000]",18.02329220016674,6.34
"['f5', 20, -10, 10, 200, 150, 2.05, 2.05, 30000]",90.38967716947575,6.26
"['f5', 20, -10, 10, 200, 150, 2.05, 2.05, 30000]",17.32633416800825,6.3
"['f5', 20, -10, 10, 200, 150, 2.05, 2.05, 30000]",19.86687395887723,6.28
"['f5', 20, -10, 10, 200, 150, 2.05, 2.05, 30000]",17.952456402659948,6.19
"['f5', 20, -10, 10, 200, 150, 2.05, 2.05, 30000]",18.20144850186874,6.22
"['f5', 20, -10, 10, 200, 150, 2.05, 2.05, 30000]",17.61910559566013,6.61
"['f5', 20, -10, 10, 200, 150, 2.05, 2.05, 30000]",19.54328281835379,6.45
"['f5', 20, -10, 10, 200, 150, 2.05, 2.05, 30000]",19.354740880175157,6.32
"['f5', 20, -10, 10, 200, 150, 2.05, 2.05, 30000]",18.932242470723462,6.34
"['f5', 20, -10, 10, 200, 150, 2.05, 2.05, 30000]",117.88656088096303,6.29
"['f5', 20, -10, 10, 200, 150, 2.05, 2.05, 30000]",16.40915226742645,6.31
"['f5', 20, -10, 10, 200, 150, 2.05, 2.5, 30000]",18.875785998532418,6.44
"['f5', 20, -10, 10, 200, 150, 2.05, 2.5, 30000]",19.294239059751614,6.4
"['f5', 20, -10, 10, 200, 150, 2.05, 2.5, 30000]",17.615932433817672,6.41
"['f5', 20, -10, 10, 200, 150, 2.05, 2.5, 30000]",17.499803004128275,6.42
"['f5', 20, -10, 10, 200, 150, 2.05, 2.5, 30000]",19.587932713236057,6.4
"['f5', 20, -10, 10, 200, 150, 2.05, 2.5, 30000]",16.594302999596696,6.45
"['f5', 20, -10, 10, 200, 150, 2.05, 2.5, 30000]",14.694334514373159,6.49
"['f5', 20, -10, 10, 200, 150, 2.05, 2.5, 30000]",19.51740779674259,6.37
"['f5', 20, -10, 10, 200, 150, 2.05, 2.5, 30000]",20.884497715775336,6.33
"['f5', 20, -10, 10, 200, 150, 2.05, 2.5, 30000]",19.066572255482978,6.54
"['f5', 20, -10, 10, 200, 150, 2.05, 2.5, 30000]",18.890418592131923,6.42
"['f5', 20, -10, 10, 200, 150, 2.05, 2.5, 30000]",18.961225222542414,6.49
"['f5', 20, -10, 10, 200, 150, 2.05, 2.5, 30000]",19.497702940940528,6.39
"['f5', 20, -10, 10, 200, 150, 2.05, 2.5, 30000]",19.13937989282019,6.67
"['f5', 20, -10, 10, 200, 150, 2.05, 2.5, 30000]",18.646714505581887,6.58
"['f5', 20, -10, 10, 200, 150, 2.05, 2.5, 30000]",18.59250208691098,6.67
"['f5', 20, -10, 10, 200, 150, 2.05, 2.5, 30000]",19.592130373303807,6.74
"['f5', 20, -10, 10, 200, 150, 2.05, 2.5, 30000]",18.29253487423647,6.7
"['f5', 20, -10, 10, 200, 150, 2.05, 2.5, 30000]",14.165760318732787,6.34
"['f5', 20, -10, 10, 200, 150, 2.05, 2.5, 30000]",12.104039748202243,6.32
"['f5', 20, -10, 10, 200, 150, 2.5, 2.05, 30000]",18.208838316957603,6.1
"['f5', 20, -10, 10, 200, 150, 2.5, 2.05, 30000]",16.572330027225807,6.28
"['f5', 20, -10, 10, 200, 150, 2.5, 2.05, 30000]",17.132052752845883,6.2
"['f5', 20, -10, 10, 200, 150, 2.5, 2.05, 30000]",19.149332610855637,6.27
"['f5', 20, -10, 10, 200, 150, 2.5, 2.05, 30000]",19.392591412930688,6.76
"['f5', 20, -10, 10, 200, 150, 2.5, 2.05, 30000]",19.05100728666245,6.6
"['f5', 20, -10, 10, 200, 150, 2.5, 2.05, 30000]",15.729121510920903,7.35
"['f5', 20, -10, 10, 200, 150, 2.5, 2.05, 30000]",18.950725440007055,6.29
"['f5', 20, -10, 10, 200, 150, 2.5, 2.05, 30000]",17.93436741585266,6.12
"['f5', 20, -10, 10, 200, 150, 2.5, 2.05, 30000]",19.103192744409736,6.12
"['f5', 20, -10, 10, 200, 150, 2.5, 2.05, 30000]",19.400905511222412,6.1
"['f5', 20, -10, 10, 200, 150, 2.5, 2.05, 30000]",19.162530136347875,6.26
"['f5', 20, -10, 10, 200, 150, 2.5, 2.05, 30000]",19.56566038596803,6.11
"['f5', 20, -10, 10, 200, 150, 2.5, 2.05, 30000]",19.437247450058948,6.17
"['f5', 20, -10, 10, 200, 150, 2.5, 2.05, 30000]",21.5232554584807,6.42
"['f5', 20, -10, 10, 200, 150, 2.5, 2.05, 30000]",17.498950864545133,6.3
"['f5', 20, -10, 10, 200, 150, 2.5, 2.05, 30000]",72.21907029422965,6.45
"['f5', 20, -10, 10, 200, 150, 2.5, 2.05, 30000]",20.057639604161974,6.64
"['f5', 20, -10, 10, 200, 150, 2.5, 2.05, 30000]",18.674268982362886,6.88
"['f5', 20, -10, 10, 200, 150, 2.5, 2.05, 30000]",19.472604017590164,6.23
"['f5', 20, -10, 10, 200, 150, 2.5, 2.5, 30000]",17.174035893333713,6.21
"['f5', 20, -10, 10, 200, 150, 2.5, 2.5, 30000]",17.32417453696876,6.35
"['f5', 20, -10, 10, 200, 150, 2.5, 2.5, 30000]",14.579410897545987,6.35
"['f5', 20, -10, 10, 200, 150, 2.5, 2.5, 30000]",7.7092742226435815,6.44
"['f5', 20, -10, 10, 200, 150, 2.5, 2.5, 30000]",15.386566002008465,6.61
"['f5', 20, -10, 10, 200, 150, 2.5, 2.5, 30000]",16.900464438719865,6.53
"['f5', 20, -10, 10, 200, 150, 2.5, 2.5, 30000]",17.53764132116875,6.39
"['f5', 20, -10, 10, 200, 150, 2.5, 2.5, 30000]",19.074068305683753,6.33
"['f5', 20, -10, 10, 200, 150, 2.5, 2.5, 30000]",16.77552434028716,6.55
"['f5', 20, -10, 10, 200, 150, 2.5, 2.5, 30000]",16.377264612312963,6.22
"['f5', 20, -10, 10, 200, 150, 2.5, 2.5, 30000]",17.06701386552008,6.33
"['f5', 20, -10, 10, 200, 150, 2.5, 2.5, 30000]",15.741635721543993,6.31
"['f5', 20, -10, 10, 200, 150, 2.5, 2.5, 30000]",18.898560227341022,6.23
"['f5', 20, -10, 10, 200, 150, 2.5, 2.5, 30000]",18.06516146396688,6.27
"['f5', 20, -10, 10, 200, 150, 2.5, 2.5, 30000]",15.188843941841336,6.47
"['f5', 20, -10, 10, 200, 150, 2.5, 2.5, 30000]",16.872411774497557,6.52
"['f5', 20, -10, 10, 200, 150, 2.5, 2.5, 30000]",17.184968272165374,6.28
"['f5', 20, -10, 10, 200, 150, 2.5, 2.5, 30000]",19.427332582340604,6.45
"['f5', 20, -10, 10, 200, 150, 2.5, 2.5, 30000]",17.33725236470428,7.01
"['f5', 20, -10, 10, 200, 150, 2.5, 2.5, 30000]",18.809614930916318,6.87
"['f5', 20, -100, 100, 100, 250, 2.05, 2.05, 25000]",108.32886865026306,5.39
"['f5', 20, -100, 100, 100, 250, 2.05, 2.05, 25000]",56.708065177205114,5.43
"['f5', 20, -100, 100, 100, 250, 2.05, 2.05, 25000]",66.7058939128991,5.33
"['f5', 20, -100, 100, 100, 250, 2.05, 2.05, 25000]",103.927187839436,5.51
"['f5', 20, -100, 100, 100, 250, 2.05, 2.05, 25000]",187.82248925121607,5.25
"['f5', 20, -100, 100, 100, 250, 2.05, 2.05, 25000]",520.2548775482943,5.23
"['f5', 20, -100, 100, 100, 250, 2.05, 2.05, 25000]",103.96178414837132,5.2
"['f5', 20, -100, 100, 100, 250, 2.05, 2.05, 25000]",81.13914000396254,5.22
"['f5', 20, -100, 100, 100, 250, 2.05, 2.05, 25000]",77.06158744263537,5.24
"['f5', 20, -100, 100, 100, 250, 2.05, 2.05, 25000]",76.03044976430661,5.23
"['f5', 20, -100, 100, 100, 250, 2.05, 2.05, 25000]",84.15213022272302,5.24
"['f5', 20, -100, 100, 100, 250, 2.05, 2.05, 25000]",137.20839231667728,5.29
"['f5', 20, -100, 100, 100, 250, 2.05, 2.05, 25000]",85.32669919396756,5.31
"['f5', 20, -100, 100, 100, 250, 2.05, 2.05, 25000]",216.70683765546823,5.24
"['f5', 20, -100, 100, 100, 250, 2.05, 2.05, 25000]",105.86775028657766,5.23
"['f5', 20, -100, 100, 100, 250, 2.05, 2.05, 25000]",420.29036625405996,5.61
"['f5', 20, -100, 100, 100, 250, 2.05, 2.05, 25000]",150.88298948525212,5.72
"['f5', 20, -100, 100, 100, 250, 2.05, 2.05, 25000]",40.33955675840092,5.54
"['f5', 20, -100, 100, 100, 250, 2.05, 2.05, 25000]",225.0511814284841,5.33
"['f5', 20, -100, 100, 100, 250, 2.05, 2.05, 25000]",102.06946741444185,5.1
"['f5', 20, -100, 100, 100, 250, 2.05, 2.5, 25000]",30.170015701540418,5.13
"['f5', 20, -100, 100, 100, 250, 2.05, 2.5, 25000]",33.060681781261536,5.11
"['f5', 20, -100, 100, 100, 250, 2.05, 2.5, 25000]",152.85939160748447,5.22
"['f5', 20, -100, 100, 100, 250, 2.05, 2.5, 25000]",36.17768324941818,5.17
"['f5', 20, -100, 100, 100, 250, 2.05, 2.5, 25000]",156.28705390210462,5.12
"['f5', 20, -100, 100, 100, 250, 2.05, 2.5, 25000]",78.40169506208441,5.13
"['f5', 20, -100, 100, 100, 250, 2.05, 2.5, 25000]",19.06405048797402,5.12
"['f5', 20, -100, 100, 100, 250, 2.05, 2.5, 25000]",76.20829173824872,5.18
"['f5', 20, -100, 100, 100, 250, 2.05, 2.5, 25000]",33.03607730605265,5.22
"['f5', 20, -100, 100, 100, 250, 2.05, 2.5, 25000]",114.96051489726645,5.46
"['f5', 20, -100, 100, 100, 250, 2.05, 2.5, 25000]",198.04074783669833,5.53
"['f5', 20, -100, 100, 100, 250, 2.05, 2.5, 25000]",111.09330701353943,5.23
"['f5', 20, -100, 100, 100, 250, 2.05, 2.5, 25000]",32.33123254477868,5.21
"['f5', 20, -100, 100, 100, 250, 2.05, 2.5, 25000]",32.980607573676565,5.5
"['f5', 20, -100, 100, 100, 250, 2.05, 2.5, 25000]",21.601289960404422,5.41
"['f5', 20, -100, 100, 100, 250, 2.05, 2.5, 25000]",388.49514648779024,5.39
"['f5', 20, -100, 100, 100, 250, 2.05, 2.5, 25000]",415.5585118002565,5.51
"['f5', 20, -100, 100, 100, 250, 2.05, 2.5, 25000]",24.493187106933195,5.49
"['f5', 20, -100, 100, 100, 250, 2.05, 2.5, 25000]",21.036466675445034,5.31
"['f5', 20, -100, 100, 100, 250, 2.05, 2.5, 25000]",27.80202340742898,5.14
"['f5', 20, -100, 100, 100, 250, 2.5, 2.05, 25000]",78.10905059726099,5.14
"['f5', 20, -100, 100, 100, 250, 2.5, 2.05, 25000]",83.03195251103067,5.44
"['f5', 20, -100, 100, 100, 250, 2.5, 2.05, 25000]",414.428189470437,5.19
"['f5', 20, -100, 100, 100, 250, 2.5, 2.05, 25000]",75.66921499873547,5.16
"['f5', 20, -100, 100, 100, 250, 2.5, 2.05, 25000]",228.3478497553935,5.23
"['f5', 20, -100, 100, 100, 250, 2.5, 2.05, 25000]",77.19422731828782,5.14
"['f5', 20, -100, 100, 100, 250, 2.5, 2.05, 25000]",104.101946361914,5.37
"['f5', 20, -100, 100, 100, 250, 2.5, 2.05, 25000]",54.13199024082103,5.49
"['f5', 20, -100, 100, 100, 250, 2.5, 2.05, 25000]",40.2984743513592,5.43
"['f5', 20, -100, 100, 100, 250, 2.5, 2.05, 25000]",151.93450661707305,5.76
"['f5', 20, -100, 100, 100, 250, 2.5, 2.05, 25000]",117.20758112498942,5.6
"['f5', 20, -100, 100, 100, 250, 2.5, 2.05, 25000]",95.70430282689018,5.57
"['f5', 20, -100, 100, 100, 250, 2.5, 2.05, 25000]",140.47605816377074,5.42
"['f5', 20, -100, 100, 100, 250, 2.5, 2.05, 25000]",174.02910942700132,5.49
"['f5', 20, -100, 100, 100, 250, 2.5, 2.05, 25000]",98.11108304600114,5.26
