"combination = [fitness_function_name, dimension, range0, range1, population_size, max_ep, c1, c2, function evaluation]",total_time,gBest_fitness
"['f5', 100, -10, 10, 100, 250, 2.05, 2.5, 25000]",23.71,2261.572856364151
"['f5', 100, -10, 10, 100, 250, 2.5, 2.05, 25000]",23.68,2449.6904409954873
"['f5', 100, -10, 10, 100, 250, 2.5, 2.5, 25000]",23.53,1597.3186126702371
"['f5', 100, -10, 10, 100, 300, 2.05, 2.05, 30000]",28.95,2727.4207634951476
"['f5', 100, -10, 10, 100, 300, 2.05, 2.5, 30000]",28.9,1546.7985962779742
"['f5', 100, -10, 10, 100, 300, 2.5, 2.05, 30000]",30.29,1542.0216704050893
"['f5', 100, -10, 10, 100, 300, 2.5, 2.5, 30000]",28.19,2464.5403756684154
"['f5', 100, -10, 10, 200, 150, 2.05, 2.05, 30000]",27.73,2150.050331344727
"['f5', 100, -10, 10, 200, 150, 2.05, 2.5, 30000]",30.38,1231.844842782592
"['f5', 100, -10, 10, 200, 150, 2.5, 2.05, 30000]",29.67,2502.804268526757
"['f5', 100, -10, 10, 200, 150, 2.5, 2.5, 30000]",29.54,1114.7884781588582
"['f5', 100, -100, 100, 100, 250, 2.05, 2.05, 25000]",23.68,264434.3066008947
"['f5', 100, -100, 100, 100, 250, 2.05, 2.5, 25000]",23.75,46328.15034119897
"['f5', 100, -100, 100, 100, 250, 2.5, 2.05, 25000]",23.97,176059.78622500043
"['f5', 100, -100, 100, 100, 250, 2.5, 2.5, 25000]",25.62,68762.21487851904
"['f5', 100, -100, 100, 100, 300, 2.05, 2.05, 30000]",30.29,77194.4054263008
"['f5', 100, -100, 100, 100, 300, 2.05, 2.5, 30000]",30.93,10890.96531145169
"['f5', 100, -100, 100, 100, 300, 2.5, 2.05, 30000]",29.5,64385.09058186314
"['f5', 100, -100, 100, 100, 300, 2.5, 2.5, 30000]",28.9,22840.52257004941
"['f5', 100, -100, 100, 200, 150, 2.05, 2.05, 30000]",29.18,156319.62774676166
"['f5', 100, -100, 100, 200, 150, 2.05, 2.5, 30000]",28.95,39462.80982805829
"['f5', 100, -100, 100, 200, 150, 2.5, 2.05, 30000]",30.06,114216.98522540012
"['f5', 100, -100, 100, 200, 150, 2.5, 2.5, 30000]",29.07,87980.18048005551
