"combination = [fitness_function_name, dimension, range0, range1, m, n, l1, l2, max_ep, c1 ,c2, function evaluation]",total_time,gBest_fitness
"['f2', 20, -100, 100, 15, 5, 20, 300, 5, 2.05, 2.05, 30000]",3.24,4.713300041333269e-22
"['f2', 20, -100, 100, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",3.23,7.975759546773533e-18
"['f2', 20, -100, 100, 15, 5, 20, 300, 5, 2.5, 2.05, 30000]",3.23,4.70024155646954e-18
"['f2', 20, -100, 100, 15, 5, 20, 300, 5, 2.5, 2.5, 30000]",3.36,2.1521996352658423e-19
"['f2', 20, -100, 100, 15, 10, 5, 300, 5, 2.05, 2.05, 26250]",2.94,1.7765386314605185e-15
"['f2', 20, -100, 100, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",2.93,5.258818522835237e-24
"['f2', 20, -100, 100, 15, 10, 5, 300, 5, 2.5, 2.05, 26250]",2.96,6.610849885514822e-16
"['f2', 20, -100, 100, 15, 10, 5, 300, 5, 2.5, 2.5, 26250]",2.92,2.398611103103318e-17
"['f2', 20, -100, 100, 15, 10, 10, 300, 5, 2.05, 2.05, 30000]",3.31,1.6702346516596381e-19
"['f2', 20, -100, 100, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",3.26,5.103948465880991e-21
"['f2', 20, -100, 100, 15, 10, 10, 300, 5, 2.5, 2.05, 30000]",3.29,7.809199476379477e-27
"['f2', 20, -100, 100, 15, 10, 10, 300, 5, 2.5, 2.5, 30000]",3.18,8.365006887659464e-17
"['f2', 20, -100, 100, 15, 10, 20, 200, 5, 2.05, 2.05, 30000]",3.28,1.2524697749812488e-17
"['f2', 20, -100, 100, 15, 10, 20, 200, 5, 2.05, 2.5, 30000]",3.32,2.241682679389472e-19
"['f2', 20, -100, 100, 15, 10, 20, 200, 5, 2.5, 2.05, 30000]",3.18,2.126080137300787e-20
"['f2', 20, -100, 100, 15, 10, 20, 200, 5, 2.5, 2.5, 30000]",3.27,1.7372673113638471e-22
"['f2', 20, -100, 100, 15, 20, 5, 300, 5, 2.05, 2.05, 30000]",3.32,5.421164304166382e-23
"['f2', 20, -100, 100, 15, 20, 5, 300, 5, 2.05, 2.5, 30000]",3.35,6.092280471213799e-18
"['f2', 20, -100, 100, 15, 20, 5, 300, 5, 2.5, 2.05, 30000]",3.32,1.9314699740161533e-18
"['f2', 20, -100, 100, 15, 20, 5, 300, 5, 2.5, 2.5, 30000]",3.38,2.868940627586177e-21
"['f2', 20, -100, 100, 15, 20, 10, 200, 5, 2.05, 2.05, 30000]",3.24,1.5643313495144785e-18
"['f2', 20, -100, 100, 15, 20, 10, 200, 5, 2.05, 2.5, 30000]",3.23,4.908736793785881e-19
"['f2', 20, -100, 100, 15, 20, 10, 200, 5, 2.5, 2.05, 30000]",3.31,6.369097513438318e-20
"['f2', 20, -100, 100, 15, 20, 10, 200, 5, 2.5, 2.5, 30000]",3.36,8.220993123273886e-17
"['f2', 20, -100, 100, 20, 5, 10, 200, 5, 2.05, 2.05, 25000]",2.68,5.88063874988232e-19
"['f2', 20, -100, 100, 20, 5, 10, 200, 5, 2.05, 2.5, 25000]",2.69,1.433299452521494e-14
"['f2', 20, -100, 100, 20, 5, 10, 200, 5, 2.5, 2.05, 25000]",2.74,3.329246814442425e-17
"['f2', 20, -100, 100, 20, 5, 10, 200, 5, 2.5, 2.5, 25000]",2.7,1.470247509250916e-16
"['f2', 20, -100, 100, 20, 5, 20, 200, 5, 2.05, 2.05, 30000]",3.29,3.9798594989782538e-19
"['f2', 20, -100, 100, 20, 5, 20, 200, 5, 2.05, 2.5, 30000]",3.22,6.871000638352311e-21
"['f2', 20, -100, 100, 20, 5, 20, 200, 5, 2.5, 2.05, 30000]",3.44,6.302874088684484e-20
"['f2', 20, -100, 100, 20, 5, 20, 200, 5, 2.5, 2.5, 30000]",3.24,2.2512256298629534e-20
"['f2', 20, -100, 100, 20, 10, 5, 200, 5, 2.05, 2.05, 25000]",2.66,2.695528375028817e-19
"['f2', 20, -100, 100, 20, 10, 5, 200, 5, 2.05, 2.5, 25000]",2.72,2.3430365729585852e-20
"['f2', 20, -100, 100, 20, 10, 5, 200, 5, 2.5, 2.05, 25000]",3.14,7.233566644509393e-16
"['f2', 20, -100, 100, 20, 10, 5, 200, 5, 2.5, 2.5, 25000]",2.73,3.7256233769471865e-19
"['f2', 20, -100, 100, 20, 10, 10, 200, 5, 2.05, 2.05, 30000]",3.4,1.2589617241346506e-17
"['f2', 20, -100, 100, 20, 10, 10, 200, 5, 2.05, 2.5, 30000]",3.21,8.486464719035547e-20
"['f2', 20, -100, 100, 20, 10, 10, 200, 5, 2.5, 2.05, 30000]",3.18,2.0288453517808223e-22
"['f2', 20, -100, 100, 20, 10, 10, 200, 5, 2.5, 2.5, 30000]",3.13,1.4080044720819814e-24
"['f2', 20, -100, 100, 20, 20, 5, 200, 5, 2.05, 2.05, 30000]",3.31,7.444224158825005e-17
"['f2', 20, -100, 100, 20, 20, 5, 200, 5, 2.05, 2.5, 30000]",3.16,1.3947801251598904e-16
"['f2', 20, -100, 100, 20, 20, 5, 200, 5, 2.5, 2.05, 30000]",3.41,4.805126506759664e-19
"['f2', 20, -100, 100, 20, 20, 5, 200, 5, 2.5, 2.5, 30000]",3.38,1.0924338893198275e-17
"['f2', 20, -100, 100, 25, 5, 5, 200, 5, 2.05, 2.05, 28125]",2.94,1.467491022410046e-22
"['f2', 20, -100, 100, 25, 5, 5, 200, 5, 2.05, 2.5, 28125]",3.23,1.7957336761605656e-18
"['f2', 20, -100, 100, 25, 5, 5, 200, 5, 2.5, 2.05, 28125]",3.1,7.254289374386931e-19
"['f2', 20, -100, 100, 25, 5, 5, 200, 5, 2.5, 2.5, 28125]",3.01,2.0252954318528246e-18
"['f2', 30, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.05, 26250]",3.04,7.71763380094335e-126
"['f2', 30, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",2.99,7.87319241155119e-128
"['f2', 30, -10, 10, 15, 5, 10, 300, 5, 2.5, 2.05, 26250]",3.12,1.2874173844428313e-120
"['f2', 30, -10, 10, 15, 5, 10, 300, 5, 2.5, 2.5, 26250]",3.02,2.928689986910179e-125
"['f2', 30, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.05, 30000]",3.37,1.386137604475047e-120
"['f2', 30, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",3.77,1.326255796462993e-112
"['f2', 30, -10, 10, 15, 5, 20, 300, 5, 2.5, 2.05, 30000]",3.57,1.907060535126314e-112
"['f2', 30, -10, 10, 15, 5, 20, 300, 5, 2.5, 2.5, 30000]",3.44,3.209336394931983e-126
"['f2', 30, -10, 10, 15, 10, 5, 300, 5, 2.05, 2.05, 26250]",2.97,1.8750255049106052e-120
"['f2', 30, -10, 10, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",2.88,1.555208526545466e-119
"['f2', 30, -10, 10, 15, 10, 5, 300, 5, 2.5, 2.05, 26250]",2.97,2.634738926480157e-124
"['f2', 30, -10, 10, 15, 10, 5, 300, 5, 2.5, 2.5, 26250]",3.42,8.395222308339736e-124
"['f2', 30, -10, 10, 15, 10, 10, 300, 5, 2.05, 2.05, 30000]",3.49,1.6705225571920523e-112
"['f2', 30, -10, 10, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",3.39,1.7934424184454195e-124
"['f2', 30, -10, 10, 15, 10, 10, 300, 5, 2.5, 2.05, 30000]",3.4,3.0104159981984427e-125
"['f2', 30, -10, 10, 15, 10, 10, 300, 5, 2.5, 2.5, 30000]",3.42,4.727349081704448e-120
"['f2', 30, -10, 10, 15, 10, 20, 200, 5, 2.05, 2.05, 30000]",3.32,1.482949923103098e-95
"['f2', 30, -10, 10, 15, 10, 20, 200, 5, 2.05, 2.5, 30000]",3.55,5.2718900280044825e-90
"['f2', 30, -10, 10, 15, 10, 20, 200, 5, 2.5, 2.05, 30000]",3.36,1.3146396215685931e-99
"['f2', 30, -10, 10, 15, 10, 20, 200, 5, 2.5, 2.5, 30000]",3.34,2.714772619929476e-98
"['f2', 30, -10, 10, 15, 20, 5, 300, 5, 2.05, 2.05, 30000]",3.45,1.4159454726223748e-124
"['f2', 30, -10, 10, 15, 20, 5, 300, 5, 2.05, 2.5, 30000]",3.56,1.690994313811e-125
"['f2', 30, -10, 10, 15, 20, 5, 300, 5, 2.5, 2.05, 30000]",3.51,2.006370632430986e-118
"['f2', 30, -10, 10, 15, 20, 5, 300, 5, 2.5, 2.5, 30000]",3.39,1.5101251585207848e-131
"['f2', 30, -10, 10, 15, 20, 10, 200, 5, 2.05, 2.05, 30000]",3.38,2.5493780572016765e-91
"['f2', 30, -10, 10, 15, 20, 10, 200, 5, 2.05, 2.5, 30000]",3.42,8.291169360817174e-94
"['f2', 30, -10, 10, 15, 20, 10, 200, 5, 2.5, 2.05, 30000]",3.47,2.464686920071768e-93
"['f2', 30, -10, 10, 15, 20, 10, 200, 5, 2.5, 2.5, 30000]",3.37,1.0079759184588571e-95
"['f2', 30, -10, 10, 20, 5, 10, 200, 5, 2.05, 2.05, 25000]",2.9,1.0644829737756113e-90
"['f2', 30, -10, 10, 20, 5, 10, 200, 5, 2.05, 2.5, 25000]",2.76,5.592492658611844e-89
"['f2', 30, -10, 10, 20, 5, 10, 200, 5, 2.5, 2.05, 25000]",2.99,2.1613083820162533e-94
"['f2', 30, -10, 10, 20, 5, 10, 200, 5, 2.5, 2.5, 25000]",2.94,2.3963484088393848e-110
"['f2', 30, -10, 10, 20, 5, 20, 200, 5, 2.05, 2.05, 30000]",3.47,4.2091000960972256e-104
"['f2', 30, -10, 10, 20, 5, 20, 200, 5, 2.05, 2.5, 30000]",3.53,7.27543727876614e-90
"['f2', 30, -10, 10, 20, 5, 20, 200, 5, 2.5, 2.05, 30000]",3.32,2.0425521623037454e-98
"['f2', 30, -10, 10, 20, 5, 20, 200, 5, 2.5, 2.5, 30000]",3.48,3.2073036338660955e-92
"['f2', 30, -10, 10, 20, 10, 5, 200, 5, 2.05, 2.05, 25000]",2.92,4.790261489472306e-91
"['f2', 30, -10, 10, 20, 10, 5, 200, 5, 2.05, 2.5, 25000]",2.79,5.555182606008265e-94
"['f2', 30, -10, 10, 20, 10, 5, 200, 5, 2.5, 2.05, 25000]",2.79,2.7684944904511286e-99
"['f2', 30, -10, 10, 20, 10, 5, 200, 5, 2.5, 2.5, 25000]",2.86,4.765484440640202e-97
"['f2', 30, -10, 10, 20, 10, 10, 200, 5, 2.05, 2.05, 30000]",3.32,3.471676054234355e-98
"['f2', 30, -10, 10, 20, 10, 10, 200, 5, 2.05, 2.5, 30000]",3.4,3.9278783760264266e-89
"['f2', 30, -10, 10, 20, 10, 10, 200, 5, 2.5, 2.05, 30000]",3.33,1.4899787977962436e-93
"['f2', 30, -10, 10, 20, 10, 10, 200, 5, 2.5, 2.5, 30000]",3.37,1.4933197121929702e-95
"['f2', 30, -10, 10, 20, 20, 5, 200, 5, 2.05, 2.05, 30000]",3.42,5.841851159505053e-94
"['f2', 30, -10, 10, 20, 20, 5, 200, 5, 2.05, 2.5, 30000]",3.37,2.5009753070339077e-99
"['f2', 30, -10, 10, 20, 20, 5, 200, 5, 2.5, 2.05, 30000]",3.55,2.4975054095848914e-99
"['f2', 30, -10, 10, 20, 20, 5, 200, 5, 2.5, 2.5, 30000]",3.45,8.401810718037149e-92
"['f2', 30, -10, 10, 25, 5, 5, 200, 5, 2.05, 2.05, 28125]",3.33,3.806072754682176e-96
"['f2', 30, -10, 10, 25, 5, 5, 200, 5, 2.05, 2.5, 28125]",3.16,5.394507361535276e-96
"['f2', 30, -10, 10, 25, 5, 5, 200, 5, 2.5, 2.05, 28125]",3.09,1.4865193929736369e-99
"['f2', 30, -10, 10, 25, 5, 5, 200, 5, 2.5, 2.5, 28125]",2.99,1.8769991706847124e-92
"['f2', 30, -100, 100, 15, 5, 10, 300, 5, 2.05, 2.05, 26250]",3.19,1.0296448936558617e-19
"['f2', 30, -100, 100, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",3.23,3.68749060099302e-14
"['f2', 30, -100, 100, 15, 5, 10, 300, 5, 2.5, 2.05, 26250]",3.02,1.0703110180417126e-15
"['f2', 30, -100, 100, 15, 5, 10, 300, 5, 2.5, 2.5, 26250]",3.3,2.213439713934465e-19
"['f2', 30, -100, 100, 15, 5, 20, 300, 5, 2.05, 2.05, 30000]",3.57,3.331548717446204e-16
"['f2', 30, -100, 100, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",3.67,2.334105341049101e-13
"['f2', 30, -100, 100, 15, 5, 20, 300, 5, 2.5, 2.05, 30000]",3.49,6.274709365685348e-18
"['f2', 30, -100, 100, 15, 5, 20, 300, 5, 2.5, 2.5, 30000]",3.73,3.3663860797144505e-19
"['f2', 30, -100, 100, 15, 10, 5, 300, 5, 2.05, 2.05, 26250]",3.01,2.9157099103312816e-19
"['f2', 30, -100, 100, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",3.06,1.196604925375879e-15
"['f2', 30, -100, 100, 15, 10, 5, 300, 5, 2.5, 2.05, 26250]",3.13,1.7310976080116802e-20
"['f2', 30, -100, 100, 15, 10, 5, 300, 5, 2.5, 2.5, 26250]",3.14,2.447115145936803e-17
"['f2', 30, -100, 100, 15, 10, 10, 300, 5, 2.05, 2.05, 30000]",3.49,9.150255116431952e-19
"['f2', 30, -100, 100, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",3.51,5.305206758633277e-22
"['f2', 30, -100, 100, 15, 10, 10, 300, 5, 2.5, 2.05, 30000]",3.65,4.2733842423751056e-16
"['f2', 30, -100, 100, 15, 10, 10, 300, 5, 2.5, 2.5, 30000]",4.04,1.9633897324642798e-15
"['f2', 30, -100, 100, 15, 10, 20, 200, 5, 2.05, 2.05, 30000]",3.63,1.88538349890781e-17
"['f2', 30, -100, 100, 15, 10, 20, 200, 5, 2.05, 2.5, 30000]",3.46,1.454563978429872e-14
"['f2', 30, -100, 100, 15, 10, 20, 200, 5, 2.5, 2.05, 30000]",3.63,1.1248228200324298e-20
"['f2', 30, -100, 100, 15, 10, 20, 200, 5, 2.5, 2.5, 30000]",3.73,1.4203647177635062e-21
"['f2', 30, -100, 100, 15, 20, 5, 300, 5, 2.05, 2.05, 30000]",3.63,2.726902109828441e-21
"['f2', 30, -100, 100, 15, 20, 5, 300, 5, 2.05, 2.5, 30000]",3.61,9.390654934147085e-23
"['f2', 30, -100, 100, 15, 20, 5, 300, 5, 2.5, 2.05, 30000]",3.72,3.923991210148038e-15
"['f2', 30, -100, 100, 15, 20, 5, 300, 5, 2.5, 2.5, 30000]",3.46,3.2823441542233257e-17
"['f2', 30, -100, 100, 15, 20, 10, 200, 5, 2.05, 2.05, 30000]",3.79,1.9912773231753675e-19
"['f2', 30, -100, 100, 15, 20, 10, 200, 5, 2.05, 2.5, 30000]",4.0,9.04527981819405e-20
"['f2', 30, -100, 100, 15, 20, 10, 200, 5, 2.5, 2.05, 30000]",3.44,3.2075603629553316e-20
"['f2', 30, -100, 100, 15, 20, 10, 200, 5, 2.5, 2.5, 30000]",3.33,2.058705376653876e-16
"['f2', 30, -100, 100, 20, 5, 10, 200, 5, 2.05, 2.05, 25000]",2.98,2.465015448427173e-23
"['f2', 30, -100, 100, 20, 5, 10, 200, 5, 2.05, 2.5, 25000]",2.84,2.422210073729197e-18
"['f2', 30, -100, 100, 20, 5, 10, 200, 5, 2.5, 2.05, 25000]",2.83,6.2785064927265614e-15
"['f2', 30, -100, 100, 20, 5, 10, 200, 5, 2.5, 2.5, 25000]",2.87,2.6654716074442985e-21
"['f2', 30, -100, 100, 20, 5, 20, 200, 5, 2.05, 2.05, 30000]",3.39,3.9531059355521476e-21
"['f2', 30, -100, 100, 20, 5, 20, 200, 5, 2.05, 2.5, 30000]",3.4,1.2136809925495771e-20
"['f2', 30, -100, 100, 20, 5, 20, 200, 5, 2.5, 2.05, 30000]",3.49,2.321771425459459e-17
"['f2', 30, -100, 100, 20, 5, 20, 200, 5, 2.5, 2.5, 30000]",3.7,6.828304053453749e-18
"['f2', 30, -100, 100, 20, 10, 5, 200, 5, 2.05, 2.05, 25000]",3.09,4.92182748855535e-17
"['f2', 30, -100, 100, 20, 10, 5, 200, 5, 2.05, 2.5, 25000]",3.0,1.9244646004830405e-20
"['f2', 30, -100, 100, 20, 10, 5, 200, 5, 2.5, 2.05, 25000]",2.96,2.9717586399326004e-17
"['f2', 30, -100, 100, 20, 10, 5, 200, 5, 2.5, 2.5, 25000]",2.82,3.679435946748749e-22
"['f2', 30, -100, 100, 20, 10, 10, 200, 5, 2.05, 2.05, 30000]",3.48,1.000776321039818e-14
"['f2', 30, -100, 100, 20, 10, 10, 200, 5, 2.05, 2.5, 30000]",3.45,2.836722275640476e-15
"['f2', 30, -100, 100, 20, 10, 10, 200, 5, 2.5, 2.05, 30000]",3.46,8.932332172873046e-21
"['f2', 30, -100, 100, 20, 10, 10, 200, 5, 2.5, 2.5, 30000]",3.48,8.62913451923475e-28
"['f2', 30, -100, 100, 20, 20, 5, 200, 5, 2.05, 2.05, 30000]",3.56,1.8112321160208115e-18
"['f2', 30, -100, 100, 20, 20, 5, 200, 5, 2.05, 2.5, 30000]",3.37,2.402832700787722e-17
"['f2', 30, -100, 100, 20, 20, 5, 200, 5, 2.5, 2.05, 30000]",3.55,8.662160933113116e-18
"['f2', 30, -100, 100, 20, 20, 5, 200, 5, 2.5, 2.5, 30000]",3.33,8.362600676740386e-22
"['f2', 30, -100, 100, 25, 5, 5, 200, 5, 2.05, 2.05, 28125]",3.38,1.2550723256685582e-19
"['f2', 30, -100, 100, 25, 5, 5, 200, 5, 2.05, 2.5, 28125]",3.53,8.598845386372081e-24
"['f2', 30, -100, 100, 25, 5, 5, 200, 5, 2.5, 2.05, 28125]",3.16,1.9721812331809692e-16
"['f2', 30, -100, 100, 25, 5, 5, 200, 5, 2.5, 2.5, 28125]",3.37,7.675296209751814e-17
"['f2', 50, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.05, 26250]",3.39,5.403050673581323e-113
"['f2', 50, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",3.55,6.307378887035531e-122
"['f2', 50, -10, 10, 15, 5, 10, 300, 5, 2.5, 2.05, 26250]",3.16,6.667227611262106e-122
"['f2', 50, -10, 10, 15, 5, 10, 300, 5, 2.5, 2.5, 26250]",3.35,2.2913846926379493e-127
"['f2', 50, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.05, 30000]",3.74,1.3351655531143644e-130
"['f2', 50, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",3.83,1.7646171227105274e-113
"['f2', 50, -10, 10, 15, 5, 20, 300, 5, 2.5, 2.05, 30000]",3.8,4.976842826331702e-121
"['f2', 50, -10, 10, 15, 5, 20, 300, 5, 2.5, 2.5, 30000]",3.77,7.864383994800882e-128
"['f2', 50, -10, 10, 15, 10, 5, 300, 5, 2.05, 2.05, 26250]",3.42,1.0773948555150967e-122
"['f2', 50, -10, 10, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",3.35,2.4881635247289393e-126
"['f2', 50, -10, 10, 15, 10, 5, 300, 5, 2.5, 2.05, 26250]",3.51,1.9493907721186535e-122
"['f2', 50, -10, 10, 15, 10, 5, 300, 5, 2.5, 2.5, 26250]",3.32,1.3468981792272245e-118
"['f2', 50, -10, 10, 15, 10, 10, 300, 5, 2.05, 2.05, 30000]",3.79,2.103797356200844e-120
"['f2', 50, -10, 10, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",3.79,9.03778914859958e-128
"['f2', 50, -10, 10, 15, 10, 10, 300, 5, 2.5, 2.05, 30000]",3.79,6.129550826775542e-120
"['f2', 50, -10, 10, 15, 10, 10, 300, 5, 2.5, 2.5, 30000]",3.84,1.2784038521786383e-125
"['f2', 50, -10, 10, 15, 10, 20, 200, 5, 2.05, 2.05, 30000]",3.82,6.363149714544219e-95
"['f2', 50, -10, 10, 15, 10, 20, 200, 5, 2.05, 2.5, 30000]",3.85,2.140426039434923e-101
"['f2', 50, -10, 10, 15, 10, 20, 200, 5, 2.5, 2.05, 30000]",3.88,4.3707199667617146e-91
"['f2', 50, -10, 10, 15, 10, 20, 200, 5, 2.5, 2.5, 30000]",3.75,1.315752437661089e-94
"['f2', 50, -10, 10, 15, 20, 5, 300, 5, 2.05, 2.05, 30000]",3.87,5.932481129390569e-123
"['f2', 50, -10, 10, 15, 20, 5, 300, 5, 2.05, 2.5, 30000]",3.87,7.227941219033443e-121
"['f2', 50, -10, 10, 15, 20, 5, 300, 5, 2.5, 2.05, 30000]",3.73,1.7055192094621056e-119
"['f2', 50, -10, 10, 15, 20, 5, 300, 5, 2.5, 2.5, 30000]",3.85,4.672293654026082e-127
"['f2', 50, -10, 10, 15, 20, 10, 200, 5, 2.05, 2.05, 30000]",3.82,3.8345757352413587e-93
