"combination = [fitness_function_name, dimension, range0, range1, population_size, max_ep, c1, c2, function evaluation]",total_time,gBest_fitness
"['f4', 30, -100, 100, 100, 300, 2.05, 2.05, 30000]",2.38,1.8448781199321613
"['f4', 30, -100, 100, 100, 300, 2.05, 2.5, 30000]",2.3,2.5222321454057823
"['f4', 30, -100, 100, 100, 300, 2.5, 2.05, 30000]",2.45,2.2325476071792543
"['f4', 30, -100, 100, 100, 300, 2.5, 2.5, 30000]",2.4,1.4004794855124878
"['f4', 30, -100, 100, 200, 150, 2.05, 2.05, 30000]",2.49,1.6445677867232378
"['f4', 30, -100, 100, 200, 150, 2.05, 2.5, 30000]",2.54,1.691993108555239
"['f4', 30, -100, 100, 200, 150, 2.5, 2.05, 30000]",2.56,1.3547970314457969
"['f4', 30, -100, 100, 200, 150, 2.5, 2.5, 30000]",2.49,1.3612411327810916
"['f4', 50, -10, 10, 100, 250, 2.05, 2.05, 25000]",2.57,0.905501199321331
"['f4', 50, -10, 10, 100, 250, 2.05, 2.5, 25000]",2.15,1.0807102916859177
"['f4', 50, -10, 10, 100, 250, 2.5, 2.05, 25000]",2.28,1.115100732502123
"['f4', 50, -10, 10, 100, 250, 2.5, 2.5, 25000]",2.38,0.7779209949803942
"['f4', 50, -10, 10, 100, 300, 2.05, 2.05, 30000]",2.59,1.1475007113928453
"['f4', 50, -10, 10, 100, 300, 2.05, 2.5, 30000]",2.83,1.131392759329485
"['f4', 50, -10, 10, 100, 300, 2.5, 2.05, 30000]",2.77,0.8440379270952532
"['f4', 50, -10, 10, 100, 300, 2.5, 2.5, 30000]",3.02,0.8668699670183366
"['f4', 50, -10, 10, 200, 150, 2.05, 2.05, 30000]",2.6,0.7704660912194755
"['f4', 50, -10, 10, 200, 150, 2.05, 2.5, 30000]",2.59,0.8749448684287783
"['f4', 50, -10, 10, 200, 150, 2.5, 2.05, 30000]",2.58,0.8831195216817332
"['f4', 50, -10, 10, 200, 150, 2.5, 2.5, 30000]",2.8,0.912150614291957
"['f4', 50, -100, 100, 100, 250, 2.05, 2.05, 25000]",2.2,4.62764225345036
"['f4', 50, -100, 100, 100, 250, 2.05, 2.5, 25000]",2.33,1.9526780373482817
"['f4', 50, -100, 100, 100, 250, 2.5, 2.05, 25000]",2.28,3.1025350723330183
"['f4', 50, -100, 100, 100, 250, 2.5, 2.5, 25000]",2.57,2.5119330354390033
"['f4', 50, -100, 100, 100, 300, 2.05, 2.05, 30000]",2.98,4.796150018059339
"['f4', 50, -100, 100, 100, 300, 2.05, 2.5, 30000]",2.81,2.19182397396542
"['f4', 50, -100, 100, 100, 300, 2.5, 2.05, 30000]",2.76,3.593557944176556
"['f4', 50, -100, 100, 100, 300, 2.5, 2.5, 30000]",2.64,2.103650542878651
"['f4', 50, -100, 100, 200, 150, 2.05, 2.05, 30000]",2.95,2.1215461872025094
"['f4', 50, -100, 100, 200, 150, 2.05, 2.5, 30000]",2.9,2.225400448775919
"['f4', 50, -100, 100, 200, 150, 2.5, 2.05, 30000]",2.9,1.8615005175195185
"['f4', 50, -100, 100, 200, 150, 2.5, 2.5, 30000]",2.74,1.5496911963472577
"['f4', 100, -10, 10, 100, 250, 2.05, 2.05, 25000]",2.9,1.5862215056467919
"['f4', 100, -10, 10, 100, 250, 2.05, 2.5, 25000]",2.97,1.470665882661695
"['f4', 100, -10, 10, 100, 250, 2.5, 2.05, 25000]",2.92,2.239809627108407
"['f4', 100, -10, 10, 100, 250, 2.5, 2.5, 25000]",2.78,1.8871359378976293
"['f4', 100, -10, 10, 100, 300, 2.05, 2.05, 30000]",3.4,1.4786188396326334
"['f4', 100, -10, 10, 100, 300, 2.05, 2.5, 30000]",3.43,1.5828452070910224
"['f4', 100, -10, 10, 100, 300, 2.5, 2.05, 30000]",3.53,1.5547350538030345
"['f4', 100, -10, 10, 100, 300, 2.5, 2.5, 30000]",3.56,1.5377149702920347
"['f4', 100, -10, 10, 200, 150, 2.05, 2.05, 30000]",3.4,1.2984837870718706
"['f4', 100, -10, 10, 200, 150, 2.05, 2.5, 30000]",3.58,1.192564024390751
"['f4', 100, -10, 10, 200, 150, 2.5, 2.05, 30000]",3.33,1.312787249388856
"['f4', 100, -10, 10, 200, 150, 2.5, 2.5, 30000]",3.44,1.505725890299122
"['f4', 100, -100, 100, 100, 250, 2.05, 2.05, 25000]",2.92,5.027936960001833
"['f4', 100, -100, 100, 100, 250, 2.05, 2.5, 25000]",2.89,6.492787148317195
"['f4', 100, -100, 100, 100, 250, 2.5, 2.05, 25000]",2.87,5.018178400243226
"['f4', 100, -100, 100, 100, 250, 2.5, 2.5, 25000]",3.1,5.1677250923652
"['f4', 100, -100, 100, 100, 300, 2.05, 2.05, 30000]",3.5,5.796759293305673
"['f4', 100, -100, 100, 100, 300, 2.05, 2.5, 30000]",3.41,5.381721318190703
"['f4', 100, -100, 100, 100, 300, 2.5, 2.05, 30000]",3.61,6.167572466158314
"['f4', 100, -100, 100, 100, 300, 2.5, 2.5, 30000]",3.39,7.290023032799637
"['f4', 100, -100, 100, 200, 150, 2.05, 2.05, 30000]",3.5,2.9782858198723905
"['f4', 100, -100, 100, 200, 150, 2.05, 2.5, 30000]",3.44,2.9080597758259636
"['f4', 100, -100, 100, 200, 150, 2.5, 2.05, 30000]",3.46,3.6201371898748316
"['f4', 100, -100, 100, 200, 150, 2.5, 2.5, 30000]",3.43,5.30735131926703
