"combination = [fitness_function_name, dimension, range0, range1, population_size, max_ep, crossover_rate, mutation_rate, function evaluation]",gBest_fitness,total_time
"['f6', 20, -10, 10, 100, 0.5, 0.05, 300, 30000]",0.296,4.511584999985644
"['f6', 20, -10, 10, 100, 0.5, 0.05, 300, 30000]",2.382,4.480326999997487
"['f6', 20, -10, 10, 100, 0.5, 0.05, 300, 30000]",1.474,4.655245999994804
"['f6', 20, -10, 10, 100, 0.5, 0.05, 300, 30000]",0.127,4.85481499999878
"['f6', 20, -10, 10, 100, 0.5, 0.05, 300, 30000]",1.509,4.406966000009561
"['f6', 20, -10, 10, 100, 0.5, 0.05, 300, 30000]",1.921,4.451512999992701
"['f6', 20, -10, 10, 100, 0.5, 0.05, 300, 30000]",1.054,4.560702000002493
"['f6', 20, -10, 10, 100, 0.5, 0.05, 300, 30000]",0.386,4.472926999995252
"['f6', 20, -10, 10, 100, 0.5, 0.05, 300, 30000]",1.95,4.4930030000105035
"['f6', 20, -10, 10, 100, 0.5, 0.05, 300, 30000]",1.247,4.941584000000148
"['f6', 20, -10, 10, 100, 0.5, 0.05, 300, 30000]",0.38,4.646403000006103
"['f6', 20, -10, 10, 100, 0.5, 0.05, 300, 30000]",2.611,4.503915000008419
"['f6', 20, -10, 10, 100, 0.5, 0.05, 300, 30000]",2.968,4.627011000004131
"['f6', 20, -10, 10, 100, 0.5, 0.05, 300, 30000]",0.013,4.625436000002082
"['f6', 20, -10, 10, 100, 0.5, 0.05, 300, 30000]",0.223,4.616727000000537
"['f6', 20, -10, 10, 100, 0.5, 0.05, 300, 30000]",1.094,4.5254060000006575
"['f6', 20, -10, 10, 100, 0.5, 0.05, 300, 30000]",0.462,4.482086000003619
"['f6', 20, -10, 10, 100, 0.5, 0.05, 300, 30000]",0.464,4.451900999993086
"['f6', 20, -10, 10, 100, 0.5, 0.05, 300, 30000]",1.467,4.669070000003558
"['f6', 20, -10, 10, 100, 0.5, 0.06, 250, 25000]",0.037,3.670280999998795
"['f6', 20, -10, 10, 100, 0.5, 0.06, 250, 25000]",0.479,3.724686000001384
"['f6', 20, -10, 10, 100, 0.5, 0.06, 250, 25000]",0.806,3.8608450000028824
"['f6', 20, -10, 10, 100, 0.5, 0.06, 250, 25000]",1.214,4.284831999990274
"['f6', 20, -10, 10, 100, 0.5, 0.06, 250, 25000]",0.791,3.702748000010615
"['f6', 20, -10, 10, 100, 0.5, 0.06, 250, 25000]",2.282,3.77347300000838
"['f6', 20, -10, 10, 100, 0.5, 0.06, 250, 25000]",0.19,3.73112399999809
"['f6', 20, -10, 10, 100, 0.5, 0.06, 250, 25000]",1.201,3.818043999999645
"['f6', 20, -10, 10, 100, 0.5, 0.06, 250, 25000]",0.386,3.733544000002439
"['f6', 20, -10, 10, 100, 0.5, 0.06, 250, 25000]",0.673,3.8548139999911655
"['f6', 20, -10, 10, 100, 0.5, 0.06, 250, 25000]",1.033,3.800896000000648
"['f6', 20, -10, 10, 100, 0.5, 0.06, 250, 25000]",0.924,3.804055000000517
"['f6', 20, -10, 10, 100, 0.5, 0.06, 250, 25000]",1.369,3.814652000000933
"['f6', 20, -10, 10, 100, 0.5, 0.06, 250, 25000]",0.172,3.7669569999998203
"['f6', 20, -10, 10, 100, 0.5, 0.06, 250, 25000]",0.497,4.069299000009778
"['f6', 20, -10, 10, 100, 0.5, 0.06, 250, 25000]",0.14,4.131231999999727
"['f6', 20, -10, 10, 100, 0.5, 0.06, 250, 25000]",0.605,3.699494999993476
"['f6', 20, -10, 10, 100, 0.5, 0.06, 250, 25000]",2.902,3.9377629999944475
"['f6', 20, -10, 10, 100, 0.5, 0.06, 250, 25000]",0.972,3.68789800000377
"['f6', 20, -10, 10, 100, 0.5, 0.06, 250, 25000]",2.543,3.8182850000011967
"['f6', 20, -10, 10, 100, 0.5, 0.06, 300, 30000]",1.756,5.200714999999036
"['f6', 20, -10, 10, 100, 0.5, 0.06, 300, 30000]",0.659,4.745308000012301
"['f6', 20, -10, 10, 100, 0.5, 0.06, 300, 30000]",0.56,4.50841299998865
"['f6', 20, -10, 10, 100, 0.5, 0.06, 300, 30000]",0.869,4.647419000000809
"['f6', 20, -10, 10, 100, 0.5, 0.06, 300, 30000]",0.193,4.661475000000792
"['f6', 20, -10, 10, 100, 0.5, 0.06, 300, 30000]",0.856,4.652595999999903
"['f6', 20, -10, 10, 100, 0.5, 0.06, 300, 30000]",0.57,4.427327999990666
"['f6', 20, -10, 10, 100, 0.5, 0.06, 300, 30000]",2.358,4.418072999993456
"['f6', 20, -10, 10, 100, 0.5, 0.06, 300, 30000]",1.056,4.425770000001648
"['f6', 20, -10, 10, 100, 0.5, 0.06, 300, 30000]",0.374,4.592734000005294
"['f6', 20, -10, 10, 100, 0.5, 0.06, 300, 30000]",0.339,4.449651000002632
"['f6', 20, -10, 10, 100, 0.5, 0.06, 300, 30000]",0.185,4.443316999997478
"['f6', 20, -10, 10, 100, 0.5, 0.06, 300, 30000]",0.089,4.71853800000099
"['f6', 20, -10, 10, 100, 0.5, 0.06, 300, 30000]",0.071,4.64336300001014
"['f6', 20, -10, 10, 100, 0.5, 0.06, 300, 30000]",0.595,4.630447000003187
"['f6', 20, -10, 10, 100, 0.5, 0.06, 300, 30000]",0.041,4.604237000006833
"['f6', 20, -10, 10, 100, 0.5, 0.06, 300, 30000]",0.142,4.394807999997283
"['f6', 20, -10, 10, 100, 0.5, 0.06, 300, 30000]",0.132,4.44155000000319
"['f6', 20, -10, 10, 100, 0.5, 0.06, 300, 30000]",1.045,4.690331999998307
"['f6', 20, -10, 10, 100, 0.5, 0.06, 300, 30000]",0.039,4.626336000001174
"['f6', 20, -10, 10, 200, 0.4, 0.05, 150, 30000]",0.354,4.830595999999787
"['f6', 20, -10, 10, 200, 0.4, 0.05, 150, 30000]",0.499,4.422625000006519
"['f6', 20, -10, 10, 200, 0.4, 0.05, 150, 30000]",0.089,4.397406000003684
"['f6', 20, -10, 10, 200, 0.4, 0.05, 150, 30000]",0.091,4.809760999996797
"['f6', 20, -10, 10, 200, 0.4, 0.05, 150, 30000]",0.067,4.962503000002471
"['f6', 20, -10, 10, 200, 0.4, 0.05, 150, 30000]",0.014,4.459101999993436
"['f6', 20, -10, 10, 200, 0.4, 0.05, 150, 30000]",0.297,4.408996999991359
"['f6', 20, -10, 10, 200, 0.4, 0.05, 150, 30000]",0.041,4.601848999998765
"['f6', 20, -10, 10, 200, 0.4, 0.05, 150, 30000]",0.225,4.700517000004766
"['f6', 20, -10, 10, 200, 0.4, 0.05, 150, 30000]",0.13,4.5205430000060005
"['f6', 20, -10, 10, 200, 0.4, 0.05, 150, 30000]",0.079,5.126913000000059
"['f6', 20, -10, 10, 200, 0.4, 0.05, 150, 30000]",0.177,4.655853999996907
"['f6', 20, -10, 10, 200, 0.4, 0.05, 150, 30000]",0.3,4.6143989999982296
"['f6', 20, -10, 10, 200, 0.4, 0.05, 150, 30000]",0.332,4.601647999996203
"['f6', 20, -10, 10, 200, 0.4, 0.05, 150, 30000]",0.023,4.666775000005146
"['f6', 20, -10, 10, 200, 0.4, 0.05, 150, 30000]",0.425,4.462822000001324
"['f6', 20, -10, 10, 200, 0.4, 0.05, 150, 30000]",0.234,4.551978999996209
"['f6', 20, -10, 10, 200, 0.4, 0.05, 150, 30000]",0.086,4.6691719999944326
"['f6', 20, -10, 10, 200, 0.4, 0.05, 150, 30000]",0.024,4.7732320000068285
"['f6', 20, -10, 10, 200, 0.4, 0.05, 150, 30000]",0.03,4.4243399999977555
"['f6', 20, -10, 10, 200, 0.4, 0.06, 150, 30000]",0.013,4.702555999989272
"['f6', 20, -10, 10, 200, 0.4, 0.06, 150, 30000]",0.006,4.724107000001823
"['f6', 20, -10, 10, 200, 0.4, 0.06, 150, 30000]",0.054,4.49850499999593
"['f6', 20, -10, 10, 200, 0.4, 0.06, 150, 30000]",0.082,4.49191100000462
"['f6', 20, -10, 10, 200, 0.4, 0.06, 150, 30000]",0.002,4.634200000000419
"['f6', 20, -10, 10, 200, 0.4, 0.06, 150, 30000]",0.755,4.7012419999955455
"['f6', 20, -10, 10, 200, 0.4, 0.06, 150, 30000]",0.142,4.440245000005234
"['f6', 20, -10, 10, 200, 0.4, 0.06, 150, 30000]",0.368,4.409328999987338
"['f6', 20, -10, 10, 200, 0.4, 0.06, 150, 30000]",0.252,4.662912999992841
"['f6', 20, -10, 10, 200, 0.4, 0.06, 150, 30000]",0.034,4.8038720000040485
"['f6', 20, -10, 10, 200, 0.4, 0.06, 150, 30000]",0.097,4.595130999994581
"['f6', 20, -10, 10, 200, 0.4, 0.06, 150, 30000]",0.139,4.456707999997889
"['f6', 20, -10, 10, 200, 0.4, 0.06, 150, 30000]",0.062,4.801681999990251
"['f6', 20, -10, 10, 200, 0.4, 0.06, 150, 30000]",0.013,4.783450000002631
"['f6', 20, -10, 10, 200, 0.4, 0.06, 150, 30000]",0.698,4.665716999996221
"['f6', 20, -10, 10, 200, 0.4, 0.06, 150, 30000]",0.279,4.785508999993908
"['f6', 20, -10, 10, 200, 0.4, 0.06, 150, 30000]",0.348,4.534044999993057
"['f6', 20, -10, 10, 200, 0.4, 0.06, 150, 30000]",0.018,4.5923470000125235
"['f6', 20, -10, 10, 200, 0.4, 0.06, 150, 30000]",0.036,4.727463000002899
"['f6', 20, -10, 10, 200, 0.4, 0.06, 150, 30000]",0.104,4.541977999993833
"['f6', 20, -10, 10, 200, 0.5, 0.05, 150, 30000]",0.327,4.547180999987177
"['f6', 20, -10, 10, 200, 0.5, 0.05, 150, 30000]",0.037,4.793164999995497
"['f6', 20, -10, 10, 200, 0.5, 0.05, 150, 30000]",0.519,4.627650999987964
"['f6', 20, -10, 10, 200, 0.5, 0.05, 150, 30000]",0.211,4.512131999988924
"['f6', 20, -10, 10, 200, 0.5, 0.05, 150, 30000]",0.084,4.445332999996026
"['f6', 20, -10, 10, 200, 0.5, 0.05, 150, 30000]",0.04,4.438836999994237
"['f6', 20, -10, 10, 200, 0.5, 0.05, 150, 30000]",0.082,4.299922999998671
"['f6', 20, -10, 10, 200, 0.5, 0.05, 150, 30000]",0.291,4.74936699999671
"['f6', 20, -10, 10, 200, 0.5, 0.05, 150, 30000]",0.198,4.668537000005017
"['f6', 20, -10, 10, 200, 0.5, 0.05, 150, 30000]",0.36,4.762195000002976
"['f6', 20, -10, 10, 200, 0.5, 0.05, 150, 30000]",0.007,4.856803000002401
"['f6', 20, -10, 10, 200, 0.5, 0.05, 150, 30000]",0.042,4.879827999990084
"['f6', 20, -10, 10, 200, 0.5, 0.05, 150, 30000]",0.208,4.5888859999977285
"['f6', 20, -10, 10, 200, 0.5, 0.05, 150, 30000]",0.913,4.4633820000017295
"['f6', 20, -10, 10, 200, 0.5, 0.05, 150, 30000]",0.034,4.593716999996104
"['f6', 20, -10, 10, 200, 0.5, 0.05, 150, 30000]",0.152,4.719230999995489
"['f6', 20, -10, 10, 200, 0.5, 0.05, 150, 30000]",0.058,4.475707000005059
"['f6', 20, -10, 10, 200, 0.5, 0.05, 150, 30000]",0.096,4.480578999995487
"['f6', 20, -10, 10, 200, 0.5, 0.05, 150, 30000]",0.203,4.710382000004756
"['f6', 20, -10, 10, 200, 0.5, 0.05, 150, 30000]",0.132,4.481282000007923
"['f6', 20, -10, 10, 200, 0.5, 0.06, 150, 30000]",0.444,4.68066299999191
"['f6', 20, -10, 10, 200, 0.5, 0.06, 150, 30000]",0.999,4.683122000002186
"['f6', 20, -10, 10, 200, 0.5, 0.06, 150, 30000]",0.172,4.594245000000228
"['f6', 20, -10, 10, 200, 0.5, 0.06, 150, 30000]",0.026,4.680376999996952
"['f6', 20, -10, 10, 200, 0.5, 0.06, 150, 30000]",0.682,4.62139900001057
"['f6', 20, -10, 10, 200, 0.5, 0.06, 150, 30000]",0.127,4.586633999992046
"['f6', 20, -10, 10, 200, 0.5, 0.06, 150, 30000]",0.293,4.371975000001839
"['f6', 20, -10, 10, 200, 0.5, 0.06, 150, 30000]",0.613,4.710109999999986
"['f6', 20, -10, 10, 200, 0.5, 0.06, 150, 30000]",0.05,4.687850000002072
"['f6', 20, -10, 10, 200, 0.5, 0.06, 150, 30000]",1.287,4.602687999999034
"['f6', 20, -10, 10, 200, 0.5, 0.06, 150, 30000]",0.235,4.669441999998526
"['f6', 20, -10, 10, 200, 0.5, 0.06, 150, 30000]",0.066,4.536470000006375
"['f6', 20, -10, 10, 200, 0.5, 0.06, 150, 30000]",0.156,4.507282999999006
"['f6', 20, -10, 10, 200, 0.5, 0.06, 150, 30000]",0.737,4.380385000011302
"['f6', 20, -10, 10, 200, 0.5, 0.06, 150, 30000]",0.116,4.432195000001229
"['f6', 20, -10, 10, 200, 0.5, 0.06, 150, 30000]",0.022,4.364367000001948
"['f6', 20, -10, 10, 200, 0.5, 0.06, 150, 30000]",0.033,4.598727000004146
"['f6', 20, -10, 10, 200, 0.5, 0.06, 150, 30000]",0.24,4.407623999999487
"['f6', 20, -10, 10, 200, 0.5, 0.06, 150, 30000]",1.531,4.383524999997462
"['f6', 20, -10, 10, 200, 0.5, 0.06, 150, 30000]",0.062,4.521926000001258
"['f6', 20, -100, 100, 100, 0.4, 0.05, 250, 25000]",174.138,3.8238530000089668
"['f6', 20, -100, 100, 100, 0.4, 0.05, 250, 25000]",10.365,3.8937350000051083
"['f6', 20, -100, 100, 100, 0.4, 0.05, 250, 25000]",46.619,3.667310999997426
"['f6', 20, -100, 100, 100, 0.4, 0.05, 250, 25000]",60.299,3.6988620000047376
"['f6', 20, -100, 100, 100, 0.4, 0.05, 250, 25000]",82.3,3.803782000002684
"['f6', 20, -100, 100, 100, 0.4, 0.05, 250, 25000]",148.425,3.6625139999960084
"['f6', 20, -100, 100, 100, 0.4, 0.05, 250, 25000]",66.977,3.7221540000027744
"['f6', 20, -100, 100, 100, 0.4, 0.05, 250, 25000]",264.681,3.9246169999969425
"['f6', 20, -100, 100, 100, 0.4, 0.05, 250, 25000]",73.942,3.824228999990737
"['f6', 20, -100, 100, 100, 0.4, 0.05, 250, 25000]",9.264,3.9310379999951692
"['f6', 20, -100, 100, 100, 0.4, 0.05, 250, 25000]",218.166,3.7638569999980973
"['f6', 20, -100, 100, 100, 0.4, 0.05, 250, 25000]",287.369,3.7147100000001956
"['f6', 20, -100, 100, 100, 0.4, 0.05, 250, 25000]",37.14,3.717957999993814
"['f6', 20, -100, 100, 100, 0.4, 0.05, 250, 25000]",91.865,3.6676149999984773
"['f6', 20, -100, 100, 100, 0.4, 0.05, 250, 25000]",61.268,3.6454610000073444
"['f6', 20, -100, 100, 100, 0.4, 0.05, 250, 25000]",351.602,3.6697819999972126
"['f6', 20, -100, 100, 100, 0.4, 0.05, 250, 25000]",186.754,3.980880999995861
"['f6', 20, -100, 100, 100, 0.4, 0.05, 250, 25000]",277.487,3.8583660000003874
"['f6', 20, -100, 100, 100, 0.4, 0.05, 250, 25000]",575.869,3.9630699999979697
"['f6', 20, -100, 100, 100, 0.4, 0.05, 250, 25000]",413.735,3.8839659999939613
"['f6', 20, -100, 100, 100, 0.4, 0.05, 300, 30000]",34.994,4.548238000003039
"['f6', 20, -100, 100, 100, 0.4, 0.05, 300, 30000]",116.192,4.5959959999891
"['f6', 20, -100, 100, 100, 0.4, 0.05, 300, 30000]",220.683,4.6113749999931315
"['f6', 20, -100, 100, 100, 0.4, 0.05, 300, 30000]",90.978,4.442664000001969
"['f6', 20, -100, 100, 100, 0.4, 0.05, 300, 30000]",158.911,4.445420999996713
"['f6', 20, -100, 100, 100, 0.4, 0.05, 300, 30000]",39.539,4.5751969999982975
"['f6', 20, -100, 100, 100, 0.4, 0.05, 300, 30000]",36.163,4.832378000006429
"['f6', 20, -100, 100, 100, 0.4, 0.05, 300, 30000]",6.742,4.921923000001698
"['f6', 20, -100, 100, 100, 0.4, 0.05, 300, 30000]",67.232,4.519272999998066
"['f6', 20, -100, 100, 100, 0.4, 0.05, 300, 30000]",46.114,5.094035999994958
"['f6', 20, -100, 100, 100, 0.4, 0.05, 300, 30000]",49.488,4.586131000003661
"['f6', 20, -100, 100, 100, 0.4, 0.05, 300, 30000]",214.264,4.519136000002618
"['f6', 20, -100, 100, 100, 0.4, 0.05, 300, 30000]",40.959,4.788398999997298
"['f6', 20, -100, 100, 100, 0.4, 0.05, 300, 30000]",46.899,4.862089999995078
"['f6', 20, -100, 100, 100, 0.4, 0.05, 300, 30000]",403.456,4.547502000001259
"['f6', 20, -100, 100, 100, 0.4, 0.05, 300, 30000]",20.53,4.425774000003003
"['f6', 20, -100, 100, 100, 0.4, 0.05, 300, 30000]",72.296,4.403398000009474
"['f6', 20, -100, 100, 100, 0.4, 0.05, 300, 30000]",202.893,4.688851999992039
"['f6', 20, -100, 100, 100, 0.4, 0.05, 300, 30000]",19.449,4.617870000001858
"['f6', 20, -100, 100, 100, 0.4, 0.05, 300, 30000]",98.622,4.541085999997449
"['f6', 20, -100, 100, 100, 0.4, 0.06, 250, 25000]",163.376,4.09736200000043
"['f6', 20, -100, 100, 100, 0.4, 0.06, 250, 25000]",72.905,4.121981999996933
"['f6', 20, -100, 100, 100, 0.4, 0.06, 250, 25000]",34.53,4.094920000003185
"['f6', 20, -100, 100, 100, 0.4, 0.06, 250, 25000]",60.427,3.867086999991443
"['f6', 20, -100, 100, 100, 0.4, 0.06, 250, 25000]",100.754,4.058653999993112
"['f6', 20, -100, 100, 100, 0.4, 0.06, 250, 25000]",47.687,4.120645999995759
"['f6', 20, -100, 100, 100, 0.4, 0.06, 250, 25000]",35.601,3.7315490000037244
"['f6', 20, -100, 100, 100, 0.4, 0.06, 250, 25000]",151.13,3.81197899999097
"['f6', 20, -100, 100, 100, 0.4, 0.06, 250, 25000]",17.206,3.810750000004191
"['f6', 20, -100, 100, 100, 0.4, 0.06, 250, 25000]",14.515,3.6626739999919664
"['f6', 20, -100, 100, 100, 0.4, 0.06, 250, 25000]",13.893,3.7104070000059437
"['f6', 20, -100, 100, 100, 0.4, 0.06, 250, 25000]",27.086,3.799869000009494
"['f6', 20, -100, 100, 100, 0.4, 0.06, 250, 25000]",58.372,3.8494210000062594
