"combination = [fitness_function_name, dimension, range0, range1, population_size, max_ep, crossover_rate, mutation_rate, function evaluation]",gBest_fitness,total_time
"['f12', 20, -10, 10, 100, 0.4, 0.05, 300, 30000]",23.956,4.924836999998661
"['f12', 20, -10, 10, 100, 0.4, 0.05, 300, 30000]",11.773,4.99182200001087
"['f12', 20, -10, 10, 100, 0.4, 0.05, 300, 30000]",11.798,4.860310000018217
"['f12', 20, -10, 10, 100, 0.4, 0.05, 300, 30000]",17.051,5.032411999971373
"['f12', 20, -10, 10, 100, 0.4, 0.05, 300, 30000]",6.199,4.979752999992343
"['f12', 20, -10, 10, 100, 0.4, 0.05, 300, 30000]",6.239,4.904322999995202
"['f12', 20, -10, 10, 100, 0.4, 0.05, 300, 30000]",47.082,5.093370999995386
"['f12', 20, -10, 10, 100, 0.4, 0.05, 300, 30000]",5.224,4.784998999995878
"['f12', 20, -10, 10, 100, 0.4, 0.05, 300, 30000]",5.257,4.837011999974493
"['f12', 20, -10, 10, 100, 0.4, 0.05, 300, 30000]",12.095,4.843988000007812
"['f12', 20, -10, 10, 100, 0.4, 0.06, 250, 25000]",33.457,4.281641000008676
"['f12', 20, -10, 10, 100, 0.4, 0.06, 250, 25000]",21.142,4.275252999999793
"['f12', 20, -10, 10, 100, 0.4, 0.06, 250, 25000]",7.305,4.2460619999910705
"['f12', 20, -10, 10, 100, 0.4, 0.06, 250, 25000]",3.421,4.009064999991097
"['f12', 20, -10, 10, 100, 0.4, 0.06, 250, 25000]",10.886,4.143696000013733
"['f12', 20, -10, 10, 100, 0.4, 0.06, 250, 25000]",8.633,4.243493999994826
"['f12', 20, -10, 10, 100, 0.4, 0.06, 250, 25000]",0.686,4.115457000007154
"['f12', 20, -10, 10, 100, 0.4, 0.06, 250, 25000]",7.351,4.014020000002347
"['f12', 20, -10, 10, 100, 0.4, 0.06, 250, 25000]",2.601,4.13252499999362
"['f12', 20, -10, 10, 100, 0.4, 0.06, 250, 25000]",6.267,4.019747999991523
"['f12', 20, -10, 10, 100, 0.4, 0.06, 250, 25000]",1.957,4.167906000016956
"['f12', 20, -10, 10, 100, 0.4, 0.06, 250, 25000]",6.183,3.956655000016326
"['f12', 20, -10, 10, 100, 0.4, 0.06, 250, 25000]",12.705,4.027828999998746
"['f12', 20, -10, 10, 100, 0.4, 0.06, 250, 25000]",2.691,4.025439999997616
"['f12', 20, -10, 10, 100, 0.4, 0.06, 250, 25000]",27.127,3.984885000012582
"['f12', 20, -10, 10, 100, 0.4, 0.06, 250, 25000]",3.016,4.077794000011636
"['f12', 20, -10, 10, 100, 0.4, 0.06, 250, 25000]",7.594,4.097623000008753
"['f12', 20, -10, 10, 100, 0.4, 0.06, 250, 25000]",0.273,4.227355000009993
"['f12', 20, -10, 10, 100, 0.4, 0.06, 250, 25000]",9.424,4.231021999992663
"['f12', 20, -10, 10, 100, 0.4, 0.06, 250, 25000]",1.574,4.091849000018556
"['f12', 20, -10, 10, 100, 0.4, 0.06, 300, 30000]",8.494,4.8084799999778625
"['f12', 20, -10, 10, 100, 0.4, 0.06, 300, 30000]",6.067,5.111995000013849
"['f12', 20, -10, 10, 100, 0.4, 0.06, 300, 30000]",0.417,5.270753000018885
"['f12', 20, -10, 10, 100, 0.4, 0.06, 300, 30000]",24.735,5.057610999996541
"['f12', 20, -10, 10, 100, 0.4, 0.06, 300, 30000]",44.533,5.201322000008076
"['f12', 20, -10, 10, 100, 0.4, 0.06, 300, 30000]",8.942,5.265335000003688
"['f12', 20, -10, 10, 100, 0.4, 0.06, 300, 30000]",14.55,4.938338999985717
"['f12', 20, -10, 10, 100, 0.4, 0.06, 300, 30000]",0.907,5.002097999997204
"['f12', 20, -10, 10, 100, 0.4, 0.06, 300, 30000]",5.478,5.2204860000056215
"['f12', 20, -10, 10, 100, 0.4, 0.06, 300, 30000]",10.694,5.089376000018092
"['f12', 20, -10, 10, 100, 0.4, 0.06, 300, 30000]",3.524,5.406837999995332
"['f12', 20, -10, 10, 100, 0.4, 0.06, 300, 30000]",63.366,4.811132000002544
"['f12', 20, -10, 10, 100, 0.4, 0.06, 300, 30000]",39.125,5.1201510000100825
"['f12', 20, -10, 10, 100, 0.4, 0.06, 300, 30000]",30.032,5.338283999997657
"['f12', 20, -10, 10, 100, 0.4, 0.06, 300, 30000]",5.386,5.054635999986203
"['f12', 20, -10, 10, 100, 0.4, 0.06, 300, 30000]",23.187,5.09823599999072
"['f12', 20, -10, 10, 100, 0.4, 0.06, 300, 30000]",8.001,5.018045000004349
"['f12', 20, -10, 10, 100, 0.4, 0.06, 300, 30000]",18.22,5.066424999997253
"['f12', 20, -10, 10, 100, 0.4, 0.06, 300, 30000]",0.37,5.051306999986991
"['f12', 20, -10, 10, 100, 0.4, 0.06, 300, 30000]",19.759,5.069877000001725
"['f12', 20, -10, 10, 100, 0.5, 0.05, 250, 25000]",17.068,4.128660999995191
"['f12', 20, -10, 10, 100, 0.5, 0.05, 250, 25000]",69.993,4.439014999981737
"['f12', 20, -10, 10, 100, 0.5, 0.05, 250, 25000]",1.14,4.347185999999056
"['f12', 20, -10, 10, 100, 0.5, 0.05, 250, 25000]",18.251,4.008050000004005
"['f12', 20, -10, 10, 100, 0.5, 0.05, 250, 25000]",7.654,4.339008000009926
"['f12', 20, -10, 10, 100, 0.5, 0.05, 250, 25000]",44.012,4.125400000018999
"['f12', 20, -10, 10, 100, 0.5, 0.05, 250, 25000]",6.931,4.206722000002628
"['f12', 20, -10, 10, 100, 0.5, 0.05, 250, 25000]",9.84,4.557107000000542
"['f12', 20, -10, 10, 100, 0.5, 0.05, 250, 25000]",5.033,4.1857770000060555
"['f12', 20, -10, 10, 100, 0.5, 0.05, 250, 25000]",2.016,4.322985000006156
"['f12', 20, -10, 10, 100, 0.5, 0.05, 250, 25000]",5.414,4.470539000001736
"['f12', 20, -10, 10, 100, 0.5, 0.05, 250, 25000]",1.15,4.456360999989556
"['f12', 20, -10, 10, 100, 0.5, 0.05, 250, 25000]",10.07,4.34796399998595
"['f12', 20, -10, 10, 100, 0.5, 0.05, 250, 25000]",43.312,3.904471999994712
"['f12', 20, -10, 10, 100, 0.5, 0.05, 250, 25000]",12.289,4.149165999988327
"['f12', 20, -10, 10, 100, 0.5, 0.05, 250, 25000]",23.382,4.419594000006327
"['f12', 20, -10, 10, 100, 0.5, 0.05, 250, 25000]",3.037,4.531182000006083
"['f12', 20, -10, 10, 100, 0.5, 0.05, 250, 25000]",22.105,4.4141900000104215
"['f12', 20, -10, 10, 100, 0.5, 0.05, 250, 25000]",3.896,4.164294000016525
"['f12', 20, -10, 10, 100, 0.5, 0.05, 250, 25000]",19.209,4.224036999978125
"['f12', 20, -10, 10, 100, 0.5, 0.05, 300, 30000]",3.276,5.101049000018975
"['f12', 20, -10, 10, 100, 0.5, 0.05, 300, 30000]",4.125,4.88275099999737
"['f12', 20, -10, 10, 100, 0.5, 0.05, 300, 30000]",17.07,4.892552000004798
"['f12', 20, -10, 10, 100, 0.5, 0.05, 300, 30000]",7.004,4.8646520000183955
"['f12', 20, -10, 10, 100, 0.5, 0.05, 300, 30000]",1.522,4.841725999984192
"['f12', 20, -10, 10, 100, 0.5, 0.05, 300, 30000]",39.239,5.01943400001619
"['f12', 20, -10, 10, 100, 0.5, 0.05, 300, 30000]",1.549,4.953580999979749
"['f12', 20, -10, 10, 100, 0.5, 0.05, 300, 30000]",2.88,4.971843000006629
"['f12', 20, -10, 10, 100, 0.5, 0.05, 300, 30000]",18.3,4.722642000007909
"['f12', 20, -10, 10, 100, 0.5, 0.05, 300, 30000]",33.127,5.079888000007486
"['f12', 20, -10, 10, 100, 0.5, 0.05, 300, 30000]",15.154,4.75974499998847
"['f12', 20, -10, 10, 100, 0.5, 0.05, 300, 30000]",1.542,4.8980520000041
"['f12', 20, -10, 10, 100, 0.5, 0.05, 300, 30000]",17.198,5.24678600000334
"['f12', 20, -10, 10, 100, 0.5, 0.05, 300, 30000]",15.074,4.931886000005761
"['f12', 20, -10, 10, 100, 0.5, 0.05, 300, 30000]",22.038,4.925101000000723
"['f12', 20, -10, 10, 100, 0.5, 0.05, 300, 30000]",75.08,4.803259000007529
"['f12', 20, -10, 10, 100, 0.5, 0.05, 300, 30000]",14.286,4.881206000020029
"['f12', 20, -10, 10, 100, 0.5, 0.05, 300, 30000]",15.309,5.0270500000042375
"['f12', 20, -10, 10, 100, 0.5, 0.05, 300, 30000]",42.679,4.776050999993458
"['f12', 20, -10, 10, 100, 0.5, 0.05, 300, 30000]",4.911,5.0045180000015534
"['f12', 20, -10, 10, 100, 0.5, 0.06, 250, 25000]",0.602,3.936539000016637
"['f12', 20, -10, 10, 100, 0.5, 0.06, 250, 25000]",6.27,3.9620799999975134
"['f12', 20, -10, 10, 100, 0.5, 0.06, 250, 25000]",27.034,3.941090999986045
"['f12', 20, -10, 10, 100, 0.5, 0.06, 250, 25000]",26.808,3.9047049999935552
"['f12', 20, -10, 10, 100, 0.5, 0.06, 250, 25000]",12.475,3.9418529999966267
"['f12', 20, -10, 10, 100, 0.5, 0.06, 250, 25000]",5.773,3.935352000000421
"['f12', 20, -10, 10, 100, 0.5, 0.06, 250, 25000]",14.47,4.1178769999824
"['f12', 20, -10, 10, 100, 0.5, 0.06, 250, 25000]",4.783,4.169991999980994
"['f12', 20, -10, 10, 100, 0.5, 0.06, 250, 25000]",16.915,4.06608899999992
"['f12', 20, -10, 10, 100, 0.5, 0.06, 250, 25000]",26.747,3.9153150000202004
"['f12', 20, -10, 10, 100, 0.5, 0.06, 250, 25000]",45.314,4.374875999987125
"['f12', 20, -10, 10, 100, 0.5, 0.06, 250, 25000]",7.716,4.048539000010351
"['f12', 20, -10, 10, 100, 0.5, 0.06, 250, 25000]",3.997,4.036893000011332
"['f12', 20, -10, 10, 100, 0.5, 0.06, 250, 25000]",30.558,4.159871999989264
"['f12', 20, -10, 10, 100, 0.5, 0.06, 250, 25000]",4.369,4.042258000001311
"['f12', 20, -10, 10, 100, 0.5, 0.06, 250, 25000]",14.585,4.0226499999989755
"['f12', 20, -10, 10, 100, 0.5, 0.06, 250, 25000]",4.479,4.16138299999875
"['f12', 20, -10, 10, 100, 0.5, 0.06, 250, 25000]",2.259,4.145704999973532
"['f12', 20, -10, 10, 100, 0.5, 0.06, 250, 25000]",3.148,4.06105300001218
"['f12', 20, -10, 10, 100, 0.5, 0.06, 250, 25000]",1.38,4.196901000017533
"['f12', 20, -10, 10, 100, 0.5, 0.06, 300, 30000]",9.436,4.890247000003001
"['f12', 20, -10, 10, 100, 0.5, 0.06, 300, 30000]",2.969,5.013398999988567
"['f12', 20, -10, 10, 100, 0.5, 0.06, 300, 30000]",0.441,5.171284000010928
"['f12', 20, -10, 10, 100, 0.5, 0.06, 300, 30000]",0.128,4.917205000005197
"['f12', 20, -10, 10, 100, 0.5, 0.06, 300, 30000]",16.619,5.127412000001641
"['f12', 20, -10, 10, 100, 0.5, 0.06, 300, 30000]",2.579,4.894467999984045
"['f12', 20, -10, 10, 100, 0.5, 0.06, 300, 30000]",3.869,4.78152499999851
"['f12', 20, -10, 10, 100, 0.5, 0.06, 300, 30000]",5.219,5.410418999992544
"['f12', 20, -10, 10, 100, 0.5, 0.06, 300, 30000]",4.478,4.768704999994952
"['f12', 20, -10, 10, 100, 0.5, 0.06, 300, 30000]",14.927,4.915863000001991
"['f12', 20, -10, 10, 100, 0.5, 0.06, 300, 30000]",15.012,5.050300000002608
"['f12', 20, -10, 10, 100, 0.5, 0.06, 300, 30000]",39.06,5.363042999990284
"['f12', 20, -10, 10, 100, 0.5, 0.06, 300, 30000]",2.076,4.818109999992885
"['f12', 20, -10, 10, 100, 0.5, 0.06, 300, 30000]",14.241,4.785762000014074
"['f12', 20, -10, 10, 100, 0.5, 0.06, 300, 30000]",11.657,5.1134539999766275
"['f12', 20, -10, 10, 100, 0.5, 0.06, 300, 30000]",2.629,4.809135999996215
"['f12', 20, -10, 10, 100, 0.5, 0.06, 300, 30000]",19.23,4.6749459999846295
"['f12', 20, -10, 10, 100, 0.5, 0.06, 300, 30000]",12.054,4.6633960000181105
"['f12', 20, -10, 10, 100, 0.5, 0.06, 300, 30000]",8.538,4.893508999986807
"['f12', 20, -10, 10, 100, 0.5, 0.06, 300, 30000]",5.341,4.731403000012506
"['f12', 20, -10, 10, 200, 0.4, 0.05, 150, 30000]",2.99,4.850468999997247
"['f12', 20, -10, 10, 200, 0.4, 0.05, 150, 30000]",6.128,4.840786999993725
"['f12', 20, -10, 10, 200, 0.4, 0.05, 150, 30000]",2.052,4.898217000009026
"['f12', 20, -10, 10, 200, 0.4, 0.05, 150, 30000]",30.709,5.342260000004899
"['f12', 20, -10, 10, 200, 0.4, 0.05, 150, 30000]",4.42,5.206567000015639
"['f12', 20, -10, 10, 200, 0.4, 0.05, 150, 30000]",7.499,5.104163999989396
"['f12', 20, -10, 10, 200, 0.4, 0.05, 150, 30000]",0.327,5.230156000005081
"['f12', 20, -10, 10, 200, 0.4, 0.05, 150, 30000]",1.123,5.0154270000057295
"['f12', 20, -10, 10, 200, 0.4, 0.05, 150, 30000]",0.694,5.0198270000109915
"['f12', 20, -10, 10, 200, 0.4, 0.05, 150, 30000]",0.991,4.768654000014067
"['f12', 20, -10, 10, 200, 0.4, 0.05, 150, 30000]",0.763,5.1078099999867845
"['f12', 20, -10, 10, 200, 0.4, 0.05, 150, 30000]",3.439,4.6995199999946635
"['f12', 20, -10, 10, 200, 0.4, 0.05, 150, 30000]",3.944,5.233559999993304
"['f12', 20, -10, 10, 200, 0.4, 0.05, 150, 30000]",0.693,5.058671999984654
"['f12', 20, -10, 10, 200, 0.4, 0.05, 150, 30000]",0.443,4.925336999993306
"['f12', 20, -10, 10, 200, 0.4, 0.05, 150, 30000]",1.984,4.701583999994909
"['f12', 20, -10, 10, 200, 0.4, 0.05, 150, 30000]",5.709,4.927593000000343
"['f12', 20, -10, 10, 200, 0.4, 0.05, 150, 30000]",6.093,5.198992999998154
"['f12', 20, -10, 10, 200, 0.4, 0.05, 150, 30000]",0.751,5.154400999977952
"['f12', 20, -10, 10, 200, 0.4, 0.05, 150, 30000]",4.487,4.757318999996642
"['f12', 20, -10, 10, 200, 0.4, 0.06, 150, 30000]",5.019,4.88568999999552
"['f12', 20, -10, 10, 200, 0.4, 0.06, 150, 30000]",2.538,4.742040999990422
"['f12', 20, -10, 10, 200, 0.4, 0.06, 150, 30000]",3.502,5.122272000007797
"['f12', 20, -10, 10, 200, 0.4, 0.06, 150, 30000]",2.665,5.092196000012336
"['f12', 20, -10, 10, 200, 0.4, 0.06, 150, 30000]",1.755,5.059032000019215
"['f12', 20, -10, 10, 200, 0.4, 0.06, 150, 30000]",1.808,5.0573180000064895
"['f12', 20, -10, 10, 200, 0.4, 0.06, 150, 30000]",8.402,5.362896999984514
"['f12', 20, -10, 10, 200, 0.4, 0.06, 150, 30000]",0.467,4.965681000001496
"['f12', 20, -10, 10, 200, 0.4, 0.06, 150, 30000]",0.038,4.676368999993429
"['f12', 20, -10, 10, 200, 0.4, 0.06, 150, 30000]",1.846,4.767540999979246
"['f12', 20, -10, 10, 200, 0.4, 0.06, 150, 30000]",7.023,4.69953600000008
"['f12', 20, -10, 10, 200, 0.4, 0.06, 150, 30000]",17.187,4.692640000022948
"['f12', 20, -10, 10, 200, 0.4, 0.06, 150, 30000]",0.07,4.9282769999990705
"['f12', 20, -10, 10, 200, 0.4, 0.06, 150, 30000]",1.991,5.077928999991855
"['f12', 20, -10, 10, 200, 0.4, 0.06, 150, 30000]",7.675,4.931106000003638
"['f12', 20, -10, 10, 200, 0.4, 0.06, 150, 30000]",6.661,5.4666009999928065
"['f12', 20, -10, 10, 200, 0.4, 0.06, 150, 30000]",4.155,5.089393000002019
"['f12', 20, -10, 10, 200, 0.4, 0.06, 150, 30000]",3.638,4.687030000000959
"['f12', 20, -10, 10, 200, 0.4, 0.06, 150, 30000]",3.218,5.438369000010425
"['f12', 20, -10, 10, 200, 0.4, 0.06, 150, 30000]",11.393,5.1835339999815915
"['f12', 20, -10, 10, 200, 0.5, 0.05, 150, 30000]",4.04,4.9913439999800175
"['f12', 20, -10, 10, 200, 0.5, 0.05, 150, 30000]",6.531,4.809387999994215
"['f12', 20, -10, 10, 200, 0.5, 0.05, 150, 30000]",0.348,5.594046999991406
"['f12', 20, -10, 10, 200, 0.5, 0.05, 150, 30000]",0.509,5.246951000008266
"['f12', 20, -10, 10, 200, 0.5, 0.05, 150, 30000]",5.753,5.200182999979006
"['f12', 20, -10, 10, 200, 0.5, 0.05, 150, 30000]",4.655,5.40383599998313
"['f12', 20, -10, 10, 200, 0.5, 0.05, 150, 30000]",2.459,4.804711000004318
"['f12', 20, -10, 10, 200, 0.5, 0.05, 150, 30000]",4.567,4.965897000016412
"['f12', 20, -10, 10, 200, 0.5, 0.05, 150, 30000]",5.178,5.0743839999777265
"['f12', 20, -10, 10, 200, 0.5, 0.05, 150, 30000]",1.321,5.3147680000110995
"['f12', 20, -10, 10, 200, 0.5, 0.05, 150, 30000]",3.91,5.021227999997791
"['f12', 20, -10, 10, 200, 0.5, 0.05, 150, 30000]",8.051,5.092732999997679
"['f12', 20, -10, 10, 200, 0.5, 0.05, 150, 30000]",0.634,4.740130999998655
"['f12', 20, -10, 10, 200, 0.5, 0.05, 150, 30000]",2.546,4.873259000014514
"['f12', 20, -10, 10, 200, 0.5, 0.05, 150, 30000]",1.622,5.184261999995215
"['f12', 20, -10, 10, 200, 0.5, 0.05, 150, 30000]",7.334,5.0670699999900535
"['f12', 20, -10, 10, 200, 0.5, 0.05, 150, 30000]",2.018,4.884774000005564
"['f12', 20, -10, 10, 200, 0.5, 0.05, 150, 30000]",10.981,5.087752999999793
"['f12', 20, -10, 10, 200, 0.5, 0.05, 150, 30000]",1.5,5.064687999984017
"['f12', 20, -10, 10, 200, 0.5, 0.05, 150, 30000]",0.788,5.048884999996517
"['f12', 20, -10, 10, 200, 0.5, 0.06, 150, 30000]",1.636,5.0024089999787975
"['f12', 20, -10, 10, 200, 0.5, 0.06, 150, 30000]",4.166,5.199219000001904
"['f12', 20, -10, 10, 200, 0.5, 0.06, 150, 30000]",0.04,5.548612999991747
"['f12', 20, -10, 10, 200, 0.5, 0.06, 150, 30000]",1.838,5.145370999991428
"['f12', 20, -10, 10, 200, 0.5, 0.06, 150, 30000]",1.538,5.2750360000063665
"['f12', 20, -10, 10, 200, 0.5, 0.06, 150, 30000]",2.589,5.18378799999482
"['f12', 20, -10, 10, 200, 0.5, 0.06, 150, 30000]",0.966,5.024589000007836
"['f12', 20, -10, 10, 200, 0.5, 0.06, 150, 30000]",12.914,4.981288999988465
"['f12', 20, -10, 10, 200, 0.5, 0.06, 150, 30000]",2.854,5.291158000007272
"['f12', 20, -10, 10, 200, 0.5, 0.06, 150, 30000]",7.071,5.062188999989303
"['f12', 20, -10, 10, 200, 0.5, 0.06, 150, 30000]",0.562,5.031519999989541
"['f12', 20, -10, 10, 200, 0.5, 0.06, 150, 30000]",4.271,4.779450999980327
"['f12', 20, -10, 10, 200, 0.5, 0.06, 150, 30000]",1.066,4.9223369999963325
"['f12', 20, -10, 10, 200, 0.5, 0.06, 150, 30000]",1.05,5.106037000019569
"['f12', 20, -10, 10, 200, 0.5, 0.06, 150, 30000]",1.41,4.8464509999903385
"['f12', 20, -10, 10, 200, 0.5, 0.06, 150, 30000]",2.185,5.036545999988448
"['f12', 20, -10, 10, 200, 0.5, 0.06, 150, 30000]",2.684,5.240996999986237
"['f12', 20, -10, 10, 200, 0.5, 0.06, 150, 30000]",4.387,5.387398999999277
"['f12', 20, -10, 10, 200, 0.5, 0.06, 150, 30000]",1.816,5.103629999997793
"['f12', 20, -10, 10, 200, 0.5, 0.06, 150, 30000]",1.249,5.42977499999688
"['f12', 20, -100, 100, 100, 0.4, 0.05, 250, 25000]",890.013,4.0673510000051465
"['f12', 20, -100, 100, 100, 0.4, 0.05, 250, 25000]",1731.925,4.2613190000120085
"['f12', 20, -100, 100, 100, 0.4, 0.05, 250, 25000]",615.707,4.412673999991966
"['f12', 20, -100, 100, 100, 0.4, 0.05, 250, 25000]",2662.407,4.31905399999232
"['f12', 20, -100, 100, 100, 0.4, 0.05, 250, 25000]",1359.715,4.121504999988247
"['f12', 20, -100, 100, 100, 0.4, 0.05, 250, 25000]",803.01,4.169109999987995
"['f12', 20, -100, 100, 100, 0.4, 0.05, 250, 25000]",1873.244,4.583259000006365
"['f12', 20, -100, 100, 100, 0.4, 0.05, 250, 25000]",138.057,4.232499000005191
"['f12', 20, -100, 100, 100, 0.4, 0.05, 250, 25000]",2751.768,4.559326999995392
"['f12', 20, -100, 100, 100, 0.4, 0.05, 250, 25000]",4306.284,4.396934999997029
"['f12', 20, -100, 100, 100, 0.4, 0.05, 250, 25000]",1254.133,4.323640000016894
"['f12', 20, -100, 100, 100, 0.4, 0.05, 250, 25000]",85.501,4.65789799997583
"['f12', 20, -100, 100, 100, 0.4, 0.05, 250, 25000]",6367.298,4.257345999998506
"['f12', 20, -100, 100, 100, 0.4, 0.05, 250, 25000]",911.998,4.329973999992944
"['f12', 20, -100, 100, 100, 0.4, 0.05, 250, 25000]",6492.693,4.366631999990204
"['f12', 20, -100, 100, 100, 0.4, 0.05, 250, 25000]",1838.945,4.306454000005033
"['f12', 20, -100, 100, 100, 0.4, 0.05, 250, 25000]",261.048,4.34820999999647
"['f12', 20, -100, 100, 100, 0.4, 0.05, 250, 25000]",290.092,4.153553000011016
"['f12', 20, -100, 100, 100, 0.4, 0.05, 250, 25000]",2255.993,4.294416999997338
"['f12', 20, -100, 100, 100, 0.4, 0.05, 250, 25000]",1426.559,4.169041000015568
"['f12', 20, -100, 100, 100, 0.4, 0.05, 300, 30000]",118.681,5.304988999996567
"['f12', 20, -100, 100, 100, 0.4, 0.05, 300, 30000]",881.713,5.069581999996444
"['f12', 20, -100, 100, 100, 0.4, 0.05, 300, 30000]",364.954,5.124358000000939
"['f12', 20, -100, 100, 100, 0.4, 0.05, 300, 30000]",823.285,5.005678999994416
"['f12', 20, -100, 100, 100, 0.4, 0.05, 300, 30000]",431.608,5.204612000001362
"['f12', 20, -100, 100, 100, 0.4, 0.05, 300, 30000]",489.166,5.1760490000015125
"['f12', 20, -100, 100, 100, 0.4, 0.05, 300, 30000]",715.768,5.0312579999736045
"['f12', 20, -100, 100, 100, 0.4, 0.05, 300, 30000]",2297.482,5.014217999996617
"['f12', 20, -100, 100, 100, 0.4, 0.05, 300, 30000]",1061.306,5.430303000001004
"['f12', 20, -100, 100, 100, 0.4, 0.05, 300, 30000]",1806.683,5.612916000012774
"['f12', 20, -100, 100, 100, 0.4, 0.05, 300, 30000]",2574.166,5.033431999996537
"['f12', 20, -100, 100, 100, 0.4, 0.05, 300, 30000]",489.805,4.695069000008516
"['f12', 20, -100, 100, 100, 0.4, 0.05, 300, 30000]",912.593,5.162332000007154
"['f12', 20, -100, 100, 100, 0.4, 0.05, 300, 30000]",321.625,5.163730000000214
"['f12', 20, -100, 100, 100, 0.4, 0.05, 300, 30000]",213.523,5.415134000009857
"['f12', 20, -100, 100, 100, 0.4, 0.05, 300, 30000]",663.913,4.93042200000491
"['f12', 20, -100, 100, 100, 0.4, 0.05, 300, 30000]",1634.446,5.105351000005612
"['f12', 20, -100, 100, 100, 0.4, 0.05, 300, 30000]",1388.446,5.391103000001749
"['f12', 20, -100, 100, 100, 0.4, 0.05, 300, 30000]",751.934,5.12380299999495
"['f12', 20, -100, 100, 100, 0.4, 0.05, 300, 30000]",2250.779,5.1246939999982715
"['f12', 20, -100, 100, 100, 0.4, 0.06, 250, 25000]",7086.743,4.373598000005586
"['f12', 20, -100, 100, 100, 0.4, 0.06, 250, 25000]",313.136,4.3848910000233445
"['f12', 20, -100, 100, 100, 0.4, 0.06, 250, 25000]",153.89,4.095553999999538
"['f12', 20, -100, 100, 100, 0.4, 0.06, 250, 25000]",381.792,4.260935999976937
"['f12', 20, -100, 100, 100, 0.4, 0.06, 250, 25000]",252.157,4.533288000005996
"['f12', 20, -100, 100, 100, 0.4, 0.06, 250, 25000]",42.588,4.283373999991454
"['f12', 20, -100, 100, 100, 0.4, 0.06, 250, 25000]",83.346,4.281751000002259
"['f12', 20, -100, 100, 100, 0.4, 0.06, 250, 25000]",1287.234,4.241138999990653
"['f12', 20, -100, 100, 100, 0.4, 0.06, 250, 25000]",258.955,4.592540000012377
"['f12', 20, -100, 100, 100, 0.4, 0.06, 250, 25000]",500.877,4.368459999997867
"['f12', 20, -100, 100, 100, 0.4, 0.06, 250, 25000]",1119.74,4.177110000018729
"['f12', 20, -100, 100, 100, 0.4, 0.06, 250, 25000]",871.778,4.300604999996722
"['f12', 20, -100, 100, 100, 0.4, 0.06, 250, 25000]",66.587,4.423863000003621
