"combination = [fitness_function_name, dimension, range0, range1, population_size, max_ep, c1, c2, function evaluation]",gBest_fitness,total_time
"['f15', 20, -10, 10, 100, 250, 2.5, 2.5, 25000]",27.930789138234882,11.02
"['f15', 20, -10, 10, 100, 250, 2.5, 2.5, 25000]",41.80419886037469,10.68
"['f15', 20, -10, 10, 100, 250, 2.5, 2.5, 25000]",23.833826461239106,10.88
"['f15', 20, -10, 10, 100, 250, 2.5, 2.5, 25000]",29.532919994610168,11.16
"['f15', 20, -10, 10, 100, 250, 2.5, 2.5, 25000]",39.023238176486444,14.84
"['f15', 20, -10, 10, 100, 250, 2.5, 2.5, 25000]",54.75618445857921,10.71
"['f15', 20, -10, 10, 100, 250, 2.5, 2.5, 25000]",21.640660591034848,11.07
"['f15', 20, -10, 10, 100, 250, 2.5, 2.5, 25000]",32.59039749254474,11.41
"['f15', 20, -10, 10, 100, 250, 2.5, 2.5, 25000]",35.11891614580917,11.7
"['f15', 20, -10, 10, 100, 250, 2.5, 2.5, 25000]",32.9631258407527,10.53
"['f15', 20, -10, 10, 100, 250, 2.5, 2.5, 25000]",33.95632545627021,10.6
"['f15', 20, -10, 10, 100, 250, 2.5, 2.5, 25000]",72.31112700524514,10.64
"['f15', 20, -10, 10, 100, 250, 2.5, 2.5, 25000]",29.695139349718097,10.88
"['f15', 20, -10, 10, 100, 250, 2.5, 2.5, 25000]",42.95824424110209,11.16
"['f15', 20, -10, 10, 100, 250, 2.5, 2.5, 25000]",43.39907043406484,11.05
"['f15', 20, -10, 10, 100, 250, 2.5, 2.5, 25000]",15.858795487145033,10.71
"['f15', 20, -10, 10, 100, 300, 2.05, 2.05, 30000]",49.33360090305052,12.85
"['f15', 20, -10, 10, 100, 300, 2.05, 2.05, 30000]",31.16627007275732,13.19
"['f15', 20, -10, 10, 100, 300, 2.05, 2.05, 30000]",44.339399198512936,13.14
"['f15', 20, -10, 10, 100, 300, 2.05, 2.05, 30000]",40.08719632418044,16.74
"['f15', 20, -10, 10, 100, 300, 2.05, 2.05, 30000]",40.9317753394944,13.43
"['f15', 20, -10, 10, 100, 300, 2.05, 2.05, 30000]",34.95214468633402,13.38
"['f15', 20, -10, 10, 100, 300, 2.05, 2.05, 30000]",28.913118994696685,13.37
"['f15', 20, -10, 10, 100, 300, 2.05, 2.05, 30000]",54.868525252521046,13.23
"['f15', 20, -10, 10, 100, 300, 2.05, 2.05, 30000]",23.196985174531584,12.88
"['f15', 20, -10, 10, 100, 300, 2.05, 2.05, 30000]",70.75473500518896,13.17
"['f15', 20, -10, 10, 100, 300, 2.05, 2.05, 30000]",53.75035953088474,12.93
"['f15', 20, -10, 10, 100, 300, 2.05, 2.05, 30000]",22.459825260584665,12.7
"['f15', 20, -10, 10, 100, 300, 2.05, 2.05, 30000]",64.87279917934994,14.03
"['f15', 20, -10, 10, 100, 300, 2.05, 2.05, 30000]",40.44836068886054,13.02
"['f15', 20, -10, 10, 100, 300, 2.05, 2.05, 30000]",47.227270631931766,12.81
"['f15', 20, -10, 10, 100, 300, 2.05, 2.05, 30000]",59.830583648026376,12.88
"['f15', 20, -10, 10, 100, 300, 2.05, 2.05, 30000]",46.18383182737113,12.92
"['f15', 20, -10, 10, 100, 300, 2.05, 2.05, 30000]",33.23810432974081,12.72
"['f15', 20, -10, 10, 100, 300, 2.05, 2.05, 30000]",23.606461741991932,12.58
"['f15', 20, -10, 10, 100, 300, 2.05, 2.05, 30000]",27.51624628453519,13.12
"['f15', 20, -10, 10, 100, 300, 2.05, 2.5, 30000]",32.87234311065341,13.01
"['f15', 20, -10, 10, 100, 300, 2.05, 2.5, 30000]",23.918182818697353,13.45
"['f15', 20, -10, 10, 100, 300, 2.05, 2.5, 30000]",31.057633776776093,13.12
"['f15', 20, -10, 10, 100, 300, 2.05, 2.5, 30000]",21.932707720507707,16.13
"['f15', 20, -10, 10, 100, 300, 2.05, 2.5, 30000]",48.07880331317172,15.18
"['f15', 20, -10, 10, 100, 300, 2.05, 2.5, 30000]",54.82257889364736,15.58
"['f15', 20, -10, 10, 100, 300, 2.05, 2.5, 30000]",17.15843840933732,13.09
"['f15', 20, -10, 10, 100, 300, 2.05, 2.5, 30000]",35.87048155892688,12.92
"['f15', 20, -10, 10, 100, 300, 2.05, 2.5, 30000]",39.90598771306204,13.82
"['f15', 20, -10, 10, 100, 300, 2.05, 2.5, 30000]",42.383536739885564,13.54
"['f15', 20, -10, 10, 100, 300, 2.05, 2.5, 30000]",28.053584494934782,12.88
"['f15', 20, -10, 10, 100, 300, 2.05, 2.5, 30000]",40.94683063096169,12.95
"['f15', 20, -10, 10, 100, 300, 2.05, 2.5, 30000]",41.90882673954357,12.88
"['f15', 20, -10, 10, 100, 300, 2.05, 2.5, 30000]",34.01166719134438,13.74
"['f15', 20, -10, 10, 100, 300, 2.05, 2.5, 30000]",34.89769661982875,12.77
"['f15', 20, -10, 10, 100, 300, 2.05, 2.5, 30000]",50.63088607728625,12.94
"['f15', 20, -10, 10, 100, 300, 2.05, 2.5, 30000]",42.14581280424323,12.96
"['f15', 20, -10, 10, 100, 300, 2.05, 2.5, 30000]",38.888971176626754,12.93
"['f15', 20, -10, 10, 100, 300, 2.05, 2.5, 30000]",49.766405609387284,12.71
"['f15', 20, -10, 10, 100, 300, 2.05, 2.5, 30000]",36.87075275177091,12.65
"['f15', 20, -10, 10, 100, 300, 2.5, 2.05, 30000]",40.122796988414805,13.36
"['f15', 20, -10, 10, 100, 300, 2.5, 2.05, 30000]",63.88620298254426,13.57
"['f15', 20, -10, 10, 100, 300, 2.5, 2.05, 30000]",30.299120230398906,14.04
"['f15', 20, -10, 10, 100, 300, 2.5, 2.05, 30000]",61.122837210361574,13.52
"['f15', 20, -10, 10, 100, 300, 2.5, 2.05, 30000]",33.401520837392354,13.28
"['f15', 20, -10, 10, 100, 300, 2.5, 2.05, 30000]",36.88652684394314,13.1
"['f15', 20, -10, 10, 100, 300, 2.5, 2.05, 30000]",30.178376470234838,14.92
"['f15', 20, -10, 10, 100, 300, 2.5, 2.05, 30000]",35.10169424192108,12.97
"['f15', 20, -10, 10, 100, 300, 2.5, 2.05, 30000]",61.84251815665614,13.04
"['f15', 20, -10, 10, 100, 300, 2.5, 2.05, 30000]",31.969024466140638,13.36
"['f15', 20, -10, 10, 100, 300, 2.5, 2.05, 30000]",57.9229957338306,13.36
"['f15', 20, -10, 10, 100, 300, 2.5, 2.05, 30000]",76.05458143360141,13.36
"['f15', 20, -10, 10, 100, 300, 2.5, 2.05, 30000]",19.363398509028336,13.26
"['f15', 20, -10, 10, 100, 300, 2.5, 2.05, 30000]",40.2124560878388,12.87
"['f15', 20, -10, 10, 100, 300, 2.5, 2.05, 30000]",42.27886185356182,12.74
"['f15', 20, -10, 10, 100, 300, 2.5, 2.05, 30000]",26.551493262307467,13.0
"['f15', 20, -10, 10, 100, 300, 2.5, 2.05, 30000]",29.169012292545627,13.18
"['f15', 20, -10, 10, 100, 300, 2.5, 2.05, 30000]",23.96885934327363,12.79
"['f15', 20, -10, 10, 100, 300, 2.5, 2.05, 30000]",52.88213605985349,12.83
"['f15', 20, -10, 10, 100, 300, 2.5, 2.05, 30000]",33.13448884854591,12.8
"['f15', 20, -10, 10, 100, 300, 2.5, 2.5, 30000]",33.8697236764108,12.76
"['f15', 20, -10, 10, 100, 300, 2.5, 2.5, 30000]",37.95870337438434,12.91
"['f15', 20, -10, 10, 100, 300, 2.5, 2.5, 30000]",22.491397631099836,13.01
"['f15', 20, -10, 10, 100, 300, 2.5, 2.5, 30000]",47.21697436434916,13.12
"['f15', 20, -10, 10, 100, 300, 2.5, 2.5, 30000]",22.541260581146915,13.03
"['f15', 20, -10, 10, 100, 300, 2.5, 2.5, 30000]",54.96023049905851,18.91
"['f15', 20, -10, 10, 100, 300, 2.5, 2.5, 30000]",58.855862910414146,13.16
"['f15', 20, -10, 10, 100, 300, 2.5, 2.5, 30000]",52.617781191633696,12.75
"['f15', 20, -10, 10, 100, 300, 2.5, 2.5, 30000]",47.893763636820296,13.06
"['f15', 20, -10, 10, 100, 300, 2.5, 2.5, 30000]",33.90285320918115,12.93
"['f15', 20, -10, 10, 100, 300, 2.5, 2.5, 30000]",31.903844843310416,13.53
"['f15', 20, -10, 10, 100, 300, 2.5, 2.5, 30000]",35.95722578975891,12.72
"['f15', 20, -10, 10, 100, 300, 2.5, 2.5, 30000]",61.832280189073785,13.29
"['f15', 20, -10, 10, 100, 300, 2.5, 2.5, 30000]",29.903553632275056,13.39
"['f15', 20, -10, 10, 100, 300, 2.5, 2.5, 30000]",44.08152793427299,12.91
"['f15', 20, -10, 10, 100, 300, 2.5, 2.5, 30000]",60.186650347448726,12.99
"['f15', 20, -10, 10, 100, 300, 2.5, 2.5, 30000]",28.862106433729473,12.77
"['f15', 20, -10, 10, 100, 300, 2.5, 2.5, 30000]",20.000694152730517,12.97
"['f15', 20, -10, 10, 100, 300, 2.5, 2.5, 30000]",38.92095970560733,13.2
"['f15', 20, -10, 10, 100, 300, 2.5, 2.5, 30000]",48.93785947378258,13.08
"['f15', 20, -10, 10, 200, 150, 2.05, 2.05, 30000]",29.011177608156032,13.59
"['f15', 20, -10, 10, 200, 150, 2.05, 2.05, 30000]",46.858195196491764,13.04
"['f15', 20, -10, 10, 200, 150, 2.05, 2.05, 30000]",18.138778349846206,12.78
"['f15', 20, -10, 10, 200, 150, 2.05, 2.05, 30000]",41.057612421538636,13.46
"['f15', 20, -10, 10, 200, 150, 2.05, 2.05, 30000]",44.833051395489036,13.33
"['f15', 20, -10, 10, 200, 150, 2.05, 2.05, 30000]",16.37359340316727,13.2
"['f15', 20, -10, 10, 200, 150, 2.05, 2.05, 30000]",34.95019138929558,13.7
"['f15', 20, -10, 10, 200, 150, 2.05, 2.05, 30000]",38.89453014261199,14.58
"['f15', 20, -10, 10, 200, 150, 2.05, 2.05, 30000]",25.99589594788702,12.96
"['f15', 20, -10, 10, 200, 150, 2.05, 2.05, 30000]",42.073761765214705,14.04
"['f15', 20, -10, 10, 200, 150, 2.05, 2.05, 30000]",27.912452038943442,13.34
"['f15', 20, -10, 10, 200, 150, 2.05, 2.05, 30000]",18.06883756462556,12.87
"['f15', 20, -10, 10, 200, 150, 2.05, 2.05, 30000]",42.65736692657282,13.31
"['f15', 20, -10, 10, 200, 150, 2.05, 2.05, 30000]",30.85971945155651,13.3
"['f15', 20, -10, 10, 200, 150, 2.05, 2.05, 30000]",47.798322615731436,14.46
"['f15', 20, -10, 10, 200, 150, 2.05, 2.05, 30000]",26.447558188788236,12.84
"['f15', 20, -10, 10, 200, 150, 2.05, 2.05, 30000]",30.072995420904483,13.41
"['f15', 20, -10, 10, 200, 150, 2.05, 2.05, 30000]",22.183912799986736,20.97
"['f15', 20, -10, 10, 200, 150, 2.05, 2.05, 30000]",20.32370064876731,15.76
"['f15', 20, -10, 10, 200, 150, 2.05, 2.05, 30000]",38.36787607268858,13.4
"['f15', 20, -10, 10, 200, 150, 2.05, 2.5, 30000]",23.999256136852317,12.83
"['f15', 20, -10, 10, 200, 150, 2.05, 2.5, 30000]",23.908464026478725,13.08
"['f15', 20, -10, 10, 200, 150, 2.05, 2.5, 30000]",33.88935715563594,12.89
"['f15', 20, -10, 10, 200, 150, 2.05, 2.5, 30000]",53.82938787874785,12.8
"['f15', 20, -10, 10, 200, 150, 2.05, 2.5, 30000]",32.861664376064425,13.55
"['f15', 20, -10, 10, 200, 150, 2.05, 2.5, 30000]",25.08216000768628,13.57
"['f15', 20, -10, 10, 200, 150, 2.05, 2.5, 30000]",28.0133982250232,17.13
"['f15', 20, -10, 10, 200, 150, 2.05, 2.5, 30000]",22.991764688610715,21.0
"['f15', 20, -10, 10, 200, 150, 2.05, 2.5, 30000]",30.870632623264015,14.02
"['f15', 20, -10, 10, 200, 150, 2.05, 2.5, 30000]",57.72316549287725,13.04
"['f15', 20, -10, 10, 200, 150, 2.05, 2.5, 30000]",35.99563032121272,13.38
"['f15', 20, -10, 10, 200, 150, 2.05, 2.5, 30000]",19.08490565904671,12.99
"['f15', 20, -10, 10, 200, 150, 2.05, 2.5, 30000]",18.912368544540143,12.74
"['f15', 20, -10, 10, 200, 150, 2.05, 2.5, 30000]",20.98576299585809,12.75
"['f15', 20, -10, 10, 200, 150, 2.05, 2.5, 30000]",74.71250559137557,13.12
"['f15', 20, -10, 10, 200, 150, 2.05, 2.5, 30000]",20.991475871701113,13.19
"['f15', 20, -10, 10, 200, 150, 2.05, 2.5, 30000]",36.819235640501745,12.7
"['f15', 20, -10, 10, 200, 150, 2.05, 2.5, 30000]",33.909614904151816,12.75
"['f15', 20, -10, 10, 200, 150, 2.05, 2.5, 30000]",44.782450111030315,14.3
"['f15', 20, -10, 10, 200, 150, 2.05, 2.5, 30000]",44.797021812068365,13.48
"['f15', 20, -10, 10, 200, 150, 2.5, 2.05, 30000]",49.816021455910715,13.49
"['f15', 20, -10, 10, 200, 150, 2.5, 2.05, 30000]",41.90766911602411,13.21
"['f15', 20, -10, 10, 200, 150, 2.5, 2.05, 30000]",40.04718471711602,12.98
"['f15', 20, -10, 10, 200, 150, 2.5, 2.05, 30000]",19.097354931757522,13.23
"['f15', 20, -10, 10, 200, 150, 2.5, 2.05, 30000]",19.023284120201872,13.53
"['f15', 20, -10, 10, 200, 150, 2.5, 2.05, 30000]",47.774247207667294,12.87
"['f15', 20, -10, 10, 200, 150, 2.5, 2.05, 30000]",26.38151341321968,13.33
"['f15', 20, -10, 10, 200, 150, 2.5, 2.05, 30000]",27.86962114118241,12.69
"['f15', 20, -10, 10, 200, 150, 2.5, 2.05, 30000]",23.09120040957668,13.01
"['f15', 20, -10, 10, 200, 150, 2.5, 2.05, 30000]",38.959330301731256,13.21
"['f15', 20, -10, 10, 200, 150, 2.5, 2.05, 30000]",55.86223021101982,13.06
"['f15', 20, -10, 10, 200, 150, 2.5, 2.05, 30000]",40.87910311763878,13.08
"['f15', 20, -10, 10, 200, 150, 2.5, 2.05, 30000]",52.30274613258191,13.34
"['f15', 20, -10, 10, 200, 150, 2.5, 2.05, 30000]",28.865952901974204,13.42
"['f15', 20, -10, 10, 200, 150, 2.5, 2.05, 30000]",19.975768502990444,15.49
"['f15', 20, -10, 10, 200, 150, 2.5, 2.05, 30000]",65.83954904607384,12.8
"['f15', 20, -10, 10, 200, 150, 2.5, 2.05, 30000]",49.793172228138474,14.86
"['f15', 20, -10, 10, 200, 150, 2.5, 2.05, 30000]",49.938430687052985,13.29
"['f15', 20, -10, 10, 200, 150, 2.5, 2.05, 30000]",63.8896845936587,13.46
"['f15', 20, -10, 10, 200, 150, 2.5, 2.05, 30000]",30.250108325566046,13.12
"['f15', 20, -10, 10, 200, 150, 2.5, 2.5, 30000]",29.42172061850794,13.35
"['f15', 20, -10, 10, 200, 150, 2.5, 2.5, 30000]",44.861849578375576,13.1
"['f15', 20, -10, 10, 200, 150, 2.5, 2.5, 30000]",21.962094267410986,12.66
"['f15', 20, -10, 10, 200, 150, 2.5, 2.5, 30000]",19.97029729147637,12.85
"['f15', 20, -10, 10, 200, 150, 2.5, 2.5, 30000]",32.89577644806148,13.3
"['f15', 20, -10, 10, 200, 150, 2.5, 2.5, 30000]",57.8564470621348,12.94
"['f15', 20, -10, 10, 200, 150, 2.5, 2.5, 30000]",20.96620357658563,16.69
"['f15', 20, -10, 10, 200, 150, 2.5, 2.5, 30000]",63.04599477596749,16.87
"['f15', 20, -10, 10, 200, 150, 2.5, 2.5, 30000]",39.83472229086396,12.77
"['f15', 20, -10, 10, 200, 150, 2.5, 2.5, 30000]",30.894497167275354,12.71
"['f15', 20, -10, 10, 200, 150, 2.5, 2.5, 30000]",42.83113600708931,12.53
"['f15', 20, -10, 10, 200, 150, 2.5, 2.5, 30000]",43.95926982096064,13.45
"['f15', 20, -10, 10, 200, 150, 2.5, 2.5, 30000]",23.92426117761552,12.72
"['f15', 20, -10, 10, 200, 150, 2.5, 2.5, 30000]",28.970277915796856,12.78
"['f15', 20, -10, 10, 200, 150, 2.5, 2.5, 30000]",42.00067363798959,12.88
"['f15', 20, -10, 10, 200, 150, 2.5, 2.5, 30000]",19.936735566800618,12.73
"['f15', 20, -10, 10, 200, 150, 2.5, 2.5, 30000]",33.940058813152504,13.13
"['f15', 20, -10, 10, 200, 150, 2.5, 2.5, 30000]",23.88383867300557,12.9
"['f15', 20, -10, 10, 200, 150, 2.5, 2.5, 30000]",38.22940429432394,16.53
"['f15', 20, -10, 10, 200, 150, 2.5, 2.5, 30000]",21.93665595485441,13.26
"['f15', 20, -100, 100, 100, 250, 2.05, 2.05, 25000]",101.14719183268485,10.69
"['f15', 20, -100, 100, 100, 250, 2.05, 2.05, 25000]",221.09013919578348,10.67
"['f15', 20, -100, 100, 100, 250, 2.05, 2.05, 25000]",137.5963275489905,11.54
"['f15', 20, -100, 100, 100, 250, 2.05, 2.05, 25000]",115.62880813525537,11.2
"['f15', 20, -100, 100, 100, 250, 2.05, 2.05, 25000]",112.36613416196701,10.8
"['f15', 20, -100, 100, 100, 250, 2.05, 2.05, 25000]",175.90068693433668,11.23
"['f15', 20, -100, 100, 100, 250, 2.05, 2.05, 25000]",139.6782098434301,10.82
"['f15', 20, -100, 100, 100, 250, 2.05, 2.05, 25000]",152.8529393141317,11.05
"['f15', 20, -100, 100, 100, 250, 2.05, 2.05, 25000]",142.6855547327179,13.1
"['f15', 20, -100, 100, 100, 250, 2.05, 2.05, 25000]",88.86509622952758,10.83
"['f15', 20, -100, 100, 100, 250, 2.05, 2.05, 25000]",127.19445090453866,11.78
"['f15', 20, -100, 100, 100, 250, 2.05, 2.05, 25000]",156.35510349902358,12.05
"['f15', 20, -100, 100, 100, 250, 2.05, 2.05, 25000]",97.38314480617524,10.74
"['f15', 20, -100, 100, 100, 250, 2.05, 2.05, 25000]",123.39465203432246,11.01
"['f15', 20, -100, 100, 100, 250, 2.05, 2.05, 25000]",83.33549032572435,10.72
"['f15', 20, -100, 100, 100, 250, 2.05, 2.05, 25000]",114.27031775355705,15.79
"['f15', 20, -100, 100, 100, 250, 2.05, 2.05, 25000]",90.64683232374301,10.92
"['f15', 20, -100, 100, 100, 250, 2.05, 2.05, 25000]",127.35970735981608,11.03
"['f15', 20, -100, 100, 100, 250, 2.05, 2.05, 25000]",120.40393788791154,12.14
"['f15', 20, -100, 100, 100, 250, 2.05, 2.05, 25000]",89.95756048991922,10.99
"['f15', 20, -100, 100, 100, 250, 2.05, 2.5, 25000]",103.93314464803153,11.05
"['f15', 20, -100, 100, 100, 250, 2.05, 2.5, 25000]",121.82471192890124,10.99
"['f15', 20, -100, 100, 100, 250, 2.05, 2.5, 25000]",109.85337529984237,11.06
"['f15', 20, -100, 100, 100, 250, 2.05, 2.5, 25000]",136.5465526144992,11.51
"['f15', 20, -100, 100, 100, 250, 2.05, 2.5, 25000]",154.27617155204283,11.33
"['f15', 20, -100, 100, 100, 250, 2.05, 2.5, 25000]",107.03334874215521,10.5
"['f15', 20, -100, 100, 100, 250, 2.05, 2.5, 25000]",156.00852846490312,10.64
"['f15', 20, -100, 100, 100, 250, 2.05, 2.5, 25000]",78.57360526978496,10.57
"['f15', 20, -100, 100, 100, 250, 2.05, 2.5, 25000]",131.73461572351601,10.81
"['f15', 20, -100, 100, 100, 250, 2.05, 2.5, 25000]",133.11123661907277,10.64
"['f15', 20, -100, 100, 100, 250, 2.05, 2.5, 25000]",145.2282771989848,10.66
"['f15', 20, -100, 100, 100, 250, 2.05, 2.5, 25000]",102.75164081465081,11.03
"['f15', 20, -100, 100, 100, 250, 2.05, 2.5, 25000]",113.79662603012356,11.04
"['f15', 20, -100, 100, 100, 250, 2.05, 2.5, 25000]",137.896044305296,10.7
"['f15', 20, -100, 100, 100, 250, 2.05, 2.5, 25000]",143.9626902052483,10.78
"['f15', 20, -100, 100, 100, 250, 2.05, 2.5, 25000]",171.5159593209442,10.7
"['f15', 20, -100, 100, 100, 250, 2.05, 2.5, 25000]",92.22568470020833,10.83
"['f15', 20, -100, 100, 100, 250, 2.05, 2.5, 25000]",118.8148229289164,13.64
"['f15', 20, -100, 100, 100, 250, 2.05, 2.5, 25000]",97.96156759227682,18.46
"['f15', 20, -100, 100, 100, 250, 2.05, 2.5, 25000]",125.32152524083665,14.17
"['f15', 20, -100, 100, 100, 250, 2.5, 2.05, 25000]",110.29052818027142,10.81
"['f15', 20, -100, 100, 100, 250, 2.5, 2.05, 25000]",125.02330575758675,10.91
"['f15', 20, -100, 100, 100, 250, 2.5, 2.05, 25000]",126.99060304809328,11.08
"['f15', 20, -100, 100, 100, 250, 2.5, 2.05, 25000]",151.57741950734425,11.34
"['f15', 20, -100, 100, 100, 250, 2.5, 2.05, 25000]",115.80394730169327,11.14
"['f15', 20, -100, 100, 100, 250, 2.5, 2.05, 25000]",130.46843923093158,10.71
"['f15', 20, -100, 100, 100, 250, 2.5, 2.05, 25000]",181.9338038449921,10.57
"['f15', 20, -100, 100, 100, 250, 2.5, 2.05, 25000]",124.9366924210924,10.74
"['f15', 20, -100, 100, 100, 250, 2.5, 2.05, 25000]",103.77024176673392,10.57
"['f15', 20, -100, 100, 100, 250, 2.5, 2.05, 25000]",103.81779000956402,12.33
"['f15', 20, -100, 100, 100, 250, 2.5, 2.05, 25000]",202.1917337338507,12.52
"['f15', 20, -100, 100, 100, 250, 2.5, 2.05, 25000]",134.11343744938233,11.01
"['f15', 20, -100, 100, 100, 250, 2.5, 2.05, 25000]",106.41275414498466,11.45
"['f15', 20, -100, 100, 100, 250, 2.5, 2.05, 25000]",80.74598211150239,10.69
"['f15', 20, -100, 100, 100, 250, 2.5, 2.05, 25000]",177.67978297888547,11.05
