"combination = [fitness_function_name, dimension, range0, range1, population_size, max_ep, c1, c2, function evaluation]",total_time,gBest_fitness
"['f12', 100, -10, 10, 100, 300, 2.05, 2.05, 30000]",16.45,691.3090230649417
"['f12', 100, -10, 10, 100, 300, 2.05, 2.5, 30000]",15.87,497.91866874297483
"['f12', 100, -10, 10, 100, 300, 2.5, 2.05, 30000]",15.12,628.1537521752645
"['f12', 100, -10, 10, 100, 300, 2.5, 2.5, 30000]",17.58,466.6919219213462
"['f12', 100, -10, 10, 200, 150, 2.05, 2.05, 30000]",14.76,509.25867731143484
"['f12', 100, -10, 10, 200, 150, 2.05, 2.5, 30000]",15.32,425.2703246822899
"['f12', 100, -10, 10, 200, 150, 2.5, 2.05, 30000]",16.09,515.1613046550211
"['f12', 100, -10, 10, 200, 150, 2.5, 2.5, 30000]",14.78,514.8048836048042
"['f12', 100, -100, 100, 100, 250, 2.05, 2.05, 25000]",12.57,8710.23088821918
"['f12', 100, -100, 100, 100, 250, 2.05, 2.5, 25000]",13.02,6629.421418120987
"['f12', 100, -100, 100, 100, 250, 2.5, 2.05, 25000]",13.09,11274.694409161986
"['f12', 100, -100, 100, 100, 250, 2.5, 2.5, 25000]",12.47,4637.211542133924
"['f12', 100, -100, 100, 100, 300, 2.05, 2.05, 30000]",16.47,9189.818120521855
"['f12', 100, -100, 100, 100, 300, 2.05, 2.5, 30000]",14.58,4902.883640483958
"['f12', 100, -100, 100, 100, 300, 2.5, 2.05, 30000]",14.76,10741.437188729418
"['f12', 100, -100, 100, 100, 300, 2.5, 2.5, 30000]",15.94,4177.370033009344
"['f12', 100, -100, 100, 200, 150, 2.05, 2.05, 30000]",14.8,21634.831335708794
"['f12', 100, -100, 100, 200, 150, 2.05, 2.5, 30000]",15.74,6180.084206525692
"['f12', 100, -100, 100, 200, 150, 2.5, 2.05, 30000]",15.53,11757.62383214595
"['f12', 100, -100, 100, 200, 150, 2.5, 2.5, 30000]",16.01,21376.019726717816
