"combination = [fitness_function_name, dimension, range0, range1, m, n, l1, l2, max_ep, c1 ,c2, function evaluation]",total_time,gBest_fitness
"['f20', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",141.45,759.9996376037598
"['f20', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",187.64,759.9996376037598
"['f20', 20, -10, 10, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",141.64,759.9996376037598
"['f20', 20, -10, 10, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",191.84,759.9996376037598
"['f20', 20, -10, 10, 15, 20, 5, 300, 5, 2.05, 2.5, 30000]",190.59,759.9996376037598
"['f20', 20, -100, 100, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",139.97,759.9996376037598
"['f20', 20, -100, 100, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",187.07,759.9996376037598
"['f20', 20, -100, 100, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",141.11,759.9996376037598
"['f20', 20, -100, 100, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",187.92,759.9996376037598
"['f20', 20, -100, 100, 15, 20, 5, 300, 5, 2.05, 2.5, 30000]",187.49,759.9996376037598
"['f20', 30, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",210.21,1799.939332462782
"['f20', 30, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",279.9,1802.2198223857279
"['f20', 30, -10, 10, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",209.55,1796.5318478942431
"['f20', 30, -10, 10, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",279.01,1800.7887898863082
"['f20', 30, -10, 10, 15, 20, 5, 300, 5, 2.05, 2.5, 30000]",280.47,1797.7511858821438
"['f20', 30, -100, 100, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",210.52,1739.9991703033447
"['f20', 30, -100, 100, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",280.38,1739.9991703033447
"['f20', 30, -100, 100, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",211.95,1739.9991703033447
"['f20', 30, -100, 100, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",279.24,1739.9991703033447
"['f20', 30, -100, 100, 15, 20, 5, 300, 5, 2.05, 2.5, 30000]",278.59,1739.9991703033447
"['f20', 50, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",350.08,4994.655246006087
"['f20', 50, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",465.53,5000.310812715816
"['f20', 50, -10, 10, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",354.76,4995.779591531721
"['f20', 50, -10, 10, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",466.41,4999.162325732961
"['f20', 50, -10, 10, 15, 20, 5, 300, 5, 2.05, 2.5, 30000]",469.05,5000.954673470946
"['f20', 50, -100, 100, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",346.43,4899.997663497925
"['f20', 50, -100, 100, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",469.04,4899.997663497925
"['f20', 50, -100, 100, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",353.57,4899.997663497925
"['f20', 50, -100, 100, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",467.75,4899.997663497925
"['f20', 50, -100, 100, 15, 20, 5, 300, 5, 2.05, 2.5, 30000]",463.29,4899.997663497925
"['f20', 100, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",692.45,19995.099855328623
"['f20', 100, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",931.2,19991.964187211623
"['f20', 100, -10, 10, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",705.12,19997.717475025063
"['f20', 100, -10, 10, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",926.48,20011.501103280687
"['f20', 100, -10, 10, 15, 20, 5, 300, 5, 2.05, 2.5, 30000]",939.0,20009.76961928254
"['f20', 100, -100, 100, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",697.7,19799.990558624268
"['f20', 100, -100, 100, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",923.76,19799.990558624268
"['f20', 100, -100, 100, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",682.09,19799.990558624268
"['f20', 100, -100, 100, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",913.38,19799.990558624268
"['f20', 100, -100, 100, 15, 20, 5, 300, 5, 2.05, 2.5, 30000]",914.29,19799.990558624268
