"combination = [fitness_function_name, dimension, range0, range1, m, n, l1, l2, max_ep, c1, c2, function evaluation]",gBest_fitness,total_time
"['f5', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",18.86742648515525,6.041130999998131
"['f5', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",18.809804140266134,5.9274529999966035
"['f5', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",18.97708079440625,5.9712020000006305
"['f5', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",18.85985447726015,6.116074000005028
"['f5', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",18.860586723515247,5.88536600000225
"['f5', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",18.84610861800201,6.029682999993383
"['f5', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",18.93920747400078,5.804189000002225
"['f5', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",18.88924214807965,6.106587999995099
"['f5', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",18.88901054561931,5.9251879999937955
"['f5', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",18.9299784744777,5.95238899999822
"['f5', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",19.0,5.946863000004669
"['f5', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",18.845074490766944,5.879560999994283
"['f5', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",18.874448053081828,5.819476000004215
"['f5', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",18.91769306109328,5.979441999996197
"['f5', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",18.832383992686587,5.971662999996624
"['f5', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",18.87484765283434,5.892243000002054
"['f5', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",19.0,5.908513000002131
"['f5', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",18.923270138615663,5.847526999998081
"['f5', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",18.948361722290823,5.938492999994196
"['f5', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",18.923370088338643,5.917884000002232
"['f5', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",18.825902291166823,6.689063999998325
"['f5', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",18.938808482607758,6.741935000005469
"['f5', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",18.877545642187698,6.914231000002474
"['f5', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",18.84098175645209,6.796407000001636
"['f5', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",18.865547971256504,6.84295800000109
"['f5', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",19.012349422108063,6.897133999998914
"['f5', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",18.87607613806237,6.943019999998796
"['f5', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",18.92261858853008,6.684552000006079
"['f5', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",18.843895404525256,6.756578000000445
"['f5', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",19.13016356541784,6.766188000001421
"['f5', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",18.89284974489784,6.792071000003489
"['f5', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",18.817418267223566,6.983377999997174
"['f5', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",18.77377079434858,6.758342000000994
"['f5', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",18.97272652112689,6.751186000001326
"['f5', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",18.955868794427694,6.758905999995477
"['f5', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",18.85074289742975,6.810289000000921
"['f5', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",18.897141237290047,6.766901999995753
"['f5', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",18.90884228857172,6.95638300000428
"['f5', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",18.853549023855443,6.855481999999029
"['f5', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",18.845856825069717,6.752462999997078
"['f5', 20, -10, 10, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",18.887875453608135,5.898170000000391
"['f5', 20, -10, 10, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",18.889963155929568,5.8714340000005905
"['f5', 20, -10, 10, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",18.88889432417467,5.995345999996061
"['f5', 20, -10, 10, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",18.880911049388324,5.844770999996399
"['f5', 20, -10, 10, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",18.858969410184816,5.957428000001528
"['f5', 20, -10, 10, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",18.985126229648337,5.912991999997757
"['f5', 20, -10, 10, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",18.87090234100185,5.745435999997426
"['f5', 20, -10, 10, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",18.959851137340273,5.8404759999975795
"['f5', 20, -10, 10, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",18.83691518742442,5.841551999998046
"['f5', 20, -10, 10, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",18.94739493384758,6.178382000005513
"['f5', 20, -10, 10, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",18.942346601136087,5.825904999997874
"['f5', 20, -10, 10, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",18.849073073711466,5.92716100000689
"['f5', 20, -10, 10, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",18.85245426323164,5.896052999996755
"['f5', 20, -10, 10, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",18.79175433241216,5.983140000003914
"['f5', 20, -10, 10, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",18.721750257733746,5.93673800000397
"['f5', 20, -10, 10, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",18.61241861063125,5.983786000004329
"['f5', 20, -10, 10, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",18.903459031603948,6.068779000001086
"['f5', 20, -10, 10, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",18.894761189585342,5.944761999999173
"['f5', 20, -10, 10, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",18.868189673881,5.907659999997122
"['f5', 20, -10, 10, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",18.85179797055757,5.949516000000585
"['f5', 20, -10, 10, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",18.897220448947383,6.7317000000039116
"['f5', 20, -10, 10, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",18.85775801530947,6.795141000002332
"['f5', 20, -10, 10, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",18.89083069691985,6.754052999996929
"['f5', 20, -10, 10, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",18.92357018620883,6.7355810000008205
"['f5', 20, -10, 10, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",18.86771140822611,6.777228999999352
"['f5', 20, -10, 10, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",18.996571612415778,6.728882000003068
"['f5', 20, -10, 10, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",18.837004827273006,6.685994999999821
"['f5', 20, -10, 10, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",18.82875979658566,6.896298999999999
"['f5', 20, -10, 10, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",18.849116233438902,6.9671480000033625
"['f5', 20, -10, 10, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",18.909773106042543,6.727687999999034
"['f5', 20, -10, 10, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",18.831303043443985,6.787538000004133
"['f5', 20, -10, 10, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",18.83403469646285,6.770642999996198
"['f5', 20, -10, 10, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",18.839490350391188,6.721040000003995
"['f5', 20, -10, 10, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",18.95671699292365,6.7055489999984275
"['f5', 20, -10, 10, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",18.892748673430113,6.743850000006205
"['f5', 20, -10, 10, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",18.92449564677869,6.754200999996101
"['f5', 20, -10, 10, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",18.92964252455023,6.75203500000498
"['f5', 20, -10, 10, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",18.85798556345421,6.70883099999628
"['f5', 20, -10, 10, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",18.627588844993937,6.739657999998599
"['f5', 20, -10, 10, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",18.95757931667853,6.755061999996542
"['f5', 20, -10, 10, 15, 20, 5, 300, 5, 2.05, 2.5, 30000]",18.840288572976625,6.754947000001266
"['f5', 20, -10, 10, 15, 20, 5, 300, 5, 2.05, 2.5, 30000]",18.860279744280607,6.752076999997371
"['f5', 20, -10, 10, 15, 20, 5, 300, 5, 2.05, 2.5, 30000]",18.89165349507178,6.723304000006465
"['f5', 20, -10, 10, 15, 20, 5, 300, 5, 2.05, 2.5, 30000]",18.84926139486146,6.765403999997943
