"combination [range0, range1, ep_max, c1, c2]",gBest_fitness
1,890.1166522546575
2,703.095057552653
3,511.4107163042621
4,335.31560813079943
5,228.01584755904258
6,147.06060515135843
7,92.01087656452326
8,55.01127535598642
9,35.2659133407226
10,35.2659133407226
11,32.974377880749486
12,32.974377880749486
13,32.974377880749486
14,32.61099766601454
15,32.178180035708436
16,31.789141188127104
17,31.789141188127104
18,31.789141188127104
19,26.320797447362775
20,26.320797447362775
21,26.320797447362775
22,25.923518090712232
23,25.923518090712232
24,24.138007828159555
25,24.013736129304007
26,24.013736129304007
27,22.93072585551204
28,22.734333849020018
29,21.734499988237975
30,21.734499988237975
31,18.37805253814416
32,17.701700526173898
33,17.701700526173898
34,16.508727902217668
35,12.897727461817444
36,12.386603950083735
37,12.386603950083735
38,12.291339706993641
39,12.291339706993641
40,12.291339706993641
41,12.291339706993641
42,12.164312234942786
43,11.548953084949291
44,11.405163905927717
45,11.405163905927717
46,10.916281203660093
47,10.751629233791618
48,10.557288513950803
49,10.557288513950803
50,9.974564763482906
51,9.876550206859875
52,9.469696209276366
53,9.469696209276366
54,9.140743946833158
55,9.140743946833158
56,9.045803136967146
57,8.87626797300235
58,8.87626797300235
59,8.87626797300235
60,8.87626797300235
61,7.723107222407654
62,7.723107222407654
63,7.723107222407654
64,6.768828573498729
65,6.768828573498729
66,6.768828573498729
67,6.768828573498729
68,6.768828573498729
69,6.768828573498729
70,6.218948550058854
71,6.218948550058854
72,5.6234561007972355
73,5.6234561007972355
74,5.6234561007972355
75,5.6234561007972355
76,5.329773322628527
77,5.061595527449205
78,5.061595527449205
79,5.061595527449205
80,5.061595527449205
81,4.927021798204217
82,4.927021798204217
83,4.927021798204217
84,4.927021798204217
85,4.927021798204217
86,4.761049547206755
87,4.761049547206755
88,4.761049547206755
89,4.559654724304031
90,4.559654724304031
91,4.559654724304031
92,4.559654724304031
93,4.559654724304031
94,4.514003272504085
95,3.6939136424279617
96,3.6939136424279617
97,3.656920382942799
98,3.5187816468337547
99,3.5187816468337547
100,3.5187816468337547
101,3.5187816468337547
102,3.5187816468337547
103,3.5187816468337547
104,3.5187816468337547
105,3.3252980001225243
106,3.3252980001225243
107,3.3252980001225243
108,3.3252980001225243
109,2.8194898864747424
110,2.8194898864747424
111,2.814695315470603
112,2.814695315470603
113,2.680820847483876
114,2.617309310321187
115,2.617309310321187
116,2.617309310321187
117,2.617309310321187
118,2.617309310321187
119,2.615375814512342
120,2.615375814512342
121,2.615375814512342
122,2.594618429991128
123,2.594618429991128
124,2.5798290903709553
125,2.5798290903709553
126,2.5219763868850076
127,2.5219763868850076
128,2.4854191325060606
129,2.4854191325060606
130,2.454971228416057
131,2.405400826280123
132,2.405400826280123
133,2.405400826280123
134,2.405400826280123
135,2.08910227526706
136,2.08910227526706
137,2.08910227526706
138,2.08910227526706
139,2.08910227526706
140,2.08910227526706
141,2.08910227526706
142,2.0858352719633304
143,2.0858352719633304
144,2.0858352719633304
145,2.0858352719633304
146,2.0858352719633304
147,2.075760215415739
148,2.075760215415739
149,2.075760215415739
150,2.075760215415739
151,2.0721757132499117
152,2.0721757132499117
153,2.0721757132499117
154,2.0596192496922052
155,2.0248139436251904
156,2.0248139436251904
157,2.0248139436251904
158,1.9523584064268613
159,1.9523584064268613
160,1.8122787743676956
161,1.8122787743676956
162,1.8122787743676956
163,1.8122787743676956
164,1.7003559489985534
165,1.7003559489985534
166,1.7003559489985534
167,1.7003559489985534
168,1.6518932587080386
169,1.5523397184185694
170,1.5523397184185694
171,1.5523397184185694
172,1.4499809789035756
173,1.4499809789035756
174,1.4499809789035756
175,1.4499809789035756
176,1.3869611963488575
177,1.3869611963488575
178,1.3869611963488575
179,1.3869611963488575
180,1.3869611963488575
181,1.3869611963488575
182,1.310288466805158
183,1.310288466805158
184,1.310288466805158
185,1.310288466805158
186,1.310288466805158
187,1.2938000814484165
188,1.2645551494903695
189,1.2645551494903695
190,1.2645551494903695
191,1.2586340741189437
192,1.2586340741189437
193,1.087990498937447
194,1.087990498937447
195,1.087990498937447
196,1.087990498937447
197,0.9651153109436992
198,0.9651153109436992
199,0.9651153109436992
200,0.9651153109436992
201,0.9651153109436992
202,0.9622006599650089
203,0.9622006599650089
204,0.9341179320132995
205,0.9341179320132995
206,0.9341179320132995
207,0.9341179320132995
208,0.9341179320132995
209,0.9341179320132995
210,0.9231834957867437
211,0.9231834957867437
212,0.9231834957867437
213,0.9231834957867437
214,0.9047548407798329
215,0.9047548407798329
216,0.9047548407798329
217,0.9047548407798329
218,0.8906936930741858
219,0.8906936930741858
220,0.8840652840422493
221,0.8840652840422493
222,0.8795927055899558
223,0.8795927055899558
224,0.8795927055899558
225,0.8795927055899558
226,0.8795927055899558
227,0.8795927055899558
228,0.8795927055899558
229,0.846624448944154
230,0.846624448944154
231,0.8082310959051873
232,0.8063745600585361
233,0.8063745600585361
234,0.8063745600585361
235,0.8063745600585361
236,0.8063745600585361
237,0.7707593089364725
238,0.7707593089364725
239,0.7707593089364725
240,0.7707593089364725
241,0.7199459911008668
242,0.7199459911008668
243,0.7199459911008668
244,0.7199459911008668
245,0.7199459911008668
246,0.7199459911008668
247,0.7199459911008668
248,0.7185131094366383
249,0.7185131094366383
250,0.7169331559115377
251,0.7169331559115377
252,0.7169331559115377
253,0.7169331559115377
254,0.7169331559115377
255,0.7169331559115377
256,0.7169331559115377
257,0.6930880972041347
258,0.6868134743980295
259,0.6868134743980295
260,0.6868134743980295
261,0.6868134743980295
262,0.6817648752095071
263,0.6817648752095071
264,0.6817648752095071
265,0.6817648752095071
266,0.6817648752095071
267,0.6817648752095071
268,0.6490416448231028
269,0.6402673026353767
270,0.6402673026353767
271,0.6402673026353767
272,0.6220339947495593
273,0.6220339947495593
274,0.6085390852155993
275,0.6085390852155993
276,0.6085390852155993
277,0.6085390852155993
278,0.6085390852155993
279,0.6085390852155993
280,0.5830388572857467
281,0.578525091794097
282,0.5770330857262579
283,0.5770330857262579
284,0.5749647488301036
285,0.5749647488301036
286,0.5653900611451674
287,0.5516352390203337
288,0.5516352390203337
289,0.5161547867225666
290,0.5161547867225666
291,0.5161547867225666
292,0.5161547867225666
293,0.5161547867225666
294,0.5161547867225666
295,0.5161547867225666
296,0.5161547867225666
297,0.5161547867225666
298,0.5161547867225666
299,0.5161547867225666
300,0.5161547867225666
301,0.5161547867225666
302,0.49087419573968527
303,0.4806577193936981
304,0.4806577193936981
305,0.4806577193936981
306,0.48041105865892925
307,0.48041105865892925
308,0.48041105865892925
309,0.48041105865892925
310,0.47211329500383464
311,0.467847953145935
312,0.467847953145935
313,0.467847953145935
314,0.467847953145935
315,0.4676625188778308
316,0.45867993004266294
317,0.45867993004266294
318,0.45867993004266294
319,0.4573174606374887
320,0.4573174606374887
321,0.4573174606374887
322,0.4573174606374887
323,0.4562031561687875
324,0.45334661740294485
325,0.40301240711260605
326,0.40301240711260605
327,0.40301240711260605
328,0.3932083073568524
329,0.3932083073568524
330,0.3932083073568524
331,0.3932083073568524
332,0.3919975516248319
333,0.3919975516248319
334,0.3919975516248319
335,0.38937674121786486
336,0.38937674121786486
337,0.3431108181968151
338,0.3431108181968151
339,0.3431108181968151
340,0.33370417919813683
341,0.332261401382802
342,0.332261401382802
343,0.332261401382802
344,0.3317878993939885
345,0.3317878993939885
346,0.3317878993939885
347,0.3317878993939885
348,0.32371084199996164
349,0.32371084199996164
350,0.32371084199996164
351,0.3206493076799498
352,0.3102861994764172
353,0.3102861994764172
354,0.3102861994764172
355,0.30857703886924676
356,0.30857703886924676
357,0.30857703886924676
358,0.29719809546916875
359,0.29719809546916875
360,0.29719809546916875
361,0.28691552215885585
362,0.28691552215885585
363,0.2710766418506477
364,0.2710766418506477
365,0.2710766418506477
366,0.2710766418506477
367,0.2710766418506477
368,0.2710766418506477
369,0.26885215915073024
370,0.26885215915073024
371,0.2663065885567794
372,0.2663065885567794
373,0.2663065885567794
374,0.26202135498110807
375,0.26202135498110807
376,0.26202135498110807
377,0.26202135498110807
378,0.2619250951251939
379,0.2619250951251939
380,0.26108984312697825
381,0.26108984312697825
382,0.26108984312697825
383,0.25203549365365513
384,0.250606435745707
385,0.250606435745707
386,0.25060006561240816
387,0.25060006561240816
388,0.25060006561240816
389,0.25060006561240816
390,0.24979893645438847
391,0.24979893645438847
392,0.2459435125279921
393,0.24391751101498543
394,0.24204072940455948
395,0.23776198626260436
396,0.23395167085717117
397,0.23395167085717117
398,0.23395167085717117
399,0.23281886540330504
400,0.23281886540330504
401,0.22277289960184
402,0.2193783261459543
403,0.2193783261459543
404,0.2193783261459543
405,0.2193783261459543
406,0.2193783261459543
407,0.2193783261459543
408,0.2193783261459543
409,0.2193783261459543
410,0.21657855877467366
411,0.21657855877467366
412,0.2144591725507738
413,0.21129891139016813
414,0.21129891139016813
415,0.21120892661017657
416,0.21120892661017657
417,0.20984703980483213
418,0.20984703980483213
419,0.20984703980483213
420,0.20984703980483213
421,0.20267670598957185
422,0.20267670598957185
423,0.20267670598957185
424,0.20267670598957185
425,0.20267670598957185
426,0.20267670598957185
427,0.2018384146911983
428,0.2017832382519371
429,0.18640303915686213
