"combination [range0, range1, ep_max, c1, c2]",gBest_fitness
1,866.250766100614
2,640.533774958966
3,483.9084314922362
4,394.804598122089
5,254.87825240696864
6,168.9619285755184
7,105.45345154914347
8,58.49697737321785
9,31.78859656406589
10,31.78859656406589
11,31.78859656406589
12,31.78859656406589
13,28.798322069839724
14,17.295070002900548
15,17.295070002900548
16,14.966969149790154
17,14.966969149790154
18,14.966969149790154
19,14.966969149790154
20,11.982496061386275
21,11.982496061386275
22,11.919414832572096
23,11.919414832572096
24,11.416768528598789
25,10.630048933756571
26,10.630048933756571
27,10.630048933756571
28,9.359436954162499
29,9.047908822632293
30,9.047908822632293
31,9.047908822632293
32,8.26819996580015
33,8.26819996580015
34,8.26819996580015
35,7.156660180821701
36,6.364578919946269
37,6.364578919946269
38,6.084185587178398
39,6.084185587178398
40,6.084185587178398
41,6.084185587178398
42,5.426528794823957
43,5.426528794823957
44,5.426528794823957
45,5.1763797498667845
46,5.1763797498667845
47,5.1763797498667845
48,5.050264769087232
49,5.050264769087232
50,4.2831115000705156
51,4.2831115000705156
52,4.2831115000705156
53,4.2831115000705156
54,4.161828739787187
55,4.161828739787187
56,4.161828739787187
57,4.161828739787187
58,4.0792789287610915
59,4.0792789287610915
60,4.0792789287610915
61,4.0792789287610915
62,4.0792789287610915
63,4.0792789287610915
64,4.0792789287610915
65,4.044506143873466
66,4.044506143873466
67,3.952209870730522
68,3.8617235127434086
69,3.8617235127434086
70,3.8617235127434086
71,3.4178093361647877
72,3.4178093361647877
73,3.4178093361647877
74,3.356273171436008
75,3.356273171436008
76,3.356273171436008
77,3.325950172867916
78,3.325950172867916
79,3.325950172867916
80,3.3194756240264187
81,3.3194756240264187
82,3.3194756240264187
83,3.255806429514806
84,3.255806429514806
85,3.255806429514806
86,3.1710433717062494
87,3.1710433717062494
88,3.1710433717062494
89,3.1710433717062494
90,3.147448908702204
91,2.9987276719537754
92,2.9987276719537754
93,2.9987276719537754
94,2.745353802671316
95,2.745353802671316
96,2.745353802671316
97,2.674932710422053
98,2.4053875961689224
99,2.4053875961689224
100,2.4053875961689224
101,2.2534176973891444
102,2.14132062797179
103,2.14132062797179
104,2.122230796166499
105,2.122230796166499
106,2.122230796166499
107,1.909646481305013
108,1.8958921105348745
109,1.8958921105348745
110,1.7532441536481793
111,1.7532441536481793
112,1.7532441536481793
113,1.7532441536481793
114,1.7532441536481793
115,1.7532441536481793
116,1.7532441536481793
117,1.6701352267028235
118,1.6701352267028235
119,1.6701352267028235
120,1.6701352267028235
121,1.6701352267028235
122,1.6701352267028235
123,1.6701352267028235
124,1.6701352267028235
125,1.6701352267028235
126,1.625788450137773
127,1.5704667354690693
128,1.5653490653594615
129,1.5653490653594615
130,1.5653490653594615
131,1.5653490653594615
132,1.4884688358598694
133,1.4884688358598694
134,1.4498383764387652
135,1.4498383764387652
136,1.4498383764387652
137,1.4498383764387652
138,1.4141371686468962
139,1.3967763370447532
140,1.329576271937325
141,1.329576271937325
142,1.329576271937325
143,1.275512316025024
144,1.2696979187963642
145,1.2696979187963642
146,1.2292120168640572
147,1.2292120168640572
148,1.2177717418196863
149,1.167831424089631
150,1.167831424089631
151,1.167831424089631
152,1.1579722710940887
153,1.1579722710940887
154,1.1031734757644833
155,1.1031734757644833
156,1.0652063253514323
157,1.0652063253514323
158,1.0652063253514323
159,0.9949252590841585
160,0.975513717900487
161,0.9374920839689456
162,0.9374920839689456
163,0.7941249565345813
164,0.7747142447814467
165,0.7747142447814467
166,0.6865914245397662
167,0.6865914245397662
168,0.6865914245397662
169,0.6865914245397662
170,0.6865914245397662
171,0.6865914245397662
172,0.6865914245397662
173,0.6865914245397662
174,0.6711045234489263
175,0.6711045234489263
176,0.6711045234489263
177,0.6711045234489263
178,0.6711045234489263
179,0.6319669009540916
180,0.6319669009540916
181,0.6319669009540916
182,0.6319669009540916
183,0.6319669009540916
184,0.6269126100168063
185,0.5255233208301332
186,0.5255233208301332
187,0.5255233208301332
188,0.5255233208301332
189,0.5255233208301332
190,0.5255233208301332
191,0.5255233208301332
192,0.5255233208301332
193,0.5203363964583275
194,0.5038025622104016
195,0.4654011990740927
196,0.4654011990740927
197,0.4546845553186109
198,0.4546845553186109
199,0.4546845553186109
200,0.4546845553186109
201,0.44454847791751234
202,0.42606582655072
203,0.42606582655072
204,0.42606582655072
205,0.42606582655072
206,0.42606582655072
207,0.42606582655072
208,0.42606582655072
209,0.42606582655072
210,0.42606582655072
211,0.41792429010761106
212,0.4156396171907224
213,0.4104013270466857
214,0.4104013270466857
215,0.4063430763839884
216,0.4063430763839884
217,0.4063430763839884
218,0.3574018794038749
219,0.3471358037823087
220,0.3471358037823087
221,0.3471358037823087
222,0.3471358037823087
223,0.325199681394496
224,0.325199681394496
225,0.3159623511139497
226,0.3159623511139497
227,0.3159623511139497
228,0.3159623511139497
229,0.3124184988030573
230,0.3124184988030573
231,0.3124184988030573
232,0.3115868409421393
233,0.3115868409421393
234,0.3115868409421393
235,0.30804473727266013
236,0.30804473727266013
237,0.26179910045538624
238,0.25799463606758416
239,0.25799463606758416
240,0.2522822659959667
241,0.23263225854090872
242,0.23263225854090872
243,0.22684577284282484
244,0.22684577284282484
245,0.22479190011449784
246,0.22479190011449784
247,0.2148778661283815
248,0.2148778661283815
249,0.2148778661283815
250,0.2125688714576249
251,0.20834233493365495
252,0.20834233493365495
253,0.20834233493365495
254,0.20033589353399148
255,0.20033589353399148
256,0.19179001616357605
257,0.19179001616357605
258,0.19138246613347537
259,0.19138246613347537
260,0.19138246613347537
261,0.19138246613347537
262,0.1793588382609082
263,0.1793588382609082
264,0.1793588382609082
265,0.17880864431799062
266,0.17880864431799062
267,0.1759324248018198
268,0.1759324248018198
269,0.1759324248018198
270,0.17488719677581804
271,0.17488719677581804
272,0.17488719677581804
273,0.1722167022506542
274,0.1722167022506542
275,0.1722167022506542
