"combination [range0, range1, ep_max, c1, c2]",gBest_fitness
1,901.9856569093504
2,711.3214996938979
3,532.6577103189392
4,359.3955238131821
5,246.8235765598435
6,176.58554159004115
7,99.36719196605682
8,64.88655157535169
9,45.278664062589655
10,30.530728376466683
11,30.530728376466683
12,30.530728376466683
13,30.045014688818117
14,29.747192805897154
15,29.747192805897154
16,29.747192805897154
17,29.747192805897154
18,22.815337473674045
19,22.815337473674045
20,20.701438522049184
21,20.701438522049184
22,19.734695430718503
23,19.663540271011737
24,19.63821932929012
25,19.63821932929012
26,18.992418804778293
27,18.40162064117841
28,18.09426962318067
29,17.82323037018008
30,17.82323037018008
31,17.82323037018008
32,16.61228068747287
33,16.61228068747287
34,16.61228068747287
35,16.601584427597032
36,16.289471708831012
37,16.289471708831012
38,13.642064460266921
39,13.642064460266921
40,13.642064460266921
41,13.642064460266921
42,12.648649239199141
43,12.097719602423705
44,11.35834630968923
45,11.35834630968923
46,10.658203353226865
47,10.658203353226865
48,10.376227032172732
49,10.376227032172732
50,10.376227032172732
51,10.376227032172732
52,10.376227032172732
53,9.686102643546093
54,9.686102643546093
55,9.686102643546093
56,9.686102643546093
57,9.580382250291947
58,9.580382250291947
59,9.21959244387981
60,9.21959244387981
61,8.925431606243519
62,8.582101009191055
63,8.582101009191055
64,8.582101009191055
65,8.582101009191055
66,7.611238297890775
67,7.611238297890775
68,7.611238297890775
69,7.540278281602947
70,6.73945690350842
71,6.73945690350842
72,6.73945690350842
73,6.226494914916103
74,5.972933601524509
75,5.972933601524509
76,5.972933601524509
77,5.972933601524509
78,5.719391838434756
79,5.719391838434756
80,5.719391838434756
81,5.719391838434756
82,5.155227333483484
83,5.155227333483484
84,5.155227333483484
85,5.155227333483484
86,4.864993281450161
87,4.845805738296833
88,4.845805738296833
89,4.845805738296833
90,4.845805738296833
91,4.793018415114165
92,4.736129578475249
93,4.736129578475249
94,4.6362308038382665
95,4.6362308038382665
96,4.6362308038382665
97,4.603760288906321
98,4.603760288906321
99,4.603760288906321
100,4.598173582494594
101,4.598173582494594
102,4.535646438068707
103,4.244313571554293
104,4.244313571554293
105,4.177369768651819
106,4.177369768651819
107,3.6714537791974107
108,3.6714537791974107
109,3.6714537791974107
110,3.224548442398064
111,3.224548442398064
112,3.1586176921913722
113,3.0624725171116567
114,3.0624725171116567
115,3.021000832951225
116,2.7125373443617815
117,2.7125373443617815
118,2.7125373443617815
119,2.4558500023900316
120,2.4558500023900316
121,2.4558500023900316
122,2.4558500023900316
123,2.4558500023900316
124,2.4558500023900316
125,2.3705002493916387
126,2.3705002493916387
127,2.3705002493916387
128,2.3705002493916387
129,2.3272415455168822
130,2.3272415455168822
131,2.3272415455168822
132,2.3272415455168822
133,2.3272415455168822
134,2.2714665823377
135,2.2714665823377
136,2.2714665823377
137,2.2714665823377
138,2.2714665823377
139,2.0753880059220426
140,2.0402682605993983
141,2.0402682605993983
142,1.9804277480494505
143,1.9804277480494505
144,1.9804277480494505
145,1.9804277480494505
146,1.9775200923696141
147,1.9775200923696141
148,1.9775200923696141
149,1.9775200923696141
150,1.9775200923696141
151,1.9323925367853636
152,1.9290401371829922
153,1.9290401371829922
154,1.9290401371829922
155,1.8359952937587314
156,1.8359952937587314
157,1.7146138044850643
158,1.694535007694016
159,1.694535007694016
160,1.694535007694016
161,1.637069795918726
162,1.571874462242782
163,1.571874462242782
164,1.571874462242782
165,1.5163439741261435
166,1.5163439741261435
167,1.4885463863067498
168,1.4824631401402433
169,1.4824631401402433
170,1.4824631401402433
171,1.4530348279628449
172,1.4530348279628449
173,1.4530348279628449
174,1.3926772529127291
175,1.3926772529127291
176,1.3624934122987713
177,1.3624934122987713
178,1.3624934122987713
179,1.2999498896915644
180,1.2999498896915644
181,1.2877421565544067
182,1.2720196659586311
