"combination [range0, range1, ep_max, c1, c2]",gBest_fitness
1,852.6722373891807
2,651.8138502071396
3,533.1288067805067
4,352.2077610433224
5,242.98985068290256
6,147.8510033090393
7,99.67272791842557
8,57.97679905828061
9,45.71993217416212
10,35.2141728544913
11,33.3764756904389
12,32.37126877329914
13,32.01493309174144
14,28.06439171645604
15,24.263681845680857
16,24.263681845680857
17,24.263681845680857
18,24.233802766767788
19,24.233802766767788
20,24.233802766767788
21,17.842653568806888
22,17.842653568806888
23,17.842653568806888
24,17.442726419436667
25,17.442726419436667
26,16.977907058121144
27,16.977907058121144
28,16.977907058121144
29,16.977907058121144
30,16.588873422792403
31,16.074759059597998
32,16.074759059597998
33,14.977297114913725
34,14.977297114913725
35,14.977297114913725
36,13.47616454252128
37,10.957244498392901
38,10.274463476240726
39,10.274463476240726
40,10.274463476240726
41,10.141379537854421
42,10.141379537854421
43,9.64244415337538
44,9.64244415337538
45,8.741345947292855
46,8.005132321007714
47,8.005132321007714
48,8.005132321007714
49,7.764803844379201
50,7.537843071530333
51,7.537843071530333
52,7.537843071530333
53,6.826532042125548
54,6.826532042125548
55,6.537184429254438
56,6.537184429254438
57,6.537184429254438
58,6.2668566285363845
59,6.2668566285363845
60,5.6440419694853485
61,5.6440419694853485
62,5.6440419694853485
63,5.6440419694853485
64,5.6440419694853485
65,5.579840436961113
66,5.579840436961113
67,5.579840436961113
68,5.044686638217075
69,4.919926266828662
70,4.919926266828662
71,4.919926266828662
72,4.676241507469538
73,4.676241507469538
74,4.676241507469538
75,4.676241507469538
76,4.307888766844972
77,4.307888766844972
78,4.307888766844972
79,4.307888766844972
80,4.005567299433537
81,4.005567299433537
82,4.005567299433537
83,3.931282940482715
84,3.931282940482715
85,3.8925769989366827
86,3.8925769989366827
87,3.8925769989366827
88,3.8925769989366827
89,3.8925769989366827
90,3.8925769989366827
91,3.8925769989366827
92,3.3531333425203345
93,3.103267645251352
94,3.103267645251352
95,3.103267645251352
96,3.103267645251352
97,2.9850043370242565
98,2.9850043370242565
99,2.9850043370242565
100,2.9373724923298865
101,2.9373724923298865
102,2.9373724923298865
103,2.9373724923298865
104,2.8273224459195814
105,2.8273224459195814
106,2.8273224459195814
107,2.711547540295124
108,2.711547540295124
109,2.711547540295124
110,2.711547540295124
111,2.6523297324309434
112,2.6523297324309434
113,2.6523297324309434
114,2.6523297324309434
115,2.6523297324309434
116,2.320839732658603
117,2.320839732658603
118,2.2539088183410874
119,2.2539088183410874
120,2.2539088183410874
121,2.174261310329549
122,2.174261310329549
123,2.174261310329549
124,2.174261310329549
125,2.099530576775662
126,2.099530576775662
127,2.0870300997327704
