"combination [range0, range1, ep_max, c1, c2]",gBest_fitness
1,908.7342440535953
2,715.3442402824386
3,524.9566770164118
4,394.5294527620039
5,246.89033175774534
6,181.70262720714632
7,97.10901021063754
8,57.322913079515985
9,36.37199580346619
10,35.03049420154803
11,35.03049420154803
12,35.03049420154803
13,33.188072441101504
14,33.188072441101504
15,31.351425596888642
16,31.27334430393771
17,30.99456870175215
18,30.99456870175215
19,30.57114275164163
20,30.57114275164163
21,28.136727256661317
22,27.716426553454017
23,27.716426553454017
24,25.861487325498125
25,25.861487325498125
26,23.934435379770036
27,23.934435379770036
28,23.44219624650783
29,22.721652599290906
30,19.32767927393237
31,19.130982078013254
32,18.04564038075552
33,18.04564038075552
34,16.575298408077295
35,16.513496354835894
36,15.05948113950227
37,14.545931870686303
38,14.545931870686303
39,14.403187665151734
40,14.06778027611279
41,14.06778027611279
42,13.970678169328124
43,12.68403144914693
44,12.554022871479972
45,12.554022871479972
46,12.127274608696071
47,12.127274608696071
48,11.998122600634236
49,11.998122600634236
50,11.48341466201784
51,11.43635312938065
52,11.43635312938065
53,10.519772788633825
54,10.519772788633825
55,9.218918579986052
56,8.988864839438198
57,8.928894412758511
58,8.928894412758511
59,8.887141550769401
60,8.877655753461134
61,8.305672991668828
62,8.305672991668828
63,8.297610846347016
64,8.297610846347016
65,8.297610846347016
66,7.502387826661724
67,7.337972118847333
68,7.337972118847333
69,6.802043121433058
70,6.505850913692461
71,6.371870196187027
72,6.2776003680396455
73,5.906539928258285
74,5.463125302680217
75,5.014945583713839
76,5.013010773332104
77,4.800806458962005
78,4.720462551433904
79,4.720462551433904
80,4.718620562252607
81,4.718620562252607
82,4.718620562252607
83,4.571205944311462
84,4.475288980567428
85,4.433433752816607
86,4.433433752816607
87,4.193255176879651
88,3.8585764222937287
89,3.8585764222937287
90,3.7844311988670065
91,3.7844311988670065
92,3.7844311988670065
93,3.620557782672123
94,3.578188467851323
95,3.492990678368372
96,3.4305388831137
97,3.4305388831137
98,3.4305388831137
99,3.3194734685003495
100,3.249333415333112
101,3.2145899948109733
102,3.169012643899862
103,3.1631063630353458
104,3.1610428668939057
105,3.1263711328509505
106,3.0928783434415292
107,3.0637398407458685
108,3.0637398407458685
109,3.0211440849219016
110,2.9718929244964096
111,2.9714202518124075
112,2.947518516532845
113,2.947518516532845
114,2.944831171703632
115,2.9112058019739937
116,2.9063996007232062
117,2.892951500712948
118,2.852530094090885
119,2.837741911506839
120,2.837741911506839
121,2.7871029022866862
122,2.7855915134265024
123,2.764988006385543
124,2.759362259164245
125,2.75604976033634
126,2.7445310265480503
127,2.709182884023135
128,2.701827934301394
129,2.6963552660081045
130,2.690170228724167
131,2.690170228724167
132,2.6795688505561803
133,2.665793958613936
134,2.656194105274814
135,2.6547127838986873
136,2.6531263351024394
137,2.6485888219406286
138,2.6443660542993985
139,2.635358644623669
140,2.6294651368210653
141,2.6265996072894784
142,2.626161975144821
143,2.622975432742012
144,2.6212014295421846
145,2.619711382347148
146,2.6191285356773304
147,2.6186575229462625
148,2.6186575229462625
149,2.6176397971448364
150,2.6167759296616144
151,2.6147076492709385
152,2.614639842663356
153,2.612446611455546
154,2.610100764028983
155,2.608311975281486
156,2.605697364192412
157,2.6047219346671175
158,2.6022268766513834
159,2.599692577287809
160,2.5993153190124314
161,2.5984676902065593
162,2.5983088436791832
163,2.5946475004116847
164,2.5945933779448835
165,2.5945871933245592
166,2.5945273009645415
167,2.5941599629153234
168,2.5939292453657234
169,2.593900544862816
170,2.5936988161681516
171,2.5936988161681516
172,2.5936807072726067
173,2.5936807072726067
174,2.593653684062524
175,2.5935223539392047
176,2.5934776526599768
177,2.5934565973162456
178,2.5934468721431307
179,2.593445555747746
180,2.593444562350897
181,2.5934419710402787
182,2.593438563097955
183,2.5934384905751395
184,2.593436991890901
185,2.5934319566698734
186,2.5934304673754642
187,2.5934260195755026
188,2.593425230150785
189,2.5934246527660725
190,2.5934242335274114
191,2.593423254775033
192,2.5934215415179667
193,2.5934209554703185
194,2.593414867097229
195,2.593414521830053
196,2.5934136333774878
197,2.593410428277227
198,2.5934071249232513
199,2.593401038001789
200,2.593396650093935
