"combination [range0, range1, ep_max, c1, c2]",gBest_fitness
1,1000.9480128336882
2,764.9055602411661
3,622.4452465161818
4,462.3251010573837
5,312.3897738585961
6,198.68237395072848
7,124.40792715845595
8,78.90236689088945
9,51.582718349393794
10,43.77245604384359
11,43.77245604384359
12,43.77245604384359
13,43.77245604384359
14,42.21747090534819
15,42.16906915612326
16,36.43705561546487
17,34.618406066198226
18,34.618406066198226
19,33.85441738955267
20,33.85441738955267
21,33.85441738955267
22,33.85441738955267
23,30.56766172840158
24,23.717938415499653
25,20.914217428034057
26,19.48665299512114
27,19.48665299512114
28,19.48665299512114
29,19.48665299512114
30,18.72370558839537
31,18.72370558839537
32,18.72370558839537
33,17.824369263164108
34,14.498324703992761
35,14.498324703992761
36,14.498324703992761
37,14.498324703992761
38,14.04442829613189
39,14.04442829613189
40,13.903556954876501
41,13.903556954876501
42,13.903556954876501
43,13.315585212170788
44,12.09296075503826
45,12.09296075503826
46,12.09296075503826
47,11.866955714534265
48,11.866955714534265
49,11.866955714534265
50,11.866955714534265
51,10.92763520106238
52,10.92763520106238
53,9.582952307967382
54,9.582952307967382
55,9.582952307967382
56,9.582952307967382
57,9.260947475992639
58,9.260947475992639
59,9.260947475992639
60,9.075902499930699
61,9.075902499930699
62,9.075902499930699
63,9.075902499930699
64,7.970173504770036
65,7.724615030107028
66,7.724615030107028
67,7.159225981884793
68,7.159225981884793
69,7.159225981884793
70,6.9701611551641145
71,6.9701611551641145
72,6.9701611551641145
73,6.9701611551641145
74,6.9701611551641145
75,6.9701611551641145
76,6.952110248051928
77,6.894434953134776
78,6.894434953134776
79,6.843152514864351
80,6.829201269881716
81,6.829201269881716
82,6.407248072757894
83,6.407248072757894
84,6.407248072757894
85,6.313666514755429
86,6.313666514755429
87,6.313666514755429
88,6.233275420399968
89,6.085554811204551
90,5.816849847270637
91,5.816849847270637
92,5.816849847270637
93,5.816849847270637
94,5.816849847270637
95,5.816849847270637
96,5.779478885177424
97,5.753376459876573
98,5.753376459876573
99,5.642218977662739
100,5.517373183514018
101,5.517373183514018
102,5.3477236108715225
103,5.3477236108715225
104,5.303008110891939
105,5.303008110891939
106,5.303008110891939
107,5.032790207627237
108,5.032790207627237
109,5.032790207627237
110,5.032790207627237
111,4.903363744604809
112,4.903363744604809
113,4.798627147763152
114,4.798627147763152
115,4.798627147763152
116,4.38350775158395
117,4.38350775158395
118,4.378284647613505
119,4.378284647613505
120,4.378284647613505
121,4.378284647613505
122,4.229231278293874
123,4.1850142724321255
124,4.1850142724321255
125,4.1850142724321255
126,4.090714366920426
127,4.090714366920426
128,4.090714366920426
129,4.090714366920426
130,4.090714366920426
131,3.862685586407965
132,3.862685586407965
133,3.862685586407965
134,3.862685586407965
135,3.8097349054248864
136,3.703554889461082
137,3.703554889461082
138,3.703554889461082
139,3.703554889461082
140,3.634338371721835
141,3.634338371721835
142,3.4355833097578015
143,3.4355833097578015
144,3.4355833097578015
145,3.253978655042092
146,3.253978655042092
147,3.253978655042092
148,3.208121220299263
149,3.208121220299263
150,3.208121220299263
151,3.208121220299263
152,3.1940871139863143
153,3.1940871139863143
154,3.1940871139863143
155,3.1940871139863143
156,3.1940871139863143
157,3.1940871139863143
158,3.1940871139863143
159,3.1940871139863143
160,3.113149378110636
161,3.091938575214566
162,2.966509649483594
163,2.966509649483594
164,2.966509649483594
165,2.966509649483594
166,2.952140161710087
167,2.9445537193421147
168,2.9445537193421147
169,2.8904964737527443
170,2.7947739880320954
171,2.7947739880320954
172,2.7947739880320954
173,2.7947739880320954
174,2.7947739880320954
175,2.695234251156794
176,2.695234251156794
177,2.695234251156794
178,2.695234251156794
179,2.5613285796704797
180,2.3695742906239583
181,2.3695742906239583
182,2.3695742906239583
183,2.2889504368327214
184,2.2889504368327214
185,2.2889504368327214
186,2.2786634330748257
187,2.2786634330748257
188,2.2786634330748257
189,2.2382040305877084
190,2.2382040305877084
191,2.222284555367625
192,2.222284555367625
193,2.222284555367625
194,2.222284555367625
195,2.220635960238102
196,2.220635960238102
197,2.2162952937914513
198,2.2162952937914513
199,2.2162952937914513
200,2.2162952937914513
201,2.138694498591735
202,2.077035429193724
203,2.077035429193724
204,2.077035429193724
205,2.077035429193724
206,2.077035429193724
207,1.965353334810769
208,1.965353334810769
209,1.965353334810769
210,1.965353334810769
211,1.965353334810769
212,1.845947734631528
213,1.739904722981759
214,1.739904722981759
215,1.739904722981759
216,1.6964001842671699
217,1.6964001842671699
218,1.6282552571029136
219,1.6123565191196465
220,1.6123565191196465
221,1.6123565191196465
222,1.6123565191196465
223,1.6111844587894504
224,1.6059550403201093
225,1.601588959800867
226,1.601588959800867
227,1.5384010861990607
228,1.5384010861990607
229,1.518953686106907
230,1.518953686106907
231,1.518953686106907
232,1.518953686106907
