"combination [range0, range1, ep_max, c1, c2]",gBest_fitness
1,927.8879249589094
2,712.2294687757089
3,517.3856489605624
4,381.9696977669589
5,265.1994990288983
6,145.0211266539667
7,89.37789060957348
8,42.22117345993927
9,27.28417552763085
10,20.389066179219274
11,16.201223839158768
12,16.201223839158768
13,16.201223839158768
14,12.268308248792964
15,12.268308248792964
16,12.268308248792964
17,11.430412837043452
18,11.430412837043452
19,11.176630388875909
20,10.775253300296518
21,10.775253300296518
22,10.493108186583457
23,10.493108186583457
24,9.677514894539348
25,9.677514894539348
26,8.51109554792082
27,8.365707130314577
28,8.365707130314577
29,7.82846399070327
30,7.82846399070327
31,7.82846399070327
32,7.4739331017307284
33,7.4739331017307284
34,6.898758718526251
35,6.898758718526251
36,6.898758718526251
37,6.898758718526251
38,6.898758718526251
39,6.898758718526251
40,6.477692100817793
41,6.185657494262411
42,6.185657494262411
43,6.185657494262411
44,5.661087052349873
45,4.9568636173362535
46,4.9568636173362535
47,4.910577941761402
48,4.503198318779314
49,4.503198318779314
50,4.503198318779314
51,4.503198318779314
52,4.503198318779314
53,4.455343545157819
54,4.455343545157819
55,4.455343545157819
56,4.139710960650616
57,4.139710960650616
58,4.139710960650616
59,4.139710960650616
60,3.7548354341171892
61,3.7548354341171892
62,3.7548354341171892
63,3.7548354341171892
64,3.6043119997531003
65,3.6043119997531003
66,3.4613770657386604
67,3.4613770657386604
68,3.4613770657386604
69,3.4613770657386604
70,3.4613770657386604
71,3.4613770657386604
72,3.179455430480477
73,2.7828024641099995
74,2.7828024641099995
75,2.7828024641099995
76,2.7828024641099995
77,2.7828024641099995
78,2.5255451373211044
79,2.5255451373211044
80,2.5255451373211044
81,2.2754946886091845
82,2.2352856660449762
83,2.2352856660449762
84,2.2352856660449762
85,2.2352856660449762
86,2.2352856660449762
87,2.2352856660449762
88,2.214581542050132
89,2.214581542050132
90,2.214581542050132
91,2.214581542050132
92,2.2101954165737143
93,2.2101954165737143
94,2.2101954165737143
95,2.0519128408647185
96,2.0519128408647185
97,1.8276628618275852
98,1.8276628618275852
99,1.8276628618275852
100,1.8276628618275852
101,1.8276628618275852
102,1.8276628618275852
103,1.8276628618275852
104,1.8276628618275852
105,1.8101378619926916
106,1.8101378619926916
107,1.7701849825133928
108,1.6830855376807465
109,1.6830855376807465
110,1.6830855376807465
111,1.648205526180491
112,1.648205526180491
113,1.648205526180491
114,1.5918462345690565
115,1.5918462345690565
116,1.5001421063900253
117,1.5001421063900253
118,1.5001421063900253
119,1.5001421063900253
120,1.5001421063900253
121,1.5001421063900253
122,1.2087183598425335
123,1.2087183598425335
124,1.2087183598425335
125,1.1502585301397663
126,1.1502585301397663
127,1.1502585301397663
128,1.038696186344715
129,1.038696186344715
130,1.038696186344715
131,1.0303118950865517
132,1.0303118950865517
133,1.0303118950865517
134,1.0303118950865517
135,1.0303118950865517
136,1.0303118950865517
137,1.0303118950865517
138,1.0303118950865517
139,1.004751820784534
140,1.004751820784534
141,1.004751820784534
142,1.004751820784534
143,0.9685428177149635
144,0.9534699929845387
145,0.9534699929845387
146,0.9534699929845387
147,0.878455453091656
148,0.878455453091656
149,0.878455453091656
150,0.878455453091656
151,0.878455453091656
152,0.878455453091656
153,0.878455453091656
154,0.878455453091656
155,0.8675756194143982
156,0.8675756194143982
157,0.8675756194143982
158,0.8153759205930835
159,0.8153759205930835
160,0.8153759205930835
161,0.8153759205930835
162,0.8089247405882198
163,0.8089247405882198
164,0.8089247405882198
165,0.8089247405882198
166,0.729761298325299
167,0.729761298325299
168,0.729761298325299
169,0.729761298325299
170,0.729761298325299
171,0.729761298325299
172,0.729761298325299
173,0.729761298325299
174,0.729761298325299
175,0.7221346173508166
176,0.7221346173508166
177,0.7178726703082295
178,0.7178726703082295
179,0.6386522059083323
180,0.6386522059083323
181,0.6386522059083323
182,0.6357391503747236
183,0.6322504570779164
184,0.623083096695184
185,0.5993574100036795
186,0.592669962171482
187,0.5506830428005736
188,0.5506830428005736
189,0.5471239339256939
190,0.5383242732285477
191,0.5383242732285477
192,0.5383242732285477
193,0.5131757231274587
194,0.5131757231274587
195,0.5131757231274587
196,0.5131757231274587
197,0.5053421236183718
198,0.5053421236183718
199,0.5053421236183718
200,0.4816806602686946
201,0.4816806602686946
202,0.47368072845835024
203,0.4717333928027343
204,0.46934071759704615
205,0.4097472015072275
206,0.4097472015072275
207,0.4097472015072275
208,0.4097472015072275
209,0.4097472015072275
210,0.40283235254992267
211,0.40283235254992267
212,0.3998672062732446
213,0.3998672062732446
214,0.3956299978490405
215,0.3842936532569789
216,0.3819852865375409
217,0.3819852865375409
218,0.37504869235701976
219,0.37504869235701976
220,0.37504869235701976
221,0.36584673705464105
222,0.36584673705464105
223,0.36584673705464105
224,0.31551613012795643
225,0.31551613012795643
226,0.31551613012795643
227,0.3069627357587118
228,0.3069627357587118
229,0.3069627357587118
230,0.3069627357587118
231,0.3014284802811671
232,0.3014284802811671
233,0.3014284802811671
234,0.2943690711836572
235,0.29164472027648886
236,0.29164472027648886
237,0.29075798504574946
238,0.29075798504574946
239,0.26207908203784863
240,0.26207908203784863
241,0.26207908203784863
242,0.26207908203784863
243,0.25953121965004916
244,0.25953121965004916
245,0.25658001359191224
246,0.25658001359191224
247,0.25071891795338025
248,0.25071891795338025
249,0.25071891795338025
250,0.2507004202835369
251,0.2384760202849136
252,0.2384760202849136
253,0.23229390128317878
254,0.2286035134949853
255,0.2286035134949853
256,0.22643451879993223
257,0.22643451879993223
258,0.22495117377293147
259,0.22495117377293147
260,0.22495117377293147
261,0.22495117377293147
262,0.22495117377293147
263,0.21285373982223188
264,0.21285373982223188
265,0.21285373982223188
266,0.2113092134969804
267,0.2113092134969804
268,0.2111949993870616
269,0.2111949993870616
270,0.2111949993870616
271,0.2111949993870616
272,0.20574823231944345
273,0.20574823231944345
274,0.20520308971112794
275,0.20520308971112794
276,0.1992803498098051
277,0.1992803498098051
278,0.1735871581243676
279,0.1735871581243676
280,0.1735871581243676
281,0.1701644747604527
282,0.1701644747604527
283,0.1701644747604527
284,0.1701644747604527
285,0.16967719078546034
286,0.16967719078546034
287,0.16582770661601462
288,0.1654504621572672
289,0.1654504621572672
290,0.1654504621572672
291,0.16488602209198056
292,0.16236732734407283
293,0.16236732734407283
294,0.16236732734407283
295,0.16236732734407283
296,0.15489678238083013
297,0.15489678238083013
298,0.15489678238083013
299,0.15489678238083013
300,0.15489678238083013
301,0.15489678238083013
302,0.15455011844229571
303,0.15072468979030423
304,0.15041481546476276
305,0.15041481546476276
306,0.14976778615014144
307,0.14976778615014144
308,0.14976778615014144
309,0.1475981371837999
310,0.1415528771739144
311,0.1415528771739144
312,0.14048004834498756
313,0.1397996619801507
314,0.1397996619801507
315,0.13793233406979577
316,0.1379021246303106
317,0.13707366419857203
318,0.1348044761662038
319,0.1348044761662038
320,0.1331965257734147
321,0.1331965257734147
322,0.1331965257734147
323,0.1331965257734147
324,0.127809478207813
325,0.127809478207813
326,0.1258286722498437
327,0.1257126394489749
328,0.12353178545812127
329,0.12353178545812127
330,0.12153610367306673
331,0.12153610367306673
332,0.11741153693720671
333,0.11741153693720671
334,0.11493800998690323
335,0.11493800998690323
336,0.1146922809042393
337,0.11228898496637987
338,0.11001892970196704
339,0.11001892970196704
340,0.11001892970196704
341,0.11001892970196704
342,0.10553759449893439
343,0.10553759449893439
344,0.10553759449893439
345,0.1034379435840786
346,0.1034379435840786
347,0.1034379435840786
348,0.1034379435840786
349,0.10320107515168205
350,0.10276806910315602
351,0.09969810596869894
352,0.09969810596869894
353,0.09967078550297442
354,0.09967078550297442
355,0.09967078550297442
356,0.09967078550297442
357,0.09934987791306478
358,0.09934987791306478
359,0.09792401384691794
360,0.09792401384691794
361,0.09658060638648189
