"combination [range0, range1, ep_max, c1, c2]",gBest_fitness
1,880.1070497061722
2,687.6120530698089
3,559.5155802647386
4,403.6369785044209
5,257.3396850891793
6,164.65282508731613
7,114.0129678442996
8,60.21882431838637
9,32.005168384168336
10,25.972088864977607
11,25.93697762286695
12,25.341521525891075
13,25.32719389778622
14,25.32719389778622
15,23.25427202255221
16,23.25427202255221
17,17.313044146591363
18,17.313044146591363
19,15.583355408354691
20,15.583355408354691
21,15.379058003015523
22,13.720113481106182
23,13.720113481106182
24,11.447507643861975
25,11.447507643861975
26,11.447507643861975
27,11.23241506567798
28,11.23241506567798
29,10.5370132733462
30,9.66404286941488
31,9.66404286941488
32,9.66404286941488
33,9.66404286941488
34,8.333940364458941
35,8.333940364458941
36,8.333940364458941
37,8.333940364458941
38,7.992631017675798
39,7.992631017675798
40,7.992631017675798
41,7.928512256111846
42,7.856402115553199
43,7.594912344537299
44,6.8739743782724405
45,6.741412419520175
46,6.741412419520175
47,6.741412419520175
48,6.196944200890191
49,6.0219319172184855
50,6.0219319172184855
51,6.0219319172184855
52,5.929304556225463
53,5.6903260527076425
54,5.686878053056467
55,5.686878053056467
56,5.159892406000565
57,4.811774186622718
58,4.811774186622718
59,4.5286307903533585
60,4.420157319568953
61,4.420157319568953
62,4.163934298161736
63,4.01255583392213
64,3.998452673902494
65,3.998452673902494
66,3.757855474750416
67,3.757855474750416
68,3.757855474750416
69,3.5178101254164944
70,3.451359809322924
71,3.451359809322924
72,3.399590441347899
73,3.399590441347899
74,3.347580148098277
75,3.3458634597616843
76,3.3458634597616843
77,3.3190619602785354
78,3.3190619602785354
79,3.184572268540508
80,3.184572268540508
81,3.031015941695388
82,3.0201080479458553
83,2.8757752826596916
84,2.849856383546422
85,2.849856383546422
86,2.7778355670581103
87,2.704931970949655
88,2.704931970949655
89,2.511135871154064
90,2.5090185904557463
91,2.5090185904557463
92,2.446084240643719
93,2.323030619595331
94,2.310928449428563
95,2.2908774693968263
96,2.2908774693968263
97,2.186452703399067
98,2.186452703399067
99,2.1603834004500357
100,2.1583424465918206
101,2.1545480028450243
102,2.1545480028450243
103,2.137492643504382
104,2.137492643504382
105,2.1161992382308297
106,1.893497292481365
107,1.893497292481365
108,1.8498577973247903
109,1.8322452472124868
110,1.832159239883709
111,1.788190868994107
112,1.7863346762834316
113,1.7863346762834316
114,1.7863346762834316
115,1.7738727291773018
116,1.7660943197772763
117,1.7416575765913547
118,1.7274303082346874
119,1.7270163210059617
120,1.6701210065682615
121,1.6385064874820134
122,1.635524134087023
123,1.6112444037774196
124,1.5923234984143422
125,1.5912330429930859
126,1.585553898904789
127,1.585553898904789
128,1.5755490423310798
129,1.5739406521092008
130,1.5725570356621161
131,1.572096904016898
132,1.568952348710423
133,1.4890932252352655
134,1.4759742238871811
135,1.4419585770492973
136,1.4405591587763718
137,1.4280818263668253
138,1.4260940934996091
139,1.4251169070616425
140,1.4113482164864954
141,1.4069010955518455
142,1.3973850281955198
143,1.3969077724446264
144,1.3928649236404058
145,1.3919691787070363
146,1.3918918759150996
147,1.385258458559986
148,1.385258458559986
149,1.3850685867850436
150,1.384982759232596
151,1.3848667557479812
152,1.3817684872392684
153,1.380173911082656
154,1.3795870134301305
155,1.3795066317795253
156,1.376691793621485
157,1.376691793621485
158,1.3605796097712073
159,1.3564073280203708
160,1.3548442313102138
161,1.35159601752871
162,1.3498631052608951
163,1.3498631052608951
164,1.349658199966034
165,1.3495722227923015
166,1.3488179179076427
167,1.3480559095884006
168,1.3479896921435257
169,1.3478523756203131
170,1.347688525885936
171,1.3474266823431766
172,1.3473992608537673
173,1.3472691623325586
174,1.3471259224044556
175,1.3471035331210013
176,1.347080305854641
177,1.3465205421579816
178,1.3464587962649612
179,1.3462548190999344
180,1.3462319950925847
181,1.3460951215122894
182,1.3459357513818715
183,1.3459149768239513
184,1.3459084579308054
185,1.3458815412932836
186,1.3458036469803123
187,1.3457277934593272
188,1.3455078164886527
189,1.3451122583164874
190,1.344916963892486
191,1.3446087432765481
192,1.344516396658501
193,1.3442059652030174
194,1.3442059652030174
195,1.344197263818731
196,1.3441972183538355
197,1.344173347509022
198,1.344173347509022
199,1.3441719759336737
200,1.3441582859726715
