"combination = [fitness_function_name, dimension, range0, range1, population_size, max_ep, c1, c2, function evaluation]",gBest_fitness,total_time
"['f14', 20, -10, 10, 100, 250, 2.5, 2.05, 25000]",-78.90398699949792,13.66
"['f14', 20, -10, 10, 100, 250, 2.5, 2.05, 25000]",-78.900204172823,14.56
"['f14', 20, -10, 10, 100, 250, 2.5, 2.05, 25000]",-78.90541887574257,14.21
"['f14', 20, -10, 10, 100, 250, 2.5, 2.05, 25000]",-78.90503970118813,14.2
"['f14', 20, -10, 10, 100, 250, 2.5, 2.05, 25000]",-78.90383693258005,13.69
"['f14', 20, -10, 10, 100, 250, 2.5, 2.05, 25000]",-78.89824740249249,14.0
"['f14', 20, -10, 10, 100, 250, 2.5, 2.05, 25000]",-78.90375730415235,13.53
"['f14', 20, -10, 10, 100, 250, 2.5, 2.05, 25000]",-78.90448421058043,14.24
"['f14', 20, -10, 10, 100, 250, 2.5, 2.05, 25000]",-78.90508715608368,14.2
"['f14', 20, -10, 10, 100, 250, 2.5, 2.05, 25000]",-75.16591085433326,13.66
"['f14', 20, -10, 10, 100, 250, 2.5, 2.05, 25000]",-78.9043583059849,13.46
"['f14', 20, -10, 10, 100, 250, 2.5, 2.05, 25000]",-78.90103559104222,13.67
"['f14', 20, -10, 10, 100, 250, 2.5, 2.05, 25000]",-78.90432935518787,13.63
"['f14', 20, -10, 10, 100, 250, 2.5, 2.05, 25000]",-75.16433379882785,14.57
"['f14', 20, -10, 10, 100, 250, 2.5, 2.05, 25000]",-78.9024637646029,14.19
"['f14', 20, -10, 10, 100, 250, 2.5, 2.5, 25000]",-78.90560708932462,13.7
"['f14', 20, -10, 10, 100, 250, 2.5, 2.5, 25000]",-78.90534389112726,13.46
"['f14', 20, -10, 10, 100, 250, 2.5, 2.5, 25000]",-75.16753565492164,13.99
"['f14', 20, -10, 10, 100, 250, 2.5, 2.5, 25000]",-78.90505882225551,13.6
"['f14', 20, -10, 10, 100, 250, 2.5, 2.5, 25000]",-78.90583554642012,14.02
"['f14', 20, -10, 10, 100, 250, 2.5, 2.5, 25000]",-78.90579245097345,14.16
"['f14', 20, -10, 10, 100, 250, 2.5, 2.5, 25000]",-78.90541918892309,13.51
"['f14', 20, -10, 10, 100, 250, 2.5, 2.5, 25000]",-78.90599851820551,13.54
"['f14', 20, -10, 10, 100, 250, 2.5, 2.5, 25000]",-78.90472647600488,13.61
"['f14', 20, -10, 10, 100, 250, 2.5, 2.5, 25000]",-78.9058184814809,13.62
"['f14', 20, -10, 10, 100, 250, 2.5, 2.5, 25000]",-78.90473028144382,13.5
"['f14', 20, -10, 10, 100, 250, 2.5, 2.5, 25000]",-78.9052573776538,13.51
"['f14', 20, -10, 10, 100, 250, 2.5, 2.5, 25000]",-78.90578632062125,14.13
"['f14', 20, -10, 10, 100, 250, 2.5, 2.5, 25000]",-78.9057942587175,13.53
"['f14', 20, -10, 10, 100, 250, 2.5, 2.5, 25000]",-78.90559081843284,15.09
"['f14', 20, -10, 10, 100, 250, 2.5, 2.5, 25000]",-78.90394654964082,14.03
"['f14', 20, -10, 10, 100, 250, 2.5, 2.5, 25000]",-78.90586072267162,14.01
"['f14', 20, -10, 10, 100, 250, 2.5, 2.5, 25000]",-78.90567080814311,14.56
"['f14', 20, -10, 10, 100, 250, 2.5, 2.5, 25000]",-78.9057762278752,14.57
"['f14', 20, -10, 10, 100, 250, 2.5, 2.5, 25000]",-78.90546789848247,13.69
"['f14', 20, -10, 10, 100, 300, 2.05, 2.05, 30000]",-78.90406565423258,19.06
"['f14', 20, -10, 10, 100, 300, 2.05, 2.05, 30000]",-78.90510712601505,18.2
"['f14', 20, -10, 10, 100, 300, 2.05, 2.05, 30000]",-78.90588106040897,17.0
"['f14', 20, -10, 10, 100, 300, 2.05, 2.05, 30000]",-78.90546016364264,16.09
"['f14', 20, -10, 10, 100, 300, 2.05, 2.05, 30000]",-78.90541541859693,17.0
"['f14', 20, -10, 10, 100, 300, 2.05, 2.05, 30000]",-78.90480228302953,16.81
"['f14', 20, -10, 10, 100, 300, 2.05, 2.05, 30000]",-78.90355579013513,16.56
"['f14', 20, -10, 10, 100, 300, 2.05, 2.05, 30000]",-75.1674028264612,16.37
"['f14', 20, -10, 10, 100, 300, 2.05, 2.05, 30000]",-78.90038682318276,17.01
"['f14', 20, -10, 10, 100, 300, 2.05, 2.05, 30000]",-78.90550511251188,16.64
"['f14', 20, -10, 10, 100, 300, 2.05, 2.05, 30000]",-78.90280442052952,16.15
"['f14', 20, -10, 10, 100, 300, 2.05, 2.05, 30000]",-78.90522347002586,16.96
"['f14', 20, -10, 10, 100, 300, 2.05, 2.05, 30000]",-78.90526588964524,18.12
"['f14', 20, -10, 10, 100, 300, 2.05, 2.05, 30000]",-78.90590834107286,19.55
"['f14', 20, -10, 10, 100, 300, 2.05, 2.05, 30000]",-78.9058485428775,16.06
"['f14', 20, -10, 10, 100, 300, 2.05, 2.05, 30000]",-78.90472572897471,16.41
"['f14', 20, -10, 10, 100, 300, 2.05, 2.05, 30000]",-78.9054632068161,15.98
"['f14', 20, -10, 10, 100, 300, 2.05, 2.05, 30000]",-78.90499383842324,16.06
"['f14', 20, -10, 10, 100, 300, 2.05, 2.05, 30000]",-78.90507446914417,18.09
"['f14', 20, -10, 10, 100, 300, 2.05, 2.05, 30000]",-71.42869252432197,18.17
"['f14', 20, -10, 10, 100, 300, 2.05, 2.5, 30000]",-78.90561759930588,17.34
"['f14', 20, -10, 10, 100, 300, 2.05, 2.5, 30000]",-78.90566915527042,17.13
"['f14', 20, -10, 10, 100, 300, 2.05, 2.5, 30000]",-78.90597879535014,17.43
"['f14', 20, -10, 10, 100, 300, 2.05, 2.5, 30000]",-78.90513596982802,16.97
"['f14', 20, -10, 10, 100, 300, 2.05, 2.5, 30000]",-78.90590475014157,16.38
"['f14', 20, -10, 10, 100, 300, 2.05, 2.5, 30000]",-78.9059310278105,17.61
"['f14', 20, -10, 10, 100, 300, 2.05, 2.5, 30000]",-78.90525439449021,17.01
"['f14', 20, -10, 10, 100, 300, 2.05, 2.5, 30000]",-78.904599590634,16.26
"['f14', 20, -10, 10, 100, 300, 2.05, 2.5, 30000]",-78.90544917279131,16.88
"['f14', 20, -10, 10, 100, 300, 2.05, 2.5, 30000]",-78.90592232784276,16.39
"['f14', 20, -10, 10, 100, 300, 2.05, 2.5, 30000]",-78.90561716804935,16.88
"['f14', 20, -10, 10, 100, 300, 2.05, 2.5, 30000]",-78.90566727960012,17.43
"['f14', 20, -10, 10, 100, 300, 2.05, 2.5, 30000]",-78.90542561650669,17.09
"['f14', 20, -10, 10, 100, 300, 2.05, 2.5, 30000]",-78.90586798954742,18.2
"['f14', 20, -10, 10, 100, 300, 2.05, 2.5, 30000]",-78.90544901677207,16.32
"['f14', 20, -10, 10, 100, 300, 2.05, 2.5, 30000]",-78.90544255397681,16.15
"['f14', 20, -10, 10, 100, 300, 2.05, 2.5, 30000]",-78.90552117507124,16.94
"['f14', 20, -10, 10, 100, 300, 2.05, 2.5, 30000]",-78.9043725767785,17.16
"['f14', 20, -10, 10, 100, 300, 2.05, 2.5, 30000]",-78.90551419574952,16.89
"['f14', 20, -10, 10, 100, 300, 2.05, 2.5, 30000]",-78.90589060178185,16.19
"['f14', 20, -10, 10, 100, 300, 2.5, 2.05, 30000]",-78.90403267254185,16.39
"['f14', 20, -10, 10, 100, 300, 2.5, 2.05, 30000]",-78.90546820320714,17.92
"['f14', 20, -10, 10, 100, 300, 2.5, 2.05, 30000]",-78.90592856791312,16.74
"['f14', 20, -10, 10, 100, 300, 2.5, 2.05, 30000]",-78.90454819321006,16.8
"['f14', 20, -10, 10, 100, 300, 2.5, 2.05, 30000]",-78.90280284093664,16.57
"['f14', 20, -10, 10, 100, 300, 2.5, 2.05, 30000]",-78.90562394859307,16.2
"['f14', 20, -10, 10, 100, 300, 2.5, 2.05, 30000]",-75.16744552317284,16.13
"['f14', 20, -10, 10, 100, 300, 2.5, 2.05, 30000]",-78.90546329523153,16.85
"['f14', 20, -10, 10, 100, 300, 2.5, 2.05, 30000]",-78.90545851254139,16.22
"['f14', 20, -10, 10, 100, 300, 2.5, 2.05, 30000]",-78.90514474161202,16.39
"['f14', 20, -10, 10, 100, 300, 2.5, 2.05, 30000]",-78.90554460734562,16.16
"['f14', 20, -10, 10, 100, 300, 2.5, 2.05, 30000]",-78.90411450703307,16.27
"['f14', 20, -10, 10, 100, 300, 2.5, 2.05, 30000]",-78.90498659951656,17.16
"['f14', 20, -10, 10, 100, 300, 2.5, 2.05, 30000]",-78.90578638914208,17.36
"['f14', 20, -10, 10, 100, 300, 2.5, 2.05, 30000]",-78.90444795550043,16.24
"['f14', 20, -10, 10, 100, 300, 2.5, 2.05, 30000]",-78.90564473989659,16.75
"['f14', 20, -10, 10, 100, 300, 2.5, 2.05, 30000]",-78.90575348916238,16.82
"['f14', 20, -10, 10, 100, 300, 2.5, 2.05, 30000]",-78.902754519662,16.14
"['f14', 20, -10, 10, 100, 300, 2.5, 2.05, 30000]",-78.90523504721214,15.99
"['f14', 20, -10, 10, 100, 300, 2.5, 2.05, 30000]",-78.90309339741805,16.28
"['f14', 20, -10, 10, 100, 300, 2.5, 2.5, 30000]",-78.90557836116659,15.84
"['f14', 20, -10, 10, 100, 300, 2.5, 2.5, 30000]",-78.90596827718227,16.82
"['f14', 20, -10, 10, 100, 300, 2.5, 2.5, 30000]",-78.90580396347644,17.65
"['f14', 20, -10, 10, 100, 300, 2.5, 2.5, 30000]",-78.90571985794081,17.22
"['f14', 20, -10, 10, 100, 300, 2.5, 2.5, 30000]",-78.9059385923515,16.0
"['f14', 20, -10, 10, 100, 300, 2.5, 2.5, 30000]",-78.90405500196862,16.03
"['f14', 20, -10, 10, 100, 300, 2.5, 2.5, 30000]",-78.90569552436519,16.73
"['f14', 20, -10, 10, 100, 300, 2.5, 2.5, 30000]",-78.90599804312116,15.94
"['f14', 20, -10, 10, 100, 300, 2.5, 2.5, 30000]",-78.90521867939952,19.48
"['f14', 20, -10, 10, 100, 300, 2.5, 2.5, 30000]",-78.90478988032397,20.18
"['f14', 20, -10, 10, 100, 300, 2.5, 2.5, 30000]",-78.90557457568897,19.45
"['f14', 20, -10, 10, 100, 300, 2.5, 2.5, 30000]",-78.90534055827624,16.3
"['f14', 20, -10, 10, 100, 300, 2.5, 2.5, 30000]",-78.90566020019006,16.61
"['f14', 20, -10, 10, 100, 300, 2.5, 2.5, 30000]",-78.90589755595269,16.7
"['f14', 20, -10, 10, 100, 300, 2.5, 2.5, 30000]",-78.90580450649082,16.71
"['f14', 20, -10, 10, 100, 300, 2.5, 2.5, 30000]",-75.16754487000874,16.11
"['f14', 20, -10, 10, 100, 300, 2.5, 2.5, 30000]",-78.905201852866,16.22
"['f14', 20, -10, 10, 100, 300, 2.5, 2.5, 30000]",-78.90596943850322,16.53
"['f14', 20, -10, 10, 100, 300, 2.5, 2.5, 30000]",-78.9057197774907,16.21
"['f14', 20, -10, 10, 100, 300, 2.5, 2.5, 30000]",-78.90585086197996,16.78
"['f14', 20, -10, 10, 200, 150, 2.05, 2.05, 30000]",-78.90435673389602,18.44
"['f14', 20, -10, 10, 200, 150, 2.05, 2.05, 30000]",-78.90489261163734,17.56
"['f14', 20, -10, 10, 200, 150, 2.05, 2.05, 30000]",-78.90544368340824,17.38
"['f14', 20, -10, 10, 200, 150, 2.05, 2.05, 30000]",-78.90550697292262,16.49
"['f14', 20, -10, 10, 200, 150, 2.05, 2.05, 30000]",-78.90587907809446,17.56
"['f14', 20, -10, 10, 200, 150, 2.05, 2.05, 30000]",-75.16512698778227,16.1
"['f14', 20, -10, 10, 200, 150, 2.05, 2.05, 30000]",-75.1674074679472,16.24
"['f14', 20, -10, 10, 200, 150, 2.05, 2.05, 30000]",-78.90593400130733,17.46
"['f14', 20, -10, 10, 200, 150, 2.05, 2.05, 30000]",-75.16671906581239,18.09
"['f14', 20, -10, 10, 200, 150, 2.05, 2.05, 30000]",-78.90508454871379,16.17
"['f14', 20, -10, 10, 200, 150, 2.05, 2.05, 30000]",-78.9060069882919,17.21
"['f14', 20, -10, 10, 200, 150, 2.05, 2.05, 30000]",-78.90361494322696,17.33
"['f14', 20, -10, 10, 200, 150, 2.05, 2.05, 30000]",-78.9050920033376,17.81
"['f14', 20, -10, 10, 200, 150, 2.05, 2.05, 30000]",-78.90505796090535,16.1
"['f14', 20, -10, 10, 200, 150, 2.05, 2.05, 30000]",-78.9031116777409,16.32
"['f14', 20, -10, 10, 200, 150, 2.05, 2.05, 30000]",-78.90470706179579,16.36
"['f14', 20, -10, 10, 200, 150, 2.05, 2.05, 30000]",-78.90397832181414,17.71
"['f14', 20, -10, 10, 200, 150, 2.05, 2.05, 30000]",-78.9056555421667,19.62
"['f14', 20, -10, 10, 200, 150, 2.05, 2.05, 30000]",-78.90577704815375,16.79
"['f14', 20, -10, 10, 200, 150, 2.05, 2.05, 30000]",-78.90429088089986,16.09
"['f14', 20, -10, 10, 200, 150, 2.05, 2.5, 30000]",-78.90594909522382,16.07
"['f14', 20, -10, 10, 200, 150, 2.05, 2.5, 30000]",-78.90598525636514,16.63
"['f14', 20, -10, 10, 200, 150, 2.05, 2.5, 30000]",-75.16739264007542,15.94
"['f14', 20, -10, 10, 200, 150, 2.05, 2.5, 30000]",-78.9058947422843,18.66
"['f14', 20, -10, 10, 200, 150, 2.05, 2.5, 30000]",-78.9054780304594,17.42
"['f14', 20, -10, 10, 200, 150, 2.05, 2.5, 30000]",-78.90582938189687,16.73
"['f14', 20, -10, 10, 200, 150, 2.05, 2.5, 30000]",-78.90515785734948,16.35
"['f14', 20, -10, 10, 200, 150, 2.05, 2.5, 30000]",-78.9046862257548,16.54
"['f14', 20, -10, 10, 200, 150, 2.05, 2.5, 30000]",-78.90560998226456,16.11
"['f14', 20, -10, 10, 200, 150, 2.05, 2.5, 30000]",-78.90593970894595,16.05
"['f14', 20, -10, 10, 200, 150, 2.05, 2.5, 30000]",-78.90593758193246,16.42
"['f14', 20, -10, 10, 200, 150, 2.05, 2.5, 30000]",-78.90563885264662,17.05
"['f14', 20, -10, 10, 200, 150, 2.05, 2.5, 30000]",-78.90559516497405,15.95
"['f14', 20, -10, 10, 200, 150, 2.05, 2.5, 30000]",-78.90570314878491,16.19
"['f14', 20, -10, 10, 200, 150, 2.05, 2.5, 30000]",-78.90601453596905,16.32
"['f14', 20, -10, 10, 200, 150, 2.05, 2.5, 30000]",-78.9051455282158,16.23
"['f14', 20, -10, 10, 200, 150, 2.05, 2.5, 30000]",-78.90495663793668,16.41
"['f14', 20, -10, 10, 200, 150, 2.05, 2.5, 30000]",-78.90569320497077,17.91
"['f14', 20, -10, 10, 200, 150, 2.05, 2.5, 30000]",-78.90591508074293,17.78
"['f14', 20, -10, 10, 200, 150, 2.05, 2.5, 30000]",-78.9058301656763,17.42
"['f14', 20, -10, 10, 200, 150, 2.5, 2.05, 30000]",-78.90400485434937,18.2
"['f14', 20, -10, 10, 200, 150, 2.5, 2.05, 30000]",-78.90565233249501,18.16
"['f14', 20, -10, 10, 200, 150, 2.5, 2.05, 30000]",-78.9048467687099,17.4
"['f14', 20, -10, 10, 200, 150, 2.5, 2.05, 30000]",-78.90519901734073,18.0
"['f14', 20, -10, 10, 200, 150, 2.5, 2.05, 30000]",-78.90394154882239,18.37
"['f14', 20, -10, 10, 200, 150, 2.5, 2.05, 30000]",-78.90476794285524,17.63
"['f14', 20, -10, 10, 200, 150, 2.5, 2.05, 30000]",-78.90518048056055,16.26
"['f14', 20, -10, 10, 200, 150, 2.5, 2.05, 30000]",-78.90589642855392,16.05
"['f14', 20, -10, 10, 200, 150, 2.5, 2.05, 30000]",-78.9044458158548,17.06
"['f14', 20, -10, 10, 200, 150, 2.5, 2.05, 30000]",-78.90528612972876,16.12
"['f14', 20, -10, 10, 200, 150, 2.5, 2.05, 30000]",-78.90446353371163,15.91
"['f14', 20, -10, 10, 200, 150, 2.5, 2.05, 30000]",-78.905223374028,16.27
"['f14', 20, -10, 10, 200, 150, 2.5, 2.05, 30000]",-78.89960294743314,16.46
"['f14', 20, -10, 10, 200, 150, 2.5, 2.05, 30000]",-78.90464130452915,15.98
"['f14', 20, -10, 10, 200, 150, 2.5, 2.05, 30000]",-78.90222730382615,16.29
"['f14', 20, -10, 10, 200, 150, 2.5, 2.05, 30000]",-78.90363790758435,15.91
"['f14', 20, -10, 10, 200, 150, 2.5, 2.05, 30000]",-78.90544332808952,16.0
"['f14', 20, -10, 10, 200, 150, 2.5, 2.05, 30000]",-78.9058920639745,15.89
"['f14', 20, -10, 10, 200, 150, 2.5, 2.05, 30000]",-78.9050992684565,16.23
"['f14', 20, -10, 10, 200, 150, 2.5, 2.05, 30000]",-78.90346375200396,15.87
"['f14', 20, -10, 10, 200, 150, 2.5, 2.5, 30000]",-78.90561351862966,15.82
"['f14', 20, -10, 10, 200, 150, 2.5, 2.5, 30000]",-78.90593338139858,16.97
"['f14', 20, -10, 10, 200, 150, 2.5, 2.5, 30000]",-78.90585230450898,16.09
"['f14', 20, -10, 10, 200, 150, 2.5, 2.5, 30000]",-78.90588146623156,15.7
"['f14', 20, -10, 10, 200, 150, 2.5, 2.5, 30000]",-78.90580994074304,15.81
"['f14', 20, -10, 10, 200, 150, 2.5, 2.5, 30000]",-78.90593436493864,16.71
"['f14', 20, -10, 10, 200, 150, 2.5, 2.5, 30000]",-78.90591018606509,16.52
"['f14', 20, -10, 10, 200, 150, 2.5, 2.5, 30000]",-78.90485411357935,16.62
"['f14', 20, -10, 10, 200, 150, 2.5, 2.5, 30000]",-78.90590481852287,18.57
"['f14', 20, -10, 10, 200, 150, 2.5, 2.5, 30000]",-78.90568194553467,18.04
"['f14', 20, -10, 10, 200, 150, 2.5, 2.5, 30000]",-78.90599187382541,16.93
"['f14', 20, -10, 10, 200, 150, 2.5, 2.5, 30000]",-78.90596622035434,16.49
"['f14', 20, -10, 10, 200, 150, 2.5, 2.5, 30000]",-78.90562799566017,18.57
"['f14', 20, -10, 10, 200, 150, 2.5, 2.5, 30000]",-78.90597828928026,16.36
"['f14', 20, -10, 10, 200, 150, 2.5, 2.5, 30000]",-78.90562739818292,18.15
"['f14', 20, -10, 10, 200, 150, 2.5, 2.5, 30000]",-78.90569219933673,19.1
"['f14', 20, -10, 10, 200, 150, 2.5, 2.5, 30000]",-78.90600390002406,16.45
"['f14', 20, -10, 10, 200, 150, 2.5, 2.5, 30000]",-78.90558996888859,16.16
"['f14', 20, -10, 10, 200, 150, 2.5, 2.5, 30000]",-78.90581131118174,16.24
"['f14', 20, -10, 10, 200, 150, 2.5, 2.5, 30000]",-78.90553094727434,16.76
"['f14', 20, -100, 100, 100, 250, 2.05, 2.05, 25000]",-836.6809149341932,13.89
"['f14', 20, -100, 100, 100, 250, 2.05, 2.05, 25000]",-875.0623267689552,14.47
"['f14', 20, -100, 100, 100, 250, 2.05, 2.05, 25000]",-807.326690336968,13.81
"['f14', 20, -100, 100, 100, 250, 2.05, 2.05, 25000]",-836.6557290998024,14.7
"['f14', 20, -100, 100, 100, 250, 2.05, 2.05, 25000]",-757.7059827071074,15.39
"['f14', 20, -100, 100, 100, 250, 2.05, 2.05, 25000]",-836.0777708372499,14.2
"['f14', 20, -100, 100, 100, 250, 2.05, 2.05, 25000]",-737.089789252513,16.16
"['f14', 20, -100, 100, 100, 250, 2.05, 2.05, 25000]",-1070.5063167940575,14.4
"['f14', 20, -100, 100, 100, 250, 2.05, 2.05, 25000]",-876.1350823880363,13.6
"['f14', 20, -100, 100, 100, 250, 2.05, 2.05, 25000]",-816.377898093027,14.75
"['f14', 20, -100, 100, 100, 250, 2.05, 2.05, 25000]",-836.1097728948673,14.94
"['f14', 20, -100, 100, 100, 250, 2.05, 2.05, 25000]",-816.327534961812,13.99
"['f14', 20, -100, 100, 100, 250, 2.05, 2.05, 25000]",-816.544857989782,13.61
"['f14', 20, -100, 100, 100, 250, 2.05, 2.05, 25000]",-718.1084930311504,13.83
"['f14', 20, -100, 100, 100, 250, 2.05, 2.05, 25000]",-856.4482803702562,13.53
"['f14', 20, -100, 100, 100, 250, 2.05, 2.05, 25000]",-777.7096655106038,13.58
"['f14', 20, -100, 100, 100, 250, 2.05, 2.05, 25000]",-776.9002067907361,14.73
"['f14', 20, -100, 100, 100, 250, 2.05, 2.05, 25000]",-777.8217058195825,14.29
"['f14', 20, -100, 100, 100, 250, 2.05, 2.05, 25000]",-797.0111219686244,13.78
"['f14', 20, -100, 100, 100, 250, 2.05, 2.05, 25000]",-637.5100787262102,13.42
"['f14', 20, -100, 100, 100, 250, 2.05, 2.5, 25000]",-816.7412277387738,13.45
"['f14', 20, -100, 100, 100, 250, 2.05, 2.5, 25000]",-995.7785028190228,14.76
"['f14', 20, -100, 100, 100, 250, 2.05, 2.5, 25000]",-973.1420140525709,14.51
"['f14', 20, -100, 100, 100, 250, 2.05, 2.5, 25000]",-955.2384912174467,13.77
"['f14', 20, -100, 100, 100, 250, 2.05, 2.5, 25000]",-816.6790096638487,14.38
"['f14', 20, -100, 100, 100, 250, 2.05, 2.5, 25000]",-716.7690770544798,14.13
"['f14', 20, -100, 100, 100, 250, 2.05, 2.5, 25000]",-895.8039212619673,13.45
"['f14', 20, -100, 100, 100, 250, 2.05, 2.5, 25000]",-816.6919087717572,13.48
"['f14', 20, -100, 100, 100, 250, 2.05, 2.5, 25000]",-797.3399108851469,13.67
"['f14', 20, -100, 100, 100, 250, 2.05, 2.5, 25000]",-956.2278095246982,13.28
"['f14', 20, -100, 100, 100, 250, 2.05, 2.5, 25000]",-836.8364033626282,13.45
"['f14', 20, -100, 100, 100, 250, 2.05, 2.5, 25000]",-855.5450991121672,13.39
"['f14', 20, -100, 100, 100, 250, 2.05, 2.5, 25000]",-887.3008751937377,13.63
"['f14', 20, -100, 100, 100, 250, 2.05, 2.5, 25000]",-776.4503536614164,14.48
"['f14', 20, -100, 100, 100, 250, 2.05, 2.5, 25000]",-797.2997493959331,14.39
"['f14', 20, -100, 100, 100, 250, 2.05, 2.5, 25000]",-896.4725036191033,13.89
"['f14', 20, -100, 100, 100, 250, 2.05, 2.5, 25000]",-836.8347210916361,13.48
"['f14', 20, -100, 100, 100, 250, 2.05, 2.5, 25000]",-936.0380339936568,13.67
"['f14', 20, -100, 100, 100, 250, 2.05, 2.5, 25000]",-896.3246454897981,13.64
"['f14', 20, -100, 100, 100, 250, 2.05, 2.5, 25000]",-876.3713640263192,15.2
"['f14', 20, -100, 100, 100, 250, 2.5, 2.05, 25000]",-856.7288019889537,14.3
"['f14', 20, -100, 100, 100, 250, 2.5, 2.05, 25000]",-797.0384162367236,13.82
"['f14', 20, -100, 100, 100, 250, 2.5, 2.05, 25000]",-737.3263628840373,14.06
"['f14', 20, -100, 100, 100, 250, 2.5, 2.05, 25000]",-893.4380270500707,13.59
"['f14', 20, -100, 100, 100, 250, 2.5, 2.05, 25000]",-875.8460606659418,13.91
"['f14', 20, -100, 100, 100, 250, 2.5, 2.05, 25000]",-855.9655651994769,13.67
"['f14', 20, -100, 100, 100, 250, 2.5, 2.05, 25000]",-1073.267050608956,13.76
"['f14', 20, -100, 100, 100, 250, 2.5, 2.05, 25000]",-932.5673601499919,13.59
"['f14', 20, -100, 100, 100, 250, 2.5, 2.05, 25000]",-777.8089568149222,14.47
