"combination = [fitness_function_name, dimension, range0, range1, population_size, max_ep, crossover_rate, mutation_rate, function evaluation]",gBest_fitness,total_time
"['f5', 20, -10, 10, 100, 0.4, 0.05, 250, 25000]",182.015,4.93792100000428
"['f5', 20, -10, 10, 100, 0.4, 0.05, 250, 25000]",809.676,4.688156999996863
"['f5', 20, -10, 10, 100, 0.4, 0.05, 250, 25000]",312.212,4.790000000008149
"['f5', 20, -10, 10, 100, 0.4, 0.05, 250, 25000]",85.129,4.88456999999471
"['f5', 20, -10, 10, 100, 0.4, 0.05, 250, 25000]",137.288,4.993521000011242
"['f5', 20, -10, 10, 100, 0.4, 0.05, 250, 25000]",167.467,4.823992999998154
"['f5', 20, -10, 10, 100, 0.4, 0.05, 250, 25000]",455.218,4.848227999988012
"['f5', 20, -10, 10, 100, 0.4, 0.05, 250, 25000]",320.372,4.835849000010057
"['f5', 20, -10, 10, 100, 0.4, 0.05, 250, 25000]",199.621,4.7235340000042925
"['f5', 20, -10, 10, 100, 0.4, 0.05, 250, 25000]",1793.58,4.696605999997701
"['f5', 20, -10, 10, 100, 0.4, 0.05, 250, 25000]",544.743,4.74856500000169
"['f5', 20, -10, 10, 100, 0.4, 0.05, 250, 25000]",307.074,4.877173999993829
"['f5', 20, -10, 10, 100, 0.4, 0.05, 250, 25000]",166.603,5.026775000005728
"['f5', 20, -10, 10, 100, 0.4, 0.05, 250, 25000]",158.153,4.679444000008516
"['f5', 20, -10, 10, 100, 0.4, 0.05, 250, 25000]",681.357,4.840939999994589
"['f5', 20, -10, 10, 100, 0.4, 0.05, 250, 25000]",215.309,4.788032000011299
"['f5', 20, -10, 10, 100, 0.4, 0.05, 250, 25000]",170.431,4.8163190000050236
"['f5', 20, -10, 10, 100, 0.4, 0.05, 250, 25000]",54.687,4.872459999998682
"['f5', 20, -10, 10, 100, 0.4, 0.05, 250, 25000]",153.963,5.488968999998178
"['f5', 20, -10, 10, 100, 0.4, 0.05, 250, 25000]",431.737,4.770834000009927
"['f5', 20, -10, 10, 100, 0.4, 0.05, 300, 30000]",278.255,5.722425999992993
"['f5', 20, -10, 10, 100, 0.4, 0.05, 300, 30000]",231.417,5.830746000006911
"['f5', 20, -10, 10, 100, 0.4, 0.05, 300, 30000]",232.43,5.859670999998343
"['f5', 20, -10, 10, 100, 0.4, 0.05, 300, 30000]",298.755,6.141396999999415
"['f5', 20, -10, 10, 100, 0.4, 0.05, 300, 30000]",102.376,5.854732000007061
"['f5', 20, -10, 10, 100, 0.4, 0.05, 300, 30000]",268.64,5.819745000000694
"['f5', 20, -10, 10, 100, 0.4, 0.05, 300, 30000]",316.319,5.854804000002332
"['f5', 20, -10, 10, 100, 0.4, 0.05, 300, 30000]",187.901,5.721751000004588
"['f5', 20, -10, 10, 100, 0.4, 0.05, 300, 30000]",49.839,5.944737999991048
"['f5', 20, -10, 10, 100, 0.4, 0.05, 300, 30000]",20.198,5.8142879999941215
"['f5', 20, -10, 10, 100, 0.4, 0.05, 300, 30000]",1121.424,5.762365999995382
"['f5', 20, -10, 10, 100, 0.4, 0.05, 300, 30000]",307.137,5.7322329999879
"['f5', 20, -10, 10, 100, 0.4, 0.05, 300, 30000]",809.03,5.799199999994016
"['f5', 20, -10, 10, 100, 0.4, 0.05, 300, 30000]",303.679,5.699337999991258
"['f5', 20, -10, 10, 100, 0.4, 0.05, 300, 30000]",935.693,6.09029800001008
"['f5', 20, -10, 10, 100, 0.4, 0.05, 300, 30000]",472.22,5.970975000003818
"['f5', 20, -10, 10, 100, 0.4, 0.05, 300, 30000]",85.688,5.773497000001953
"['f5', 20, -10, 10, 100, 0.4, 0.05, 300, 30000]",680.294,5.708799999993062
"['f5', 20, -10, 10, 100, 0.4, 0.05, 300, 30000]",1982.1,6.797531000003801
"['f5', 20, -10, 10, 100, 0.4, 0.05, 300, 30000]",388.639,6.020859000011114
"['f5', 20, -10, 10, 100, 0.4, 0.06, 250, 25000]",212.548,4.97896999999648
"['f5', 20, -10, 10, 100, 0.4, 0.06, 250, 25000]",20.949,4.844521999999415
"['f5', 20, -10, 10, 100, 0.4, 0.06, 250, 25000]",52.881,4.977751999991597
"['f5', 20, -10, 10, 100, 0.4, 0.06, 250, 25000]",150.761,4.970749000000069
"['f5', 20, -10, 10, 100, 0.4, 0.06, 250, 25000]",1292.973,4.8801430000021355
"['f5', 20, -10, 10, 100, 0.4, 0.06, 250, 25000]",103.265,4.99543700000504
"['f5', 20, -10, 10, 100, 0.4, 0.06, 250, 25000]",265.115,4.8641179999976885
"['f5', 20, -10, 10, 100, 0.4, 0.06, 250, 25000]",156.217,4.823910999999498
"['f5', 20, -10, 10, 100, 0.4, 0.06, 250, 25000]",172.769,4.959310000005644
"['f5', 20, -10, 10, 100, 0.4, 0.06, 250, 25000]",108.209,5.16294399999606
"['f5', 20, -10, 10, 100, 0.4, 0.06, 250, 25000]",211.944,4.873557999992045
"['f5', 20, -10, 10, 100, 0.4, 0.06, 250, 25000]",1899.184,4.8138120000076015
"['f5', 20, -10, 10, 100, 0.4, 0.06, 250, 25000]",87.124,5.0420779999985825
"['f5', 20, -10, 10, 100, 0.4, 0.06, 250, 25000]",666.525,4.7777810000116006
"['f5', 20, -10, 10, 100, 0.4, 0.06, 250, 25000]",162.221,4.869898999997531
"['f5', 20, -10, 10, 100, 0.4, 0.06, 250, 25000]",145.085,4.886867999986862
"['f5', 20, -10, 10, 100, 0.4, 0.06, 250, 25000]",146.114,4.765280000006896
"['f5', 20, -10, 10, 100, 0.4, 0.06, 250, 25000]",441.709,4.876292999993893
"['f5', 20, -10, 10, 100, 0.4, 0.06, 250, 25000]",87.447,4.79311400000006
"['f5', 20, -10, 10, 100, 0.4, 0.06, 250, 25000]",136.283,5.018049000005703
"['f5', 20, -10, 10, 100, 0.4, 0.06, 300, 30000]",316.908,6.287387999997009
"['f5', 20, -10, 10, 100, 0.4, 0.06, 300, 30000]",775.785,6.273381999999401
"['f5', 20, -10, 10, 100, 0.4, 0.06, 300, 30000]",357.229,6.071120000007795
"['f5', 20, -10, 10, 100, 0.4, 0.06, 300, 30000]",170.105,5.809239000009256
"['f5', 20, -10, 10, 100, 0.4, 0.06, 300, 30000]",230.461,5.774120000001858
"['f5', 20, -10, 10, 100, 0.4, 0.06, 300, 30000]",1458.945,5.9539329999970505
"['f5', 20, -10, 10, 100, 0.4, 0.06, 300, 30000]",277.521,5.782015000004321
"['f5', 20, -10, 10, 100, 0.4, 0.06, 300, 30000]",808.974,5.886706999997841
"['f5', 20, -10, 10, 100, 0.4, 0.06, 300, 30000]",289.214,5.853474000003189
"['f5', 20, -10, 10, 100, 0.4, 0.06, 300, 30000]",484.337,5.942306999990251
"['f5', 20, -10, 10, 100, 0.4, 0.06, 300, 30000]",677.481,6.178563999987091
"['f5', 20, -10, 10, 100, 0.4, 0.06, 300, 30000]",290.1,5.694017999994685
"['f5', 20, -10, 10, 100, 0.4, 0.06, 300, 30000]",167.259,5.948844000013196
"['f5', 20, -10, 10, 100, 0.4, 0.06, 300, 30000]",717.243,5.767460000002757
"['f5', 20, -10, 10, 100, 0.4, 0.06, 300, 30000]",180.763,5.992439999987255
"['f5', 20, -10, 10, 100, 0.4, 0.06, 300, 30000]",291.728,5.777192000008654
"['f5', 20, -10, 10, 100, 0.4, 0.06, 300, 30000]",283.868,5.689231000011205
"['f5', 20, -10, 10, 100, 0.4, 0.06, 300, 30000]",215.346,5.773679999998421
"['f5', 20, -10, 10, 100, 0.4, 0.06, 300, 30000]",155.687,5.730085000002873
"['f5', 20, -10, 10, 100, 0.4, 0.06, 300, 30000]",226.688,5.8712499999965075
"['f5', 20, -10, 10, 100, 0.5, 0.05, 250, 25000]",204.623,4.951383999999962
"['f5', 20, -10, 10, 100, 0.5, 0.05, 250, 25000]",109.887,4.869560999999521
"['f5', 20, -10, 10, 100, 0.5, 0.05, 250, 25000]",169.111,4.9132339999923715
"['f5', 20, -10, 10, 100, 0.5, 0.05, 250, 25000]",334.1,4.844664999996894
"['f5', 20, -10, 10, 100, 0.5, 0.05, 250, 25000]",115.548,4.8785380000044825
"['f5', 20, -10, 10, 100, 0.5, 0.05, 250, 25000]",117.739,4.769434000001638
"['f5', 20, -10, 10, 100, 0.5, 0.05, 250, 25000]",50.116,4.773035999998683
"['f5', 20, -10, 10, 100, 0.5, 0.05, 250, 25000]",939.183,4.82241900000372
"['f5', 20, -10, 10, 100, 0.5, 0.05, 250, 25000]",49.555,5.0333060000120895
"['f5', 20, -10, 10, 100, 0.5, 0.05, 250, 25000]",23.54,4.891771000009612
"['f5', 20, -10, 10, 100, 0.5, 0.05, 250, 25000]",569.619,4.9296400000021094
"['f5', 20, -10, 10, 100, 0.5, 0.05, 250, 25000]",176.081,4.810255000003963
"['f5', 20, -10, 10, 100, 0.5, 0.05, 250, 25000]",441.573,5.121639999997569
"['f5', 20, -10, 10, 100, 0.5, 0.05, 250, 25000]",493.165,4.975080999996862
"['f5', 20, -10, 10, 100, 0.5, 0.05, 250, 25000]",179.995,4.938370000003488
"['f5', 20, -10, 10, 100, 0.5, 0.05, 250, 25000]",523.492,5.092412999991211
"['f5', 20, -10, 10, 100, 0.5, 0.05, 250, 25000]",38.901,4.948924999989686
"['f5', 20, -10, 10, 100, 0.5, 0.05, 250, 25000]",84.698,5.050136999998358
"['f5', 20, -10, 10, 100, 0.5, 0.05, 250, 25000]",265.493,4.960958000010578
