"combination = [fitness_function_name, dimension, range0, range1, population_size, max_ep, crossover_rate, mutation_rate, function evaluation]",gBest_fitness,total_time
"['f7', 20, -10, 10, 100, 0.4, 0.06, 250, 25000]",7.893,4.581330000015441
"['f7', 20, -10, 10, 100, 0.4, 0.06, 250, 25000]",56.987,4.783109000010882
"['f7', 20, -10, 10, 100, 0.4, 0.06, 250, 25000]",0.641,4.639568999991752
"['f7', 20, -10, 10, 100, 0.4, 0.06, 250, 25000]",5.004,4.466981000005035
"['f7', 20, -10, 10, 100, 0.4, 0.06, 250, 25000]",68.899,4.590555000002496
"['f7', 20, -10, 10, 100, 0.4, 0.06, 250, 25000]",28.402,4.517330000002403
"['f7', 20, -10, 10, 100, 0.4, 0.06, 250, 25000]",6.465,4.715720000007423
"['f7', 20, -10, 10, 100, 0.4, 0.06, 250, 25000]",149.02,4.463426000002073
"['f7', 20, -10, 10, 100, 0.4, 0.06, 250, 25000]",2.497,4.3426529999997
"['f7', 20, -10, 10, 100, 0.4, 0.06, 250, 25000]",3.987,4.572954999981448
"['f7', 20, -10, 10, 100, 0.4, 0.06, 250, 25000]",34.545,4.414043999975547
"['f7', 20, -10, 10, 100, 0.4, 0.06, 250, 25000]",625.125,4.420585999992909
"['f7', 20, -10, 10, 100, 0.4, 0.06, 250, 25000]",14.331,4.396635999990394
"['f7', 20, -10, 10, 100, 0.4, 0.06, 250, 25000]",44.232,4.850829999981215
"['f7', 20, -10, 10, 100, 0.4, 0.06, 250, 25000]",67.931,4.852091999986442
"['f7', 20, -10, 10, 100, 0.4, 0.06, 250, 25000]",0.238,4.435880000004545
"['f7', 20, -10, 10, 100, 0.4, 0.06, 300, 30000]",129.389,5.441084000020055
"['f7', 20, -10, 10, 100, 0.4, 0.06, 300, 30000]",134.143,5.684221000003163
"['f7', 20, -10, 10, 100, 0.4, 0.06, 300, 30000]",247.285,5.4303990000044
"['f7', 20, -10, 10, 100, 0.4, 0.06, 300, 30000]",129.101,5.373161000024993
"['f7', 20, -10, 10, 100, 0.4, 0.06, 300, 30000]",4.724,5.554747000016505
"['f7', 20, -10, 10, 100, 0.4, 0.06, 300, 30000]",0.097,5.4871189999976195
"['f7', 20, -10, 10, 100, 0.4, 0.06, 300, 30000]",36.168,5.75772899997537
"['f7', 20, -10, 10, 100, 0.4, 0.06, 300, 30000]",354.496,5.394157000002451
"['f7', 20, -10, 10, 100, 0.4, 0.06, 300, 30000]",4.285,5.53840599997784
"['f7', 20, -10, 10, 100, 0.4, 0.06, 300, 30000]",42.567,5.403491000004578
"['f7', 20, -10, 10, 100, 0.4, 0.06, 300, 30000]",7.087,6.186417999997502
"['f7', 20, -10, 10, 100, 0.4, 0.06, 300, 30000]",11.334,5.377425999991829
"['f7', 20, -10, 10, 100, 0.4, 0.06, 300, 30000]",0.01,6.314637000003131
"['f7', 20, -10, 10, 100, 0.4, 0.06, 300, 30000]",11.078,5.434248000005027
"['f7', 20, -10, 10, 100, 0.4, 0.06, 300, 30000]",168.639,5.263578000012785
"['f7', 20, -10, 10, 100, 0.4, 0.06, 300, 30000]",0.044,5.518623999989359
"['f7', 20, -10, 10, 100, 0.4, 0.06, 300, 30000]",2.957,5.740520999999717
"['f7', 20, -10, 10, 100, 0.4, 0.06, 300, 30000]",0.44,5.318178000015905
"['f7', 20, -10, 10, 100, 0.4, 0.06, 300, 30000]",0.444,5.620123999979114
"['f7', 20, -10, 10, 100, 0.4, 0.06, 300, 30000]",87.884,5.32209599998896
"['f7', 20, -10, 10, 100, 0.5, 0.05, 250, 25000]",2.489,4.7728209999913815
"['f7', 20, -10, 10, 100, 0.5, 0.05, 250, 25000]",15.022,4.640810000011697
"['f7', 20, -10, 10, 100, 0.5, 0.05, 250, 25000]",22.476,4.300831999978982
"['f7', 20, -10, 10, 100, 0.5, 0.05, 250, 25000]",0.468,4.597974000003887
"['f7', 20, -10, 10, 100, 0.5, 0.05, 250, 25000]",536.224,4.486541999998735
"['f7', 20, -10, 10, 100, 0.5, 0.05, 250, 25000]",5.06,4.945821999979671
"['f7', 20, -10, 10, 100, 0.5, 0.05, 250, 25000]",41.755,4.695559999992838
"['f7', 20, -10, 10, 100, 0.5, 0.05, 250, 25000]",19.227,4.728810999979032
"['f7', 20, -10, 10, 100, 0.5, 0.05, 250, 25000]",5.304,4.498490999976639
"['f7', 20, -10, 10, 100, 0.5, 0.05, 250, 25000]",2.037,4.7602180000103544
"['f7', 20, -10, 10, 100, 0.5, 0.05, 250, 25000]",43.094,4.776772999990499
"['f7', 20, -10, 10, 100, 0.5, 0.05, 250, 25000]",169.126,4.82588599997689
"['f7', 20, -10, 10, 100, 0.5, 0.05, 250, 25000]",46.612,4.76243699999759
"['f7', 20, -10, 10, 100, 0.5, 0.05, 250, 25000]",0.026,4.504882999986876
"['f7', 20, -10, 10, 100, 0.5, 0.05, 250, 25000]",4.237,4.474715999996988
"['f7', 20, -10, 10, 100, 0.5, 0.05, 250, 25000]",0.635,4.521875000005821
"['f7', 20, -10, 10, 100, 0.5, 0.05, 250, 25000]",5.891,4.382939999981318
"['f7', 20, -10, 10, 100, 0.5, 0.05, 250, 25000]",13.409,4.72318699999596
"['f7', 20, -10, 10, 100, 0.5, 0.05, 250, 25000]",263.005,4.3794440000201575
"['f7', 20, -10, 10, 100, 0.5, 0.05, 250, 25000]",22.398,4.588431999989552
"['f7', 20, -10, 10, 100, 0.5, 0.05, 300, 30000]",181.637,5.476866999990307
"['f7', 20, -10, 10, 100, 0.5, 0.05, 300, 30000]",6.829,5.632982999988599
"['f7', 20, -10, 10, 100, 0.5, 0.05, 300, 30000]",0.456,5.4533229999942705
"['f7', 20, -10, 10, 100, 0.5, 0.05, 300, 30000]",32.531,5.952284999977564
"['f7', 20, -10, 10, 100, 0.5, 0.05, 300, 30000]",0.402,5.930145000020275
"['f7', 20, -10, 10, 100, 0.5, 0.05, 300, 30000]",1.619,5.372949999989942
"['f7', 20, -10, 10, 100, 0.5, 0.05, 300, 30000]",3.279,6.140020999999251
"['f7', 20, -10, 10, 100, 0.5, 0.05, 300, 30000]",105.242,5.597353999997722
"['f7', 20, -10, 10, 100, 0.5, 0.05, 300, 30000]",74.163,5.3645859999815
"['f7', 20, -10, 10, 100, 0.5, 0.05, 300, 30000]",5.404,6.08515400000033
"['f7', 20, -10, 10, 100, 0.5, 0.05, 300, 30000]",43.889,5.663177000009455
"['f7', 20, -10, 10, 100, 0.5, 0.05, 300, 30000]",37.194,5.478302000003168
"['f7', 20, -10, 10, 100, 0.5, 0.05, 300, 30000]",0.044,5.551631999987876
"['f7', 20, -10, 10, 100, 0.5, 0.05, 300, 30000]",90.006,5.619782000023406
"['f7', 20, -10, 10, 100, 0.5, 0.05, 300, 30000]",143.799,5.460844000015641
"['f7', 20, -10, 10, 100, 0.5, 0.05, 300, 30000]",64.758,5.825795000011567
"['f7', 20, -10, 10, 100, 0.5, 0.05, 300, 30000]",73.099,5.423240000003716
"['f7', 20, -10, 10, 100, 0.5, 0.05, 300, 30000]",1.682,5.4815660000022035
"['f7', 20, -10, 10, 100, 0.5, 0.05, 300, 30000]",5.576,5.3901069999847095
"['f7', 20, -10, 10, 100, 0.5, 0.05, 300, 30000]",10.874,5.343984000006458
"['f7', 20, -10, 10, 100, 0.5, 0.06, 250, 25000]",0.632,4.453743999998551
"['f7', 20, -10, 10, 100, 0.5, 0.06, 250, 25000]",32.825,4.417241999995895
"['f7', 20, -10, 10, 100, 0.5, 0.06, 250, 25000]",98.746,4.581876000011107
"['f7', 20, -10, 10, 100, 0.5, 0.06, 250, 25000]",16.069,5.033704999979818
"['f7', 20, -10, 10, 100, 0.5, 0.06, 250, 25000]",262.464,4.713346000004094
"['f7', 20, -10, 10, 100, 0.5, 0.06, 250, 25000]",2.326,4.72191200000816
"['f7', 20, -10, 10, 100, 0.5, 0.06, 250, 25000]",37.22,4.373908000008669
"['f7', 20, -10, 10, 100, 0.5, 0.06, 250, 25000]",205.815,4.457205000013346
"['f7', 20, -10, 10, 100, 0.5, 0.06, 250, 25000]",0.512,4.456853000010597
"['f7', 20, -10, 10, 100, 0.5, 0.06, 250, 25000]",120.099,4.563025000010384
"['f7', 20, -10, 10, 100, 0.5, 0.06, 250, 25000]",0.351,4.6802780000143684
"['f7', 20, -10, 10, 100, 0.5, 0.06, 250, 25000]",0.053,4.7266079999972135
"['f7', 20, -10, 10, 100, 0.5, 0.06, 250, 25000]",25.001,4.514966999995522
"['f7', 20, -10, 10, 100, 0.5, 0.06, 250, 25000]",63.723,4.586149000009755
"['f7', 20, -10, 10, 100, 0.5, 0.06, 250, 25000]",1.908,4.616952000011224
"['f7', 20, -10, 10, 100, 0.5, 0.06, 250, 25000]",73.724,4.553967999992892
"['f7', 20, -10, 10, 100, 0.5, 0.06, 250, 25000]",11.555,4.568895000003977
"['f7', 20, -10, 10, 100, 0.5, 0.06, 250, 25000]",0.667,4.844603000005009
"['f7', 20, -10, 10, 100, 0.5, 0.06, 250, 25000]",2.368,4.756545000011101
"['f7', 20, -10, 10, 100, 0.5, 0.06, 250, 25000]",2.092,4.5581810000003316
"['f7', 20, -10, 10, 100, 0.5, 0.06, 300, 30000]",0.047,5.376367999997456
"['f7', 20, -10, 10, 100, 0.5, 0.06, 300, 30000]",15.126,5.468266000010772
"['f7', 20, -10, 10, 100, 0.5, 0.06, 300, 30000]",0.459,5.475440000009257
"['f7', 20, -10, 10, 100, 0.5, 0.06, 300, 30000]",74.252,5.328882000001613
"['f7', 20, -10, 10, 100, 0.5, 0.06, 300, 30000]",1.57,5.533536000002641
"['f7', 20, -10, 10, 100, 0.5, 0.06, 300, 30000]",147.646,5.276085999998031
"['f7', 20, -10, 10, 100, 0.5, 0.06, 300, 30000]",48.862,5.262900000001537
"['f7', 20, -10, 10, 100, 0.5, 0.06, 300, 30000]",0.301,5.251957000000402
"['f7', 20, -10, 10, 100, 0.5, 0.06, 300, 30000]",546.604,5.453638000006322
"['f7', 20, -10, 10, 100, 0.5, 0.06, 300, 30000]",0.951,5.462468999990961
"['f7', 20, -10, 10, 100, 0.5, 0.06, 300, 30000]",2.728,5.455802000011317
"['f7', 20, -10, 10, 100, 0.5, 0.06, 300, 30000]",10.415,5.352088999992702
"['f7', 20, -10, 10, 100, 0.5, 0.06, 300, 30000]",3.245,5.353484000021126
"['f7', 20, -10, 10, 100, 0.5, 0.06, 300, 30000]",171.7,5.505158999993
"['f7', 20, -10, 10, 100, 0.5, 0.06, 300, 30000]",28.273,5.610658000019612
"['f7', 20, -10, 10, 100, 0.5, 0.06, 300, 30000]",2.36,5.4466559999855235
"['f7', 20, -10, 10, 100, 0.5, 0.06, 300, 30000]",5.351,5.479825999995228
"['f7', 20, -10, 10, 100, 0.5, 0.06, 300, 30000]",0.36,5.323420000000624
"['f7', 20, -10, 10, 100, 0.5, 0.06, 300, 30000]",247.981,5.538295999984257
"['f7', 20, -10, 10, 100, 0.5, 0.06, 300, 30000]",7.186,5.364192000008188
"['f7', 20, -10, 10, 200, 0.4, 0.05, 150, 30000]",21.007,5.321889000013471
"['f7', 20, -10, 10, 200, 0.4, 0.05, 150, 30000]",0.059,5.257145999989007
"['f7', 20, -10, 10, 200, 0.4, 0.05, 150, 30000]",0.119,5.483934999996563
"['f7', 20, -10, 10, 200, 0.4, 0.05, 150, 30000]",353.541,5.419633000012254
"['f7', 20, -10, 10, 200, 0.4, 0.05, 150, 30000]",1.323,5.362676999997348
"['f7', 20, -10, 10, 200, 0.4, 0.05, 150, 30000]",98.447,5.324578999978257
"['f7', 20, -10, 10, 200, 0.4, 0.05, 150, 30000]",15.146,5.295789000025252
"['f7', 20, -10, 10, 200, 0.4, 0.05, 150, 30000]",6.399,5.710481999994954
"['f7', 20, -10, 10, 200, 0.4, 0.05, 150, 30000]",0.046,5.479682999983197
"['f7', 20, -10, 10, 200, 0.4, 0.05, 150, 30000]",0.261,5.702590000000782
"['f7', 20, -10, 10, 200, 0.4, 0.05, 150, 30000]",11.343,5.398669999995036
"['f7', 20, -10, 10, 200, 0.4, 0.05, 150, 30000]",2.906,5.472910000011325
"['f7', 20, -10, 10, 200, 0.4, 0.05, 150, 30000]",1.353,5.472532999992836
"['f7', 20, -10, 10, 200, 0.4, 0.05, 150, 30000]",12.043,5.312734000006458
"['f7', 20, -10, 10, 200, 0.4, 0.05, 150, 30000]",36.76,5.609926000004634
"['f7', 20, -10, 10, 200, 0.4, 0.05, 150, 30000]",0.256,5.320567999995546
"['f7', 20, -10, 10, 200, 0.4, 0.05, 150, 30000]",5.211,5.240239999984624
"['f7', 20, -10, 10, 200, 0.4, 0.05, 150, 30000]",0.115,5.383502000011504
"['f7', 20, -10, 10, 200, 0.4, 0.05, 150, 30000]",0.068,5.373859999992419
"['f7', 20, -10, 10, 200, 0.4, 0.05, 150, 30000]",0.056,5.5393240000121295
"['f7', 20, -10, 10, 200, 0.4, 0.06, 150, 30000]",0.577,5.68179100000998
"['f7', 20, -10, 10, 200, 0.4, 0.06, 150, 30000]",2.122,5.567637000000104
"['f7', 20, -10, 10, 200, 0.4, 0.06, 150, 30000]",9.908,5.5087599999969825
"['f7', 20, -10, 10, 200, 0.4, 0.06, 150, 30000]",6.766,5.3277089999755844
"['f7', 20, -10, 10, 200, 0.4, 0.06, 150, 30000]",8.02,5.929748999973526
"['f7', 20, -10, 10, 200, 0.4, 0.06, 150, 30000]",2.491,5.548359000007622
"['f7', 20, -10, 10, 200, 0.4, 0.06, 150, 30000]",2.834,5.430854999984149
"['f7', 20, -10, 10, 200, 0.4, 0.06, 150, 30000]",12.095,5.2532869999995455
"['f7', 20, -10, 10, 200, 0.4, 0.06, 150, 30000]",0.295,5.702194999990752
"['f7', 20, -10, 10, 200, 0.4, 0.06, 150, 30000]",0.343,5.366034000006039
"['f7', 20, -10, 10, 200, 0.4, 0.06, 150, 30000]",0.734,5.520577999996021
"['f7', 20, -10, 10, 200, 0.4, 0.06, 150, 30000]",7.3,5.780538000020897
"['f7', 20, -10, 10, 200, 0.4, 0.06, 150, 30000]",7.633,5.720652999996673
"['f7', 20, -10, 10, 200, 0.4, 0.06, 150, 30000]",0.056,5.6738509999995586
"['f7', 20, -10, 10, 200, 0.4, 0.06, 150, 30000]",4.463,5.257224999979371
"['f7', 20, -10, 10, 200, 0.4, 0.06, 150, 30000]",0.957,5.459520000003977
"['f7', 20, -10, 10, 200, 0.4, 0.06, 150, 30000]",0.055,5.54699800000526
"['f7', 20, -10, 10, 200, 0.4, 0.06, 150, 30000]",0.275,5.577638999995543
"['f7', 20, -10, 10, 200, 0.4, 0.06, 150, 30000]",0.304,5.530159999994794
"['f7', 20, -10, 10, 200, 0.4, 0.06, 150, 30000]",9.89,5.592686000018148
"['f7', 20, -10, 10, 200, 0.5, 0.05, 150, 30000]",0.086,5.473331999994116
"['f7', 20, -10, 10, 200, 0.5, 0.05, 150, 30000]",0.078,5.683907999977237
"['f7', 20, -10, 10, 200, 0.5, 0.05, 150, 30000]",0.063,5.53292299999157
"['f7', 20, -10, 10, 200, 0.5, 0.05, 150, 30000]",0.824,5.543895999988308
"['f7', 20, -10, 10, 200, 0.5, 0.05, 150, 30000]",0.349,5.4450399999914225
"['f7', 20, -10, 10, 200, 0.5, 0.05, 150, 30000]",0.033,5.369084000005387
"['f7', 20, -10, 10, 200, 0.5, 0.05, 150, 30000]",13.498,5.462952000001678
"['f7', 20, -10, 10, 200, 0.5, 0.05, 150, 30000]",0.38,5.549580999999307
"['f7', 20, -10, 10, 200, 0.5, 0.05, 150, 30000]",7.322,5.360126999992644
"['f7', 20, -10, 10, 200, 0.5, 0.05, 150, 30000]",1.061,5.566292000003159
"['f7', 20, -10, 10, 200, 0.5, 0.05, 150, 30000]",4.18,5.3173510000051465
"['f7', 20, -10, 10, 200, 0.5, 0.05, 150, 30000]",9.642,5.437696999986656
"['f7', 20, -10, 10, 200, 0.5, 0.05, 150, 30000]",47.23,5.665173999994295
"['f7', 20, -10, 10, 200, 0.5, 0.05, 150, 30000]",5.228,5.326430999994045
"['f7', 20, -10, 10, 200, 0.5, 0.05, 150, 30000]",0.574,6.138336000003619
"['f7', 20, -10, 10, 200, 0.5, 0.05, 150, 30000]",0.067,5.357144999987213
"['f7', 20, -10, 10, 200, 0.5, 0.05, 150, 30000]",10.637,5.475295000011101
"['f7', 20, -10, 10, 200, 0.5, 0.05, 150, 30000]",0.158,5.377467999991495
"['f7', 20, -10, 10, 200, 0.5, 0.05, 150, 30000]",22.218,5.368869000027189
"['f7', 20, -10, 10, 200, 0.5, 0.05, 150, 30000]",0.361,5.186444999999367
"['f7', 20, -10, 10, 200, 0.5, 0.06, 150, 30000]",0.197,5.917916000005789
"['f7', 20, -10, 10, 200, 0.5, 0.06, 150, 30000]",0.196,5.529196000017691
"['f7', 20, -10, 10, 200, 0.5, 0.06, 150, 30000]",13.935,5.41701699999976
"['f7', 20, -10, 10, 200, 0.5, 0.06, 150, 30000]",0.027,5.458837999991374
"['f7', 20, -10, 10, 200, 0.5, 0.06, 150, 30000]",0.629,5.821708999981638
"['f7', 20, -10, 10, 200, 0.5, 0.06, 150, 30000]",0.557,5.624570000014501
"['f7', 20, -10, 10, 200, 0.5, 0.06, 150, 30000]",0.752,5.4050050000078045
"['f7', 20, -10, 10, 200, 0.5, 0.06, 150, 30000]",8.011,5.293301000026986
"['f7', 20, -10, 10, 200, 0.5, 0.06, 150, 30000]",0.254,5.330025999981444
"['f7', 20, -10, 10, 200, 0.5, 0.06, 150, 30000]",0.053,5.725546000001486
"['f7', 20, -10, 10, 200, 0.5, 0.06, 150, 30000]",3.303,5.379681999998866
"['f7', 20, -10, 10, 200, 0.5, 0.06, 150, 30000]",0.109,5.364839999994729
"['f7', 20, -10, 10, 200, 0.5, 0.06, 150, 30000]",0.084,5.555144999991171
"['f7', 20, -10, 10, 200, 0.5, 0.06, 150, 30000]",0.176,5.43518599998788
"['f7', 20, -10, 10, 200, 0.5, 0.06, 150, 30000]",9.006,6.0055649999994785
"['f7', 20, -10, 10, 200, 0.5, 0.06, 150, 30000]",0.227,5.723192000004929
"['f7', 20, -10, 10, 200, 0.5, 0.06, 150, 30000]",0.225,5.385076000005938
"['f7', 20, -10, 10, 200, 0.5, 0.06, 150, 30000]",0.891,5.545336999988649
"['f7', 20, -10, 10, 200, 0.5, 0.06, 150, 30000]",306.611,5.900873000005959
"['f7', 20, -10, 10, 200, 0.5, 0.06, 150, 30000]",0.577,5.827130000019679
"['f7', 20, -100, 100, 100, 0.4, 0.05, 250, 25000]",64758.046,4.583814999990864
"['f7', 20, -100, 100, 100, 0.4, 0.05, 250, 25000]",137565.657,4.688802999997279
"['f7', 20, -100, 100, 100, 0.4, 0.05, 250, 25000]",21730.061,4.521584000001894
"['f7', 20, -100, 100, 100, 0.4, 0.05, 250, 25000]",321896.442,4.58019000000786
"['f7', 20, -100, 100, 100, 0.4, 0.05, 250, 25000]",8635.649,4.6493049999990035
"['f7', 20, -100, 100, 100, 0.4, 0.05, 250, 25000]",1104718.391,4.394988999993075
"['f7', 20, -100, 100, 100, 0.4, 0.05, 250, 25000]",102684.649,4.443408000021009
"['f7', 20, -100, 100, 100, 0.4, 0.05, 250, 25000]",3468462.273,4.426425999990897
"['f7', 20, -100, 100, 100, 0.4, 0.05, 250, 25000]",8271370.097,4.527302000002237
"['f7', 20, -100, 100, 100, 0.4, 0.05, 250, 25000]",18994.033,4.388693000015337
"['f7', 20, -100, 100, 100, 0.4, 0.05, 250, 25000]",112414.037,4.426080000004731
"['f7', 20, -100, 100, 100, 0.4, 0.05, 250, 25000]",51115.336,4.64142100000754
"['f7', 20, -100, 100, 100, 0.4, 0.05, 250, 25000]",235113.747,4.405624999984866
"['f7', 20, -100, 100, 100, 0.4, 0.05, 250, 25000]",458847.838,4.312667999998666
"['f7', 20, -100, 100, 100, 0.4, 0.05, 250, 25000]",256292.005,4.854096000024583
"['f7', 20, -100, 100, 100, 0.4, 0.05, 250, 25000]",896349.14,4.530838000006042
"['f7', 20, -100, 100, 100, 0.4, 0.05, 250, 25000]",969670.321,4.309821000002557
"['f7', 20, -100, 100, 100, 0.4, 0.05, 250, 25000]",3553.822,4.505636999994749
"['f7', 20, -100, 100, 100, 0.4, 0.05, 250, 25000]",298751.486,4.319494000024861
"['f7', 20, -100, 100, 100, 0.4, 0.05, 250, 25000]",853.657,4.346927999984473
"['f7', 20, -100, 100, 100, 0.4, 0.05, 300, 30000]",348057.464,5.34170499999891
"['f7', 20, -100, 100, 100, 0.4, 0.05, 300, 30000]",30098.631,5.395798000012292
"['f7', 20, -100, 100, 100, 0.4, 0.05, 300, 30000]",122606.587,5.474998999998206
"['f7', 20, -100, 100, 100, 0.4, 0.05, 300, 30000]",221.906,5.354656000010436
"['f7', 20, -100, 100, 100, 0.4, 0.05, 300, 30000]",131349.562,5.4420870000030845
"['f7', 20, -100, 100, 100, 0.4, 0.05, 300, 30000]",3789758.308,5.532972000015434
"['f7', 20, -100, 100, 100, 0.4, 0.05, 300, 30000]",401174.033,5.551964999991469
"['f7', 20, -100, 100, 100, 0.4, 0.05, 300, 30000]",253244.726,5.427170000009937
"['f7', 20, -100, 100, 100, 0.4, 0.05, 300, 30000]",605256.84,5.341243999981089
"['f7', 20, -100, 100, 100, 0.4, 0.05, 300, 30000]",5071276.509,5.228718000027584
"['f7', 20, -100, 100, 100, 0.4, 0.05, 300, 30000]",2980.984,5.480939000000944
"['f7', 20, -100, 100, 100, 0.4, 0.05, 300, 30000]",27649.65,5.245724999986123
"['f7', 20, -100, 100, 100, 0.4, 0.05, 300, 30000]",1556679.332,5.280423000018345
"['f7', 20, -100, 100, 100, 0.4, 0.05, 300, 30000]",1203612.066,5.653679999988526
"['f7', 20, -100, 100, 100, 0.4, 0.05, 300, 30000]",7382.905,5.95309900000575
"['f7', 20, -100, 100, 100, 0.4, 0.05, 300, 30000]",203099.736,5.649713999999221
"['f7', 20, -100, 100, 100, 0.4, 0.05, 300, 30000]",2319457.507,5.276018999982625
"['f7', 20, -100, 100, 100, 0.4, 0.05, 300, 30000]",1233898.705,5.41308199998457
"['f7', 20, -100, 100, 100, 0.4, 0.05, 300, 30000]",4911.717,5.352666999999201
"['f7', 20, -100, 100, 100, 0.4, 0.05, 300, 30000]",1186793.505,5.227206999988994
"['f7', 20, -100, 100, 100, 0.4, 0.06, 250, 25000]",722813.504,4.571824999991804
"['f7', 20, -100, 100, 100, 0.4, 0.06, 250, 25000]",4098.87,4.640599999984261
"['f7', 20, -100, 100, 100, 0.4, 0.06, 250, 25000]",52596.992,4.656870000006165
"['f7', 20, -100, 100, 100, 0.4, 0.06, 250, 25000]",1097328.02,4.5081479999935254
"['f7', 20, -100, 100, 100, 0.4, 0.06, 250, 25000]",24965.143,4.336665999988327
"['f7', 20, -100, 100, 100, 0.4, 0.06, 250, 25000]",15277.455,4.420215999998618
"['f7', 20, -100, 100, 100, 0.4, 0.06, 250, 25000]",73252.619,4.626954999985173
"['f7', 20, -100, 100, 100, 0.4, 0.06, 250, 25000]",1169194.882,4.71059800000512
"['f7', 20, -100, 100, 100, 0.4, 0.06, 250, 25000]",1642934.152,4.50869300001068
"['f7', 20, -100, 100, 100, 0.4, 0.06, 250, 25000]",142229.079,4.576540000009118
"['f7', 20, -100, 100, 100, 0.4, 0.06, 250, 25000]",1068746.984,4.3840759999875445
"['f7', 20, -100, 100, 100, 0.4, 0.06, 250, 25000]",461734.511,4.45563900002162
"['f7', 20, -100, 100, 100, 0.4, 0.06, 250, 25000]",108.213,4.6476499999989755
