"combination = [fitness_function_name, dimension, range0, range1, population_size, max_ep, function evaluation]",gBest_fitness,total_time
"['f13', 20, -10, 10, 100, 250, 25000]",1.4644906393732768e-189,4.826034999998228
"['f13', 20, -10, 10, 100, 250, 25000]",7.827124178334728e-196,5.057731000000786
"['f13', 20, -10, 10, 100, 250, 25000]",2.8610128812506594e-206,4.872449000002234
"['f13', 20, -10, 10, 100, 250, 25000]",1.5007453805488496e-196,4.836179999998421
"['f13', 20, -10, 10, 100, 250, 25000]",3.7304913999781765e-202,4.881586999996216
"['f13', 20, -10, 10, 100, 250, 25000]",4.697212733869056e-205,4.850276999997732
"['f13', 20, -10, 10, 100, 250, 25000]",1.0948298693285803e-177,4.97020799999882
"['f13', 20, -10, 10, 100, 250, 25000]",2.834360727081178e-202,4.997072999998636
"['f13', 20, -10, 10, 100, 250, 25000]",9.461172830627757e-188,4.94345500000054
"['f13', 20, -10, 10, 100, 250, 25000]",2.8922390047455094e-199,4.848493999998027
"['f13', 20, -10, 10, 100, 250, 25000]",1.5620839604432694e-191,4.947004000001471
"['f13', 20, -10, 10, 100, 250, 25000]",1.5416794536317295e-187,4.801635999996506
"['f13', 20, -10, 10, 100, 250, 25000]",1.0103820722889562e-187,4.793981999995594
"['f13', 20, -10, 10, 100, 250, 25000]",5.548558022541361e-185,4.622989999996207
"['f13', 20, -10, 10, 100, 250, 25000]",1.4269975058988227e-190,4.608552000005147
"['f13', 20, -10, 10, 100, 250, 25000]",2.8155092954109427e-196,4.875170000006619
"['f13', 20, -10, 10, 100, 250, 25000]",1.9400744630655246e-195,4.708061999997881
"['f13', 20, -10, 10, 100, 250, 25000]",2.9294970175786776e-185,4.712946999999986
"['f13', 20, -10, 10, 100, 250, 25000]",4.2796096270087266e-212,4.978241999997408
"['f13', 20, -10, 10, 100, 250, 25000]",1.9764853588215197e-196,4.858485000004293
"['f13', 20, -10, 10, 100, 300, 30000]",4.381792742136891e-211,5.700952999999572
"['f13', 20, -10, 10, 100, 300, 30000]",1.2823317768161626e-215,5.97194099999615
"['f13', 20, -10, 10, 100, 300, 30000]",4.344778569759511e-210,6.095184000005247
"['f13', 20, -10, 10, 100, 300, 30000]",1.9410125370618073e-210,5.569026999997732
"['f13', 20, -10, 10, 100, 300, 30000]",8.712431508114111e-216,5.631536000000779
"['f13', 20, -10, 10, 100, 300, 30000]",1.5848220017541611e-211,5.883428000001004
"['f13', 20, -10, 10, 100, 300, 30000]",1.1073641359927673e-202,6.059269000004861
"['f13', 20, -10, 10, 100, 300, 30000]",1.6633939058097103e-220,5.770077000001038
"['f13', 20, -10, 10, 100, 300, 30000]",1.1874858568307521e-221,5.690621999994619
"['f13', 20, -10, 10, 100, 300, 30000]",1.7023310761636397e-207,5.776333000001614
"['f13', 20, -10, 10, 100, 300, 30000]",3.0719364580716994e-208,5.640913999995973
"['f13', 20, -10, 10, 100, 300, 30000]",2.397424544659829e-207,5.562649999999849
"['f13', 20, -10, 10, 100, 300, 30000]",1.2470289292739252e-215,5.851284999997006
"['f13', 20, -10, 10, 100, 300, 30000]",3.09524797200308e-221,5.989483999997901
"['f13', 20, -10, 10, 100, 300, 30000]",2.8806064342135533e-203,5.899204000001191
"['f13', 20, -10, 10, 100, 300, 30000]",1.801774169199882e-215,5.912176999998337
"['f13', 20, -10, 10, 100, 300, 30000]",1.6496000487273494e-218,5.75677999999607
"['f13', 20, -10, 10, 100, 300, 30000]",3.407852745942191e-218,5.790443999998388
"['f13', 20, -10, 10, 100, 300, 30000]",4.2912324634162904e-212,5.952331000000413
"['f13', 20, -10, 10, 100, 300, 30000]",1.3250437144787471e-220,5.66505799999868
"['f13', 20, -10, 10, 200, 150, 30000]",9.006618086203156e-146,5.705660000006901
"['f13', 20, -10, 10, 200, 150, 30000]",4.4805078948293965e-148,5.853526999999303
"['f13', 20, -10, 10, 200, 150, 30000]",1.673678683452256e-132,5.919118999998318
"['f13', 20, -10, 10, 200, 150, 30000]",2.5338719342397165e-144,5.82031399999687
"['f13', 20, -10, 10, 200, 150, 30000]",1.7159122388476174e-140,5.815448000001197
"['f13', 20, -10, 10, 200, 150, 30000]",2.0580332709329725e-150,5.64487999999983
"['f13', 20, -10, 10, 200, 150, 30000]",1.6097191194310836e-141,5.549237999999605
"['f13', 20, -10, 10, 200, 150, 30000]",1.3308830454569243e-148,5.621036000004096
"['f13', 20, -10, 10, 200, 150, 30000]",9.33285609766188e-144,5.870737000004738
"['f13', 20, -10, 10, 200, 150, 30000]",1.1782357823440057e-141,5.871452999999747
"['f13', 20, -10, 10, 200, 150, 30000]",3.4965509466205103e-155,5.782702000004065
"['f13', 20, -10, 10, 200, 150, 30000]",3.275386237827943e-148,5.730367999996815
"['f13', 20, -10, 10, 200, 150, 30000]",4.179862798254788e-146,5.827815999997256
"['f13', 20, -10, 10, 200, 150, 30000]",1.0100775458042239e-144,6.02788000000146
"['f13', 20, -10, 10, 200, 150, 30000]",2.8315279488503636e-148,5.804788000001281
"['f13', 20, -10, 10, 200, 150, 30000]",9.667192699641725e-159,5.75099699999555
