"combination [m, n, l1, l2, ep_max, c1, c2, c3, c4]",gBest_fitness
1,16.945834287434206
2,4.837040878745422
3,2.959318691181275
4,1.5321546944595712
5,0.8253488093990733
6,0.4948878902617726
7,0.39460583743482436
8,0.34706154577477044
9,0.24862383710713248
10,0.19981995105580455
11,0.15132937352622045
12,0.11734759743561522
13,0.0845938754908599
14,0.05800427962679762
15,0.04394673891515497
16,0.03095942794202558
17,0.026332618459287114
18,0.017936163608201567
19,0.01448509751088998
20,0.011525395587545766
21,0.00974265306457673
22,0.007759861514492158
23,0.006350552535729769
24,0.00533823513338772
25,0.004554289220776181
26,0.003960352470327348
27,0.0036784519089045095
28,0.0030165147572485456
29,0.0027270683512104605
30,0.002341409954469715
31,0.0021052388277157034
32,0.0018391959453862967
33,0.0014009631378535381
34,0.0011449000149483996
35,0.0009817638429856898
36,0.0008355474322913349
37,0.000687062502897071
38,0.0005346928850919151
39,0.00048153367814646175
40,0.0004090353522302215
41,0.00033296380962747935
42,0.00028169377434166226
43,0.00024111320068964017
44,0.00019071858991501353
45,0.00017010245443952127
46,0.00014711752086996635
47,0.00012708374250819564
48,9.67860288257771e-05
49,7.836394536636576e-05
50,7.154381818236321e-05
51,5.7330872577593685e-05
52,4.594242921965576e-05
53,3.921926970429787e-05
54,3.5594113494405306e-05
55,3.38151323645701e-05
56,3.111137136731748e-05
57,2.798145455328166e-05
58,2.4614553436902936e-05
59,2.3239328723141774e-05
60,2.0257516713225547e-05
61,1.7234156258780917e-05
62,1.546609599961236e-05
63,1.315673846020561e-05
64,1.202395960536421e-05
65,1.1021478179125665e-05
66,1.008738872576193e-05
67,8.591595715044381e-06
68,7.750805433733083e-06
69,6.988890508623932e-06
70,6.36827815206736e-06
71,5.717415940951196e-06
72,5.004215269681625e-06
73,4.61043055968121e-06
74,4.019035792139385e-06
75,3.73546410099485e-06
76,3.3043578830650588e-06
77,3.0616892360309647e-06
78,2.6431362204352274e-06
79,2.5570926538348077e-06
80,2.190636608905471e-06
81,2.0260147761479457e-06
82,1.9167136231763436e-06
83,1.859558078564451e-06
84,1.6025228583300286e-06
85,1.4162370911421388e-06
86,1.3050619326134926e-06
87,1.1398497291971714e-06
88,1.053131436123308e-06
89,1.0046706120718991e-06
90,9.209195774669586e-07
91,8.640737091206346e-07
92,8.369252209996793e-07
93,8.126626026705285e-07
94,7.596388333351928e-07
95,6.784881130610752e-07
96,6.120289431379133e-07
97,5.760320619511527e-07
98,4.915947973942936e-07
99,4.5014439005957614e-07
100,4.3119423357799346e-07
