"combination = [fitness_function_name, dimension, range0, range1, population_size, max_ep, crossover_rate, mutation_rate, function evaluation]",gBest_fitness,total_time
"['f3', 20, -10, 10, 100, 0.4, 0.05, 250, 25000]",-2089.923,5.28142900000239
"['f3', 20, -10, 10, 100, 0.4, 0.05, 250, 25000]",-2075.689,5.3557049999981245
"['f3', 20, -10, 10, 100, 0.4, 0.05, 250, 25000]",-2084.719,5.344763000000967
"['f3', 20, -10, 10, 100, 0.4, 0.05, 250, 25000]",-2087.469,5.509299000001192
"['f3', 20, -10, 10, 100, 0.4, 0.05, 250, 25000]",-2087.054,5.26710599999933
"['f3', 20, -10, 10, 100, 0.4, 0.05, 250, 25000]",-2085.039,5.486581000001024
"['f3', 20, -10, 10, 100, 0.4, 0.05, 250, 25000]",-2084.025,5.393415999998979
"['f3', 20, -10, 10, 100, 0.4, 0.05, 250, 25000]",-2069.874,5.5659599999999045
"['f3', 20, -10, 10, 100, 0.4, 0.05, 250, 25000]",-2064.039,5.3044430000009015
"['f3', 20, -10, 10, 100, 0.4, 0.05, 250, 25000]",-2089.087,5.259040000000823
"['f3', 20, -10, 10, 100, 0.4, 0.05, 250, 25000]",-2070.875,5.46457300000111
"['f3', 20, -10, 10, 100, 0.4, 0.05, 250, 25000]",-2080.924,5.332596000000194
"['f3', 20, -10, 10, 100, 0.4, 0.05, 250, 25000]",-2077.958,5.411608999998862
"['f3', 20, -10, 10, 100, 0.4, 0.05, 250, 25000]",-2088.573,5.2752199999995355
"['f3', 20, -10, 10, 100, 0.4, 0.05, 250, 25000]",-2077.184,5.32027300000118
"['f3', 20, -10, 10, 100, 0.4, 0.05, 250, 25000]",-2056.921,5.309444999998959
"['f3', 20, -10, 10, 100, 0.4, 0.05, 250, 25000]",-2074.037,5.570404000001872
"['f3', 20, -10, 10, 100, 0.4, 0.05, 250, 25000]",-2074.722,5.441660000000411
"['f3', 20, -10, 10, 100, 0.4, 0.05, 250, 25000]",-2045.209,5.230956999999762
"['f3', 20, -10, 10, 100, 0.4, 0.05, 250, 25000]",-2064.431,5.377261999998154
"['f3', 20, -10, 10, 100, 0.4, 0.05, 300, 30000]",-2076.661,6.7556599999988975
"['f3', 20, -10, 10, 100, 0.4, 0.05, 300, 30000]",-2083.962,6.566670000000158
"['f3', 20, -10, 10, 100, 0.4, 0.05, 300, 30000]",-2084.3,6.521820999998454
"['f3', 20, -10, 10, 100, 0.4, 0.05, 300, 30000]",-2045.366,6.498110000000452
"['f3', 20, -10, 10, 100, 0.4, 0.05, 300, 30000]",-2075.01,6.759909000000334
"['f3', 20, -10, 10, 100, 0.4, 0.05, 300, 30000]",-2082.398,6.71734700000161
"['f3', 20, -10, 10, 100, 0.4, 0.05, 300, 30000]",-2052.72,6.443029999998544
"['f3', 20, -10, 10, 100, 0.4, 0.05, 300, 30000]",-2090.809,6.427895000000717
"['f3', 20, -10, 10, 100, 0.4, 0.05, 300, 30000]",-2080.887,6.680142000001069
"['f3', 20, -10, 10, 100, 0.4, 0.05, 300, 30000]",-2082.588,6.643599999999424
"['f3', 20, -10, 10, 100, 0.4, 0.05, 300, 30000]",-2033.835,6.6451170000000275
"['f3', 20, -10, 10, 100, 0.4, 0.05, 300, 30000]",-2095.064,6.550680000000284
"['f3', 20, -10, 10, 100, 0.4, 0.05, 300, 30000]",-2073.757,6.374680000000808
"['f3', 20, -10, 10, 100, 0.4, 0.05, 300, 30000]",-2079.868,6.646939999998722
"['f3', 20, -10, 10, 100, 0.4, 0.05, 300, 30000]",-2082.184,6.740107000001444
"['f3', 20, -10, 10, 100, 0.4, 0.05, 300, 30000]",-2047.155,6.3826719999997295
"['f3', 20, -10, 10, 100, 0.4, 0.05, 300, 30000]",-2074.702,6.418577000000369
"['f3', 20, -10, 10, 100, 0.4, 0.05, 300, 30000]",-2087.466,6.421682000000146
"['f3', 20, -10, 10, 100, 0.4, 0.05, 300, 30000]",-2080.821,6.569816999999603
"['f3', 20, -10, 10, 100, 0.4, 0.05, 300, 30000]",-2043.219,6.423942999997962
"['f3', 20, -10, 10, 100, 0.4, 0.06, 250, 25000]",-2085.821,5.508186999999452
"['f3', 20, -10, 10, 100, 0.4, 0.06, 250, 25000]",-2092.729,5.521544999999605
"['f3', 20, -10, 10, 100, 0.4, 0.06, 250, 25000]",-2080.138,5.477821000000404
"['f3', 20, -10, 10, 100, 0.4, 0.06, 250, 25000]",-2081.817,5.391583000000537
"['f3', 20, -10, 10, 100, 0.4, 0.06, 250, 25000]",-2090.48,6.0044790000029025
"['f3', 20, -10, 10, 100, 0.4, 0.06, 250, 25000]",-2095.103,5.458033000002615
