"combination = [fitness_function_name, dimension, range0, range1, population_size, max_ep, function evaluation]",gBest_fitness,total_time
"['f3', 20, -10, 10, 100, 250, 25000]",-2100.0,4.088520000000244
"['f3', 20, -10, 10, 100, 250, 25000]",-2100.0,4.14535799999976
"['f3', 20, -10, 10, 100, 250, 25000]",-2100.0,4.055735999999342
"['f3', 20, -10, 10, 100, 250, 25000]",-2100.0,4.336095999999998
"['f3', 20, -10, 10, 100, 250, 25000]",-2100.0,4.160436999999547
"['f3', 20, -10, 10, 100, 250, 25000]",-2100.0,4.230959000000439
"['f3', 20, -10, 10, 100, 250, 25000]",-2100.0,4.163078999999925
"['f3', 20, -10, 10, 100, 250, 25000]",-2100.0,3.946566999999959
"['f3', 20, -10, 10, 100, 250, 25000]",-2100.0,4.41875600000003
"['f3', 20, -10, 10, 100, 250, 25000]",-2100.0,4.215499999999338
"['f3', 20, -10, 10, 100, 250, 25000]",-2100.0,4.303906000000097
"['f3', 20, -10, 10, 100, 250, 25000]",-2100.0,4.144518000000062
"['f3', 20, -10, 10, 100, 250, 25000]",-2100.0,4.0609170000007
"['f3', 20, -10, 10, 100, 250, 25000]",-2100.0,4.265115000000151
"['f3', 20, -10, 10, 100, 250, 25000]",-2100.0,4.156758000000082
"['f3', 20, -10, 10, 100, 250, 25000]",-2100.0,4.120598000000427
"['f3', 20, -10, 10, 100, 250, 25000]",-2100.0,4.209111000000121
"['f3', 20, -10, 10, 100, 250, 25000]",-2100.0,4.2553009999992355
"['f3', 20, -10, 10, 100, 250, 25000]",-2100.0,4.19939499999964
"['f3', 20, -10, 10, 100, 250, 25000]",-2100.0,4.108439999999973
"['f3', 20, -10, 10, 100, 300, 30000]",-2100.0,4.849938999999722
"['f3', 20, -10, 10, 100, 300, 30000]",-2100.0,5.063313000000562
"['f3', 20, -10, 10, 100, 300, 30000]",-2100.0,5.511398999999983
"['f3', 20, -10, 10, 100, 300, 30000]",-2100.0,5.281670000000304
"['f3', 20, -10, 10, 100, 300, 30000]",-2100.0,5.293810000000121
"['f3', 20, -10, 10, 100, 300, 30000]",-2100.0,4.962714000000233
"['f3', 20, -10, 10, 100, 300, 30000]",-2100.0,5.28278599999976
"['f3', 20, -10, 10, 100, 300, 30000]",-2100.0,5.013076999999612
"['f3', 20, -10, 10, 100, 300, 30000]",-2100.0,4.8680420000000595
"['f3', 20, -10, 10, 100, 300, 30000]",-2100.0,4.864277000000584
"['f3', 20, -10, 10, 100, 300, 30000]",-2100.0,5.355201999999736
"['f3', 20, -10, 10, 100, 300, 30000]",-2100.0,5.268225000000712
"['f3', 20, -10, 10, 100, 300, 30000]",-2100.0,5.462531000000126
"['f3', 20, -10, 10, 100, 300, 30000]",-2100.0,5.635838000000149
"['f3', 20, -10, 10, 100, 300, 30000]",-2100.0,5.71922799999993
"['f3', 20, -10, 10, 100, 300, 30000]",-2100.0,4.805771999999706
"['f3', 20, -10, 10, 100, 300, 30000]",-2100.0,4.831462000000101
"['f3', 20, -10, 10, 100, 300, 30000]",-2100.0,4.731611000000157
"['f3', 20, -10, 10, 100, 300, 30000]",-2100.0,5.3132009999999354
"['f3', 20, -10, 10, 100, 300, 30000]",-2100.0,4.779695000000174
"['f3', 20, -10, 10, 200, 150, 30000]",-2100.0,5.40263799999957
"['f3', 20, -10, 10, 200, 150, 30000]",-2100.0,4.983149000000594
"['f3', 20, -10, 10, 200, 150, 30000]",-2100.0,5.222870000000512
"['f3', 20, -10, 10, 200, 150, 30000]",-2100.0,5.373340999999527
"['f3', 20, -10, 10, 200, 150, 30000]",-2100.0,5.027799999999843
"['f3', 20, -10, 10, 200, 150, 30000]",-2100.0,5.26022600000033
"['f3', 20, -10, 10, 200, 150, 30000]",-2100.0,5.003620999999839
"['f3', 20, -10, 10, 200, 150, 30000]",-2100.0,5.252686999999241
"['f3', 20, -10, 10, 200, 150, 30000]",-2100.0,5.2974459999995815
"['f3', 20, -10, 10, 200, 150, 30000]",-2100.0,5.097393000000011
"['f3', 20, -10, 10, 200, 150, 30000]",-2100.0,5.336601000000883
"['f3', 20, -10, 10, 200, 150, 30000]",-2100.0,5.184879000000365
"['f3', 20, -10, 10, 200, 150, 30000]",-2100.0,4.999414000000797
"['f3', 20, -10, 10, 200, 150, 30000]",-2100.0,4.899285999999847
"['f3', 20, -10, 10, 200, 150, 30000]",-2100.0,5.704611000000114
"['f3', 20, -10, 10, 200, 150, 30000]",-2100.0,5.374555000000328
"['f3', 20, -10, 10, 200, 150, 30000]",-2100.0,5.101673999999548
"['f3', 20, -10, 10, 200, 150, 30000]",-2100.0,5.214584999999715
"['f3', 20, -10, 10, 200, 150, 30000]",-2100.0,5.048337999999603
"['f3', 20, -10, 10, 200, 150, 30000]",-2100.0,5.142127999999502
"['f3', 20, -100, 100, 100, 250, 25000]",-21000.0,4.683661999999458
"['f3', 20, -100, 100, 100, 250, 25000]",-21000.0,4.551755999999841
