"combination = [fitness_function_name, dimension, range0, range1, population_size, max_ep, c1, c2, function evaluation]",gBest_fitness,total_time
"['f8', 20, -10, 10, 100, 250, 2.05, 2.05, 25000]",0.08426635052595957,4.17
"['f8', 20, -10, 10, 100, 250, 2.05, 2.05, 25000]",6.962368701220697,4.06
"['f8', 20, -10, 10, 100, 250, 2.05, 2.05, 25000]",3.166649884981579,3.97
"['f8', 20, -10, 10, 100, 250, 2.05, 2.05, 25000]",0.2650179420611235,4.11
"['f8', 20, -10, 10, 100, 250, 2.05, 2.05, 25000]",3.09991538893749,4.01
"['f8', 20, -10, 10, 100, 250, 2.05, 2.05, 25000]",0.31059794154494896,4.09
"['f8', 20, -10, 10, 100, 250, 2.05, 2.05, 25000]",6.407728740501797,4.26
"['f8', 20, -10, 10, 100, 250, 2.05, 2.05, 25000]",1.2890877040870372,3.99
"['f8', 20, -10, 10, 100, 250, 2.05, 2.05, 25000]",0.05165776034041122,4.02
"['f8', 20, -10, 10, 100, 250, 2.05, 2.05, 25000]",19.0609502538026,3.92
"['f8', 20, -10, 10, 100, 250, 2.05, 2.05, 25000]",1.3304976884198387,4.24
"['f8', 20, -10, 10, 100, 250, 2.05, 2.05, 25000]",0.6217296780380261,4.09
"['f8', 20, -10, 10, 100, 250, 2.05, 2.05, 25000]",5.353219930821685,4.09
"['f8', 20, -10, 10, 100, 250, 2.05, 2.05, 25000]",1.2188273706093837,4.0
"['f8', 20, -10, 10, 100, 250, 2.05, 2.05, 25000]",1.2799015744873459,4.13
"['f8', 20, -10, 10, 100, 250, 2.05, 2.05, 25000]",4.160057281383478,4.41
"['f8', 20, -10, 10, 100, 250, 2.05, 2.05, 25000]",39.134939998323574,4.07
"['f8', 20, -10, 10, 100, 250, 2.05, 2.05, 25000]",0.15103096451240358,4.47
"['f8', 20, -10, 10, 100, 250, 2.05, 2.05, 25000]",7.22291147275544,4.19
"['f8', 20, -10, 10, 100, 250, 2.05, 2.05, 25000]",0.42726976710785725,3.93
"['f8', 20, -10, 10, 100, 250, 2.05, 2.5, 25000]",7.180932669801745,4.39
"['f8', 20, -10, 10, 100, 250, 2.05, 2.5, 25000]",0.06726010088469328,4.51
"['f8', 20, -10, 10, 100, 250, 2.05, 2.5, 25000]",0.4382569509111404,4.4
"['f8', 20, -10, 10, 100, 250, 2.05, 2.5, 25000]",10.365821346248824,4.3
"['f8', 20, -10, 10, 100, 250, 2.05, 2.5, 25000]",2.8537716087323934,4.3
"['f8', 20, -10, 10, 100, 250, 2.05, 2.5, 25000]",5.975626938210454,4.23
"['f8', 20, -10, 10, 100, 250, 2.05, 2.5, 25000]",0.1353840824225358,4.17
"['f8', 20, -10, 10, 100, 250, 2.05, 2.5, 25000]",1.411916897626727,4.09
"['f8', 20, -10, 10, 100, 250, 2.05, 2.5, 25000]",0.22754904397540568,4.03
"['f8', 20, -10, 10, 100, 250, 2.05, 2.5, 25000]",0.008128038000075234,4.24
"['f8', 20, -10, 10, 100, 250, 2.05, 2.5, 25000]",0.4033702252202188,4.19
"['f8', 20, -10, 10, 100, 250, 2.05, 2.5, 25000]",2.311515736000396,4.09
"['f8', 20, -10, 10, 100, 250, 2.05, 2.5, 25000]",0.007961394934834623,4.22
"['f8', 20, -10, 10, 100, 250, 2.05, 2.5, 25000]",12.057553699363428,4.1
"['f8', 20, -10, 10, 100, 250, 2.05, 2.5, 25000]",3.9761438920262306,4.01
"['f8', 20, -10, 10, 100, 250, 2.05, 2.5, 25000]",0.027971606253991522,4.53
"['f8', 20, -10, 10, 100, 250, 2.05, 2.5, 25000]",3.2072788311658065,4.14
"['f8', 20, -10, 10, 100, 250, 2.05, 2.5, 25000]",3.684408587267421,4.09
"['f8', 20, -10, 10, 100, 250, 2.05, 2.5, 25000]",0.07550917060749711,4.02
"['f8', 20, -10, 10, 100, 250, 2.05, 2.5, 25000]",1.2861256129485135,4.21
