"combination = [fitness_function_name, dimension, range0, range1, m, n, l1, l2, max_ep, c1, c2, function evaluation]",gBest_fitness,total_time
"['f11', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",1232004153.3650343,5.185754999998608
"['f11', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",0.0,5.0338230000052135
"['f11', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",0.0,5.010128999987501
"['f11', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",0.0,5.127685999992536
"['f11', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",0.18170914437540428,5.090797000011662
"['f11', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",0.0,5.240212000004249
"['f11', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",5.914712494452354e-09,4.995395000005374
"['f11', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",0.0,5.196703000008711
"['f11', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",125236804.05568272,5.047588999994332
"['f11', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",0.0029787177519829786,5.075706999996328
"['f11', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",6.2174835568062594e-09,5.321272000001045
"['f11', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",0.0,5.160921000002418
"['f11', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",0.0,5.085670999993454
"['f11', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",0.0,5.043843999999808
"['f11', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",0.0,5.240657000002102
"['f11', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",0.0,5.219347000005655
"['f11', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",0.0,5.199949999994715
"['f11', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",0.0,5.3101690000039525
"['f11', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",446.6692003967416,5.066114000001107
"['f11', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",0.0,5.194933000006131
"['f11', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",0.00017470679011074964,5.8730649999924935
"['f11', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",0.0,6.11134299999685
"['f11', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",0.48971533670916995,5.876638999994611
"['f11', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",6.540572463272463e-05,5.893800000005285
"['f11', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",0.0,5.77085500000976
"['f11', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",0.0,5.777221000011195
"['f11', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",1.981926688967087,5.864134999996168
"['f11', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",0.0,5.9867599999997765
"['f11', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",0.0,5.818497999993269
"['f11', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",0.027962380615665368,5.734131999997771
"['f11', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",0.0033458335350402663,5.835544000001391
"['f11', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",7.397015334527132,5.788939999998547
"['f11', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",461187155.8100456,5.694445999994059
"['f11', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",0.0,5.804669999997714
"['f11', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",4.1848715718589575e-05,5.8384079999959795
"['f11', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",0.0,5.800768999994034
"['f11', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",0.0,5.890311999988626
"['f11', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",0.0,5.870493999987957
"['f11', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",0.0,5.685597999996389
"['f11', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",0.0,5.839300000006915
"['f11', 20, -10, 10, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",0.0,5.169303000002401
"['f11', 20, -10, 10, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",0.785828111172474,5.277501000004122
"['f11', 20, -10, 10, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",0.0,5.099575000000186
"['f11', 20, -10, 10, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",0.0,5.098012999995262
"['f11', 20, -10, 10, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",0.0,5.104772000006051
"['f11', 20, -10, 10, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",2.818585455919648,5.114789999992354
