"combination = [fitness_function_name, dimension, range0, range1, m, n, l1, l2, max_ep, c1 ,c2, function evaluation]",total_time,gBest_fitness
"['f17', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",6.54,0.0
"['f17', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",8.17,0.0
"['f17', 20, -10, 10, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",6.63,0.0
"['f17', 20, -10, 10, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",8.15,0.0
"['f17', 20, -10, 10, 15, 20, 5, 300, 5, 2.05, 2.5, 30000]",8.01,0.0
"['f17', 20, -100, 100, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",6.77,0.0
"['f17', 20, -100, 100, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",8.43,0.0
"['f17', 20, -100, 100, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",6.8,0.0
"['f17', 20, -100, 100, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",8.39,0.0
"['f17', 20, -100, 100, 15, 20, 5, 300, 5, 2.05, 2.5, 30000]",8.51,0.0
"['f17', 30, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",8.42,0.0
"['f17', 30, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",10.21,0.0
"['f17', 30, -10, 10, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",8.21,0.0
"['f17', 30, -10, 10, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",10.36,0.0
"['f17', 30, -10, 10, 15, 20, 5, 300, 5, 2.05, 2.5, 30000]",10.32,0.0
"['f17', 30, -100, 100, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",8.41,0.0
"['f17', 30, -100, 100, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",10.65,0.0
"['f17', 30, -100, 100, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",8.59,0.0
"['f17', 30, -100, 100, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",10.72,0.0
"['f17', 30, -100, 100, 15, 20, 5, 300, 5, 2.05, 2.5, 30000]",10.71,0.0
"['f17', 50, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",11.62,0.0
"['f17', 50, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",14.66,0.0
"['f17', 50, -10, 10, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",11.42,0.0
"['f17', 50, -10, 10, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",14.66,0.0
