"combination [m, n, l1, l2, ep_max, c1, c2]",gBest_fitness
1,-5.20660912188576e-158
2,-5.619125684720285e-146
3,-5.619125684720285e-146
4,-5.619125684720285e-146
5,-5.619125684720285e-146
