"combination [m, n, l1, l2, ep_max, c1, c2]",gBest_fitness
1,-2.6574935340215706e-201
2,-2.6574935340215706e-201
3,-2.6574935340215706e-201
4,-2.6574935340215706e-201
5,-2.6574935340215706e-201
