"combination [m, n, l1, l2, ep_max, c1, c2]",gBest_fitness
1,-3.868267277316484e-09
2,-3.868267277316484e-09
3,-3.868267277316484e-09
4,-2.619924685957018e-05
5,-2.619924685957018e-05
