"combination [m, n, l1, l2, ep_max, c1, c2]",gBest_fitness
1,-381.76595332176703
2,-381.76595332176703
3,-381.76595332176703
4,-381.76595332176703
5,-381.76595332176703
1,-0.00938348577110039
2,-0.00938348577110039
3,-0.00938348577110039
4,-0.00938348577110039
5,-0.00938348577110039
