"combination = [fitness_function_name, dimension, range0, range1, m, n, l1, l2, max_ep, c1, c2, function evaluation]",gBest_fitness,total_time
"['f11', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",0.0,3.7419990000053076
"['f11', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",0.0,3.775940999999875
"['f11', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",0.0,3.7256869999982882
"['f11', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",0.0,3.66093600000022
"['f11', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",0.0,3.700966000003973
"['f11', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",0.0,3.749022000003606
"['f11', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",0.0,3.6596600000048056
"['f11', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",0.0,3.735839999993914
"['f11', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",0.0,3.6423020000074757
"['f11', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",0.0,3.6235239999950863
"['f11', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",0.0,3.763409999999567
"['f11', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",0.0,3.6463109999895096
"['f11', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",0.0,3.6769970000023022
"['f11', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",0.0,3.7189159999979893
"['f11', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",0.0,3.6681990000070073
"['f11', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",0.0,3.6834490000037476
"['f11', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",0.0,3.685425000003306
"['f11', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",0.0,3.6854109999985667
"['f11', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",0.0,3.7427109999989625
"['f11', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",0.0,3.6822979999997187
"['f11', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",0.0,4.478352999998606
"['f11', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",0.0,4.551145000004908
"['f11', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",0.0,4.376648999997997
"['f11', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",0.0,4.412410999997519
"['f11', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",0.0,4.3721629999927245
"['f11', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",0.0,4.363298999989638
"['f11', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",0.0,4.518230000001495
"['f11', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",0.0,4.58603900000162
"['f11', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",0.0,4.43797299999278
"['f11', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",0.0,4.415902000007918
"['f11', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",0.0,4.48380200000247
"['f11', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",0.0,4.4909889999980805
"['f11', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",0.0,4.526595999996061
"['f11', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",0.0,4.46177299998817
"['f11', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",0.0,4.390663999991375
"['f11', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",0.0,4.515383999998448
"['f11', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",0.0,4.337931000001845
"['f11', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",0.0,4.417932999989716
"['f11', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",0.0,4.533784999992349
"['f11', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",0.0,4.502277999999933
"['f11', 20, -10, 10, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",0.0,3.7370950000040466
"['f11', 20, -10, 10, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",0.0,3.6911939999990864
"['f11', 20, -10, 10, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",0.0,3.650605999995605
"['f11', 20, -10, 10, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",0.0,3.6472050000011222
"['f11', 20, -10, 10, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",0.0,3.675260000003618
"['f11', 20, -10, 10, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",0.0,3.7286109999986365
