"combination = [fitness_function_name, dimension, range0, range1, m, n, l1, l2, max_ep, c1 ,c2, function evaluation]",total_time,gBest_fitness
"['f15', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",6.36,0.0
"['f15', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",7.97,0.0
"['f15', 20, -10, 10, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",6.37,0.0
"['f15', 20, -10, 10, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",8.01,0.0
"['f15', 20, -10, 10, 15, 20, 5, 300, 5, 2.05, 2.5, 30000]",8.09,0.0
"['f15', 20, -100, 100, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",6.66,0.0
"['f15', 20, -100, 100, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",8.25,0.0
"['f15', 20, -100, 100, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",6.47,0.0
"['f15', 20, -100, 100, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",8.31,0.0
"['f15', 20, -100, 100, 15, 20, 5, 300, 5, 2.05, 2.5, 30000]",8.32,0.0
"['f15', 30, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",8.3,0.0
"['f15', 30, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",10.51,0.0
"['f15', 30, -10, 10, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",8.7,0.0
"['f15', 30, -10, 10, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",10.58,0.0
"['f15', 30, -10, 10, 15, 20, 5, 300, 5, 2.05, 2.5, 30000]",10.55,0.0
"['f15', 30, -100, 100, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",8.9,0.0
"['f15', 30, -100, 100, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",11.0,0.0
"['f15', 30, -100, 100, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",8.53,0.0
"['f15', 30, -100, 100, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",10.92,0.0
"['f15', 30, -100, 100, 15, 20, 5, 300, 5, 2.05, 2.5, 30000]",10.88,0.0
"['f15', 50, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",12.08,0.0
"['f15', 50, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",15.6,0.0
"['f15', 50, -10, 10, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",12.3,0.0
"['f15', 50, -10, 10, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",15.99,0.0
"['f15', 50, -10, 10, 15, 20, 5, 300, 5, 2.05, 2.5, 30000]",15.19,0.0
"['f15', 50, -100, 100, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",12.57,0.0
"['f15', 50, -100, 100, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",16.23,0.0
"['f15', 50, -100, 100, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",12.71,0.0
"['f15', 50, -100, 100, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",16.25,0.0
"['f15', 50, -100, 100, 15, 20, 5, 300, 5, 2.05, 2.5, 30000]",16.19,0.0
"['f15', 100, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",21.79,0.0
"['f15', 100, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",28.14,0.0
"['f15', 100, -10, 10, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",21.58,0.0
"['f15', 100, -10, 10, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",28.34,0.0
"['f15', 100, -10, 10, 15, 20, 5, 300, 5, 2.05, 2.5, 30000]",28.29,0.0
"['f15', 100, -100, 100, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",22.68,0.0
"['f15', 100, -100, 100, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",29.33,0.0
"['f15', 100, -100, 100, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",22.47,0.0
"['f15', 100, -100, 100, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",29.37,0.0
"['f15', 100, -100, 100, 15, 20, 5, 300, 5, 2.05, 2.5, 30000]",29.27,0.0
