"combination = [fitness_function_name, dimension, range0, range1, m, n, l1, l2, max_ep, c1 ,c2, function evaluation]",total_time,gBest_fitness
"['f21', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",11.4,0.0
"['f21', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",12.82,0.0
"['f21', 20, -10, 10, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",11.14,0.0
"['f21', 20, -10, 10, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",13.24,0.0
"['f21', 20, -10, 10, 15, 20, 5, 300, 5, 2.05, 2.5, 30000]",13.02,0.0
"['f21', 20, -100, 100, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",11.06,0.0
"['f21', 20, -100, 100, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",12.75,0.0
"['f21', 20, -100, 100, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",11.24,0.0
"['f21', 20, -100, 100, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",12.82,0.0
"['f21', 20, -100, 100, 15, 20, 5, 300, 5, 2.05, 2.5, 30000]",13.13,0.0
"['f21', 30, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",14.82,0.0021361533614827496
"['f21', 30, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",17.53,0.0
"['f21', 30, -10, 10, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",14.61,0.0
"['f21', 30, -10, 10, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",17.23,3.523966727464583e-05
"['f21', 30, -10, 10, 15, 20, 5, 300, 5, 2.05, 2.5, 30000]",17.75,0.004665214969176916
"['f21', 30, -100, 100, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",14.82,0.0
"['f21', 30, -100, 100, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",17.89,328.6692118741576
"['f21', 30, -100, 100, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",15.14,0.0
"['f21', 30, -100, 100, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",17.84,191.48459274062816
"['f21', 30, -100, 100, 15, 20, 5, 300, 5, 2.05, 2.5, 30000]",17.72,130.8943978899414
"['f21', 50, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",22.18,0.0
"['f21', 50, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",26.18,0.008217626054338572
"['f21', 50, -10, 10, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",22.55,0.009613990218063105
"['f21', 50, -10, 10, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",26.52,0.0
"['f21', 50, -10, 10, 15, 20, 5, 300, 5, 2.05, 2.5, 30000]",26.46,0.0
"['f21', 50, -100, 100, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",21.97,0.0
"['f21', 50, -100, 100, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",26.39,25.910347248780255
"['f21', 50, -100, 100, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",22.19,0.0
"['f21', 50, -100, 100, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",26.86,728.1711508502069
"['f21', 50, -100, 100, 15, 20, 5, 300, 5, 2.05, 2.5, 30000]",26.44,0.0
"['f21', 100, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",41.1,0.0
"['f21', 100, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",48.66,0.0
"['f21', 100, -10, 10, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",41.71,0.0
"['f21', 100, -10, 10, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",48.7,0.0005007407354198539
"['f21', 100, -10, 10, 15, 20, 5, 300, 5, 2.05, 2.5, 30000]",49.32,0.0
"['f21', 100, -100, 100, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",41.58,0.0
"['f21', 100, -100, 100, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",49.46,0.0
"['f21', 100, -100, 100, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",42.07,0.0
"['f21', 100, -100, 100, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",48.99,0.0
"['f21', 100, -100, 100, 15, 20, 5, 300, 5, 2.05, 2.5, 30000]",49.55,760.608749883667
