"combination = [fitness_function_name, dimension, range0, range1, population_size, max_ep, function evaluation]",gBest_fitness,total_time
"['f6', 20, -10, 10, 100, 250, 25000]",2.8909102715144458e-09,3.2688490000000456
"['f6', 20, -10, 10, 100, 250, 25000]",0.0002626302863252866,3.292323999998189
"['f6', 20, -10, 10, 100, 250, 25000]",4.066619685665869e-06,3.255582999998296
"['f6', 20, -10, 10, 100, 250, 25000]",0.00025222986074138455,3.0448319999995874
"['f6', 20, -10, 10, 100, 250, 25000]",6.333222852289707e-05,3.063502000000881
"['f6', 20, -10, 10, 100, 250, 25000]",1.978820399095129e-05,3.0268899999973655
"['f6', 20, -10, 10, 100, 250, 25000]",1.0311146802514359e-06,3.007965000000695
"['f6', 20, -10, 10, 100, 250, 25000]",9.66006758164598e-06,3.091478999998799
"['f6', 20, -10, 10, 100, 250, 25000]",2.072209811511588e-05,3.209689999999682
"['f6', 20, -10, 10, 100, 250, 25000]",0.00017980540776787427,3.1421579999987443
"['f6', 20, -10, 10, 100, 250, 25000]",0.00021992731224165378,3.337307999998302
"['f6', 20, -10, 10, 100, 250, 25000]",7.524877328782176e-05,3.2029619999993884
"['f6', 20, -10, 10, 100, 250, 25000]",3.217938907810476e-05,3.064487999999983
"['f6', 20, -10, 10, 100, 250, 25000]",3.7825852516306604e-05,3.021576000002824
"['f6', 20, -10, 10, 100, 250, 25000]",0.0004214510926512194,3.2953730000008363
"['f6', 20, -10, 10, 100, 250, 25000]",3.2411511659903172e-06,3.0437720000008994
"['f6', 20, -10, 10, 100, 250, 25000]",2.0368288181088644e-05,3.0657070000015665
"['f6', 20, -10, 10, 100, 250, 25000]",0.00013612699540030602,3.128501999999571
"['f6', 20, -10, 10, 100, 250, 25000]",0.0002511436287990998,3.209237999999459
"['f6', 20, -10, 10, 100, 250, 25000]",2.916396037800086e-06,3.1190999999998894
"['f6', 20, -10, 10, 100, 300, 30000]",9.463356160546011e-05,4.082137000001239
"['f6', 20, -10, 10, 100, 300, 30000]",1.7868586301810982e-06,3.866225999998278
"['f6', 20, -10, 10, 100, 300, 30000]",0.00011142828009304959,3.9891659999993863
"['f6', 20, -10, 10, 100, 300, 30000]",0.00018835124741315283,3.8927790000016103
"['f6', 20, -10, 10, 100, 300, 30000]",9.736938386920596e-05,3.7483420000025944
"['f6', 20, -10, 10, 100, 300, 30000]",0.00017776012800620894,3.7538239999994403
"['f6', 20, -10, 10, 100, 300, 30000]",9.796284829928659e-05,3.735184000001027
"['f6', 20, -10, 10, 100, 300, 30000]",1.0792070539635942e-05,3.7020059999995283
"['f6', 20, -10, 10, 100, 300, 30000]",0.0001023677156306581,3.729808000000048
"['f6', 20, -10, 10, 100, 300, 30000]",4.7228090777122685e-05,3.823392000002059
"['f6', 20, -10, 10, 100, 300, 30000]",0.00011157628668096392,3.747703000000911
