"combination = [fitness_function_name, dimension, range0, range1, m, n, l1, l2, max_ep, c1 ,c2, function evaluation]",total_time,gBest_fitness
"['f2', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",2.76,0.0
"['f2', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",3.16,0.0
"['f2', 20, -10, 10, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",2.71,0.0
"['f2', 20, -10, 10, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",3.19,0.0
"['f2', 20, -10, 10, 15, 20, 5, 300, 5, 2.05, 2.5, 30000]",3.16,0.0
"['f2', 20, -100, 100, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",2.78,0.0
"['f2', 20, -100, 100, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",3.19,0.0
"['f2', 20, -100, 100, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",2.77,0.0
"['f2', 20, -100, 100, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",3.19,0.0
"['f2', 20, -100, 100, 15, 20, 5, 300, 5, 2.05, 2.5, 30000]",3.33,0.0
"['f2', 30, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",2.85,0.0
"['f2', 30, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",3.36,0.0
"['f2', 30, -10, 10, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",2.8,0.0
"['f2', 30, -10, 10, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",3.35,0.0
"['f2', 30, -10, 10, 15, 20, 5, 300, 5, 2.05, 2.5, 30000]",3.31,0.0
"['f2', 30, -100, 100, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",2.94,0.0
"['f2', 30, -100, 100, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",3.32,0.0
"['f2', 30, -100, 100, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",2.93,0.0
"['f2', 30, -100, 100, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",3.31,0.0
"['f2', 30, -100, 100, 15, 20, 5, 300, 5, 2.05, 2.5, 30000]",3.37,0.0
"['f2', 50, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",3.18,0.0
"['f2', 50, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",3.74,0.0
"['f2', 50, -10, 10, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",3.12,0.0
"['f2', 50, -10, 10, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",3.75,0.0
"['f2', 50, -10, 10, 15, 20, 5, 300, 5, 2.05, 2.5, 30000]",3.63,0.0
"['f2', 50, -100, 100, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",3.26,0.0
"['f2', 50, -100, 100, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",3.83,0.0
"['f2', 50, -100, 100, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",3.29,0.0
"['f2', 50, -100, 100, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",3.74,0.0
"['f2', 50, -100, 100, 15, 20, 5, 300, 5, 2.05, 2.5, 30000]",3.77,0.0
"['f2', 100, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",3.95,0.0
"['f2', 100, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",4.61,0.0
"['f2', 100, -10, 10, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",3.95,0.0
"['f2', 100, -10, 10, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",4.63,0.0
"['f2', 100, -10, 10, 15, 20, 5, 300, 5, 2.05, 2.5, 30000]",4.58,0.0
"['f2', 100, -100, 100, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",4.12,0.0
"['f2', 100, -100, 100, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",4.65,0.0
"['f2', 100, -100, 100, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",4.03,0.0
"['f2', 100, -100, 100, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",4.72,0.0
"['f2', 100, -100, 100, 15, 20, 5, 300, 5, 2.05, 2.5, 30000]",4.64,0.0
