"combination = [fitness_function_name, dimension, range0, range1, population_size, max_ep, c1, c2, function evaluation]",total_time,gBest_fitness
"['f16', 20, -10, 10, 100, 250, 2.05, 2.05, 25000]",10.83,1.8490618866474553
"['f16', 20, -10, 10, 100, 250, 2.05, 2.5, 25000]",10.9,0.12619128164481497
"['f16', 20, -10, 10, 100, 250, 2.5, 2.05, 25000]",11.03,0.07244883767765886
"['f16', 20, -10, 10, 100, 250, 2.5, 2.5, 25000]",11.7,0.04692493064275327
"['f16', 20, -10, 10, 100, 300, 2.05, 2.05, 30000]",13.53,1.1701336392786463
"['f16', 20, -10, 10, 100, 300, 2.05, 2.5, 30000]",15.44,1.1631617232265588
"['f16', 20, -10, 10, 100, 300, 2.5, 2.05, 30000]",14.61,0.05338751259031982
"['f16', 20, -10, 10, 100, 300, 2.5, 2.5, 30000]",13.2,0.035937808542286565
"['f16', 20, -10, 10, 200, 150, 2.05, 2.05, 30000]",13.47,0.03855209488303091
"['f16', 20, -10, 10, 200, 150, 2.05, 2.5, 30000]",13.95,2.0133811098841226
"['f16', 20, -10, 10, 200, 150, 2.5, 2.05, 30000]",13.67,2.4541453734897627
"['f16', 20, -10, 10, 200, 150, 2.5, 2.5, 30000]",13.34,1.156451546849802
"['f16', 20, -100, 100, 100, 250, 2.05, 2.05, 25000]",11.07,20.06356140001933
"['f16', 20, -100, 100, 100, 250, 2.05, 2.5, 25000]",15.45,19.88190027686902
"['f16', 20, -100, 100, 100, 250, 2.5, 2.05, 25000]",11.34,18.964419997467843
"['f16', 20, -100, 100, 100, 250, 2.5, 2.5, 25000]",11.58,20.268592005078297
"['f16', 20, -100, 100, 100, 300, 2.05, 2.05, 30000]",14.8,20.13453850626151
"['f16', 20, -100, 100, 100, 300, 2.05, 2.5, 30000]",14.26,20.008314894421083
"['f16', 20, -100, 100, 100, 300, 2.5, 2.05, 30000]",13.8,7.084279015507104
"['f16', 20, -100, 100, 100, 300, 2.5, 2.5, 30000]",13.75,20.025197623559993
"['f16', 20, -100, 100, 200, 150, 2.05, 2.05, 30000]",14.84,15.805534710322858
"['f16', 20, -100, 100, 200, 150, 2.05, 2.5, 30000]",13.31,15.547132235457138
"['f16', 20, -100, 100, 200, 150, 2.5, 2.05, 30000]",13.78,20.110647339747796
"['f16', 20, -100, 100, 200, 150, 2.5, 2.5, 30000]",13.53,20.333529274680725
"['f16', 30, -10, 10, 100, 250, 2.05, 2.05, 25000]",14.26,1.6208030305903098
"['f16', 30, -10, 10, 100, 250, 2.05, 2.5, 25000]",14.26,1.9473651290755716
"['f16', 30, -10, 10, 100, 250, 2.5, 2.05, 25000]",16.22,1.5568609877806634
"['f16', 30, -10, 10, 100, 250, 2.5, 2.5, 25000]",15.48,1.5948096153521303
"['f16', 30, -10, 10, 100, 300, 2.05, 2.05, 30000]",17.03,1.9657903800200995
"['f16', 30, -10, 10, 100, 300, 2.05, 2.5, 30000]",16.95,1.937713331708871
"['f16', 30, -10, 10, 100, 300, 2.5, 2.05, 30000]",19.0,1.9753453246176425
"['f16', 30, -10, 10, 100, 300, 2.5, 2.5, 30000]",17.94,1.8185305224930244
"['f16', 30, -10, 10, 200, 150, 2.05, 2.05, 30000]",27.98,1.9404887696659618
"['f16', 30, -10, 10, 200, 150, 2.05, 2.5, 30000]",16.9,2.0379792767595544
"['f16', 30, -10, 10, 200, 150, 2.5, 2.05, 30000]",17.07,1.266841925217332
"['f16', 30, -10, 10, 200, 150, 2.5, 2.5, 30000]",17.42,1.9577355677398498
"['f16', 30, -100, 100, 100, 250, 2.05, 2.05, 25000]",15.6,20.44008864618984
"['f16', 30, -100, 100, 100, 250, 2.05, 2.5, 25000]",14.05,20.155152494311064
"['f16', 30, -100, 100, 100, 250, 2.5, 2.05, 25000]",14.19,20.127285687303008
"['f16', 30, -100, 100, 100, 250, 2.5, 2.5, 25000]",14.17,19.831914360879672
"['f16', 30, -100, 100, 100, 300, 2.05, 2.05, 30000]",17.33,20.720504663943707
"['f16', 30, -100, 100, 100, 300, 2.05, 2.5, 30000]",20.14,19.14377160262463
"['f16', 30, -100, 100, 100, 300, 2.5, 2.05, 30000]",17.3,20.08361242694769
"['f16', 30, -100, 100, 100, 300, 2.5, 2.5, 30000]",17.04,20.22875183616877
"['f16', 30, -100, 100, 200, 150, 2.05, 2.05, 30000]",17.14,20.24116147153721
"['f16', 30, -100, 100, 200, 150, 2.05, 2.5, 30000]",20.7,20.003010661087384
"['f16', 30, -100, 100, 200, 150, 2.5, 2.05, 30000]",16.86,19.885874998431486
"['f16', 30, -100, 100, 200, 150, 2.5, 2.5, 30000]",17.06,17.08176342301283
"['f16', 50, -10, 10, 100, 250, 2.05, 2.05, 25000]",20.96,2.847565501367399
"['f16', 50, -10, 10, 100, 250, 2.05, 2.5, 25000]",20.37,2.5074132530244992
"['f16', 50, -10, 10, 100, 250, 2.5, 2.05, 25000]",20.83,2.650015538683942
"['f16', 50, -10, 10, 100, 250, 2.5, 2.5, 25000]",20.48,1.6960891560805895
"['f16', 50, -10, 10, 100, 300, 2.05, 2.05, 30000]",24.65,2.4522506328650384
"['f16', 50, -10, 10, 100, 300, 2.05, 2.5, 30000]",25.33,2.304581990190098
"['f16', 50, -10, 10, 100, 300, 2.5, 2.05, 30000]",27.91,2.250501372920177
"['f16', 50, -10, 10, 100, 300, 2.5, 2.5, 30000]",24.91,2.5352177535941895
"['f16', 50, -10, 10, 200, 150, 2.05, 2.05, 30000]",25.01,2.025113162092389
"['f16', 50, -10, 10, 200, 150, 2.05, 2.5, 30000]",24.67,2.1809403336513893
"['f16', 50, -10, 10, 200, 150, 2.5, 2.05, 30000]",24.71,2.9194433277471856
"['f16', 50, -10, 10, 200, 150, 2.5, 2.5, 30000]",24.65,2.773638320077858
"['f16', 50, -100, 100, 100, 250, 2.05, 2.05, 25000]",21.56,20.645838720893863
"['f16', 50, -100, 100, 100, 250, 2.05, 2.5, 25000]",20.5,19.850062433355777
"['f16', 50, -100, 100, 100, 250, 2.5, 2.05, 25000]",21.37,20.214472118355342
"['f16', 50, -100, 100, 100, 250, 2.5, 2.5, 25000]",22.23,19.74810785591169
"['f16', 50, -100, 100, 100, 300, 2.05, 2.05, 30000]",24.45,20.35695317984621
"['f16', 50, -100, 100, 100, 300, 2.05, 2.5, 30000]",25.88,20.417888937312064
"['f16', 50, -100, 100, 100, 300, 2.5, 2.05, 30000]",25.21,20.605614631757284
"['f16', 50, -100, 100, 100, 300, 2.5, 2.5, 30000]",25.14,20.338934595665027
"['f16', 50, -100, 100, 200, 150, 2.05, 2.05, 30000]",25.0,20.015806389162442
"['f16', 50, -100, 100, 200, 150, 2.05, 2.5, 30000]",24.65,19.08876027375577
"['f16', 50, -100, 100, 200, 150, 2.5, 2.05, 30000]",24.63,20.546118887234773
"['f16', 50, -100, 100, 200, 150, 2.5, 2.5, 30000]",24.69,20.785862308525363
"['f16', 100, -10, 10, 100, 250, 2.05, 2.05, 25000]",37.47,3.947446016135775
"['f16', 100, -10, 10, 100, 250, 2.05, 2.5, 25000]",38.08,3.5757348534991533
"['f16', 100, -10, 10, 100, 250, 2.5, 2.05, 25000]",38.18,3.595577684792627
"['f16', 100, -10, 10, 100, 250, 2.5, 2.5, 25000]",36.75,3.176254398590704
"['f16', 100, -10, 10, 100, 300, 2.05, 2.05, 30000]",44.0,3.442626994744217
"['f16', 100, -10, 10, 100, 300, 2.05, 2.5, 30000]",44.48,3.6776996834581372
"['f16', 100, -10, 10, 100, 300, 2.5, 2.05, 30000]",45.22,4.461021033336369
"['f16', 100, -10, 10, 100, 300, 2.5, 2.5, 30000]",44.3,3.58099350865221
"['f16', 100, -10, 10, 200, 150, 2.05, 2.05, 30000]",44.49,3.517654457796461
"['f16', 100, -10, 10, 200, 150, 2.05, 2.5, 30000]",47.7,3.2410597269297168
"['f16', 100, -10, 10, 200, 150, 2.5, 2.05, 30000]",44.48,3.664764087230982
"['f16', 100, -10, 10, 200, 150, 2.5, 2.5, 30000]",44.2,3.025211898730046
"['f16', 100, -100, 100, 100, 250, 2.05, 2.05, 25000]",36.6,20.58861727572102
"['f16', 100, -100, 100, 100, 250, 2.05, 2.5, 25000]",36.82,20.925218690720577
"['f16', 100, -100, 100, 100, 250, 2.5, 2.05, 25000]",37.69,20.844425974479286
"['f16', 100, -100, 100, 100, 250, 2.5, 2.5, 25000]",36.83,17.68845477191355
"['f16', 100, -100, 100, 100, 300, 2.05, 2.05, 30000]",44.12,20.681044473335962
"['f16', 100, -100, 100, 100, 300, 2.05, 2.5, 30000]",46.41,20.61560511606605
"['f16', 100, -100, 100, 100, 300, 2.5, 2.05, 30000]",44.29,18.326417870045365
"['f16', 100, -100, 100, 100, 300, 2.5, 2.5, 30000]",44.53,20.829360045567423
"['f16', 100, -100, 100, 200, 150, 2.05, 2.05, 30000]",43.99,20.197297859891005
"['f16', 100, -100, 100, 200, 150, 2.05, 2.5, 30000]",44.3,20.90304460693189
"['f16', 100, -100, 100, 200, 150, 2.5, 2.05, 30000]",43.97,20.876705480272122
"['f16', 100, -100, 100, 200, 150, 2.5, 2.5, 30000]",44.15,20.60909605061373
