"combination = [fitness_function_name, dimension, range0, range1, m, n, l1, l2, max_ep, c1 ,c2, function evaluation]",total_time,gBest_fitness
"['f6', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",3.43,0.18895425107695957
"['f6', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",4.31,0.019348988623260243
"['f6', 20, -10, 10, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",3.52,0.0499852849766628
"['f6', 20, -10, 10, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",4.13,0.04078509230881589
"['f6', 20, -10, 10, 15, 20, 5, 300, 5, 2.05, 2.5, 30000]",4.23,0.03710846915977688
"['f6', 20, -100, 100, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",3.5,0.0018592590545554932
"['f6', 20, -100, 100, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",4.21,0.08192152991754055
"['f6', 20, -100, 100, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",3.49,0.018161208891953357
"['f6', 20, -100, 100, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",4.16,0.005478556075793798
"['f6', 20, -100, 100, 15, 20, 5, 300, 5, 2.05, 2.5, 30000]",4.08,0.009400861726183322
"['f6', 30, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",3.92,0.225878659700629
"['f6', 30, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",4.64,0.06981753729487711
"['f6', 30, -10, 10, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",3.91,0.09270295891263028
"['f6', 30, -10, 10, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",4.67,0.03863402661295204
"['f6', 30, -10, 10, 15, 20, 5, 300, 5, 2.05, 2.5, 30000]",4.72,0.0010839077516859644
"['f6', 30, -100, 100, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",4.06,0.00011566805240757386
"['f6', 30, -100, 100, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",4.75,0.00245760157747414
"['f6', 30, -100, 100, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",4.12,0.0019219869023884596
"['f6', 30, -100, 100, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",4.85,0.01687646702040786
"['f6', 30, -100, 100, 15, 20, 5, 300, 5, 2.05, 2.5, 30000]",4.88,0.005560899208779421
"['f6', 50, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",4.93,0.4489356594661424
"['f6', 50, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",5.94,0.35164536074745834
"['f6', 50, -10, 10, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",4.87,0.5221261852304596
"['f6', 50, -10, 10, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",5.92,0.33315762252027514
"['f6', 50, -10, 10, 15, 20, 5, 300, 5, 2.05, 2.5, 30000]",5.93,0.2160850478100167
"['f6', 50, -100, 100, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",5.02,0.019634246287684592
"['f6', 50, -100, 100, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",6.17,0.021029825828134223
"['f6', 50, -100, 100, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",5.01,0.0134573372468549
"['f6', 50, -100, 100, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",6.01,0.0825690514342681
"['f6', 50, -100, 100, 15, 20, 5, 300, 5, 2.05, 2.5, 30000]",6.06,0.020316720259478584
"['f6', 100, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",7.31,0.7444115137307203
"['f6', 100, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",8.96,0.4264150161429855
"['f6', 100, -10, 10, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",7.18,1.3276335968510258
"['f6', 100, -10, 10, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",9.01,0.7284156786977984
"['f6', 100, -10, 10, 15, 20, 5, 300, 5, 2.05, 2.5, 30000]",9.0,0.7914621236428612
"['f6', 100, -100, 100, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",7.49,0.05467211685306869
"['f6', 100, -100, 100, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",9.23,0.044292842018860724
"['f6', 100, -100, 100, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",7.53,0.14432551495683507
"['f6', 100, -100, 100, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",9.32,0.3112415246914394
"['f6', 100, -100, 100, 15, 20, 5, 300, 5, 2.05, 2.5, 30000]",9.43,0.1569982040505544
