"combination = [fitness_function_name, dimension, range0, range1, population_size, max_ep, c1, c2, function evaluation]",gBest_fitness,total_time
"['f3', 20, -10, 10, 100, 250, 2.5, 2.5, 25000]",-2100.0,6.2
"['f3', 20, -10, 10, 100, 250, 2.5, 2.5, 25000]",-2100.0,6.31
"['f3', 20, -10, 10, 100, 250, 2.5, 2.5, 25000]",-2100.0,6.21
"['f3', 20, -10, 10, 100, 250, 2.5, 2.5, 25000]",-2100.0,6.08
"['f3', 20, -10, 10, 100, 250, 2.5, 2.5, 25000]",-2100.0,6.09
"['f3', 20, -10, 10, 100, 250, 2.5, 2.5, 25000]",-2100.0,6.37
"['f3', 20, -10, 10, 100, 250, 2.5, 2.5, 25000]",-2100.0,6.34
"['f3', 20, -10, 10, 100, 250, 2.5, 2.5, 25000]",-2100.0,6.6
"['f3', 20, -10, 10, 100, 250, 2.5, 2.5, 25000]",-2100.0,6.47
"['f3', 20, -10, 10, 100, 250, 2.5, 2.5, 25000]",-2100.0,6.18
"['f3', 20, -10, 10, 100, 250, 2.5, 2.5, 25000]",-2100.0,6.17
"['f3', 20, -10, 10, 100, 250, 2.5, 2.5, 25000]",-2100.0,6.17
"['f3', 20, -10, 10, 100, 250, 2.5, 2.5, 25000]",-2100.0,6.31
"['f3', 20, -10, 10, 100, 250, 2.5, 2.5, 25000]",-2100.0,6.48
"['f3', 20, -10, 10, 100, 250, 2.5, 2.5, 25000]",-2100.0,6.19
"['f3', 20, -10, 10, 100, 250, 2.5, 2.5, 25000]",-2100.0,6.1
"['f3', 20, -10, 10, 100, 250, 2.5, 2.5, 25000]",-2100.0,6.18
"['f3', 20, -10, 10, 100, 250, 2.5, 2.5, 25000]",-2100.0,6.22
"['f3', 20, -10, 10, 100, 250, 2.5, 2.5, 25000]",-2100.0,6.62
"['f3', 20, -10, 10, 100, 300, 2.05, 2.05, 30000]",-2100.0,7.81
"['f3', 20, -10, 10, 100, 300, 2.05, 2.05, 30000]",-2100.0,7.79
"['f3', 20, -10, 10, 100, 300, 2.05, 2.05, 30000]",-2100.0,7.66
"['f3', 20, -10, 10, 100, 300, 2.05, 2.05, 30000]",-2100.0,7.82
"['f3', 20, -10, 10, 100, 300, 2.05, 2.05, 30000]",-2100.0,7.79
"['f3', 20, -10, 10, 100, 300, 2.05, 2.05, 30000]",-2100.0,7.77
"['f3', 20, -10, 10, 100, 300, 2.05, 2.05, 30000]",-2100.0,7.78
"['f3', 20, -10, 10, 100, 300, 2.05, 2.05, 30000]",-2100.0,8.0
"['f3', 20, -10, 10, 100, 300, 2.05, 2.05, 30000]",-2100.0,7.93
"['f3', 20, -10, 10, 100, 300, 2.05, 2.05, 30000]",-2100.0,7.58
"['f3', 20, -10, 10, 100, 300, 2.05, 2.05, 30000]",-2100.0,7.92
"['f3', 20, -10, 10, 100, 300, 2.05, 2.05, 30000]",-2100.0,7.72
"['f3', 20, -10, 10, 100, 300, 2.05, 2.05, 30000]",-2100.0,7.32
"['f3', 20, -10, 10, 100, 300, 2.05, 2.05, 30000]",-2100.0,7.26
"['f3', 20, -10, 10, 100, 300, 2.05, 2.05, 30000]",-2100.0,7.12
"['f3', 20, -10, 10, 100, 300, 2.05, 2.05, 30000]",-2100.0,7.37
"['f3', 20, -10, 10, 100, 300, 2.05, 2.05, 30000]",-2100.0,7.25
"['f3', 20, -10, 10, 100, 300, 2.05, 2.05, 30000]",-2100.0,7.11
"['f3', 20, -10, 10, 100, 300, 2.05, 2.05, 30000]",-2100.0,7.19
"['f3', 20, -10, 10, 100, 300, 2.05, 2.05, 30000]",-2100.0,7.23
"['f3', 20, -10, 10, 100, 300, 2.05, 2.5, 30000]",-2100.0,7.72
"['f3', 20, -10, 10, 100, 300, 2.05, 2.5, 30000]",-2100.0,8.06
"['f3', 20, -10, 10, 100, 300, 2.05, 2.5, 30000]",-2100.0,8.54
"['f3', 20, -10, 10, 100, 300, 2.05, 2.5, 30000]",-2100.0,7.48
"['f3', 20, -10, 10, 100, 300, 2.05, 2.5, 30000]",-2100.0,7.7
"['f3', 20, -10, 10, 100, 300, 2.05, 2.5, 30000]",-2100.0,8.17
"['f3', 20, -10, 10, 100, 300, 2.05, 2.5, 30000]",-2100.0,7.57
"['f3', 20, -10, 10, 100, 300, 2.05, 2.5, 30000]",-2100.0,7.73
"['f3', 20, -10, 10, 100, 300, 2.05, 2.5, 30000]",-2100.0,8.27
"['f3', 20, -10, 10, 100, 300, 2.05, 2.5, 30000]",-2100.0,7.48
"['f3', 20, -10, 10, 100, 300, 2.05, 2.5, 30000]",-2100.0,7.62
"['f3', 20, -10, 10, 100, 300, 2.05, 2.5, 30000]",-2100.0,8.09
"['f3', 20, -10, 10, 100, 300, 2.05, 2.5, 30000]",-2100.0,8.25
"['f3', 20, -10, 10, 100, 300, 2.05, 2.5, 30000]",-2100.0,8.42
"['f3', 20, -10, 10, 100, 300, 2.05, 2.5, 30000]",-2100.0,8.69
"['f3', 20, -10, 10, 100, 300, 2.05, 2.5, 30000]",-2100.0,8.21
"['f3', 20, -10, 10, 100, 300, 2.05, 2.5, 30000]",-2100.0,8.96
"['f3', 20, -10, 10, 100, 300, 2.05, 2.5, 30000]",-2100.0,8.23
"['f3', 20, -10, 10, 100, 300, 2.05, 2.5, 30000]",-2100.0,8.36
"['f3', 20, -10, 10, 100, 300, 2.05, 2.5, 30000]",-2100.0,7.75
"['f3', 20, -10, 10, 100, 300, 2.5, 2.05, 30000]",-2100.0,8.08
"['f3', 20, -10, 10, 100, 300, 2.5, 2.05, 30000]",-2100.0,8.18
"['f3', 20, -10, 10, 100, 300, 2.5, 2.05, 30000]",-2100.0,8.16
"['f3', 20, -10, 10, 100, 300, 2.5, 2.05, 30000]",-2100.0,8.12
"['f3', 20, -10, 10, 100, 300, 2.5, 2.05, 30000]",-2100.0,8.21
"['f3', 20, -10, 10, 100, 300, 2.5, 2.05, 30000]",-2100.0,8.21
"['f3', 20, -10, 10, 100, 300, 2.5, 2.05, 30000]",-2100.0,7.88
"['f3', 20, -10, 10, 100, 300, 2.5, 2.05, 30000]",-2100.0,7.98
"['f3', 20, -10, 10, 100, 300, 2.5, 2.05, 30000]",-2100.0,8.05
"['f3', 20, -10, 10, 100, 300, 2.5, 2.05, 30000]",-2100.0,8.32
"['f3', 20, -10, 10, 100, 300, 2.5, 2.05, 30000]",-2100.0,8.39
"['f3', 20, -10, 10, 100, 300, 2.5, 2.05, 30000]",-2100.0,7.73
"['f3', 20, -10, 10, 100, 300, 2.5, 2.05, 30000]",-2100.0,8.0
"['f3', 20, -10, 10, 100, 300, 2.5, 2.05, 30000]",-2100.0,8.19
"['f3', 20, -10, 10, 100, 300, 2.5, 2.05, 30000]",-2100.0,8.31
"['f3', 20, -10, 10, 100, 300, 2.5, 2.05, 30000]",-2100.0,8.25
"['f3', 20, -10, 10, 100, 300, 2.5, 2.05, 30000]",-2100.0,8.24
"['f3', 20, -10, 10, 100, 300, 2.5, 2.05, 30000]",-2100.0,8.29
"['f3', 20, -10, 10, 100, 300, 2.5, 2.05, 30000]",-2100.0,7.78
"['f3', 20, -10, 10, 100, 300, 2.5, 2.05, 30000]",-2100.0,8.14
"['f3', 20, -10, 10, 100, 300, 2.5, 2.5, 30000]",-2100.0,7.84
"['f3', 20, -10, 10, 100, 300, 2.5, 2.5, 30000]",-2100.0,7.93
"['f3', 20, -10, 10, 100, 300, 2.5, 2.5, 30000]",-2100.0,8.13
"['f3', 20, -10, 10, 100, 300, 2.5, 2.5, 30000]",-2100.0,8.34
"['f3', 20, -10, 10, 100, 300, 2.5, 2.5, 30000]",-2100.0,8.13
"['f3', 20, -10, 10, 100, 300, 2.5, 2.5, 30000]",-2100.0,8.26
"['f3', 20, -10, 10, 100, 300, 2.5, 2.5, 30000]",-2100.0,8.09
"['f3', 20, -10, 10, 100, 300, 2.5, 2.5, 30000]",-2100.0,7.94
"['f3', 20, -10, 10, 100, 300, 2.5, 2.5, 30000]",-2100.0,8.13
"['f3', 20, -10, 10, 100, 300, 2.5, 2.5, 30000]",-2100.0,8.18
"['f3', 20, -10, 10, 100, 300, 2.5, 2.5, 30000]",-2100.0,8.15
"['f3', 20, -10, 10, 100, 300, 2.5, 2.5, 30000]",-2100.0,8.04
"['f3', 20, -10, 10, 100, 300, 2.5, 2.5, 30000]",-2100.0,7.43
"['f3', 20, -10, 10, 100, 300, 2.5, 2.5, 30000]",-2100.0,7.42
"['f3', 20, -10, 10, 100, 300, 2.5, 2.5, 30000]",-2100.0,7.69
"['f3', 20, -10, 10, 100, 300, 2.5, 2.5, 30000]",-2100.0,7.52
"['f3', 20, -10, 10, 100, 300, 2.5, 2.5, 30000]",-2100.0,7.54
"['f3', 20, -10, 10, 100, 300, 2.5, 2.5, 30000]",-2100.0,7.46
"['f3', 20, -10, 10, 100, 300, 2.5, 2.5, 30000]",-2100.0,7.46
"['f3', 20, -10, 10, 100, 300, 2.5, 2.5, 30000]",-2100.0,7.54
"['f3', 20, -10, 10, 200, 150, 2.05, 2.05, 30000]",-2100.0,7.9
"['f3', 20, -10, 10, 200, 150, 2.05, 2.05, 30000]",-2100.0,7.71
"['f3', 20, -10, 10, 200, 150, 2.05, 2.05, 30000]",-2100.0,7.62
"['f3', 20, -10, 10, 200, 150, 2.05, 2.05, 30000]",-2100.0,7.66
"['f3', 20, -10, 10, 200, 150, 2.05, 2.05, 30000]",-2100.0,7.81
"['f3', 20, -10, 10, 200, 150, 2.05, 2.05, 30000]",-2100.0,8.26
"['f3', 20, -10, 10, 200, 150, 2.05, 2.05, 30000]",-2100.0,8.02
"['f3', 20, -10, 10, 200, 150, 2.05, 2.05, 30000]",-2100.0,7.98
"['f3', 20, -10, 10, 200, 150, 2.05, 2.05, 30000]",-2100.0,8.04
"['f3', 20, -10, 10, 200, 150, 2.05, 2.05, 30000]",-2100.0,7.61
"['f3', 20, -10, 10, 200, 150, 2.05, 2.05, 30000]",-2100.0,7.26
"['f3', 20, -10, 10, 200, 150, 2.05, 2.05, 30000]",-2100.0,7.61
"['f3', 20, -10, 10, 200, 150, 2.05, 2.05, 30000]",-2100.0,7.5
"['f3', 20, -10, 10, 200, 150, 2.05, 2.05, 30000]",-2100.0,7.78
"['f3', 20, -10, 10, 200, 150, 2.05, 2.05, 30000]",-2100.0,8.04
"['f3', 20, -10, 10, 200, 150, 2.05, 2.05, 30000]",-2100.0,7.45
"['f3', 20, -10, 10, 200, 150, 2.05, 2.05, 30000]",-2100.0,7.4
"['f3', 20, -10, 10, 200, 150, 2.05, 2.05, 30000]",-2100.0,7.56
"['f3', 20, -10, 10, 200, 150, 2.05, 2.05, 30000]",-2100.0,7.25
"['f3', 20, -10, 10, 200, 150, 2.05, 2.05, 30000]",-2100.0,7.24
"['f3', 20, -10, 10, 200, 150, 2.05, 2.5, 30000]",-2100.0,7.45
"['f3', 20, -10, 10, 200, 150, 2.05, 2.5, 30000]",-2100.0,7.47
"['f3', 20, -10, 10, 200, 150, 2.05, 2.5, 30000]",-2100.0,7.85
"['f3', 20, -10, 10, 200, 150, 2.05, 2.5, 30000]",-2100.0,8.0
"['f3', 20, -10, 10, 200, 150, 2.05, 2.5, 30000]",-2100.0,7.7
"['f3', 20, -10, 10, 200, 150, 2.05, 2.5, 30000]",-2100.0,7.77
"['f3', 20, -10, 10, 200, 150, 2.05, 2.5, 30000]",-2100.0,8.19
"['f3', 20, -10, 10, 200, 150, 2.05, 2.5, 30000]",-2100.0,7.77
"['f3', 20, -10, 10, 200, 150, 2.05, 2.5, 30000]",-2100.0,8.09
"['f3', 20, -10, 10, 200, 150, 2.05, 2.5, 30000]",-2100.0,7.81
"['f3', 20, -10, 10, 200, 150, 2.05, 2.5, 30000]",-2100.0,8.04
"['f3', 20, -10, 10, 200, 150, 2.05, 2.5, 30000]",-2100.0,7.53
"['f3', 20, -10, 10, 200, 150, 2.05, 2.5, 30000]",-2100.0,7.69
"['f3', 20, -10, 10, 200, 150, 2.05, 2.5, 30000]",-2100.0,8.01
"['f3', 20, -10, 10, 200, 150, 2.05, 2.5, 30000]",-2100.0,7.62
"['f3', 20, -10, 10, 200, 150, 2.05, 2.5, 30000]",-2100.0,7.86
"['f3', 20, -10, 10, 200, 150, 2.05, 2.5, 30000]",-2100.0,8.07
"['f3', 20, -10, 10, 200, 150, 2.05, 2.5, 30000]",-2100.0,7.34
"['f3', 20, -10, 10, 200, 150, 2.05, 2.5, 30000]",-2100.0,7.38
"['f3', 20, -10, 10, 200, 150, 2.05, 2.5, 30000]",-2100.0,7.44
"['f3', 20, -10, 10, 200, 150, 2.5, 2.05, 30000]",-2100.0,7.71
"['f3', 20, -10, 10, 200, 150, 2.5, 2.05, 30000]",-2100.0,7.37
"['f3', 20, -10, 10, 200, 150, 2.5, 2.05, 30000]",-2100.0,8.02
"['f3', 20, -10, 10, 200, 150, 2.5, 2.05, 30000]",-2100.0,7.7
"['f3', 20, -10, 10, 200, 150, 2.5, 2.05, 30000]",-2100.0,7.44
"['f3', 20, -10, 10, 200, 150, 2.5, 2.05, 30000]",-2100.0,7.48
"['f3', 20, -10, 10, 200, 150, 2.5, 2.05, 30000]",-2100.0,7.33
"['f3', 20, -10, 10, 200, 150, 2.5, 2.05, 30000]",-2100.0,7.48
"['f3', 20, -10, 10, 200, 150, 2.5, 2.05, 30000]",-2100.0,7.89
"['f3', 20, -10, 10, 200, 150, 2.5, 2.05, 30000]",-2100.0,7.73
"['f3', 20, -10, 10, 200, 150, 2.5, 2.05, 30000]",-2100.0,8.03
"['f3', 20, -10, 10, 200, 150, 2.5, 2.05, 30000]",-2100.0,7.99
"['f3', 20, -10, 10, 200, 150, 2.5, 2.05, 30000]",-2100.0,8.05
"['f3', 20, -10, 10, 200, 150, 2.5, 2.05, 30000]",-2100.0,7.49
"['f3', 20, -10, 10, 200, 150, 2.5, 2.05, 30000]",-2100.0,7.63
"['f3', 20, -10, 10, 200, 150, 2.5, 2.05, 30000]",-2100.0,7.76
"['f3', 20, -10, 10, 200, 150, 2.5, 2.05, 30000]",-2100.0,7.64
"['f3', 20, -10, 10, 200, 150, 2.5, 2.05, 30000]",-2100.0,8.15
"['f3', 20, -10, 10, 200, 150, 2.5, 2.05, 30000]",-2100.0,8.1
"['f3', 20, -10, 10, 200, 150, 2.5, 2.05, 30000]",-2100.0,8.04
"['f3', 20, -10, 10, 200, 150, 2.5, 2.5, 30000]",-2100.0,8.11
"['f3', 20, -10, 10, 200, 150, 2.5, 2.5, 30000]",-2100.0,7.81
"['f3', 20, -10, 10, 200, 150, 2.5, 2.5, 30000]",-2100.0,7.49
"['f3', 20, -10, 10, 200, 150, 2.5, 2.5, 30000]",-2100.0,7.63
"['f3', 20, -10, 10, 200, 150, 2.5, 2.5, 30000]",-2100.0,8.15
"['f3', 20, -10, 10, 200, 150, 2.5, 2.5, 30000]",-2100.0,8.08
"['f3', 20, -10, 10, 200, 150, 2.5, 2.5, 30000]",-2100.0,8.36
"['f3', 20, -10, 10, 200, 150, 2.5, 2.5, 30000]",-2100.0,8.08
"['f3', 20, -10, 10, 200, 150, 2.5, 2.5, 30000]",-2100.0,8.03
"['f3', 20, -10, 10, 200, 150, 2.5, 2.5, 30000]",-2100.0,8.2
"['f3', 20, -10, 10, 200, 150, 2.5, 2.5, 30000]",-2100.0,8.02
"['f3', 20, -10, 10, 200, 150, 2.5, 2.5, 30000]",-2100.0,8.24
"['f3', 20, -10, 10, 200, 150, 2.5, 2.5, 30000]",-2100.0,8.1
"['f3', 20, -10, 10, 200, 150, 2.5, 2.5, 30000]",-2100.0,8.26
"['f3', 20, -10, 10, 200, 150, 2.5, 2.5, 30000]",-2100.0,8.07
"['f3', 20, -10, 10, 200, 150, 2.5, 2.5, 30000]",-2100.0,8.41
"['f3', 20, -10, 10, 200, 150, 2.5, 2.5, 30000]",-2100.0,8.18
"['f3', 20, -10, 10, 200, 150, 2.5, 2.5, 30000]",-2100.0,8.0
"['f3', 20, -10, 10, 200, 150, 2.5, 2.5, 30000]",-2100.0,8.13
"['f3', 20, -10, 10, 200, 150, 2.5, 2.5, 30000]",-2100.0,7.78
"['f3', 20, -100, 100, 100, 250, 2.05, 2.05, 25000]",-13413.320788295698,6.49
"['f3', 20, -100, 100, 100, 250, 2.05, 2.05, 25000]",-12539.888851242025,6.29
"['f3', 20, -100, 100, 100, 250, 2.05, 2.05, 25000]",-14985.018659466337,6.62
"['f3', 20, -100, 100, 100, 250, 2.05, 2.05, 25000]",-15791.474204528404,6.83
"['f3', 20, -100, 100, 100, 250, 2.05, 2.05, 25000]",-16377.986067237174,6.62
"['f3', 20, -100, 100, 100, 250, 2.05, 2.05, 25000]",-12464.832333988154,6.9
"['f3', 20, -100, 100, 100, 250, 2.05, 2.05, 25000]",-14664.093713428056,6.7
"['f3', 20, -100, 100, 100, 250, 2.05, 2.05, 25000]",-15356.024699514714,6.34
"['f3', 20, -100, 100, 100, 250, 2.05, 2.05, 25000]",-11697.23513496207,6.86
"['f3', 20, -100, 100, 100, 250, 2.05, 2.05, 25000]",-15050.946838773465,6.29
"['f3', 20, -100, 100, 100, 250, 2.05, 2.05, 25000]",-15610.899968948635,6.48
"['f3', 20, -100, 100, 100, 250, 2.05, 2.05, 25000]",-13343.309558966377,6.35
"['f3', 20, -100, 100, 100, 250, 2.05, 2.05, 25000]",-16510.380938527036,6.8
"['f3', 20, -100, 100, 100, 250, 2.05, 2.05, 25000]",-15141.178153025292,6.63
"['f3', 20, -100, 100, 100, 250, 2.05, 2.05, 25000]",-16004.190318160505,6.92
"['f3', 20, -100, 100, 100, 250, 2.05, 2.05, 25000]",-14060.655588570686,7.16
"['f3', 20, -100, 100, 100, 250, 2.05, 2.05, 25000]",-13821.003714764618,6.75
"['f3', 20, -100, 100, 100, 250, 2.05, 2.05, 25000]",-14539.589475582296,6.49
"['f3', 20, -100, 100, 100, 250, 2.05, 2.05, 25000]",-13050.66029626398,6.7
"['f3', 20, -100, 100, 100, 250, 2.05, 2.05, 25000]",-17115.555377301465,7.02
"['f3', 20, -100, 100, 100, 250, 2.05, 2.5, 25000]",-16308.084548693656,6.57
"['f3', 20, -100, 100, 100, 250, 2.05, 2.5, 25000]",-14536.09717639676,6.41
"['f3', 20, -100, 100, 100, 250, 2.05, 2.5, 25000]",-13773.240492811683,6.34
"['f3', 20, -100, 100, 100, 250, 2.05, 2.5, 25000]",-14619.972572999333,6.4
"['f3', 20, -100, 100, 100, 250, 2.05, 2.5, 25000]",-13230.757834825654,6.5
"['f3', 20, -100, 100, 100, 250, 2.05, 2.5, 25000]",-13992.342716892286,6.37
"['f3', 20, -100, 100, 100, 250, 2.05, 2.5, 25000]",-15688.18388516972,6.57
"['f3', 20, -100, 100, 100, 250, 2.05, 2.5, 25000]",-14751.828210883306,6.53
"['f3', 20, -100, 100, 100, 250, 2.05, 2.5, 25000]",-14382.698994278193,6.46
"['f3', 20, -100, 100, 100, 250, 2.05, 2.5, 25000]",-12873.059296934856,6.62
"['f3', 20, -100, 100, 100, 250, 2.05, 2.5, 25000]",-15138.78534034874,6.55
"['f3', 20, -100, 100, 100, 250, 2.05, 2.5, 25000]",-14776.583243796194,6.52
"['f3', 20, -100, 100, 100, 250, 2.05, 2.5, 25000]",-11285.579551830722,6.78
"['f3', 20, -100, 100, 100, 250, 2.05, 2.5, 25000]",-17138.73750238031,6.73
"['f3', 20, -100, 100, 100, 250, 2.05, 2.5, 25000]",-12843.487385494058,7.17
"['f3', 20, -100, 100, 100, 250, 2.05, 2.5, 25000]",-14947.503875704775,6.54
"['f3', 20, -100, 100, 100, 250, 2.05, 2.5, 25000]",-14382.785475058014,6.34
"['f3', 20, -100, 100, 100, 250, 2.05, 2.5, 25000]",-13925.658545394179,6.51
"['f3', 20, -100, 100, 100, 250, 2.05, 2.5, 25000]",-13277.182732966017,6.65
"['f3', 20, -100, 100, 100, 250, 2.05, 2.5, 25000]",-14031.775681476296,6.44
"['f3', 20, -100, 100, 100, 250, 2.5, 2.05, 25000]",-13879.571814867173,6.69
"['f3', 20, -100, 100, 100, 250, 2.5, 2.05, 25000]",-13168.565705337378,6.54
"['f3', 20, -100, 100, 100, 250, 2.5, 2.05, 25000]",-14399.402855069477,6.34
"['f3', 20, -100, 100, 100, 250, 2.5, 2.05, 25000]",-11708.551450882715,6.51
"['f3', 20, -100, 100, 100, 250, 2.5, 2.05, 25000]",-13959.059564781479,6.41
"['f3', 20, -100, 100, 100, 250, 2.5, 2.05, 25000]",-14327.811599035871,6.47
"['f3', 20, -100, 100, 100, 250, 2.5, 2.05, 25000]",-14425.436821947133,6.57
"['f3', 20, -100, 100, 100, 250, 2.5, 2.05, 25000]",-17693.209783969625,6.25
"['f3', 20, -100, 100, 100, 250, 2.5, 2.05, 25000]",-14848.23496612984,6.3
"['f3', 20, -100, 100, 100, 250, 2.5, 2.05, 25000]",-14454.677526929714,6.3
"['f3', 20, -100, 100, 100, 250, 2.5, 2.05, 25000]",-13541.505410363387,6.72
"['f3', 20, -100, 100, 100, 250, 2.5, 2.05, 25000]",-14607.236796083302,6.33
"['f3', 20, -100, 100, 100, 250, 2.5, 2.05, 25000]",-11740.705539276716,6.43
"['f3', 20, -100, 100, 100, 250, 2.5, 2.05, 25000]",-14697.40151550436,6.28
"['f3', 20, -100, 100, 100, 250, 2.5, 2.05, 25000]",-14562.095230153585,6.45
"['f3', 20, -100, 100, 100, 250, 2.5, 2.05, 25000]",-12424.401468468943,6.27
"['f3', 20, -100, 100, 100, 250, 2.5, 2.05, 25000]",-10751.937121648498,6.28
"['f3', 20, -100, 100, 100, 250, 2.5, 2.05, 25000]",-12145.407701890403,6.19
"['f3', 20, -100, 100, 100, 250, 2.5, 2.05, 25000]",-15546.435032443816,6.75
"['f3', 20, -100, 100, 100, 250, 2.5, 2.05, 25000]",-14807.309951360308,6.57
"['f3', 20, -100, 100, 100, 250, 2.5, 2.5, 25000]",-17454.93977723956,6.46
"['f3', 20, -100, 100, 100, 250, 2.5, 2.5, 25000]",-15437.80291351711,6.47
"['f3', 20, -100, 100, 100, 250, 2.5, 2.5, 25000]",-15220.97046848436,6.41
"['f3', 20, -100, 100, 100, 250, 2.5, 2.5, 25000]",-15815.793124075033,6.47
