"combination = [fitness_function_name, dimension, range0, range1, population_size, max_ep, function evaluation]",gBest_fitness,total_time
"['f17', 20, -10, 10, 100, 250, 25000]",0.0,5.960402999997314
"['f17', 20, -10, 10, 100, 250, 25000]",0.0,5.715508000001137
"['f17', 20, -10, 10, 100, 250, 25000]",0.0,5.913254999999481
"['f17', 20, -10, 10, 100, 250, 25000]",0.0,5.780109999999695
"['f17', 20, -10, 10, 100, 250, 25000]",0.0,5.844307999999728
"['f17', 20, -10, 10, 100, 250, 25000]",0.0,5.828996000003826
"['f17', 20, -10, 10, 100, 250, 25000]",0.0,5.5566020000042045
"['f17', 20, -10, 10, 100, 250, 25000]",0.0,5.740900000004331
"['f17', 20, -10, 10, 100, 250, 25000]",0.0,5.857326000004832
"['f17', 20, -10, 10, 100, 250, 25000]",0.0,5.760118000005605
"['f17', 20, -10, 10, 100, 250, 25000]",0.0,5.834960000000137
"['f17', 20, -10, 10, 100, 250, 25000]",0.0,6.305593000004592
"['f17', 20, -10, 10, 100, 250, 25000]",0.0,5.509245000001101
"['f17', 20, -10, 10, 100, 250, 25000]",0.0,5.6955460000026505
"['f17', 20, -10, 10, 100, 250, 25000]",0.0,5.508861999995133
"['f17', 20, -10, 10, 100, 250, 25000]",0.0,5.506669999995211
"['f17', 20, -10, 10, 100, 250, 25000]",0.0,5.690076999999292
"['f17', 20, -10, 10, 100, 250, 25000]",0.0,5.656526999999187
"['f17', 20, -10, 10, 100, 250, 25000]",0.0,5.569759000005433
"['f17', 20, -10, 10, 100, 250, 25000]",0.0,5.6697280000007595
"['f17', 20, -10, 10, 100, 300, 30000]",0.0,6.854476000000432
"['f17', 20, -10, 10, 100, 300, 30000]",0.0,6.639561999996658
"['f17', 20, -10, 10, 100, 300, 30000]",0.0,6.654705000000831
"['f17', 20, -10, 10, 100, 300, 30000]",0.0,6.8289870000007795
"['f17', 20, -10, 10, 100, 300, 30000]",0.0,7.267609000002267
"['f17', 20, -10, 10, 100, 300, 30000]",0.0,6.902147000000696
"['f17', 20, -10, 10, 100, 300, 30000]",0.0,6.992687999998452
"['f17', 20, -10, 10, 100, 300, 30000]",0.0,6.832336999999825
"['f17', 20, -10, 10, 100, 300, 30000]",0.0,6.889295999993919
"['f17', 20, -10, 10, 100, 300, 30000]",0.0,7.16729199999827
"['f17', 20, -10, 10, 100, 300, 30000]",0.0,7.1493980000013835
"['f17', 20, -10, 10, 100, 300, 30000]",0.0,6.96902499999851
"['f17', 20, -10, 10, 100, 300, 30000]",0.0,7.393573000001197
"['f17', 20, -10, 10, 100, 300, 30000]",0.0,6.792747999999847
"['f17', 20, -10, 10, 100, 300, 30000]",0.0,6.678168000005826
"['f17', 20, -10, 10, 100, 300, 30000]",0.0,6.723285000000033
"['f17', 20, -10, 10, 100, 300, 30000]",0.0,6.863436999999976
"['f17', 20, -10, 10, 100, 300, 30000]",0.0,6.763328999993973
"['f17', 20, -10, 10, 100, 300, 30000]",0.0,7.247529000000213
"['f17', 20, -10, 10, 100, 300, 30000]",0.0,6.889315000000352
"['f17', 20, -10, 10, 200, 150, 30000]",0.0,6.753591000000597
"['f17', 20, -10, 10, 200, 150, 30000]",0.0,6.577406000003975
