"combination = [fitness_function_name, dimension, range0, range1, m, n, l1, l2, max_ep, c1 ,c2, function evaluation]",total_time,gBest_fitness
"['f7', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",3.64,0.6346313543038303
"['f7', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",4.36,0.33427492826862015
"['f7', 20, -10, 10, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",3.57,0.703450786221746
"['f7', 20, -10, 10, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",4.34,0.7102255211160311
"['f7', 20, -10, 10, 15, 20, 5, 300, 5, 2.05, 2.5, 30000]",4.35,0.9041111799184877
"['f7', 20, -100, 100, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",3.83,0.8433697041246188
"['f7', 20, -100, 100, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",4.65,0.20378290166015647
"['f7', 20, -100, 100, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",3.96,0.578735925772791
"['f7', 20, -100, 100, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",4.66,0.8720142072417196
"['f7', 20, -100, 100, 15, 20, 5, 300, 5, 2.05, 2.5, 30000]",4.59,0.3451943672333788
"['f7', 30, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",4.26,0.5500722180194364
"['f7', 30, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",5.05,0.8585250449447039
"['f7', 30, -10, 10, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",4.17,0.5053813925256107
"['f7', 30, -10, 10, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",5.19,0.035656821820948426
"['f7', 30, -10, 10, 15, 20, 5, 300, 5, 2.05, 2.5, 30000]",5.08,0.9898240841333162
"['f7', 30, -100, 100, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",4.54,0.8028435207587641
"['f7', 30, -100, 100, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",5.32,0.5165575725400453
"['f7', 30, -100, 100, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",4.49,0.6482267371905441
"['f7', 30, -100, 100, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",5.41,0.6786545362563055
"['f7', 30, -100, 100, 15, 20, 5, 300, 5, 2.05, 2.5, 30000]",5.38,0.0007541601173089896
"['f7', 50, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",5.2,0.8864897900115494
"['f7', 50, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",6.5,0.2362298478262877
"['f7', 50, -10, 10, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",5.23,0.7521189327664726
"['f7', 50, -10, 10, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",6.47,0.38726796682590897
"['f7', 50, -10, 10, 15, 20, 5, 300, 5, 2.05, 2.5, 30000]",6.42,0.5759649153038983
"['f7', 50, -100, 100, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",5.75,0.22447866972006622
"['f7', 50, -100, 100, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",7.11,0.6352799701561215
"['f7', 50, -100, 100, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",5.86,0.7847487900623303
"['f7', 50, -100, 100, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",6.94,0.2899522711323682
"['f7', 50, -100, 100, 15, 20, 5, 300, 5, 2.05, 2.5, 30000]",6.8,0.7405363960690561
"['f7', 100, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",7.93,0.8212297360222323
"['f7', 100, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",10.06,0.7348413148450801
"['f7', 100, -10, 10, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",8.03,0.43630940200414325
"['f7', 100, -10, 10, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",10.47,0.5372550445655229
"['f7', 100, -10, 10, 15, 20, 5, 300, 5, 2.05, 2.5, 30000]",9.82,0.6215758013136924
"['f7', 100, -100, 100, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",9.01,0.4554845767645695
"['f7', 100, -100, 100, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",10.66,0.5570215249531746
"['f7', 100, -100, 100, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",8.99,0.4854191452436939
"['f7', 100, -100, 100, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",10.8,0.14825715812087256
"['f7', 100, -100, 100, 15, 20, 5, 300, 5, 2.05, 2.5, 30000]",10.76,0.565352790189113
