"combination = [fitness_function_name, dimension, range0, range1, m, n, l1, l2, max_ep, c1, c2, function evaluation]",gBest_fitness,total_time
"['f16', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",4.440892098500626e-16,6.620217000003322
"['f16', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",4.440892098500626e-16,6.404762999998638
"['f16', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",4.440892098500626e-16,6.65638700001
"['f16', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",4.440892098500626e-16,6.648858000000473
"['f16', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",4.440892098500626e-16,6.533647000003839
"['f16', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",4.440892098500626e-16,6.473868000000948
"['f16', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",4.440892098500626e-16,6.549444999996922
"['f16', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",4.440892098500626e-16,7.147240000005695
"['f16', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",4.440892098500626e-16,6.49015800000052
"['f16', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",4.440892098500626e-16,6.510214000009
"['f16', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",4.440892098500626e-16,6.55641600000672
"['f16', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",4.440892098500626e-16,6.636742000002414
"['f16', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",4.440892098500626e-16,6.592168000002857
"['f16', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",4.440892098500626e-16,6.485935000004247
"['f16', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",4.440892098500626e-16,6.6570579999970505
"['f16', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",4.440892098500626e-16,6.5881720000033965
"['f16', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",4.440892098500626e-16,6.578687000001082
"['f16', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",4.440892098500626e-16,6.45566599999438
"['f16', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",4.440892098500626e-16,6.647037000002456
"['f16', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",4.440892098500626e-16,6.561918000006699
"['f16', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",4.440892098500626e-16,8.272843999991892
"['f16', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",4.440892098500626e-16,8.32415499999479
"['f16', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",4.440892098500626e-16,8.381634999997914
"['f16', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",4.440892098500626e-16,8.317993000004208
"['f16', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",4.440892098500626e-16,8.195896000004723
"['f16', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",4.440892098500626e-16,8.378700000001118
"['f16', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",4.440892098500626e-16,8.238580000004731
"['f16', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",4.440892098500626e-16,8.348626000006334
"['f16', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",4.440892098500626e-16,8.244495000006282
"['f16', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",4.440892098500626e-16,8.250450999999885
"['f16', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",4.440892098500626e-16,8.43345299999055
"['f16', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",4.440892098500626e-16,8.326411000001826
"['f16', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",4.440892098500626e-16,8.153230999989319
"['f16', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",4.440892098500626e-16,8.486992000005557
"['f16', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",4.440892098500626e-16,8.440476999996463
"['f16', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",4.440892098500626e-16,8.20578299999761
"['f16', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",4.440892098500626e-16,8.198250999994343
"['f16', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",4.440892098500626e-16,8.195374999995693
"['f16', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",4.440892098500626e-16,8.328009000004386
"['f16', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",4.440892098500626e-16,8.194868999999017
"['f16', 20, -10, 10, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",4.440892098500626e-16,6.691621000005398
"['f16', 20, -10, 10, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",4.440892098500626e-16,6.58411700000579
"['f16', 20, -10, 10, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",4.440892098500626e-16,6.600227000002633
"['f16', 20, -10, 10, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",4.440892098500626e-16,6.5828180000098655
"['f16', 20, -10, 10, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",4.440892098500626e-16,6.559272999991663
"['f16', 20, -10, 10, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",4.440892098500626e-16,6.7135290000005625
"['f16', 20, -10, 10, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",4.440892098500626e-16,6.600436000007903
"['f16', 20, -10, 10, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",4.440892098500626e-16,6.5315539999864995
"['f16', 20, -10, 10, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",4.440892098500626e-16,6.590891999992891
"['f16', 20, -10, 10, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",4.440892098500626e-16,6.549405999990995
"['f16', 20, -10, 10, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",4.440892098500626e-16,6.592419000007794
"['f16', 20, -10, 10, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",4.440892098500626e-16,6.526287000000593
"['f16', 20, -10, 10, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",4.440892098500626e-16,6.607733000011649
"['f16', 20, -10, 10, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",4.440892098500626e-16,6.518525000006775
"['f16', 20, -10, 10, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",4.440892098500626e-16,6.650244999997085
"['f16', 20, -10, 10, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",4.440892098500626e-16,6.5802180000027874
"['f16', 20, -10, 10, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",4.440892098500626e-16,6.767301999992924
"['f16', 20, -10, 10, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",4.440892098500626e-16,6.555191999999806
"['f16', 20, -10, 10, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",4.440892098500626e-16,6.594246000007843
"['f16', 20, -10, 10, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",4.440892098500626e-16,6.668447999996715
"['f16', 20, -10, 10, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",4.440892098500626e-16,8.278426000004401
"['f16', 20, -10, 10, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",4.440892098500626e-16,8.264140999992378
"['f16', 20, -10, 10, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",4.440892098500626e-16,8.271000000007916
"['f16', 20, -10, 10, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",4.440892098500626e-16,8.322562000001199
"['f16', 20, -10, 10, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",4.440892098500626e-16,8.272784000000684
"['f16', 20, -10, 10, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",4.440892098500626e-16,8.47079200000735
"['f16', 20, -10, 10, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",4.440892098500626e-16,8.24864499999967
"['f16', 20, -10, 10, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",4.440892098500626e-16,8.29343499999959
"['f16', 20, -10, 10, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",4.440892098500626e-16,8.292893999998341
"['f16', 20, -10, 10, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",4.440892098500626e-16,8.404848999998649
"['f16', 20, -10, 10, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",4.440892098500626e-16,8.320751000006567
"['f16', 20, -10, 10, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",4.440892098500626e-16,8.22900700000173
"['f16', 20, -10, 10, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",4.440892098500626e-16,8.386066000006394
"['f16', 20, -10, 10, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",4.440892098500626e-16,8.478940000000875
"['f16', 20, -10, 10, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",4.440892098500626e-16,8.365033000009134
"['f16', 20, -10, 10, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",4.440892098500626e-16,8.280585000000428
"['f16', 20, -10, 10, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",4.440892098500626e-16,8.347938999999315
"['f16', 20, -10, 10, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",4.440892098500626e-16,8.409314000004088
"['f16', 20, -10, 10, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",4.440892098500626e-16,8.26188700000057
"['f16', 20, -10, 10, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",4.440892098500626e-16,8.441591000009794
