"combination = [fitness_function_name, dimension, range0, range1, m, n, l1, l2, max_ep, c1 ,c2, function evaluation]",total_time,gBest_fitness
"['f16', 20, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",6.62,4.440892098500626e-16
"['f16', 20, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",8.24,4.440892098500626e-16
"['f16', 20, -10, 10, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",6.77,4.440892098500626e-16
"['f16', 20, -10, 10, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",8.23,4.440892098500626e-16
"['f16', 20, -10, 10, 15, 20, 5, 300, 5, 2.05, 2.5, 30000]",8.22,4.440892098500626e-16
"['f16', 20, -100, 100, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",6.68,3.9968028886505635e-15
"['f16', 20, -100, 100, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",8.47,4.440892098500626e-16
"['f16', 20, -100, 100, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",6.71,4.440892098500626e-16
"['f16', 20, -100, 100, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",8.73,4.440892098500626e-16
"['f16', 20, -100, 100, 15, 20, 5, 300, 5, 2.05, 2.5, 30000]",8.41,4.440892098500626e-16
"['f16', 30, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",8.23,4.440892098500626e-16
"['f16', 30, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",10.43,4.440892098500626e-16
"['f16', 30, -10, 10, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",8.77,4.440892098500626e-16
"['f16', 30, -10, 10, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",10.13,4.440892098500626e-16
"['f16', 30, -10, 10, 15, 20, 5, 300, 5, 2.05, 2.5, 30000]",10.31,4.440892098500626e-16
"['f16', 30, -100, 100, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",8.38,4.440892098500626e-16
"['f16', 30, -100, 100, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",10.51,4.440892098500626e-16
"['f16', 30, -100, 100, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",8.4,4.440892098500626e-16
"['f16', 30, -100, 100, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",10.49,4.440892098500626e-16
"['f16', 30, -100, 100, 15, 20, 5, 300, 5, 2.05, 2.5, 30000]",10.82,4.440892098500626e-16
"['f16', 50, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",11.11,4.440892098500626e-16
"['f16', 50, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",14.04,4.440892098500626e-16
"['f16', 50, -10, 10, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",10.98,4.440892098500626e-16
"['f16', 50, -10, 10, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",14.2,4.440892098500626e-16
"['f16', 50, -10, 10, 15, 20, 5, 300, 5, 2.05, 2.5, 30000]",14.46,4.440892098500626e-16
"['f16', 50, -100, 100, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",11.57,4.440892098500626e-16
"['f16', 50, -100, 100, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",14.43,4.440892098500626e-16
"['f16', 50, -100, 100, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",11.42,3.241851231905457e-14
"['f16', 50, -100, 100, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",14.56,4.440892098500626e-16
"['f16', 50, -100, 100, 15, 20, 5, 300, 5, 2.05, 2.5, 30000]",14.73,4.440892098500626e-16
"['f16', 100, -10, 10, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",18.38,4.440892098500626e-16
"['f16', 100, -10, 10, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",24.28,4.440892098500626e-16
"['f16', 100, -10, 10, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",18.74,4.440892098500626e-16
"['f16', 100, -10, 10, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",24.12,4.440892098500626e-16
"['f16', 100, -10, 10, 15, 20, 5, 300, 5, 2.05, 2.5, 30000]",24.33,4.440892098500626e-16
"['f16', 100, -100, 100, 15, 5, 10, 300, 5, 2.05, 2.5, 26250]",19.78,4.440892098500626e-16
"['f16', 100, -100, 100, 15, 5, 20, 300, 5, 2.05, 2.5, 30000]",25.55,3.9968028886505635e-15
"['f16', 100, -100, 100, 15, 10, 5, 300, 5, 2.05, 2.5, 26250]",19.59,4.440892098500626e-16
"['f16', 100, -100, 100, 15, 10, 10, 300, 5, 2.05, 2.5, 30000]",24.95,4.440892098500626e-16
"['f16', 100, -100, 100, 15, 20, 5, 300, 5, 2.05, 2.5, 30000]",24.92,1.9939605522267811e-13
