"combination = [fitness_function_name, dimension, range0, range1, population_size, max_ep, function evaluation]",gBest_fitness,total_time
"['f20', 20, -10, 10, 100, 250, 25000]",799.0025292521012,110.73179799999343
"['f20', 20, -10, 10, 100, 250, 25000]",806.8026782968486,108.97601600000053
"['f20', 20, -10, 10, 100, 250, 25000]",801.5745272951292,109.31780900000012
"['f20', 20, -10, 10, 100, 250, 25000]",798.1552841402852,109.11877600000298
"['f20', 20, -10, 10, 100, 250, 25000]",759.9996376037598,109.05075500000385
"['f20', 20, -10, 10, 100, 250, 25000]",801.2391493295233,114.77061299998604
"['f20', 20, -10, 10, 100, 250, 25000]",804.1720736157838,108.51037199998973
"['f20', 20, -10, 10, 100, 250, 25000]",804.0261826099464,107.918491000004
"['f20', 20, -10, 10, 100, 250, 25000]",803.4661732756041,109.6682170000131
"['f20', 20, -10, 10, 100, 250, 25000]",803.1755489865242,107.09700399999565
"['f20', 20, -10, 10, 100, 250, 25000]",804.2714204838283,106.67637000000104
"['f20', 20, -10, 10, 100, 250, 25000]",801.7888860460125,107.21407000000181
"['f20', 20, -10, 10, 100, 250, 25000]",796.9523024955057,107.95853899999929
"['f20', 20, -10, 10, 100, 250, 25000]",805.5902155320513,107.98560699999507
"['f20', 20, -10, 10, 100, 250, 25000]",802.8479126370992,105.58724899998924
"['f20', 20, -10, 10, 100, 250, 25000]",797.4728220227082,105.58702899998752
"['f20', 20, -10, 10, 100, 250, 25000]",799.4165395397506,107.42644399999699
"['f20', 20, -10, 10, 100, 250, 25000]",800.278052030927,107.85833799999091
"['f20', 20, -10, 10, 100, 250, 25000]",799.0967887142368,109.03878699999768
"['f20', 20, -10, 10, 100, 250, 25000]",799.9467735441408,107.15364899999986
"['f20', 20, -10, 10, 100, 300, 30000]",800.742299550159,128.03144099999918
"['f20', 20, -10, 10, 100, 300, 30000]",798.6850761319715,129.01308800000697
"['f20', 20, -10, 10, 100, 300, 30000]",804.0377914344629,128.95665700000245
"['f20', 20, -10, 10, 100, 300, 30000]",802.2114229657163,129.8755589999928
"['f20', 20, -10, 10, 100, 300, 30000]",801.754837942896,129.01049200000125
"['f20', 20, -10, 10, 100, 300, 30000]",804.3570579166065,128.67797900000005
"['f20', 20, -10, 10, 100, 300, 30000]",798.361423840955,129.30809999999474
"['f20', 20, -10, 10, 100, 300, 30000]",803.5526462891785,127.3483750000014
"['f20', 20, -10, 10, 100, 300, 30000]",759.9996376037598,128.87585399999807
"['f20', 20, -10, 10, 100, 300, 30000]",796.217295578824,130.29298500000732
"['f20', 20, -10, 10, 100, 300, 30000]",802.2875561867477,128.1788979999983
"['f20', 20, -10, 10, 100, 300, 30000]",802.5282098588499,128.4892120000004
"['f20', 20, -10, 10, 100, 300, 30000]",799.569143822888,130.66565399999672
"['f20', 20, -10, 10, 100, 300, 30000]",802.697091773372,128.4438850000006
"['f20', 20, -10, 10, 100, 300, 30000]",802.4604642180718,127.81700199999614
"['f20', 20, -10, 10, 100, 300, 30000]",801.3572971737217,130.32228100000066
"['f20', 20, -10, 10, 100, 300, 30000]",803.3684636933765,128.81149999999616
"['f20', 20, -10, 10, 100, 300, 30000]",803.8750567967921,129.92099100000632
"['f20', 20, -10, 10, 100, 300, 30000]",799.403876126366,130.20361799999955
"['f20', 20, -10, 10, 100, 300, 30000]",797.774479350231,129.93786599999294
"['f20', 20, -10, 10, 200, 150, 30000]",759.9996376037598,127.41234200001054
"['f20', 20, -10, 10, 200, 150, 30000]",802.2236220672115,128.81925200000114
"['f20', 20, -10, 10, 200, 150, 30000]",759.9996376037598,129.7359829999914
"['f20', 20, -10, 10, 200, 150, 30000]",801.1372592770845,129.96061100000225
"['f20', 20, -10, 10, 200, 150, 30000]",801.9978546659173,128.22336999999243
"['f20', 20, -10, 10, 200, 150, 30000]",796.9721283933886,128.80228000000352
"['f20', 20, -10, 10, 200, 150, 30000]",759.9996376037598,129.40859400000772
"['f20', 20, -10, 10, 200, 150, 30000]",803.7904846720186,127.24064400000498
"['f20', 20, -10, 10, 200, 150, 30000]",801.0603309315643,128.91369499999564
"['f20', 20, -10, 10, 200, 150, 30000]",759.9996376037598,129.2280080000055
"['f20', 20, -10, 10, 200, 150, 30000]",801.8416564319094,128.78112499999406
"['f20', 20, -10, 10, 200, 150, 30000]",799.0000392107786,128.02319900000293
"['f20', 20, -10, 10, 200, 150, 30000]",791.9184380614154,129.83190099999774
"['f20', 20, -10, 10, 200, 150, 30000]",800.2500015811719,129.55406300000323
"['f20', 20, -10, 10, 200, 150, 30000]",759.9996376037598,129.65352800000983
"['f20', 20, -10, 10, 200, 150, 30000]",759.9996376037598,127.8137679999927
"['f20', 20, -10, 10, 200, 150, 30000]",759.9996376037598,127.69561499998963
"['f20', 20, -10, 10, 200, 150, 30000]",759.9996376037598,128.87092500001017
"['f20', 20, -10, 10, 200, 150, 30000]",803.6123823267187,127.21374100001412
"['f20', 20, -10, 10, 200, 150, 30000]",801.0334970776157,129.56692199999816
"['f20', 20, -100, 100, 100, 250, 25000]",759.9996376037598,107.25100899999961
"['f20', 20, -100, 100, 100, 250, 25000]",759.9996376037598,108.34859199999482
"['f20', 20, -100, 100, 100, 250, 25000]",759.9996376037598,106.16414700000314
"['f20', 20, -100, 100, 100, 250, 25000]",759.9996376037598,107.73532700000214
"['f20', 20, -100, 100, 100, 250, 25000]",759.9996376037598,107.27344599999196
"['f20', 20, -100, 100, 100, 250, 25000]",759.9996376037598,108.69138899999962
"['f20', 20, -100, 100, 100, 250, 25000]",759.9996376037598,108.41303999999946
"['f20', 20, -100, 100, 100, 250, 25000]",759.9996376037598,110.21305200000643
"['f20', 20, -100, 100, 100, 250, 25000]",759.9996376037598,106.36316000000807
"['f20', 20, -100, 100, 100, 250, 25000]",759.9996376037598,107.09115500000189
"['f20', 20, -100, 100, 100, 250, 25000]",759.9996376037598,106.00002400000812
"['f20', 20, -100, 100, 100, 250, 25000]",759.9996376037598,106.6904429999995
"['f20', 20, -100, 100, 100, 250, 25000]",759.9996376037598,108.06682999999612
"['f20', 20, -100, 100, 100, 250, 25000]",759.9996376037598,107.51230800000485
"['f20', 20, -100, 100, 100, 250, 25000]",759.9996376037598,106.31446699998924
"['f20', 20, -100, 100, 100, 250, 25000]",759.9996376037598,108.26252499999828
"['f20', 20, -100, 100, 100, 250, 25000]",759.9996376037598,106.97324800000933
"['f20', 20, -100, 100, 100, 250, 25000]",759.9996376037598,107.25789900000382
"['f20', 20, -100, 100, 100, 250, 25000]",759.9996376037598,107.1263900000049
"['f20', 20, -100, 100, 100, 250, 25000]",759.9996376037598,106.70430499999202
"['f20', 20, -100, 100, 100, 300, 30000]",759.9996376037598,128.65079999998852
"['f20', 20, -100, 100, 100, 300, 30000]",759.9996376037598,128.36667699999816
"['f20', 20, -100, 100, 100, 300, 30000]",759.9996376037598,128.30167000000074
"['f20', 20, -100, 100, 100, 300, 30000]",759.9996376037598,128.4639210000023
"['f20', 20, -100, 100, 100, 300, 30000]",759.9996376037598,129.03679600000032
"['f20', 20, -100, 100, 100, 300, 30000]",759.9996376037598,128.13645600000746
"['f20', 20, -100, 100, 100, 300, 30000]",759.9996376037598,130.12172100000316
"['f20', 20, -100, 100, 100, 300, 30000]",759.9996376037598,127.13301799999317
"['f20', 20, -100, 100, 100, 300, 30000]",759.9996376037598,129.25404499999422
"['f20', 20, -100, 100, 100, 300, 30000]",759.9996376037598,130.28722300000663
"['f20', 20, -100, 100, 100, 300, 30000]",759.9996376037598,129.10378100001253
"['f20', 20, -100, 100, 100, 300, 30000]",759.9996376037598,127.35979499999667
"['f20', 20, -100, 100, 100, 300, 30000]",759.9996376037598,128.42782100000477
"['f20', 20, -100, 100, 100, 300, 30000]",759.9996376037598,131.7801780000009
"['f20', 20, -100, 100, 100, 300, 30000]",759.9996376037598,128.15289199999825
"['f20', 20, -100, 100, 100, 300, 30000]",759.9996376037598,129.55054999999993
"['f20', 20, -100, 100, 100, 300, 30000]",759.9996376037598,129.42717699999048
